科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"240,999,735.69","510,742,097.63","861,797,412.56","1,364,971,577.80","418,542,485.11","847,158,053.41","1,295,539,949.09","1,811,464,191.77","434,885,706.65","957,770,860.94","1,658,845,691.48","2,097,172,167.09","534,634,479.47","1,145,081,307.18","1,855,106,003.50","2,738,802,848.82","953,230,531.08","1,900,920,133.11","3,170,478,254.85","4,074,067,426.19","1,194,267,277.25","2,600,195,021.00","3,883,633,482.84","5,231,002,470.30","1,339,178,759.79","2,897,739,898.22","4,070,338,474.97","5,758,091,268.62","1,304,830,200.18","2,904,691,204.96","4,038,190,474.49","5,470,188,220.96","1,180,002,478.64","2,170,933,651.28","3,103,935,686.68","4,693,020,847.80","1,164,947,384.42","2,337,035,569.73","3,294,706,407.35","4,472,812,641.16","988,468,777.63","1,899,789,171.51","2,733,751,930.06","4,199,302,527.82","957,042,541.12","2,058,995,528.73"
二、营业利润,"9,923,507.13","22,788,451.81","37,524,457.70","53,170,034.08","16,382,916.98","34,379,667.04","49,890,547.10","66,369,978.25","16,121,425.91","33,596,600.46","51,016,866.73","71,711,733.63","19,162,171.75","41,854,128.76","64,608,717.56","91,012,531.41","24,867,590.50","58,398,762.39","90,608,730.98","123,686,063.23","30,882,442.58","78,425,318.05","122,448,142.21","155,104,955.77","36,133,422.02","89,214,653.10","141,651,697.86","184,711,873.81","49,070,562.39","115,269,316.11","175,106,523.26","230,580,595.41","51,298,546.93","125,885,085.87","185,331,057.16","256,117,706.53","51,565,117.15","98,919,068.09","139,527,412.05","201,017,161.72","50,621,864.22","105,685,457.20","146,742,671.67","194,286,447.94","50,743,532.35","117,202,954.46"
减:营业成本,"196,964,206.02","412,229,490.87","708,029,936.13","1,159,681,952.15","362,131,477.59","720,832,607.28","1,106,323,718.45","1,567,392,781.30","373,268,461.40","830,119,272.94","1,468,668,947.98","1,827,012,679.72","467,232,028.36","1,004,354,125.36","1,636,447,502.83","2,411,938,639.73","864,953,170.66","1,712,155,957.61","2,876,690,239.71","3,637,035,748.53","1,086,163,116.78","2,366,016,945.63","3,520,597,993.42","4,724,936,607.04","1,223,373,719.66","2,645,891,727.99","3,692,580,450.25","5,230,797,072.69","1,195,428,232.20","2,665,103,247.46","3,677,776,884.77","4,939,167,400.98","1,066,324,819.12","1,942,427,125.72","2,772,513,034.87","4,199,507,792.17","1,049,540,943.27","2,113,251,692.10","2,984,728,601.75","3,998,184,849.17","896,783,134.22","1,713,476,901.95","2,448,872,114.66","3,726,908,466.61","851,835,761.98","1,835,719,393.75"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"9,523,516.87","19,527,348.22","31,515,929.50","48,761,988.23","13,232,043.73","27,964,713.95","43,743,686.55","57,508,011.83","11,865,171.02","26,517,767.11","43,569,042.12","63,367,556.23","14,178,522.38","31,008,068.60","47,738,959.79","70,991,644.52","20,126,561.72","45,607,739.30","72,853,812.68","102,512,156.85","22,254,940.60","51,964,303.73","80,138,567.23","104,207,734.56","24,384,311.66","47,768,106.26","68,368,887.15","88,828,732.50","13,698,512.62","26,186,773.34","38,210,791.93","50,974,408.69","10,828,465.03","19,378,438.60","20,966,560.28","37,830,960.76","10,621,109.65","17,744,622.12","20,924,098.01","26,373,764.47","2,652,267.73","6,835,134.21","10,447,523.83","16,889,468.88","4,152,300.13","9,024,909.16"
营业外收入,"594,547.54","818,961.92","1,403,886.38","1,622,904.52","160,412.00","327,485.61","1,161,857.92","1,873,983.85","304,258.11","412,226.66","585,307.43","1,678,216.54","177,909.38","401,770.53","873,933.58","1,429,125.31","442,020.56","668,713.88","1,012,833.10","1,998,542.77","242,096.44","1,263,938.43","1,510,455.84","4,337,800.98","642,703.34","4,315,798.88","5,538,811.65","6,170,042.94","2,634,873.18","4,068,786.40","5,614,105.21","8,256,900.95","6,112,815.32","6,899,084.90","7,867,736.69","9,348,417.75","5,781,006.28","7,055,226.78","9,823,540.65","14,408,622.99","1,668,391.58","1,701,489.22","1,683,514.12","62,411,350.06","109,023.40","145,406.10"
销售费用,"1,013,814.69","2,344,507.58","3,562,649.45","5,702,749.34","1,311,719.94","2,614,390.59","3,586,157.82","5,968,674.51","1,598,611.74","3,022,237.23","3,768,174.39","5,292,181.26","1,341,733.45","2,344,110.21","3,856,249.50","6,324,972.97","1,538,493.47","3,058,169.57","4,481,500.02","7,269,354.43","1,696,160.57","4,598,052.58","6,031,377.92","10,868,322.66","2,539,498.22","5,021,362.57","7,538,518.13","13,913,874.37","3,300,131.28","5,653,988.56","8,777,699.81","13,460,114.57","2,553,004.61","4,863,666.08","6,968,771.17","10,034,400.43","2,699,816.97","5,027,533.82","7,543,399.27","10,501,890.01","2,572,434.70","5,151,346.29","7,890,505.34","11,511,981.50","2,929,450.45","6,492,300.75"
减:营业外支出,"32,982.53","105,058.56","202,170.68","347,685.02","389,943.38","1,017,919.78","1,366,153.22","1,710,214.31","30,527.80","158,591.25","390,773.13","749,240.54","124,444.23","105,831.20","191,407.02","713,904.17","214,758.91","384,302.13","549,228.71","1,413,970.77","90,144.80","130,534.88","181,079.57","729,577.47","167,325.75","233,509.48","570,176.99","1,250,731.22","336,810.03","849,218.92","1,048,229.94","1,563,469.86","370,067.04","584,229.73","738,107.59","1,360,037.79","102,331.10","230,468.31","58,687,596.14","65,006,200.02","2,448,631.34","179,827.42","407,916.67","10,238,555.41","121,011.45","271,281.49"
管理费用,"24,212,078.86","53,221,071.60","78,755,761.03","96,584,762.40","25,061,758.09","58,527,964.13","90,981,306.87","118,803,717.22","28,908,486.79","61,357,042.11","90,206,828.03","135,368,609.15","32,799,006.22","64,550,928.44","101,233,407.64","159,351,290.20","36,774,634.92","74,501,969.31","115,978,645.55","196,309,110.22","42,571,462.61","90,982,226.34","142,179,975.63","226,894,905.35","48,141,784.43","100,802,779.23","148,953,436.33","233,197,227.38","49,266,745.22","98,549,231.41","151,701,910.72","229,017,794.15","51,402,899.67","101,956,313.33","148,530,610.07","221,260,990.74","47,111,590.35","93,416,246.21","138,861,047.57","209,056,490.08","46,302,714.88","89,467,121.63","135,343,169.06","227,139,907.83","44,956,101.63","100,259,636.01"
其中:非流动资产处置净损失,,,,"232,578.93",,,,"328,640.54",,,,"176,171.14",,"16,390.14","53,947.77","228,937.89","9,743.15","88,262.65","137,919.23","332,702.44","16,381.52","60,446.80","60,446.80","370,259.06","3,690.04","38,826.60","75,879.45","218,283.39","45,667.70","75,236.88","166,092.00","613,647.99","169,507.06","203,883.50","216,866.88","444,452.56","101,846.95","124,895.81","220,445.85","442,646.57","26,632.98","32,252.20","46,428.96",,,
