科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"98,637,941.55","190,325,863.20","98,135,446.36","708,864,452.38","702,678,176.11","671,295,120.61","476,774,561.23","597,901,420.00","762,520,496.38","804,667,092.52","803,885,462.41","575,163,290.82","519,887,250.93","217,601,365.43","159,873,199.80","144,049,122.13","336,055,292.13","185,741,242.87","205,241,796.62","275,753,358.91","407,823,503.90","2,015,103,954.13","2,023,776,159.64","2,228,609,196.26","2,464,565,768.14","2,267,408,812.30","2,375,661,238.72","2,514,560,109.71","2,376,302,695.28","2,260,758,437.16","2,221,651,865.55","2,114,122,661.73","2,235,402,961.66","2,416,693,758.84","2,918,522,416.89","2,168,833,010.02","2,031,478,631.39","1,317,302,853.90","2,098,421,438.41","1,852,804,974.21","2,040,464,119.37","1,794,919,401.03","650,886,884.19","1,379,287,382.59"
短期借款,"46,000,000.00","86,000,000.00","70,000,000.00",,,,,,,,,"50,000,000.00","50,000,000.00",,,,,"200,000,000.00","225,500,000.00","256,000,000.00","185,000,000.00","135,000,000.00",,,,"539,500,000.00","539,500,000.00","578,650,000.00","554,750,000.00","505,240,000.00","604,890,000.00","654,890,000.00","600,000,000.00","989,194,564.00","1,089,194,564.00","489,194,564.00","489,194,564.00","100,000,000.00","557,571,000.00","807,571,000.00","807,571,000.00","807,571,000.00","300,000,000.00","800,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"50,000.00","354,333.23","150,000.00","265,100.00","900,000.00","1,320,000.00","1,607,391.50","17,250,000.00","6,629,173.00","10,668,703.00","6,830,000.00","56,730,000.00","131,735,000.00","71,568,800.00","116,250,000.00","149,964,401.00","129,050,000.00","94,190,000.00","114,095,000.00","145,225,283.00","120,700,000.00","127,510,000.00","203,330,483.46","364,770,483.46","324,124,585.00","428,932,491.00","398,830,000.00","279,400,000.00","194,510,000.00","136,180,000.00","150,070,000.00","165,460,000.00","107,300,000.00","93,170,000.00","51,800,000.00","100,300,000.00","79,900,000.00","35,256,200.00","59,451,200.00","121,166,620.00","43,600,000.00","69,959,000.00","73,345,857.90","171,109,110.50"
应付票据,,"43,780,350.00","2,630,000.00","38,350,000.00","40,000,000.00","65,555,000.00","89,403,011.20","119,184,200.00","114,352,000.00","185,276,800.00","234,088,000.00","68,805,200.00","68,633,000.00","59,420,000.00","66,830,000.00","135,547,000.00","106,450,000.00","118,690,000.00","128,450,000.00","145,560,000.00","99,617,000.00","59,907,000.00","190,360,000.00","405,780,000.00","374,138,600.00","231,638,600.00","270,010,000.00","357,137,300.62","292,500,950.62","206,820,250.00","354,770,142.26","453,540,571.71","318,012,967.20","288,538,755.84","326,261,648.39","478,535,869.19","390,441,741.68","283,980,583.02","381,760,203.34","506,523,238.73","483,683,746.63","389,022,700.58","487,618,258.19","628,222,059.80"
应收账款,"38,232,051.20","36,008,174.03","32,856,926.15","44,511,096.88","55,629,715.36","74,916,780.25","108,460,186.63","111,446,212.17","147,267,664.67","146,432,889.07","291,125,495.23","245,471,115.41","384,856,391.23","310,814,393.80","489,246,223.38","317,735,914.44","417,611,711.30","235,679,363.46","456,672,200.69","342,838,153.56","454,279,530.17","328,535,947.36","882,202,097.09","612,195,654.98","898,977,436.49","573,033,553.62","958,806,032.00","440,732,085.42","550,602,249.39","326,370,067.91","449,662,148.33","294,747,771.98","303,144,248.50","134,310,938.35","353,043,339.83","260,126,687.85","240,138,888.98","183,369,391.81","272,939,747.96","171,832,159.94","191,789,579.18","206,765,373.12","323,173,144.30","289,080,318.53"
应付账款,"13,281,211.26","23,356,445.56","48,514,003.21","56,459,385.84","78,136,356.41","88,318,289.41","160,978,739.55","162,416,900.67","199,605,598.16","112,607,179.59","181,946,632.57","192,815,062.85","254,173,545.55","209,243,631.59","354,862,860.56","218,858,460.43","261,216,860.60","190,887,145.53","352,915,375.35","272,570,796.93","312,404,021.24","250,121,022.36","514,013,578.53","318,839,398.96","340,323,908.15","273,044,814.87","540,712,247.25","294,569,012.74","266,370,557.62","189,773,696.14","490,625,733.85","348,425,484.31","340,183,610.43","256,185,308.49","481,669,236.19","352,509,224.75","337,157,074.77","272,511,005.52","540,726,969.60","420,965,394.33","410,646,201.03","284,527,124.73","643,821,372.18","477,094,256.19"
预付款项,"73,149,225.38","139,962,332.71","97,635,876.18","110,087,764.84","90,735,701.58","202,011,437.63","138,075,720.70","77,577,083.18","45,530,013.80","96,022,951.54","26,101,325.70","146,972,142.46","210,426,160.32","337,829,536.71","233,459,611.19","353,076,416.49","267,153,931.48","574,217,522.26","437,901,687.40","543,401,895.96","417,199,894.88","636,101,443.01","226,703,577.46","189,773,379.15","121,757,661.64","205,771,883.64","113,584,784.06","49,417,411.31","62,274,200.30","116,077,379.99","67,316,489.36","49,169,427.10","32,058,429.01","130,061,316.49","37,925,210.04","34,633,411.16","30,630,163.52","111,656,620.67","57,813,638.28","46,743,619.21","33,865,354.77","102,699,608.80","41,782,722.08","83,143,920.30"
预收款项,"122,310,707.05","198,142,015.98","245,941,163.37","263,320,951.95","138,588,834.15","48,883,159.15","78,514,358.22","184,125,663.87","246,678,070.36","204,174,470.18","172,852,002.97","244,970,982.46","276,823,391.66","234,198,223.57","307,309,091.16","324,176,505.52","285,710,133.86","189,361,492.70","265,559,655.04","350,359,423.23","242,495,231.47","217,027,683.77","321,473,686.53","213,374,709.37","358,009,457.26","319,237,410.32","387,613,027.09","241,185,351.77","223,664,477.79","227,740,555.89","269,880,278.79","360,113,183.16","390,197,033.30","313,456,076.62","166,113,896.45","476,769,643.18","413,924,727.88","429,754,634.09","432,335,198.52","513,257,890.40","430,238,528.57","490,688,652.63","435,771,010.61","537,733,351.78"
