科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"315,483.39","84,702.65","449,226.42","362,121.46","525,850.96","148,359.83","578,766.87","1,016,619.32","374,429.99","781,719.98","1,088,337.01","1,236,597.35","313,601.84","1,147,109.18","1,528,893.31","1,671,363.43","886,371.45","1,139,239.41","1,679,558.36","42,816,437.24","7,612,224.97","8,999,870.81","5,930,361.27","7,345,242.41","10,148,262.57","12,749,983.06","11,549,445.02","4,016,595.41","3,328,972.37","7,205,197.67","5,498,638.48","2,606,551.81","2,055,869.05","1,627,152.47","1,953,932.73","71,857,580.36","29,078,581.54","31,874,686.19","33,556,657.56","30,194,664.45","8,046,561.48","9,048,398.59"
应付职工薪酬,"11,493,591.97","3,555,559.68","3,643,654.03","3,815,557.55","8,112,733.60","4,208,279.39","4,820,850.49","4,238,005.41","7,936,086.99","6,034,316.47","6,120,504.59","5,488,200.38","16,879,994.28","14,283,404.62","11,044,499.89","11,220,657.79","20,726,107.85","11,873,095.53","11,306,399.87","11,389,463.54","19,867,975.89","15,602,106.43","13,626,039.60","13,757,565.78","21,425,514.29","10,052,586.33","12,746,780.89","12,654,212.36","24,641,867.78","18,054,561.36","12,090,767.50","19,820,110.89","20,811,001.43","12,190,728.72","10,989,034.51","8,306,629.73","26,846,220.29","12,261,177.65","9,971,225.31","13,737,663.33","29,456,959.43","15,281,284.78"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"10,336,870.12","4,728,983.58","9,977,221.41","13,481,762.90","9,925,747.39","9,392,246.05","14,647,212.26","17,100,080.53","10,570,362.96","13,290,348.95","19,567,092.31","16,655,795.45","15,336,634.38","17,586,633.88","19,074,135.71","24,166,545.96","23,639,650.94","29,069,218.77","27,175,349.30","25,658,846.57","6,280,783.60","13,904,663.23","27,295,711.55","18,993,577.90","37,995,535.14","42,506,423.39","50,598,197.74","43,813,330.83","46,293,107.14","53,630,254.36","50,085,805.49","46,611,679.52","48,003,674.70","57,818,392.99","58,122,099.97","45,447,228.30","58,747,027.88","58,690,556.46","65,137,426.87","52,694,945.02","57,679,571.09","43,481,420.45"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"683,472.23","593,750.00"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,"77,440,711.08",,,,,,,,,,,,,,,
存货,"65,915,213.63","44,581,742.68","41,830,740.26","39,166,009.55","45,240,068.83","51,746,321.64","70,193,900.83","59,171,199.89","81,674,183.10","87,367,419.19","93,943,471.73","103,970,676.70","84,188,074.45","88,104,367.84","109,416,495.64","111,388,947.15","98,208,823.23","116,627,134.50","113,489,619.50","109,359,259.90","125,339,574.84","137,164,549.46","142,074,684.86","154,285,555.50","137,715,060.92","124,208,869.78","181,983,229.89","172,822,017.37","178,289,310.75","159,297,382.44","182,227,097.15","194,775,059.63","263,372,793.11","249,338,544.96","229,390,936.53","231,142,987.73","269,036,705.74","287,417,064.95","266,519,639.96","297,850,692.26","285,443,461.68","264,279,650.76"
其他应付款,"21,727,239.13","30,111,529.61","24,113,370.27","23,615,877.26","23,832,768.33","30,727,815.40","26,662,996.64","29,803,131.92","35,618,423.37","31,368,622.74","42,144,157.78","30,268,712.09","34,860,606.88","33,302,656.73","38,117,448.12","38,278,318.72","49,284,459.17","39,198,441.78","43,270,206.61","45,465,851.72","71,329,255.73","55,186,158.43","95,396,303.33","91,595,908.03","186,028,948.73","167,405,275.93","800,728,844.80","800,120,476.74","833,918,875.16","866,324,694.79","520,328,012.86","560,737,659.04","564,051,636.66","562,490,867.32","375,766,655.62","338,806,855.79","441,416,523.74","392,709,644.93","173,819,750.79","137,742,681.19","148,303,144.72","115,218,377.02"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,554,000.00","14,072,000.00"
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,000,000.00","22,000,000.00","27,000,000.00"
其他流动资产,,,,,,,,,,,,,,,,,,,"366,000,000.00","475,000,000.00","438,000,000.00","488,000,000.00","300,000,000.00","443,700,000.00","501,809,872.55","210,613,384.37","215,537,823.07","316,581,382.44","195,496,433.03","149,070,966.70","141,900,000.00","447,400,000.00","859,080,265.34","985,869,777.05","595,960,633.38","806,209,954.70","308,893,781.12","400,170,125.96","40,567,333.02","163,154,457.09","22,967,307.25","27,130,986.01"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"191,040.75","364,945.49","294,986.46","2,432,614.28","387,946.38","1,516,210.26","14,244,815.98","4,368,179.77","667,078.09","7,388,070.88"
流动资产合计,"166,817,794.05","159,055,475.78","192,681,238.36","181,545,636.49","1,244,639,329.84","1,229,024,520.26","1,211,633,004.37","1,238,272,631.14","1,271,696,490.26","1,297,080,782.52","1,168,599,088.14","1,157,144,225.00","1,192,561,533.60","1,238,488,059.41","1,216,847,509.06","1,261,816,092.53","1,321,525,259.75","1,280,782,577.45","1,303,543,733.63","1,340,575,961.65","1,364,604,847.43","1,393,851,130.29","1,455,533,333.17","1,400,567,224.48","1,463,202,291.60","1,501,943,947.93","1,209,637,237.94","1,094,243,587.89","1,287,387,710.40","1,347,007,172.15","1,154,360,802.51","2,156,406,028.36","2,201,208,406.95","2,284,316,695.20","2,030,491,256.77","2,361,891,003.09","2,473,964,774.81","2,661,179,899.77","2,400,331,950.14","2,384,116,084.29","2,396,077,483.00","2,969,637,634.33"
流动负债合计,"166,063,855.59","140,862,610.47","148,720,288.80","119,669,178.36","103,065,653.05","71,481,635.66","70,164,593.28","72,487,817.42","90,081,739.07","95,625,444.93","103,779,494.41","72,945,461.70","85,500,221.54","94,937,904.05","100,972,762.04","102,218,429.98","109,775,619.51","120,938,303.76","113,575,869.47","106,651,515.25","188,890,659.38","176,312,830.72","247,115,074.38","232,438,527.43","364,923,436.58","326,959,003.68","1,151,578,744.14","1,009,954,218.57","1,167,514,469.63","1,124,867,899.88","823,529,548.03","809,856,124.86","753,700,438.42","719,267,749.89","617,939,529.22","857,385,853.21","1,098,157,970.55","998,467,445.75","651,681,495.00","873,921,424.20","890,074,167.72","1,018,894,882.72"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,"10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","12,000,000.00","16,004,000.00","16,004,000.00","36,004,000.00","38,454,000.00","38,454,000.00",
长期借款,,,,,,,,,,,,,,,,,,,,,"6,000,000.00","6,000,000.00",,,,,,,,,,,,,,,,"240,000,000.00","340,000,000.00","352,500,000.00","347,500,000.00","576,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,"7,000,000.00","7,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00",,,,,,,,,"3,990,552.61","14,735,806.90","15,940,088.06","17,708,007.62","23,599,868.28","32,023,074.04","76,017,017.61","75,586,418.15","76,094,086.97","92,873,359.41","93,080,086.41"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,"13,191,515.11","13,056,983.80","12,922,452.49","46,545,424.59","88,804,585.65","88,104,850.98","98,175,081.11","102,541,771.93","86,843,145.72","82,395,861.10","81,715,660.15","99,392,906.79","95,705,736.13","86,296,065.79","87,143,410.28","51,344,147.06","50,939,169.65","52,202,348.63","43,554,841.29","43,172,761.62","43,223,030.57","43,805,815.47"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"95,640,727.57","111,329,378.03","107,906,688.87","105,702,999.30","107,327,904.09","110,037,645.45","119,587,622.76","123,223,828.60","137,458,635.12","136,100,547.13","215,332,608.97","220,999,477.57","254,030,510.55","251,469,666.66","261,245,308.27","273,076,841.60","323,286,326.51","323,556,615.10","324,006,335.33","327,424,818.09","403,870,633.40","400,412,468.12","442,266,004.77","430,507,477.47","478,259,448.26","467,205,817.10","541,298,049.06","549,344,321.75","558,021,734.36","565,421,746.68","497,233,146.89","490,969,076.00","478,864,926.31","481,863,620.07","475,692,804.54","444,121,834.52","450,975,787.98","437,404,668.42","444,164,329.66","587,239,326.95","627,730,001.94","619,828,593.93"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,741,085.19","17,499,673.06","17,254,492.42","17,009,311.78","17,455,418.20","17,186,751.52","17,764,158.80","17,466,830.18","17,169,501.57","16,868,749.95","17,374,223.39","17,045,339.72","16,716,456.05","28,845,129.01","29,109,675.71","29,826,631.79"
在建工程,"2,002,850.00","1,436,105.00","3,018,241.00","11,214,662.05","9,123,057.23","16,377,683.23","21,019,330.73","26,238,722.50","30,809,817.47","42,738,835.55","67,041,180.47","81,974,007.24","58,491,498.24","62,495,112.66","56,764,262.06","51,405,658.02","20,608,385.81","21,811,686.40","38,823,854.40","41,435,578.01","54,865,271.43","67,014,330.98","37,897,262.99","23,903,551.74","12,945,147.61","17,511,355.50","24,589,533.51","24,524,779.68","21,044,311.44","9,710,923.04","8,490,668.05","18,765,608.46","27,471,857.57","20,419,396.66","21,984,090.80","44,284,906.78","39,050,562.53","49,084,985.80","53,761,893.54","57,524,993.07","29,955,683.26","27,671,627.73"
其他非流动负债,"1,110,000.00","1,665,950.16","2,881,577.92","4,209,802.78","5,391,689.86","9,372,135.96","5,411,597.82","4,662,787.76","5,448,978.42","6,310,169.08","6,137,359.74","7,243,005.92","7,036,201.52","8,242,623.92","8,840,849.44","10,353,335.63","40,638,361.34","37,358,789.40","37,344,959.12","51,335,528.84","43,146,507.45","43,455,782.43","43,292,110.56","43,014,258.99","42,702,634.65",,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"1,110,000.00","1,665,950.16","2,881,577.92","4,209,802.78","5,391,689.86","9,372,135.96","5,411,597.82","4,662,787.76","5,448,978.42","6,310,169.08","6,137,359.74","7,243,005.92","7,036,201.52","8,242,623.92","8,840,849.44","10,353,335.63","40,638,361.34","37,358,789.40","37,344,959.12","51,335,528.84","49,146,507.45","49,455,782.43","43,292,110.56","43,014,258.99","42,702,634.65","42,359,783.07","63,028,016.68","62,584,175.59","56,961,500.23","63,503,869.81","59,596,851.21","59,712,147.35","47,527,758.58","47,874,392.81","49,491,957.05","52,019,889.54","27,592,118.09","269,360,966.21","368,399,736.17","398,252,673.04","403,383,800.06","632,072,910.97"
固定资产清理,,,,,,,,,,,,,,,,475.84,,357.89,"707,577.94","20,556.66",,,"1,516.22","1,516.22",,"199,473.15",,"537,988.61",,,,,,,,,,,,,,
负债合计,"167,173,855.59","142,528,560.63","151,601,866.72","123,878,981.14","108,457,342.91","80,853,771.62","75,576,191.10","77,150,605.18","95,530,717.49","101,935,614.01","109,916,854.15","80,188,467.62","92,536,423.06","103,180,527.97","109,813,611.48","112,571,765.61","150,413,980.85","158,297,093.16","150,920,828.59","157,987,044.09","238,037,166.83","225,768,613.15","290,407,184.94","275,452,786.42","407,626,071.23","369,318,786.75","1,214,606,760.82","1,072,538,394.16","1,224,475,969.86","1,188,371,769.69","883,126,399.24","869,568,272.21","801,228,197.00","767,142,142.70","667,431,486.27","909,405,742.75","1,125,750,088.64","1,267,828,411.96","1,020,081,231.17","1,272,174,097.24","1,293,457,967.78","1,650,967,793.69"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","80,000,000.00","80,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","360,000,000.00","360,000,000.00","360,000,000.00","360,000,000.00","360,000,000.00","368,718,000.00","368,718,000.00","369,498,000.00","369,408,000.00","369,408,000.00","738,612,000.00","738,472,000.00","738,472,000.00","737,986,000.00","814,909,076.00","814,823,076.00","814,823,076.00","814,461,076.00","814,461,076.00","814,461,076.00","814,461,076.00","814,461,076.00","814,461,076.00","814,461,076.00","814,461,076.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"130,974.95","130,974.95","130,974.95","130,974.95","1,026,527,332.02","1,026,527,332.02","986,527,332.02","986,527,332.02","986,527,332.02","986,527,332.02","926,527,332.02","926,527,332.02","926,527,332.02","926,527,332.02","926,527,332.02","926,527,332.02","926,527,332.02","746,527,332.02","746,527,332.02","746,527,332.02","746,527,332.02","746,527,332.02","831,615,012.02","850,134,707.87","776,337,520.38","788,788,350.39","825,420,965.48","469,378,927.62","512,636,232.10","518,400,349.81","516,968,301.66","1,422,223,464.29","1,422,261,781.24","1,424,690,918.62","1,424,460,900.52","1,424,460,900.52","1,424,460,900.52","1,424,460,900.52","1,424,460,900.52","1,384,418,683.97","1,384,418,683.97","1,448,197,732.37"
无形资产,"31,318,671.47","32,850,707.43","32,379,750.58","32,194,431.91","32,060,156.21","32,464,845.23","32,363,592.23","32,040,154.10","31,716,715.97","31,393,277.84","50,883,128.63","50,606,465.71","52,466,083.65","52,123,168.37","51,816,558.88","51,412,018.45","50,838,126.03","50,291,881.09","49,902,866.95","49,458,606.08","72,961,916.64","72,377,322.42","120,017,636.14","111,517,959.85","131,697,473.36","130,044,793.71","297,345,743.18","293,124,018.23","295,350,079.85","292,684,621.08","270,994,962.61","266,799,560.83","270,881,917.34","269,417,132.84","266,255,442.68","257,409,696.61","253,836,476.19","250,112,936.25","246,394,861.97","337,061,545.89","339,092,124.09","334,206,665.37"
盈余公积,"13,457,269.28","20,699,071.87","20,699,071.87","20,699,071.87","28,742,942.68","28,742,942.68","28,742,942.68","28,742,942.68","39,544,818.17","39,544,818.17","39,544,818.17","39,544,818.17","51,962,164.33","51,962,164.33","51,962,164.33","51,962,164.33","66,776,577.86","66,776,577.86","66,776,577.86","66,776,577.86","82,939,766.07","82,939,766.07","82,939,766.07","82,939,766.07","102,463,124.00","102,463,124.00","115,348,166.03","115,348,166.03","126,368,607.52","126,368,607.52","126,368,607.52","126,368,607.52","156,043,511.33","156,043,511.33","156,043,511.33","156,043,511.33","187,713,262.25","187,713,262.25","187,713,262.25","187,713,262.25","217,140,232.49","217,140,232.49"
开发支出,,,,,,,,,,,,,,,,,,,,,"3,550,000.00","3,550,000.00","8,550,000.00","21,980,188.69","31,523,584.92","33,938,679.26","33,938,679.26","41,938,679.26","71,438,679.26","83,938,679.26","102,438,679.26","127,985,849.07","141,255,849.07","150,905,849.07","161,066,054.70","175,119,395.76","198,537,254.07","224,065,521.78","227,786,211.75","248,440,178.68","256,503,031.31","264,345,558.20"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,"9,498,000.00","9,408,000.00","6,921,600.00","13,639,200.00","70,037,136.00","70,037,136.00","37,796,598.00","37,796,598.00","37,364,928.00","37,364,928.00",,,,,,,"53,287,897.09","80,215,111.97"
商誉,,,,,,,,,,,,,,,,,,,,,"34,851,252.75","34,851,252.75","34,851,252.75","34,851,252.75","32,075,098.90","32,075,098.90","947,937,109.12","947,937,109.12","947,937,109.12","947,937,109.12","922,811,120.70","922,811,120.70","922,811,120.70","922,811,120.70","1,099,135,934.39","1,099,135,934.39","1,179,574,070.59","1,179,574,070.59","1,179,574,070.59","1,342,208,318.04","1,351,161,580.57","1,351,161,580.57"
未分配利润,"45,423,312.72","91,565,658.84","115,098,209.48","141,150,867.28","159,876,513.58","182,270,424.66","184,327,676.59","217,972,517.55","240,584,737.84","269,872,388.53","256,527,319.46","295,201,322.90","318,704,881.06","355,154,409.59","330,657,542.06","378,800,246.34","413,402,164.49","368,308,438.07","416,738,405.77","460,832,351.44","494,941,256.21","546,175,010.79","521,838,091.27","573,704,454.65","609,979,965.30","674,860,759.90","653,727,370.48","688,044,661.83","753,506,607.29","846,219,181.36","876,780,118.26","957,223,490.69","1,038,507,002.62","1,149,234,886.43","1,139,378,719.48","1,207,798,035.07","1,280,290,191.71","1,402,671,534.47","1,407,834,576.49","1,484,170,877.81","1,539,908,542.90","1,665,904,476.21"
长期待摊费用,"1,493,803.18","2,631,206.67","3,781,364.48","4,497,183.19",,,,,,,,,"542,220.66","524,932.86","507,644.94","490,357.02","473,069.10","1,881,500.35","1,828,269.94","4,911,696.26","403,917.42","472,720.75","2,652,388.77","2,562,888.24","459,062.11","432,509.23","494,353.85","379,403.47","352,850.59","326,297.71","299,744.83","273,192.14","252,677.15","234,621.91","268,210.17","208,350.43","879,602.97","966,024.18","925,778.73","1,084,987.80","1,039,755.99","1,279,366.68"
少数股东权益,"11,550,857.21",,,,,,,,,,,,,,,,,,,,"58,545,817.55","57,121,820.11","54,197,100.20","51,547,461.55","49,964,403.76","46,888,683.70","55,693,914.09","55,023,485.90","48,422,933.71","47,269,169.83","23,887,120.21","24,895,577.03","29,512,450.62","29,300,662.20","29,825,898.08","16,986,191.30","23,216,174.43","22,687,050.10","22,527,225.08","44,483,180.86","47,878,277.27","92,919,055.89"
递延所得税资产,"462,423.48","621,393.38","762,839.73","704,982.30","453,683.82","489,776.81","570,592.30","618,061.09","505,946.70","566,709.69","660,317.59","737,765.19","1,638,953.77","1,723,493.95","1,779,366.68","1,660,064.84","7,112,888.02","7,372,822.83","7,470,506.05","7,631,088.66","12,026,984.50","12,281,333.03","12,648,307.20","12,659,327.68","24,408,786.78","24,755,579.08","27,615,715.50","27,146,198.34","27,769,128.87","27,857,648.98","11,547,599.77","11,842,666.31","11,564,287.63","13,959,587.45","10,459,117.01","9,750,064.65","5,514,292.39","6,986,769.38","6,586,728.22","7,283,716.04","13,255,681.43","20,506,467.01"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,"3,276,000.00","4,212,000.00","4,680,000.00","10,665,000.00","10,665,000.00","10,665,000.00","12,375,000.00","107,400,364.85","32,995,605.48","36,107,599.90","36,252,074.37","33,705,886.85","27,882,408.33","27,950,139.19","67,676,130.42","68,426,424.77","50,654,414.90","48,083,819.90","51,715,011.60","50,541,998.94","154,795,782.07","166,309,974.89","162,648,713.88","65,108,173.21","54,970,586.51","45,695,721.98"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"130,918,475.70","155,868,790.51","154,848,884.66","164,314,258.75","158,964,801.35","169,369,950.72","183,541,138.02","192,120,766.29","210,491,115.26","220,799,370.21","343,917,235.66","364,317,715.71","377,169,266.87","378,336,374.50","382,113,140.83","388,045,415.77","415,594,795.47","419,126,863.66","437,419,410.61","451,547,343.76","616,386,491.25","624,681,411.85","694,181,821.33","801,929,952.08","843,168,793.07","840,375,756.81","2,017,646,338.96","2,031,180,157.24","2,046,639,447.54","2,048,223,026.16","1,973,207,712.68","2,021,256,957.68","2,024,198,593.70","2,019,931,302.45","2,201,428,083.79","2,167,516,197.42","2,382,130,072.48","2,458,728,317.53","2,476,987,847.78","2,803,672,088.27","2,848,258,835.08","2,840,035,483.35"
所有者权益(或股东权益)合计,"130,562,414.16","172,395,705.66","195,928,256.30","221,980,914.10","1,295,146,788.28","1,317,540,699.36","1,319,597,951.29","1,353,242,792.25","1,386,656,888.03","1,415,944,538.72","1,402,599,469.65","1,441,273,473.09","1,477,194,377.41","1,513,643,905.94","1,489,147,038.41","1,537,289,742.69","1,586,706,074.37","1,541,612,347.95","1,590,042,315.65","1,634,136,261.32","1,742,954,171.85","1,792,763,928.99","1,859,307,969.56","1,927,044,390.14","1,898,745,013.44","1,973,000,917.99","2,012,676,816.08","2,052,885,350.97","2,109,551,188.08","2,206,858,428.62","2,244,442,115.95","3,308,094,713.83","3,424,178,803.65","3,537,105,854.95","3,564,487,854.29","3,620,001,457.76","3,730,344,758.65","3,852,079,805.34","3,857,238,566.75","3,915,614,075.32","3,950,878,350.30","4,158,705,323.99"
