科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
其他应收款,"3,730,729.98","1,537,893.46","2,066,220.41","5,173,236.58","6,297,734.96","5,496,714.62","2,951,670.19","6,546,299.96","6,731,714.95","6,830,230.31","5,455,251.73","6,468,236.59","11,296,249.79","9,459,282.05","10,658,508.66","27,980,028.46","9,145,479.39","4,994,639.46","11,614,575.41","12,469,251.79","11,392,858.35","8,358,014.10","13,765,107.82","21,119,710.42","22,861,344.24","18,391,688.52","22,314,160.51","27,315,164.50","31,170,547.33","22,914,513.97","22,618,110.60","23,148,323.48","17,616,294.51","15,076,576.13"
应付职工薪酬,"6,777,317.11","7,098,579.92","8,397,486.61","6,001,280.09","6,181,883.84","10,574,948.16","6,864,426.90","6,839,876.62","8,883,880.34","12,011,047.46","12,318,293.11","12,403,757.95","12,995,475.07","16,675,652.88","11,451,900.22","12,702,990.58","15,321,013.05","20,658,877.06","10,324,550.83","12,449,680.09","14,170,817.13","21,003,725.75","15,665,044.07","16,376,649.86","14,678,685.98","21,033,222.72","13,247,290.15","15,424,002.94","17,822,069.75","38,530,788.95","17,135,169.03","19,371,946.74","19,585,543.18","36,976,689.04"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"2,372,236.32","925,804.44","1,272,709.31","6,555,009.83","431,497.11","-1,702,777.05","-1,613,463.90","-1,450,989.36","-1,618,139.65","-2,795,585.15","-6,238,486.17","-3,110,566.50","-4,035,708.14","8,099,720.33","10,867,387.61","11,264,708.69","10,008,233.23","10,054,457.79","10,735,537.18","13,299,053.45","10,417,786.08","13,355,443.28","8,893,360.42","15,951,801.50","11,006,154.87","10,706,731.69","8,947,606.10","9,260,038.26","6,940,354.69","20,947,323.90","6,982,413.66","14,267,470.25","7,496,438.16","9,283,757.79"
应收利息,,,,,,,"2,109,744.86","4,227,619.35","6,555,865.42","7,836,393.03","1,432,859.54","2,398,809.04","1,239,306.86","1,594,910.58","1,570,867.73","2,183,140.32","210,711.38","271,904.69","207,786.01","373,439.43","415,781.66","58,356.16","132,142.46",,,"64,534.25",,,,,,,,
应付利息,,,,,"434,861.38",,,,,,,"47,780.56","137,840.20",,"349,117.50","69,166.67","107,500.00",,"159,260.28",,,,,"83,835.62",,,"257,209.48","224,206.81","354,374.57","604,098.44","235,228.16","19,333.30","121,382.92","25,639.23"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,"16,000,000.00",,,,,,,,,,,,,,,,,,,,,,,
存货,"78,832,886.82","78,417,299.42","91,845,626.77","104,550,901.80","103,037,958.26","128,927,930.84","149,282,786.35","152,806,755.89","163,209,356.79","192,680,332.58","211,260,511.33","191,407,308.05","190,698,472.94","202,195,071.62","245,858,087.38","226,509,615.92","228,109,468.86","242,524,069.24","269,657,572.23","254,862,994.69","250,444,741.55","219,799,644.69","255,887,506.48","236,709,825.29","261,275,626.19","213,791,042.24","245,352,544.81","273,563,882.74","268,956,330.08","245,365,168.56","302,322,746.95","302,190,659.52","298,325,257.25","312,120,441.94"
其他应付款,"3,298,226.27","603,441.41","3,018,050.96","2,690,039.84","8,733,428.58","10,848,653.38","7,715,938.28","5,635,536.91","4,412,415.43","5,286,929.62","5,596,447.26","6,116,145.96","5,492,846.13","6,477,843.37","7,518,925.63","7,725,418.00","7,403,040.35","7,433,955.59","5,745,489.14","3,810,965.33","5,535,412.66","6,779,867.95","6,274,192.53","14,738,977.07","11,893,864.08","55,510,545.18","54,400,628.19","50,421,843.43","50,984,920.58","132,256,105.79","66,458,752.18","70,963,779.17","67,789,657.41","80,319,386.58"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,027,070.00","2,027,070.00","2,027,070.00","2,027,070.00","1,854,360.00"
其他流动资产,,,,,,,,,,,,,,"17,860,628.79","14,033,257.12","17,808,176.47","15,573,953.28","15,692,446.11","11,868,445.86","15,173,653.38","22,770,918.54","63,761,934.51","48,052,999.66","19,195,364.70","9,642,627.02","87,673,266.67","13,654,438.21","13,514,848.87","14,211,249.73","16,293,515.84","5,878,893.88","7,459,196.80","4,983,143.36","101,581,816.59"
其他流动负债,"5,898,921.00","11,526,830.00","11,078,241.09","10,415,406.87","4,926,499.86","4,455,745.68","3,410,005.36","748,406.99","98,950.02","1,317,673.96","1,218,723.94","1,119,773.92","7,049,909.16","8,251,986.04","5,586,442.54","5,586,442.54","2,062,035.48","4,823,466.78","296,850.06",,,"3,480,842.10","3,480,842.10","9,665,997.71","9,665,997.71","8,405,498.68","4,501,462.32","1,125,582.55","2,599,604.43","3,575,923.39","1,649,996.12",,,"3,283,383.05"
流动资产合计,"151,836,603.93","136,860,262.10","179,474,932.60","208,693,628.77","236,054,836.73","873,681,539.77","832,380,171.83","793,748,553.02","774,210,259.15","728,751,436.32","781,572,278.56","703,116,296.69","687,020,143.08","683,967,756.57","678,954,994.63","767,242,580.48","609,320,422.47","543,102,445.62","544,917,972.06","567,124,127.08","545,107,169.84","608,369,531.91","630,828,513.92","783,901,330.84","676,420,773.50","631,503,228.86","682,103,722.02","750,150,421.30","707,325,669.03","1,146,966,554.68","775,853,299.08","765,444,412.32","760,378,321.02","822,993,758.03"
流动负债合计,"154,915,272.69","152,157,476.61","144,460,535.49","198,489,333.78","202,547,371.36","222,018,269.55","190,945,322.25","167,056,107.42","187,354,901.78","189,809,375.16","286,204,543.16","252,738,733.35","236,637,372.83","302,713,295.69","278,512,313.80","354,489,983.12","305,554,345.55","331,632,666.45","341,885,028.88","344,633,680.39","286,467,759.38","342,751,535.20","328,192,078.19","452,255,964.96","338,852,793.43","330,090,423.08","406,881,283.27","513,676,863.06","507,164,714.57","852,219,237.92","490,253,452.83","425,836,332.43","393,751,262.51","465,538,011.93"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,"6,000,000.00","6,000,000.00","6,000,000.00","6,000,000.00","46,000,000.00","46,000,000.00","96,000,000.00","96,000,000.00","96,000,000.00","96,000,000.00","96,000,000.00","96,000,000.00","96,000,000.00","96,000,000.00"
长期借款,,,,,,,,,,,,"352,896.74","288,896.74",,,,,,,,,,,,,,,"102,937,500.00","103,672,000.00","62,494,200.00","47,918,650.00","50,372,400.00","50,851,450.00","50,809,096.04"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,"78,469,123.20","77,246,393.40","74,076,674.03","68,703,518.20","61,525,462.52","55,764,330.67","53,031,617.52","49,225,462.52","53,613,027.29","45,352,927.84","42,418,051.29","42,418,051.29",,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,"20,000,000.00","20,008,694.04","20,351,430.44","20,824,231.89","27,459,935.05","27,928,818.40","28,458,916.91","22,985,418.94","23,466,167.51","21,298,178.71","21,506,200.54","17,016,947.58","12,339,411.75","12,640,772.42","12,826,247.43","12,843,231.96","13,371,374.27","13,446,877.64","13,535,222.20","13,584,386.20","13,947,587.16"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,"21,013,015.49","20,665,742.32","20,318,469.13","19,971,195.94",,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,"358,241.15","721,056.90",,,,,
固定资产,"48,114,874.24","64,930,847.76","65,274,154.67","75,472,578.47","75,329,216.70","77,091,648.33","80,754,831.67","81,336,937.61","100,563,454.54","121,482,564.84","125,178,350.86","200,573,127.83","198,975,792.27","413,491,556.38","420,764,345.60","479,864,738.88","499,335,517.38","508,064,952.69","514,701,317.48","513,321,608.29","514,112,721.18","521,575,237.53","517,231,849.63","527,872,910.05","527,450,919.37","502,902,589.12","495,501,370.72","498,783,508.40","500,859,888.17","529,243,723.11","521,935,929.94","661,273,212.60","661,103,340.42","674,078,998.97"
递延所得税负债,,,,,,"501,962.00","411,136.45","734,091.25","768,481.20",,,,,"6,393,490.74","6,600,773.61","8,714,233.54","19,888,710.35","10,603,799.60","7,357,069.63","5,731,476.06","4,900,597.83","3,967,445.34","3,906,584.61","3,845,723.88","3,784,863.15","3,641,613.71","3,580,752.98","3,468,660.41","3,404,811.83","3,321,148.00","751,573.38","261,040.96","371,409.83","338,493.34"
在建工程,"5,286,970.20","717,272.40","717,272.40","2,238,131.38","2,465,575.38","9,012,624.63","25,951,309.49","53,308,419.75","85,506,032.35","120,320,008.55","158,037,250.46","146,417,010.77","174,405,233.12","49,446,158.80","47,388,294.00","9,669,255.72","8,522,527.20","18,811,042.24","14,344,189.21","16,363,552.56","24,827,458.46","38,634,735.22","41,806,962.61","34,120,533.52","40,020,043.70","93,452,210.61","112,508,032.71","201,720,986.89","246,947,516.40","167,638,178.22","182,038,307.87","31,029,226.48","54,500,557.90","46,482,625.87"
其他非流动负债,,,,,,"4,431,749.76","4,431,749.76","4,431,749.76","4,431,749.76","4,676,049.68","4,676,049.68","4,676,049.68","4,676,049.68","4,280,249.60","4,173,298.33","4,066,347.07","4,256,245.87","5,056,144.63","4,652,343.31","4,842,242.11","4,735,290.85",,,,,"2,308,860.00","2,643,983.87","2,518,945.63","2,027,070.00",,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,,,"4,933,711.76","4,842,886.21","5,165,841.01","5,200,230.96","4,676,049.68","4,676,049.68","5,028,946.42","4,964,946.42","10,673,740.34","10,774,071.94","12,780,580.61","24,144,956.22","15,659,944.23","12,009,412.94","10,573,718.17","9,635,888.68","9,895,784.93","9,727,972.94","9,500,160.95","9,392,348.96","11,451,008.26","11,283,196.27","114,569,979.22","115,004,619.50","72,678,177.51","54,804,801.63","57,237,650.03","63,855,357.89","63,833,991.96"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"154,915,272.69","152,157,476.61","144,460,535.49","198,489,333.78","202,547,371.36","226,951,981.31","195,788,208.46","172,221,948.43","192,555,132.74","194,485,424.84","290,880,592.84","257,767,679.77","241,602,319.25","313,387,036.03","289,286,385.74","367,270,563.73","329,699,301.77","347,292,610.68","353,894,441.82","355,207,398.56","296,103,648.06","352,647,320.13","337,920,051.13","461,756,125.91","348,245,142.39","341,541,431.34","418,164,479.54","628,246,842.28","622,169,334.07","924,897,415.43","545,058,254.46","483,073,982.46","457,606,620.40","529,372,003.89"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"37,800,000.00","37,800,000.00","60,000,000.00","60,000,000.00","60,000,000.00","80,000,000.00","80,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","320,000,000.00","320,000,000.00","320,000,000.00","321,270,000.00","321,270,000.00","321,270,000.00","321,270,000.00","321,270,000.00","321,304,250.00","321,653,600.00","321,916,265.00","322,123,000.00","515,351,200.00","515,778,800.00","515,782,500.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"5,548,166.53","5,548,166.53","19,503,463.90","19,503,463.90","19,503,463.90","611,377,063.90","611,377,063.90","531,377,063.90","531,377,063.90","530,527,939.40","530,527,939.40","530,445,549.47","530,445,549.47","530,031,830.72","530,031,830.72","532,218,320.38","532,218,320.39","530,031,830.72","530,031,830.71","370,031,830.72","370,031,830.72","370,031,830.72","377,714,430.72","385,790,982.64","387,664,197.52","391,068,967.31","391,637,612.60","369,199,723.57","373,622,578.99","378,132,664.06","379,856,373.88","187,956,569.28","190,005,698.87","186,161,391.89"
无形资产,"14,809,418.80","42,411,457.59","41,853,554.50","41,380,429.42","41,143,866.88","40,910,146.21","40,712,783.53","41,273,841.33","46,183,064.61","55,060,204.51","54,853,270.15","73,646,368.23","73,143,159.52","78,919,525.55","78,234,260.10","77,653,502.35","213,039,635.46","209,964,210.54","208,582,294.35","207,238,396.66","206,592,165.80","205,022,313.11","203,603,220.77","202,300,629.13","206,874,457.32","205,522,032.88","204,069,495.41","202,940,070.49","241,157,310.89","214,021,468.46","213,006,154.43","204,615,445.57","208,144,344.47","206,784,763.15"
盈余公积,"5,695,948.66","8,323,858.39","7,340,995.41","7,340,995.41","7,340,995.41","12,907,268.34","12,907,268.34","12,907,268.34","12,907,268.34","18,707,201.43","18,707,201.43","18,707,201.43","18,707,201.43","27,470,880.46","27,470,880.46","27,470,880.46","27,470,880.46","39,166,092.68","39,166,092.68","39,166,092.68","39,166,092.68","47,158,760.53","47,158,760.53","47,158,760.53","47,158,760.53","61,185,189.69","61,185,189.69","61,185,189.69","61,185,189.69","72,108,816.44","72,108,816.44","72,108,816.44","72,108,816.44","85,311,923.26"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,"5,002,530.00","5,002,530.00","4,391,985.00","4,391,985.00","2,027,070.00","2,027,070.00","2,027,070.00","2,027,070.00","1,854,360.00"
商誉,"248,991.38","248,991.38","248,991.38","248,991.38","248,991.38","248,991.38","248,991.38","1,087,400.85","12,164,612.61","8,841,212.12","8,841,212.12","8,841,212.12","8,841,212.12","21,102,232.28","21,102,232.28","21,102,232.28","30,353,670.14","18,612,285.15","18,612,285.15","18,612,285.15","18,612,285.15","18,612,285.15","18,612,285.15","18,612,285.15","18,612,285.15","18,612,285.15","18,612,285.15","48,644,516.97","48,644,516.97","94,131,226.02","94,131,226.02","94,069,820.81","94,069,820.80","90,561,291.92"
未分配利润,"18,488,536.86","43,335,946.16","57,474,670.17","43,833,739.11","67,701,649.50","72,089,770.95","82,602,567.61","95,723,031.79","114,772,024.86","118,482,548.13","116,827,057.31","146,427,391.25","173,064,357.34","180,034,410.58","201,354,593.69","226,917,464.05","268,170,368.64","273,508,399.84","284,703,215.36","304,834,339.58","336,035,157.20","337,218,318.09","360,167,689.91","389,335,678.49","427,505,544.55","424,950,745.48","452,501,790.06","479,181,313.18","503,112,517.22","514,621,925.51","564,102,817.87","597,197,032.20","628,069,218.17","615,026,646.41"
长期待摊费用,,,,,"538,107.51","1,329,994.97","1,543,257.89","1,485,233.98","5,587,391.17","1,475,251.84","1,501,410.94","1,480,283.10","1,434,854.88","1,597,258.48","1,521,731.08","1,480,197.79","1,403,823.17","3,719,272.04","4,694,634.29","5,129,402.87","4,866,402.50","4,432,189.85","3,942,912.83","3,531,111.81","2,960,978.72","3,706,385.68","4,161,663.90","4,325,735.98","5,664,310.87","6,635,272.80","7,297,229.32","5,891,650.94","5,583,951.25","5,133,223.19"
少数股东权益,"992,215.54","1,915,767.58","1,872,945.29","1,814,377.49","1,775,128.23","1,777,180.86","1,726,772.65","2,556,009.80","15,912,207.81","17,156,858.14","17,353,133.27","27,574,547.64","28,215,146.51","58,257,310.99","58,706,696.82","61,054,999.98","61,623,454.72","60,095,757.53","59,070,923.61","64,830,505.80","65,199,474.55","65,549,584.64","64,053,885.01","58,636,473.29","56,627,312.04","76,786,244.84","76,062,560.55","52,035,161.35","50,645,817.94","75,947,208.83","39,776,237.85","38,197,288.06","41,265,633.46","39,561,484.61"
递延所得税资产,"3,143,281.73","3,912,384.04","3,083,704.71","2,948,150.27","3,088,013.82","2,828,320.07","2,810,535.17","2,544,935.72","3,308,883.22","3,429,293.76","4,312,151.16","6,848,070.82","8,214,179.01","3,678,458.42","3,164,214.97","3,062,649.16","3,182,301.33","3,834,158.79","3,171,611.09","3,292,614.69","3,272,642.65","5,876,908.84","8,643,878.84","10,133,767.10","10,382,907.79","14,390,681.11","12,639,400.88","13,198,847.24","13,119,275.47","15,470,594.19","10,806,078.03","10,367,839.45","11,218,096.46","14,283,479.70"
外币报表折算价差,,,,,,,,,,,,,,,"4,094.66","-6,886.39","-10,470.32","-16,423.25","-10,580.33","-10,164.64",,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,"5,483,888.42","21,138,613.88","30,126,116.09","22,328,894.21","10,795,301.80","13,305,568.01","16,463,317.30","8,148,800.98","22,609,562.57","26,107,647.17","30,017,714.60","10,326,503.98","17,535,823.33","23,285,065.84","24,659,644.48","12,445,769.46","13,572,930.87"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"71,603,536.35","112,220,953.17","111,177,677.66","122,288,280.92","122,813,771.67","131,421,725.59","152,021,709.13","181,036,769.24","253,313,438.50","310,608,535.62","352,723,645.69","437,806,072.87","465,014,430.92","588,235,189.91","592,183,772.07","613,184,006.62","776,661,706.57","874,418,868.12","890,420,157.25","896,619,567.25","892,301,507.09","895,940,601.53","890,209,187.22","893,572,372.12","926,692,803.13","994,161,201.65","1,048,259,338.52","1,171,194,148.42","1,237,951,801.94","1,154,047,660.40","1,161,946,869.09","1,141,442,062.53","1,156,650,266.96","1,160,844,900.83"
所有者权益(或股东权益)合计,"68,524,867.59","96,923,738.66","146,192,074.77","132,492,575.91","156,321,237.04","778,151,284.05","788,613,672.50","802,563,373.83","834,968,564.91","844,874,547.10","843,415,331.41","883,154,689.79","910,432,254.75","958,815,910.45","981,852,380.96","1,013,156,023.37","1,056,282,827.27","1,070,228,703.06","1,081,443,687.49","1,108,536,295.77","1,141,305,028.87","1,151,662,813.31","1,183,117,650.01","1,215,717,577.05","1,254,868,434.24","1,284,122,999.17","1,312,198,581.00","1,293,097,727.44","1,323,108,136.90","1,376,116,799.65","1,392,741,913.71","1,423,812,492.39","1,459,421,967.58","1,454,466,654.97"
资产总计,"223,440,140.28","249,081,215.27","290,652,610.26","330,981,909.69","358,868,608.40","1,005,103,265.36","984,401,880.96","974,785,322.26","1,027,523,697.65","1,039,359,971.94","1,134,295,924.25","1,140,922,369.56","1,152,034,574.00","1,272,202,946.48","1,271,138,766.70","1,380,426,587.10","1,385,982,129.04","1,417,521,313.74","1,435,338,129.31","1,463,743,694.33","1,437,408,676.93","1,504,310,133.44","1,521,037,701.14","1,677,473,702.96","1,603,113,576.63","1,625,664,430.51","1,730,363,060.54","1,921,344,569.72","1,945,277,470.97","2,301,014,215.08","1,937,800,168.17","1,906,886,474.85","1,917,028,587.98","1,983,838,658.86"
负债和所有者(或股东权益)合计,"223,440,140.28","249,081,215.27","290,652,610.26","330,981,909.69","358,868,608.40","1,005,103,265.36","984,401,880.96","974,785,322.26","1,027,523,697.65","1,039,359,971.94","1,134,295,924.25","1,140,922,369.56","1,152,034,574.00","1,272,202,946.48","1,271,138,766.70","1,380,426,587.10","1,385,982,129.04","1,417,521,313.74","1,435,338,129.31","1,463,743,694.33","1,437,408,676.93","1,504,310,133.44","1,521,037,701.14","1,677,473,702.96","1,603,113,576.63","1,625,664,430.51","1,730,363,060.54","1,921,344,569.72","1,945,277,470.97","2,301,014,215.08","1,937,800,168.17","1,906,886,474.85","1,917,028,587.98","1,983,838,658.86"
