科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"819,959,491.60","1,779,261,519.49","14,731,991,991.63","19,351,236,095.20","5,742,673,284.19","12,938,570,925.27","20,939,084,268.05","28,955,705,269.18","4,489,633,306.32","10,473,093,971.00","14,996,243,778.56","20,032,516,233.56","6,813,033,683.21","15,267,774,330.24","23,118,131,526.27","30,746,642,614.99","5,525,022,487.73","11,572,514,420.11","17,986,758,172.85","23,635,316,829.16","4,792,134,802.11","9,882,300,304.50","13,709,206,561.91","18,850,116,244.46","3,627,418,295.11","7,182,202,853.34","12,264,619,834.02","19,037,164,632.23","6,986,544,123.87","15,304,234,583.90","21,486,589,610.68","28,558,692,055.99","5,855,557,778.18","10,450,541,867.03","16,772,377,070.65","23,353,016,607.11","4,571,050,770.55","9,712,482,328.67","13,752,065,866.19","17,864,221,196.11","4,660,344,656.02","8,818,817,088.75","13,874,422,578.41","26,887,189,705.28","4,050,154,584.12"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,"195,120,933.09","699,475,664.66","820,537,620.55",,,,,,,,,,,,,,,,"378,782,500.00",
收到的税费返还,,,"733,985,090.67","1,132,770,250.39","217,167,226.49","686,322,132.86","989,662,037.18","1,921,671,167.91","810,872,050.79","1,332,757,395.13","1,995,491,022.49","2,889,319,958.73","559,944,364.97","1,266,916,771.44","2,039,139,050.80","2,537,092,903.93","688,238,471.41","1,238,717,810.40","1,916,848,887.40","2,476,276,530.39","599,340,653.97","1,163,317,704.40","1,764,535,083.00","2,164,345,451.92","453,983,749.56","746,648,599.69","1,411,208,250.25","1,581,340,914.14","426,762,212.89","975,086,954.04","1,669,434,987.80","2,175,891,433.08","665,318,131.91","919,373,190.02","1,258,622,758.06","1,697,183,567.33","397,497,863.36","782,922,352.45","1,149,749,482.19","1,444,458,059.70","125,608,446.92","783,003,232.78","1,171,244,389.23","1,267,522,320.88","879,285,147.11"
支付其他与投资活动有关的现金,,,"1,621,317.36","478,413,444.63","3,593,313,306.67","4,922,051,990.54","5,324,126,301.67","2,335,594,073.47",,,,"11,682,400.00","111,251,426.78","1,544,436,123.00","3,169,349,903.60","3,420,250,000.00","2,298,156,822.87","3,286,306,292.59","3,867,857,597.69","118,195,000.00","2,780,538.00","124,516.34","32,943,796.96","35,031,944.70","364,756.92","1,868,673.06","143,883,983.03","40,537,386.13","318,000.00","272,371.00","1,012,711.60","13,596,295.13",,,,"346,500.00",,,,,,,,"264,100,000.00",
收到其他与经营活动有关的现金,"5,736,559.92","19,592,959.92","153,640,020.96","1,356,189,172.40","222,140,885.64","1,248,611,706.71","1,672,367,658.09","522,496,804.27","358,229,751.56","475,447,137.75","756,938,968.79","943,479,169.22","170,677,458.11","296,346,530.86","476,303,452.11","726,888,471.56","215,305,808.41","382,704,830.03","553,018,143.81","841,313,901.22","152,762,321.61","376,577,747.09","578,816,967.35","783,120,015.45","266,587,019.57","563,524,481.24","1,465,301,959.33","2,156,593,793.11","320,246,060.66","507,817,752.52","820,365,906.89","915,040,162.47","371,120,799.84","353,352,415.07","568,867,620.16","698,409,265.83","272,726,019.25","349,501,004.81","566,341,935.41","976,086,814.98","126,038,401.88","310,976,681.51","542,128,670.63","705,955,015.58","91,331,052.51"
投资活动现金流出小计,"59,452,708.90","232,559,016.24","1,541,884,378.87","2,227,161,284.36","3,969,182,783.36","6,290,875,482.32","7,278,143,258.59","8,243,090,080.91","493,702,386.93","1,022,891,905.90","2,155,714,029.73","2,931,683,752.42","595,552,737.45","2,518,990,372.71","4,189,751,709.70","4,880,336,073.26","2,547,869,804.56","3,752,135,477.33","4,570,851,632.87","1,384,586,663.36","418,498,281.53","761,413,711.60","961,589,082.18","881,863,214.80","304,352,866.20","451,703,770.50","1,248,685,230.66","3,583,754,822.98","443,061,481.30","1,769,125,818.60","1,930,461,111.70","2,526,964,257.55","807,707,575.11","1,716,285,877.63","1,806,708,244.78","2,402,525,183.47","71,203,912.38","310,786,289.85","560,641,582.61","908,812,553.47","40,350,923.74","69,245,468.44","1,048,370,645.44","2,344,027,614.99","497,398,125.16"
经营活动现金流入小计,"825,696,051.52","1,798,854,479.41","15,619,617,103.26","21,840,195,517.99","6,181,981,396.32","14,873,504,764.84","23,601,113,963.32","31,399,873,241.36","5,658,735,108.67","12,281,298,503.88","17,748,673,769.84","23,865,315,361.51","7,543,655,506.29","16,831,037,632.54","25,633,574,029.18","34,010,623,990.48","6,428,566,767.55","13,193,937,060.54","20,456,625,204.06","26,952,907,260.77","5,544,237,777.69","11,422,195,755.99","16,052,558,612.26","21,797,581,711.83","4,347,989,064.24","8,492,375,934.27","15,141,130,043.60","22,775,099,339.48","7,733,552,397.42","16,787,139,290.46","23,976,390,505.37","31,649,623,651.54","6,891,996,709.93","11,723,267,472.12","18,599,867,448.87","25,748,609,440.27","5,241,274,653.16","10,844,905,685.93","15,468,157,283.79","20,284,766,070.79","4,911,991,504.82","9,912,797,003.04","15,587,795,638.27","28,860,667,041.74","5,020,770,783.74"
投资活动产生的现金流量净额,"-59,408,078.90","-231,020,336.24","-1,482,041,410.68","-2,205,400,884.56","-3,969,155,575.36","-6,289,709,836.89","-7,275,222,953.16","-8,233,386,403.99","2,774,155,638.79","2,601,786,525.90","1,647,447,728.35","728,391,556.98","-375,475,571.45","-1,485,752,364.30","-2,924,042,969.38","-2,873,081,224.58","-2,231,277,265.91","-3,434,191,121.65","-3,732,208,176.78","-1,227,275,524.89","-418,320,816.40","-730,485,004.74","-187,450,174.43","-186,243,489.58","-303,183,308.32","-201,257,706.08","-8,713,744.02","-1,986,448,218.74","-163,106,659.73","-1,489,577,844.12","-753,818,049.86","-1,096,399,524.01","-782,710,980.39","-1,236,750,154.39","670,556,509.08","176,671,695.54","1,267,537,806.62","1,155,552,522.78","907,290,460.44","1,044,907,421.30","173,825,476.01","503,038,642.87","-472,520,923.39","-1,551,827,991.71","-200,519,481.89"
购买商品、接受劳务支付的现金,"626,319,245.54","1,150,184,587.39","10,565,955,287.37","14,576,104,100.61","4,611,834,945.97","11,913,686,533.71","18,955,166,503.55","24,651,220,113.05","4,086,315,224.59","8,514,110,191.77","13,002,233,726.16","16,796,641,167.00","5,050,451,931.47","10,970,558,636.85","16,805,245,686.35","23,260,015,116.47","6,228,492,866.08","12,949,335,942.80","19,203,033,959.41","25,287,858,328.71","5,954,126,109.53","11,091,221,684.49","16,254,860,055.82","22,003,984,259.30","4,257,437,929.06","8,343,942,575.35","15,489,861,248.42","21,355,893,957.90","6,184,814,769.88","13,425,920,265.76","20,877,628,603.01","28,935,512,869.52","6,753,675,584.53","13,848,029,764.06","20,393,810,631.12","26,258,344,644.41","6,150,006,003.08","11,779,162,444.10","16,322,622,026.17","20,774,526,768.72","4,412,271,455.37","8,987,374,605.99","13,276,586,649.41","17,602,715,697.45","4,175,370,564.94"
吸收投资收到的现金,,,"2,987,360,000.00","3,019,710,000.00",,,,,,"90,000,000.00","90,000,000.00","180,114,217.96",,,,,,,,"80,000,000.00",,,,"120,000,000.00",,"84,840,000.00","84,840,000.00","166,883,568.80",,,"62,902,600.00","62,902,600.00",,,,,"400,000,000.00","420,000,000.00","460,000,000.00","460,000,000.00",,,"119,579,600.01","119,579,600.01","3,900,000,000.00"
