科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
应付职工薪酬,"23,406,718.69","25,712,355.41","26,410,331.80","13,515,004.69","9,872,343.60","21,825,279.83","13,425,605.71","11,791,607.74","14,899,388.07","27,168,679.08","17,397,023.43","9,905,590.97"
应收关联公司款,,,,,,,,,,,,
应交税费,"29,816,865.16","23,339,296.57","26,283,385.46","22,135,271.23","18,976,316.03","20,202,848.82","16,173,345.56","19,830,541.76","16,901,924.80","20,611,684.63","16,348,619.49","18,774,654.30"
应收利息,,,,"192,000.00","192,000.00","192,000.00","192,000.00","192,000.00","192,000.00","192,000.00",,
应付利息,"67,500.00","168,666.67","167,291.66","143,750.00","136,500.00",,,"58,604.17","85,791.68","190,597.24","221,687.52","166,337.19"
应收股利,,,,,,,,,,,,
应付股利,,,,,,,,,,,,
存货,"33,907,067.07","35,931,907.47","34,484,053.20","34,107,510.59","33,792,739.55","35,642,870.25","38,431,676.38","39,620,262.66","43,266,669.28","46,906,451.88","50,626,581.75","52,334,932.66"
其他应付款,"11,324,915.80","13,662,842.21","6,325,784.42","7,668,595.97","9,308,174.98","8,015,578.30","9,981,304.15","8,977,622.21","28,575,464.04","16,955,866.31","15,163,092.60","21,494,972.08"
其中:消耗性生物资产,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,"5,000,000.00","3,500,000.00","3,000,000.00"
其他流动资产,,"1,044,364.68","1,647,097.78","2,818,380.58",,"233,338,401.78","138,771,707.45","143,835,337.79","115,758,005.90","168,449,109.10","238,307,500.75","148,258,873.58"
其他流动负债,,,,,,,,,,,,
流动资产合计,"255,700,712.91","258,702,519.78","223,859,766.85","264,526,862.27","274,260,600.63","492,270,507.95","462,937,304.94","422,142,497.94","329,336,650.47","396,006,863.03","452,397,139.76","458,342,930.74"
流动负债合计,"151,737,360.67","193,421,287.63","276,106,914.22","260,592,149.41","231,788,392.86","157,670,953.54","118,800,643.62","201,372,314.29","217,949,386.81","233,518,156.24","291,637,677.04","300,743,780.96"
可供出售金融资产,,,,,,,,,,,,
长期借款,,,,,,,,,,"65,000,000.00","65,000,000.00","65,000,000.00"
持有至到期投资,,,,,,,,,,,,
应付债券,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,
长期应付款,,,,,,,,,,"209,606.81","209,606.81","209,606.81"
长期股权投资,"2,718,124.84","2,679,145.06","2,747,862.18","2,755,923.05","3,055,923.05","2,740,853.29","2,943,353.29","3,833,490.31","5,007,091.77","5,297,763.17","5,354,709.61","4,814,301.92"
专项应付款,,,,,,,,,,,,
投资性房地产,,,"781,412.70","2,171,531.34","2,154,062.73","3,030,886.37","3,006,093.50","3,028,619.40","3,003,451.92",,,
预计负债,,"295,729.40",,,,,,,,,,
固定资产,"172,746,529.82","182,825,332.18","342,489,207.99","404,286,523.06","397,547,745.56","475,105,622.58","471,228,063.98","477,374,102.22","594,184,172.58","621,700,893.77","614,755,966.75","614,753,761.89"
递延所得税负债,"412,860.78","358,021.18","303,181.58","275,761.78","303,181.58","248,341.98","234,632.08","220,922.18","207,212.30","193,502.38","179,792.48","166,082.57"
在建工程,"35,778,954.22","123,686,507.20","94,533,330.05","66,989,113.99","55,600,535.58","17,422,565.36","21,878,199.63","18,675,915.17","18,893,818.76","1,607,028.41","3,005,544.34","83,015,176.81"
其他非流动负债,,,,,,,,,,,,
工程物资,,,,,,,,,,,,
非流动负债合计,"36,124,714.92","53,322,499.70","53,225,146.52","52,074,016.76","51,869,270.23","47,056,640.91","45,371,137.37","43,052,249.89","40,793,193.94","107,530,535.81","106,343,650.59","104,859,831.28"
固定资产清理,,,"30,096,112.13","36,500,224.09","39,511,523.34","39,555,663.58","40,121,443.93","40,725,927.39","41,319,015.64","44,889,230.20","46,067,059.86","41,249,223.43"
负债合计,"187,862,075.59","246,743,787.33","329,332,060.74","312,666,166.17","283,657,663.09","204,727,594.45","164,171,780.99","244,424,564.18","258,742,580.75","341,048,692.05","397,981,327.63","405,603,612.24"
生产性生物资产,,,,,,,,,,,,
实收资本(或股本),"165,800,000.00","165,800,000.00","165,800,000.00","165,800,000.00","165,800,000.00","221,080,000.00","221,080,000.00","221,080,000.00","221,080,000.00","221,080,000.00","221,080,000.00","309,512,000.00"
油气资产,,,,,,,,,,,,
资本公积,"94,596,288.36","95,466,436.64","95,466,436.64","95,466,436.64","95,466,436.64","358,632,225.52","358,632,225.52","360,283,357.61","360,283,357.61","360,283,357.61","360,283,357.61","271,841,901.92"
无形资产,"175,082,659.41","181,280,827.96","176,977,239.53","139,447,786.80","138,741,648.57","141,062,219.81","143,008,797.68","142,178,579.85","149,386,964.81","152,008,926.46","154,217,536.49","155,175,035.76"
盈余公积,"16,931,169.04","26,131,722.90","36,077,541.58","36,077,541.58","36,077,541.58","36,077,541.58","36,077,541.58","36,077,541.58","36,077,541.58","36,075,322.73","36,075,322.73","36,075,322.73"
开发支出,,,,"145,493.78",,"838,339.68","1,146,952.36","1,276,066.84","2,081,385.77","1,716,105.52","2,560,320.07","1,625,506.32"
减:库存股,,,,,,,,,,,,
商誉,"2,292,681.82","2,292,681.82","2,292,681.82","2,292,681.82","2,292,681.82","2,292,681.82","2,292,681.82","3,215,034.78","3,215,034.78","3,215,034.78","3,215,034.78","3,215,034.78"
未分配利润,"171,217,817.98","219,504,105.42","256,833,554.73","310,550,543.82","341,966,273.96","357,779,499.35","365,234,089.72","279,671,533.95","304,032,104.67","315,852,460.99","326,798,771.62","329,320,120.64"
长期待摊费用,"2,672,924.29","4,986,160.13","3,673,648.64","4,009,742.76","3,977,158.60","3,908,002.08","4,067,634.71","4,083,112.36","4,010,825.73","3,897,472.07","3,945,109.02","3,646,254.87"
少数股东权益,"1,145,379.79","2,197,284.62","3,819,994.00","5,730,664.71","7,371,531.18","8,739,116.54","9,218,858.38","10,813,831.91","39,288,275.75","40,384,435.13","40,792,709.99","62,228,347.70"
递延所得税资产,"9,002,350.71","12,955,766.64","14,399,879.14","12,108,933.93","12,621,881.52","12,256,433.78","12,256,433.78","11,222,502.40","11,337,036.62","13,700,504.02","14,109,449.38","12,061,500.42"
外币报表折算价差,,,,,,,,,,,,
其他非流动资产,,"9,853,003.00","13,496,770.50","7,981,755.51","17,221,522.91","12,497,475.54","5,138,036.00","39,941,213.00","72,544,106.00","84,984,587.10","97,543,298.49","50,562,452.27"
非正常经营项目收益调整,,,,,,,,,,,,
非流动资产合计,"400,294,225.11","520,559,423.99","681,488,144.68","678,689,710.13","672,724,683.68","710,710,743.89","707,087,690.68","745,554,563.72","904,982,904.38","933,017,545.50","944,774,028.79","970,118,248.47"
所有者权益(或股东权益)合计,"468,132,862.43","532,518,156.44","576,015,850.79","630,550,406.23","663,327,621.22","998,253,657.39","1,005,853,214.63","923,272,497.48","975,576,974.10","987,975,716.48","999,189,840.92","1,022,857,566.97"
资产总计,"655,994,938.02","779,261,943.77","905,347,911.53","943,216,572.40","946,985,284.31","1,202,981,251.84","1,170,024,995.62","1,167,697,061.66","1,234,319,554.85","1,329,024,408.53","1,397,171,168.55","1,428,461,179.21"
负债和所有者(或股东权益)合计,"655,994,938.02","779,261,943.77","905,347,911.53","943,216,572.40","946,985,284.31","1,202,981,251.84","1,170,024,995.62","1,167,697,061.66","1,234,319,554.85","1,329,024,408.53","1,397,171,168.55","1,428,461,179.21"
