科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"197,540,544.62","364,865,857.01","593,904,022.99","818,827,267.75","195,122,175.98","368,597,226.48","622,302,073.98","895,479,952.51","224,895,394.56","376,350,334.97","629,208,145.98","871,699,140.78","233,323,869.67","431,794,801.93","726,636,142.46","1,085,622,214.02","193,242,091.87","376,177,679.48","625,222,346.76","963,773,783.24","206,917,214.04","370,883,716.56","635,553,054.17","856,128,236.01","168,613,286.96","344,106,066.84","579,924,257.04","808,482,575.36","168,683,272.86","348,282,839.22","633,264,801.92","918,559,793.11","242,075,607.89","437,098,579.16","688,823,149.47","907,782,346.05","231,925,427.23","392,090,866.63","11,395,352,434.55","16,817,825,633.40","3,493,788,789.68","8,211,093,407.84","12,867,030,428.81","19,982,200,966.66","5,341,395,475.06","12,066,287,438.76"
二、营业利润,"45,295,346.75","75,054,972.18","120,306,086.84","169,124,639.92","18,956,030.81","31,007,063.34","74,765,888.17","97,888,300.15","39,709,175.55","64,883,779.33","131,044,015.67","182,865,277.45","37,603,932.27","91,074,303.73","139,522,784.78","229,729,804.39","28,717,333.37","70,375,438.18","112,649,850.77","190,484,672.07","42,274,017.54","72,159,767.63","118,373,041.82","153,262,358.13","23,164,853.44","48,876,868.07","82,785,236.17","103,711,576.08","24,872,505.81","47,220,140.71","72,710,085.92","93,734,681.40","21,088,278.88","43,414,595.72","72,289,346.60","94,464,208.31","24,821,586.01","37,536,727.58","1,220,861,196.57","1,739,590,494.70","331,079,757.81","852,810,467.03","1,319,891,329.97","1,837,803,599.87","408,801,899.17","1,057,625,476.00"
减:营业成本,"168,834,382.55","291,453,515.44","465,286,548.05","624,018,873.24","152,337,453.19","285,486,495.93","472,291,724.73","691,369,692.86","167,272,627.06","273,631,704.96","459,212,194.11","643,115,803.99","165,763,704.03","288,145,706.52","507,726,055.13","749,013,807.69","138,501,665.17","253,938,517.54","425,448,294.19","652,157,652.16","145,395,670.13","253,669,778.85","445,210,984.94","600,314,359.72","123,037,861.35","244,861,697.55","418,243,746.67","593,267,455.98","123,535,072.10","260,056,612.88","499,345,333.19","721,524,113.34","193,277,315.20","343,846,505.59","542,616,422.07","703,578,665.77","166,824,285.69","278,975,787.10","9,760,651,745.26","14,537,733,397.04","3,084,875,572.31","7,165,669,041.46","11,205,472,123.21","17,637,372,201.46","4,683,948,516.65","10,485,264,618.17"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"183,034.88","333,995.69","519,566.01","937,945.05","205,230.24","498,941.69","722,251.47","910,423.34","313,512.80","498,636.62","740,486.76","1,156,478.73","829,408.13","1,036,094.08","1,258,634.93","2,603,299.86","1,408,947.52","3,465,189.11","5,722,393.20","7,934,016.99","1,670,409.52","3,028,373.43","5,134,893.74","7,188,878.57","1,296,948.16","2,542,274.08","4,241,979.62","5,581,144.28","857,021.54","1,300,913.98","2,336,017.41","4,026,981.94","1,787,130.81","2,927,518.81","4,106,700.14","5,579,723.26","1,505,321.54","2,514,713.41","10,023,227.69","44,559,638.70","9,525,373.26","24,412,449.56","33,966,293.01","50,429,372.17","16,887,302.88","34,753,608.79"
营业外收入,"99,872.18","251,050.75","405,454.58","649,161.41","139,975.76","222,054.87","454,921.22","662,094.08","112,107.41","235,404.30","249,519.30","361,025.17","153,760.05","405,833.43","673,002.16","1,204,852.73","295,263.82","5,201,135.13","5,974,752.19","6,628,468.50","303,701.14","708,638.62","957,985.72","2,036,118.95","965,056.17","1,027,534.15","1,729,101.30","4,153,136.89","1,027,156.50","2,133,167.71","2,592,713.28","2,788,665.58","891,823.63","1,678,672.17","1,826,902.69","3,943,858.46","1,035,783.69","1,351,153.92","94,051,189.86","101,483,730.69","44,303,300.44","71,849,816.97","95,081,904.16","94,623,216.50","25,583,138.50","49,506,540.46"
销售费用,"27,535,758.11","35,811,718.78","35,621,950.98","41,431,828.42","8,337,537.70","21,092,948.86","32,444,026.06","42,862,468.44","9,172,476.21","19,251,272.79","28,664,832.98","39,684,001.35","15,883,055.00","28,400,853.14","47,091,554.30","65,376,068.43","14,455,793.92","30,345,960.58","46,690,635.11","67,315,459.80","13,575,690.33","32,872,863.82","48,683,516.01","70,424,678.34","13,775,503.71","33,280,945.16","53,933,085.31","79,031,427.06","18,028,440.62","40,882,244.75","61,564,970.00","94,962,647.00","21,513,977.85","46,331,324.99","68,611,480.70","102,461,387.38","26,528,412.53","55,296,873.51","43,446,501.07","75,724,876.46","20,692,877.16","34,537,535.37","45,697,010.39","52,806,624.30","10,269,180.47","21,908,791.95"
减:营业外支出,"13,268.18","13,986.30","34,958.32","157,393.12","75,316.65","1,919,511.56","2,369,669.62","2,379,686.09","5,960.38","-33,327.83","-24,880.15","1,038,858.91",50.22,"268,671.34","281,248.87","657,645.06","26,523.59","32,288.48","25,764.89","2,166,344.00","12,100,255.41","12,108,556.62","12,111,143.80","12,125,040.72","53,916.95","61,620.61","98,415.71","1,578,392.44","185,481.63","1,256,231.15","1,394,308.52","2,432,210.21","170,491.15","211,972.24","219,561.12","1,641,868.88",361.34,"42,650.68","8,596,313.07","12,812,722.21","7,532,308.23","14,221,647.21","18,285,086.52","26,224,630.86","3,314,920.45","12,249,707.75"
管理费用,"15,490,946.80","23,519,559.37","34,420,091.86","46,314,615.89","10,683,497.22","23,527,806.81","34,459,949.82","48,397,031.10","8,880,349.44","20,396,815.40","32,828,190.82","43,619,835.07","12,933,669.81","25,299,000.55","34,263,328.09","44,160,518.84","11,190,860.92","24,340,979.15","37,344,214.89","51,767,767.73","11,659,336.64","26,472,685.92","39,371,386.42","53,894,455.81","12,861,102.53","29,296,966.93","41,900,710.31","54,424,690.95","11,610,137.82","28,649,705.09","41,266,120.41","55,436,231.98","12,462,873.43","30,341,249.20","42,843,230.09","56,535,840.61","12,609,566.92","32,432,851.35","390,774,178.09","460,795,321.55","133,837,836.18","271,239,102.31","447,672,181.24","615,561,169.25","233,145,526.78","505,812,638.52"
其中:非流动资产处置净损失,,"13,268.18","21,936.49","44,323.91","63,453.65","76,402.42","526,006.90","526,023.37","-36,908.50","-39,992.12","70,068.16","436,259.42",,"24,699.05","24,736.73","178,384.17",,"5,764.89","5,764.89","145,827.74","3,255.41","11,556.62","7,229.99","26,963.34","13,112.64","20,738.89","57,414.99","1,508,126.43","185,481.63","219,613.15","352,552.28","360,340.46","5,657.15","47,138.24","54,727.11","423,410.05",,"42,649.34","979,255.93","2,292,904.42","780,039.95","1,886,615.03","2,799,635.15",,,
