科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"76,085,338.02","92,889,657.79","160,094,131.44","104,797,239.30","929,969,302.53","878,210,250.65","870,883,579.05","780,043,175.78","813,264,376.42","787,722,758.61","749,367,496.76","732,354,964.21","748,038,010.98","656,958,142.49","642,848,711.48","557,348,997.78","532,565,954.22","488,105,980.69","447,738,443.18","376,789,989.94","331,736,724.17","291,383,939.46","330,816,964.69","266,742,897.77","361,717,373.38","304,849,582.85","217,637,283.63","179,482,337.37","219,392,467.49","142,155,063.41","233,319,222.60","139,584,225.00","200,309,091.01","138,899,890.38","155,165,760.79","91,921,176.15"
短期借款,"30,000,000.00","29,486,424.80","24,447,191.15","24,447,191.15","25,871,876.45","5,871,876.45","21,422,119.67","1,422,119.67","10,000,000.00","10,000,000.00",,,,,,,,,,,,"30,000,000.00","10,000,000.00",,,,,,,,,,,,,
交易性金融资产,,,,,,,"4,925.00","211,250.00","264,250.00","10,725.00","9,825.00",,,,,,,,,,,,,"195,650.00",,"113,575.00",,,,,,,,,,
交易性金融负债,,"315,625.00",,,,,,,,,,"146,350.00","119,200.00","28,025.00","480,850.00","207,450.00","34,475.00","392,200.00","394,925.00","238,250.00","145,925.00","730,950.00","49,625.00",,"633,975.00","125,400.00","574,000.00","388,750.00",,,,,,,,
应收票据,"2,669,831.24","3,877,405.24","13,111,197.35","7,106,166.40","6,762,000.00","3,993,600.00","8,102,735.20","7,790,477.09","15,406,296.64","22,833,146.68","24,066,212.47","35,134,036.03","37,003,077.08","22,537,688.97","32,013,332.80","24,555,432.72","26,535,478.16","20,058,099.54","32,304,955.47","15,465,832.16","20,405,496.48","9,437,697.52","24,825,159.06","15,137,975.35","17,236,659.85","10,321,792.54","21,794,943.29","24,217,864.93","36,517,863.46","8,657,657.60","19,582,619.17","9,889,146.20","6,494,350.06","7,820,868.56","14,796,627.30","16,452,956.24"
应付票据,"2,000,000.00","5,000,000.00",,"3,150,000.00",,,"3,594,704.92",,,,,,,"1,248,000.00",,"2,720,000.00","1,799,900.00","795,000.00",,"5,000,000.00",,,,,,,"5,000,000.00","16,000,000.00","12,900,000.00","1,900,000.00",,,,,,
应收账款,"3,744,764.07","2,153,153.08","1,672,627.76","6,024,975.28","3,265,337.86","4,958,661.74","7,511,174.43","7,652,394.18","7,296,732.28","8,341,990.43","7,199,128.07","8,473,007.14","6,576,423.67","6,301,942.55","9,418,373.63","13,570,003.17","19,246,304.11","17,145,956.45","22,911,144.05","23,348,416.10","22,539,789.66","20,054,561.14","21,368,644.16","39,175,170.10","59,094,292.29","21,683,289.70","49,818,299.26","57,220,855.08","63,274,405.69","77,978,765.75","72,078,002.82","75,737,975.04","91,642,309.58","91,941,286.74","97,540,299.26","100,051,985.48"
应付账款,"20,234,152.35","18,898,124.29","26,029,197.58","29,958,561.43","26,031,084.53","27,262,951.02","25,745,489.12","28,301,201.08","22,721,097.62","19,355,558.16","24,226,289.75","24,515,546.25","24,812,921.81","24,624,238.24","30,770,618.81","32,773,490.01","31,860,187.36","25,839,198.53","37,842,115.22","27,887,854.71","27,693,489.55","34,830,788.83","52,256,134.73","48,682,178.83","38,079,874.39","14,061,770.16","47,586,763.73","40,484,808.42","34,694,454.14","53,928,204.84","35,656,534.03","34,848,836.18","27,991,080.78","27,572,859.42","29,742,384.85","30,706,070.13"
预付款项,"3,649,846.09","2,919,204.56","4,977,977.77","18,518,458.00","6,694,060.54","12,162,296.40","6,000,771.53","10,612,651.03","6,943,806.60","3,159,889.47","8,391,370.17","14,415,230.17","4,909,229.70","6,862,370.87","12,904,011.40","14,111,652.72","11,842,310.20","13,027,425.98","10,399,238.19","10,424,494.91","9,085,763.78","20,069,499.30","22,719,856.18","12,046,964.44","12,791,768.08","17,712,922.61","7,736,605.33","12,861,229.96","10,012,835.19","14,783,350.39","18,274,716.12","23,086,001.80","17,340,805.44","17,703,787.01","2,400,674.70","35,540,253.47"
预收款项,"46,304,222.21","48,625,873.01","72,677,871.35","68,898,413.67","65,573,098.05","54,951,421.34","50,342,201.53","51,914,170.60","63,249,945.14","52,766,995.24","57,207,465.67","59,755,096.31","74,853,354.63","52,242,693.12","54,934,559.76","57,745,388.62","71,807,972.67","59,739,170.31","58,419,954.25","52,391,491.69","64,909,742.33","63,167,359.53","61,189,115.23","52,594,209.81","57,937,681.60","60,514,013.99","48,967,172.54","44,351,791.34","44,665,767.40","46,186,489.15","38,117,517.33","37,896,115.40","27,852,682.42","37,932,944.62","35,321,383.55","34,057,260.27"
其他应收款,"1,631,045.57","4,979,596.60","4,925,728.49","9,557,129.99","5,141,846.86","3,519,796.75","6,194,520.51","5,729,173.13","5,274,666.92","6,361,110.11","5,420,967.68","5,793,299.86","5,831,386.77","6,055,800.69","5,832,406.56","5,942,065.76","5,574,386.75","7,166,504.64","5,279,527.43","8,331,023.77","6,170,573.43","8,710,657.22","8,533,328.86","9,628,799.14","11,841,711.17","9,492,691.73","12,841,276.24","13,210,501.77","26,985,338.06","7,843,334.09","6,600,519.36","8,884,878.16","8,991,766.27","33,174,080.06","11,478,815.14","8,641,761.36"
应付职工薪酬,"4,851,347.19","6,880,680.69","6,146,272.10","7,115,028.65","11,296,240.24","5,331,825.55","7,271,101.08","8,820,058.48","9,778,881.24","5,989,165.70","8,176,453.03","10,125,645.47","16,144,748.30","7,374,182.20","9,365,510.65","10,752,735.29","14,449,525.55","7,917,315.87","10,059,815.17","11,561,038.18","16,132,570.17","9,655,428.71","13,163,041.47","15,333,295.03","9,723,493.58","9,909,643.00","12,907,246.11","16,817,592.55","17,649,908.44","11,028,246.61","13,329,333.31","16,362,856.66","17,151,975.50","9,262,365.29","13,336,030.05","16,638,789.68"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"12,320,356.21","3,529,536.54","9,822,167.57","4,844,300.59","-1,329,978.67","1,309,407.30","8,917,706.68","8,959,748.36","5,175,770.59","7,563,629.46","8,907,678.44","12,013,210.07","4,900,799.96","3,304,850.35","8,581,726.33","9,630,265.16","7,192,931.90","5,461,195.54","12,565,036.89","-1,279,312.50","5,744,028.22","104,361.47","6,175,654.75","6,762,691.59","47,471,868.72","980,014.62","3,538,727.51","6,331,352.51","4,491,689.14","2,388,559.11","52,987,174.06","6,178,529.75","18,249,669.08","2,608,078.74","4,128,283.89","3,704,477.92"
应收利息,,,,,,,"4,487,250.00","6,786,750.00","8,778,120.00","12,215,619.99","16,794,200.00","21,213,030.65","23,682,300.00","27,202,912.91","25,235,021.24","23,958,716.96","21,252,386.55","23,897,017.15","14,967,734.38","11,881,051.11","12,048,922.33","788,501.85","331,518.65","1,208,945.74","727,360.34","584,523.33","234,090.00","327,240.00","403,640.00",,,,,,"646,905.97","407,128.26"
应付利息,"312,425.50","749,918.57","271,021.73","223,028.46","247,456.17","242,836.71","181,908.74","111,265.13","30,200.00","13,983.87",,,,,,,,,,,,"140,001.00","60,668.95",,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,"25,088,000.00",,,,,"28,002,895.50","210,900.00",,,"31,768,934.40",,,,"30,148,934.40",,,,,,,,"29,608,934.40",,,,"29,608,932.26",
