科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
应付职工薪酬,"3,816,046.56","16,831,518.35","27,149,825.61","5,806,674.21","4,249,212.53","5,759,926.34","2,580,584.99","3,954,670.77","5,591,332.14","10,270,471.91","5,218,447.48","6,018,672.49","6,947,863.70","11,671,962.12","7,405,839.71","9,244,886.68","11,344,194.11","16,383,191.57","8,977,458.91","9,066,940.17","12,411,002.53","21,551,895.22","9,077,174.79","10,761,477.72","13,254,943.30","28,097,881.23","17,412,990.39","24,725,875.56","31,122,388.05","43,990,069.72","28,093,557.91","26,923,296.44","34,125,040.06","37,703,582.04","28,387,240.78","27,916,717.47","32,787,890.53","49,620,602.20","24,323,537.41"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"1,939,089.06","8,129,703.51","5,752,033.35","3,497,455.56","3,845,748.36","2,736,937.13","2,406,360.02","3,748,403.37","3,465,819.46","4,313,722.17","4,299,744.34","3,727,463.79","5,058,215.76","2,566,718.71","3,054,344.34","3,305,266.19","4,814,760.19","1,596,356.89","2,121,981.28","2,605,077.35","4,349,810.56","6,109,895.51","8,571,608.60","13,262,163.93","26,365,958.18","17,948,492.60","15,629,851.47","13,034,448.98","15,593,123.64","17,362,175.70","12,726,018.05","16,687,517.37","22,228,028.61","16,610,680.33","16,857,479.08","14,868,667.77","12,900,826.46","7,571,207.85","11,526,440.84"
应收利息,,,,,,,"769,080.00","1,944,735.00","2,535,476.10","1,252,993.59","2,566,894.10","4,650,263.51","5,795,251.74","626,062.18","1,040,621.40","3,101,085.00","5,810,185.55","483,225.00","1,370,222.62","947,945.20","61,169.86",,"66,000.00",,"653,483.52","564,125.00","989,450.00",,"208,125.00","185,725.00","211,225.00",,,,,"3,451,178.12",,,"439,472.13"
应付利息,,,"40,250.00","49,500.00","49,500.00","57,250.00",,,,,,,,,,,,,,,,,,"491,250.00","545,569.58","497,663.28","267,052.17","665,100.45","680,587.16","938,762.67","1,017,178.01","1,101,660.30","5,568,507.55","1,486,638.31","6,108,405.43","2,407,991.35",,"4,354,525.16","1,676,211.02"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,000,000.00",,"343,200.00",,,,"585,291.00",,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,900,000.00","363,263.00",,"45,929.67","45,929.67"
存货,"51,161,204.89","50,223,425.36","67,449,141.57","73,392,304.69","77,530,491.82","100,344,480.93","119,486,695.26","112,090,270.86","96,783,030.49","119,912,752.36","133,882,207.40","120,826,687.76","133,161,760.55","122,707,155.85","143,661,153.21","129,741,645.38","119,794,170.28","172,980,071.46","171,929,625.46","119,992,741.40","119,077,353.73","147,925,373.00","152,087,706.24","120,209,623.14","108,836,501.83","150,557,495.68","125,817,335.80","162,773,058.06","193,802,990.92","418,874,202.42","306,710,390.42","273,679,206.05","272,367,409.53","359,658,089.83","353,275,956.40","275,919,379.06","305,926,623.69","388,653,869.48","366,100,841.19"
其他应付款,"21,450,614.25","3,543,783.94","3,585,377.72","9,585,644.50","11,865,102.95","10,312,170.27","12,491,636.20","15,756,299.96","20,234,103.74","10,716,384.13","26,243,258.11","18,851,827.80","16,895,606.16","11,972,788.59","15,565,548.52","21,220,607.44","25,653,679.11","14,819,426.18","18,279,440.14","19,640,468.00","27,330,902.58","20,532,000.28","20,709,424.80","22,638,421.98","39,513,708.86","161,588,018.26","75,344,500.07","46,093,394.03","84,809,092.68","114,912,249.71","53,120,612.45","53,797,692.39","64,119,764.76","100,590,440.01","53,608,009.17","58,954,003.60","83,798,163.96","238,536,757.94","512,032,659.02"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45,000,000.00","45,000,000.00","52,500,000.00","52,500,000.00","64,725,000.00","64,725,000.00","260,715,000.00","50,715,000.00","15,990,000.00","15,990,000.00"
其他流动资产,"157,012.10","820,000.00","1,210,000.00","1,810,000.00","2,160,000.00","2,160,000.00",,,,,,,,,,,,"50,000,000.00","50,065,753.42","70,000,000.00","50,000,000.00","50,000,000.00",,,,"53,281,243.40","49,862,500.00","2,101,468.85","1,892,972.67","30,826,853.48","8,956,678.81","4,892,159.37","5,213,956.39","12,225,911.20","4,977,254.63","11,647,555.78","8,422,146.06","4,288,188.36","3,341,577.72"
其他流动负债,,,,,,"354,166.70",,"187,500.05","125,000.06","62,500.07",,,,,"1,500,000.00","1,500,000.00","1,500,000.00",,,,,,,,,,,,,"10,408,704.32","9,983,020.47","6,276,801.10","11,032,783.98","8,900,175.27","14,812,491.55","9,637,223.78","11,426,682.02","10,752,073.50","17,568,108.24"
流动资产合计,"87,617,041.30","149,426,785.18","219,640,088.92","201,945,901.93","234,565,740.09","221,906,183.29","726,449,174.97","716,146,007.92","727,427,047.43","731,752,562.60","729,438,326.35","697,036,711.02","703,545,137.30","673,924,402.04","661,825,408.28","673,636,642.80","647,239,579.75","642,073,335.83","618,078,678.88","547,397,467.78","588,728,404.72","542,246,886.12","1,088,338,791.31","840,547,879.77","884,301,055.23","1,213,896,558.56","990,589,404.27","1,233,890,199.76","1,176,523,070.25","1,193,423,019.71","1,046,712,559.38","1,285,603,705.37","1,223,948,935.38","1,189,974,930.88","1,909,621,950.08","1,744,832,301.50","1,685,342,550.96","1,367,827,266.09","1,350,757,182.88"
流动负债合计,"65,051,537.02","76,787,536.30","122,628,196.29","115,222,185.43","135,506,127.03","143,920,112.08","95,354,652.97","108,265,490.85","119,044,117.29","127,782,616.71","124,446,921.54","112,219,292.55","129,407,646.64","138,273,359.15","134,749,007.21","159,502,566.13","178,451,097.67","185,620,011.17","152,984,124.89","128,966,232.92","200,519,259.25","165,402,247.29","706,045,606.56","557,667,803.86","619,065,036.34","727,485,981.49","500,242,618.28","874,413,200.88","783,826,637.59","1,142,136,115.42","1,032,035,388.46","1,303,678,030.96","1,362,541,828.08","1,397,561,213.12","1,488,557,338.05","1,799,240,494.30","1,896,756,523.96","1,972,486,941.03","1,897,866,623.88"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,"47,165,100.00","56,755,500.00","66,755,500.00","70,066,900.00","70,066,900.00","72,086,900.00","70,066,900.00","82,343,790.51","133,408,590.51","133,343,790.51","132,923,735.51","137,610,514.51","128,973,790.51","129,473,790.51","129,473,790.51","129,473,790.51","70,973,790.51","45,473,790.51",
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,"29,835,000.00","30,835,000.00","141,715,000.00","141,715,000.00","138,715,000.00","80,715,000.00","50,715,000.00","50,715,000.00","15,990,000.00","15,990,000.00",,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"473,526,088.36","480,993,937.99","488,405,050.90","495,832,570.97","417,427,192.20"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73,271,951.92"
长期股权投资,,"1,433,306.49","3,782,391.57","3,571,386.28","3,732,699.11","3,323,421.87","3,325,878.95",,,,,,,,,,,,"8,000,000.00","8,000,000.00",,,"744,059.13","1,248,029.86","98,162,799.67","102,732,268.91","125,232,678.78","341,478,912.82","385,644,782.96","157,002,807.86","187,164,779.57","192,979,288.10","190,275,300.71","197,124,769.72","184,081,758.87","172,854,623.54","172,522,209.41","241,921,627.36","225,273,822.90"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,000.00",,,,,,"8,000,000.00",,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,433,495.17","24,249,262.23","25,751,835.07","25,435,836.46","30,973,570.00","30,727,910.83"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,185,748.20","5,185,748.20"
固定资产,"31,067,453.54","36,321,599.36","37,792,971.33","53,135,286.03","53,552,736.99","58,554,155.04","57,687,208.21","84,830,149.72","87,655,420.06","88,268,575.82","91,059,928.59","93,435,077.26","93,335,072.27","93,968,775.60","93,142,553.31","153,214,932.25","157,794,942.14","167,086,389.87","164,352,831.32","177,956,064.73","237,178,024.94","235,106,840.29","231,557,909.14","229,430,944.28","228,507,932.62","298,596,155.94","336,678,852.70","332,357,996.15","374,672,584.64","771,030,210.39","752,689,242.85","748,603,391.56","747,339,014.54","830,529,754.94","821,365,048.02","860,591,950.83","855,008,142.71","850,473,543.53","904,558,242.15"
递延所得税负债,,,,,,,,,,,,"14,435.42","84,000.00",,"23,333.33","26,942.50","100,081.67",,"59,588.02",,"32,712.33",,,,,"6,538,538.35","6,287,037.18","6,007,483.01","5,804,044.84","5,443,447.65","5,191,946.48","4,940,445.31","4,690,444.14","4,439,641.86","4,188,690.40","3,937,738.95","3,686,787.50","5,858,393.39","9,436,547.54"
在建工程,,,"16,105,647.24","5,253,472.50","9,784,154.30","11,757,445.60","14,710,934.26","358,585.32","9,690,764.11","15,830,724.23","17,575,011.12","20,723,836.57","48,940,130.22","82,613,982.58","97,044,095.85","59,901,119.50","68,707,759.74","80,571,882.92","85,809,793.60","78,157,114.00","28,254,257.00","47,757,428.69","55,715,404.77","64,388,197.95","83,433,287.70","95,967,645.39","78,140,608.63","84,562,805.45","105,921,158.30","99,881,606.17","118,124,312.36","164,860,136.28","201,389,299.35","139,254,813.45","179,205,654.57","251,071,596.37","409,815,814.99","547,889,376.05","537,407,729.85"
其他非流动负债,"300,000.00","300,000.00","354,166.67","666,666.69","541,666.71","62,500.03","291,666.75",,,,,,,,"1,500,000.00","1,500,000.00","2,750,000.00","3,067,833.85","2,972,165.41","2,876,496.97","3,468,328.53",,,,,,,,"135,064,800.00","135,000,000.00","135,064,800.00","210,000,000.00","210,000,000.00","210,000,000.00","210,000,000.00",,,"60,000,000.00","60,000,000.00"
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,285,242.94",,,,,,
非流动负债合计,"300,000.00","300,000.00","354,166.67","666,666.69","541,666.71","62,500.03","291,666.75",,,,,"14,435.42","84,000.00",,"1,523,333.33","1,526,942.50","2,850,081.67","3,067,833.85","3,031,753.43","2,876,496.97","3,501,040.86","3,325,160.09","3,229,491.65","3,953,823.21","5,878,154.76","59,856,384.29","64,438,827.79","179,538,856.67","316,397,654.46","309,980,706.95","245,860,826.34","293,478,698.05","295,866,118.17","248,542,852.66","720,668,042.32","501,535,858.97","510,024,275.10","581,961,818.90","581,157,565.19"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"65,351,537.02","77,087,536.30","122,982,362.96","115,888,852.12","136,047,793.74","143,982,612.11","95,646,319.72","108,265,490.85","119,044,117.29","127,782,616.71","124,446,921.54","112,233,727.97","129,491,646.64","138,273,359.15","136,272,340.54","161,029,508.63","181,301,179.34","188,687,845.02","156,015,878.32","131,842,729.89","204,020,300.11","168,727,407.38","709,275,098.21","561,621,627.07","624,943,191.10","787,342,365.78","564,681,446.07","1,053,952,057.55","1,100,224,292.05","1,452,116,822.37","1,277,896,214.80","1,597,156,729.01","1,658,407,946.25","1,646,104,065.78","2,209,225,380.37","2,300,776,353.27","2,406,780,799.06","2,554,448,759.93","2,479,024,189.07"
生产性生物资产,,"849,455.28","464,350.91","326,512.51","303,736.63","359,006.77","372,423.78","462,901.12","4,625,317.02","4,636,452.80","6,102,332.72","8,807,139.06","8,206,311.58","4,731,927.77","4,278,658.39","4,279,317.90","3,540,878.66","3,073,634.79","2,481,009.47","246,257.75","301,789.39","221,734.38","129,440.93","2,184,267.14","1,977,961.91",,"366,850.31","385,091.86","24,896,118.54","83,219,895.28","73,299,101.24","72,443,961.68","51,116,429.24","28,833,835.09","31,528,464.19","32,426,929.63","27,935,968.85","38,928,366.34","34,173,219.21"
实收资本(或股本),"5,000,000.00","70,000,000.00","70,000,000.00","70,000,000.00","70,000,000.00","70,000,000.00","94,000,000.00","94,000,000.00","94,000,000.00","94,000,000.00","94,000,000.00","141,000,000.00","141,000,000.00","141,000,000.00","141,000,000.00","141,000,000.00","141,000,000.00","141,000,000.00","141,000,000.00","141,000,000.00","310,200,000.00","310,200,000.00","310,200,000.00","310,200,000.00","310,200,000.00","383,173,719.00","383,173,719.00","383,173,719.00","380,842,772.00","380,842,772.00","380,842,772.00","380,842,772.00","380,538,204.00","380,538,204.00","380,538,204.00","380,538,204.00","380,545,996.00","380,551,488.00","391,218,521.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"37,631.93","-1,933,106.62","-1,933,106.62","-1,933,106.62","-1,933,106.62","-1,933,106.62","519,490,893.38","519,490,893.38","519,490,893.38","519,490,893.38","519,490,893.38","472,490,893.38","472,490,893.38","472,490,893.38","472,490,893.38","472,490,893.38","472,490,893.38","472,490,893.38","472,490,893.38","472,490,893.38","302,090,893.38","303,290,893.38","303,290,893.38","303,290,893.38","303,290,893.38","896,294,197.39","896,901,420.79","899,148,806.38","901,479,752.38","898,871,590.58","897,983,606.03","898,924,318.26","861,235,816.47","874,231,814.63","874,231,814.63","873,925,223.82","871,946,795.78","791,948,827.01","879,675,602.06"
无形资产,"6,049,121.31","5,953,997.66","9,578,554.52","35,509,533.31","35,293,028.15","61,701,965.38","61,785,264.18","61,441,205.51","61,391,825.54","69,890,860.07","69,493,732.86","69,122,805.72","68,730,632.72","68,505,873.68","68,147,766.67","67,709,709.58","67,290,818.83","66,871,928.08","66,453,037.33","66,034,146.58","65,400,672.72","65,065,881.97","64,652,091.22","49,462,300.13","50,629,198.97","91,812,616.28","94,804,512.01","95,846,677.39","96,066,979.93","215,221,647.46","213,022,906.46","210,471,594.31","213,710,657.09","220,107,245.78","216,940,017.65","223,121,152.70","219,839,548.49","233,981,528.96","230,819,319.11"
盈余公积,"2,500,000.00","1,387,089.74","5,262,986.32","5,262,650.73","5,262,986.32","9,536,941.59","9,536,941.59","9,536,941.59","9,536,941.59","12,581,681.97","12,581,681.97","12,581,681.97","12,581,681.97","18,117,157.23","18,117,157.23","18,117,157.23","18,117,157.23","24,201,966.54","24,201,966.54","24,737,853.21","24,737,853.21","24,695,517.15","24,695,517.15","24,695,517.15","24,695,517.15","31,163,211.90","31,163,211.90","31,163,211.90","31,163,211.90","48,849,226.26","48,849,226.26","48,849,226.26","48,849,226.26","59,586,507.95","59,586,507.95","59,586,507.95","59,586,507.95","59,586,507.95","59,586,507.95"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"544,191.47","1,168,037.14","1,730,112.10",,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49,990,585.87","90,780,709.01","104,566,715.04","104,566,715.04"
商誉,,,,,,,,"889,156.79","889,156.79","2,069,183.58","8,280,104.69","12,628,037.96","12,628,037.96","13,190,199.44","13,190,199.44","13,190,199.44","13,190,199.44","13,190,199.44","13,190,199.44","13,190,199.44","13,190,199.44","13,190,199.44","13,190,199.44","13,190,199.44","13,190,199.44","528,863,657.07","528,863,657.07","528,992,368.07","553,368,320.18","672,066,791.60","672,195,328.16","672,066,791.60","672,066,791.60","672,066,791.60","672,066,791.60","675,468,887.26","675,468,887.26","543,977,933.08","543,977,933.08"
未分配利润,"52,650,406.28","46,294,049.82","88,239,801.40","102,750,016.57","120,139,888.75","127,767,228.09","137,150,592.78","124,579,907.18","140,706,052.95","153,806,074.26","167,165,153.17","158,082,913.03","175,663,998.39","173,973,831.66","178,342,131.64","190,242,286.64","164,937,007.60","167,712,669.98","179,683,188.10","168,670,743.65","159,195,151.74","171,837,229.32","187,027,822.76","175,465,870.20","229,815,494.87","237,897,139.43","269,922,711.05","263,573,806.01","304,545,322.24","321,907,411.91","356,432,799.63","328,278,717.68","356,418,501.09","321,747,246.48","340,389,594.50","247,411,473.30","228,986,090.20","-3,484,567.94","-1,794,144.12"
长期待摊费用,"137,553.28","2,355,432.15","3,518,191.63","3,313,361.04","3,725,923.29","3,029,123.24","2,876,549.62","3,535,885.51","3,226,576.71","7,418,696.56","8,048,761.76","7,971,592.75","9,500,127.72","10,834,884.15","11,563,899.85","11,195,137.41","18,425,007.77","18,320,002.40","18,422,995.77","18,933,175.23","17,518,403.68","17,426,529.18","19,940,111.81","19,488,321.25","17,611,435.71","17,765,849.54","17,223,889.85","16,665,066.03","16,435,894.86","29,479,311.39","33,977,568.25","29,147,239.21","28,544,399.82","29,618,528.50","30,539,932.72","29,841,154.18","29,787,868.70","36,134,406.35","36,306,608.13"
少数股东权益,,"7,345,831.43","11,779,030.68","12,332,428.49","12,701,537.02","12,678,119.88","12,694,211.67","14,648,210.41","15,259,997.13","15,709,293.12","16,242,025.58","17,318,057.37","17,677,053.06","15,508,469.10","15,839,514.52","16,023,577.10","16,149,368.85","16,141,101.93","16,405,779.19","16,581,304.81","19,725,637.07","18,967,700.75","22,028,758.97","28,110,750.11","36,290,235.06","107,505,312.45","114,549,250.80","108,083,899.25","173,805,784.90","305,428,191.89","325,377,636.17","329,979,937.16","230,892,519.47","231,347,756.26","226,464,924.92","224,438,412.60","215,706,525.54","207,655,676.85","194,840,573.60"
递延所得税资产,"668,405.80","3,840,824.55","5,448,878.62","1,245,387.69","1,261,080.65","1,400,493.86","1,311,525.17","2,857,551.52","3,131,894.68","3,503,503.78","3,928,477.55","3,982,073.38","4,019,823.67","4,120,765.26","5,396,555.52","7,994,984.10","8,121,574.89","8,185,503.52","8,147,814.54","6,386,087.34","6,151,291.41","4,311,297.04","5,050,460.30","7,933,495.67","8,702,937.89","8,311,271.84","9,480,283.57","13,129,669.63","15,680,712.88","16,653,994.40","21,458,885.15","26,271,767.27","28,361,096.97","24,494,204.78","25,971,596.08","37,528,292.74","44,029,528.95","31,051,399.40","35,120,037.27"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,"7,472,900.00","7,472,900.00","7,781,380.00","9,684,845.18","10,861,600.00","4,861,345.18","39,023,012.09","16,081,692.21","15,636,450.87","10,444,122.42","105,444,122.42","72,651,622.42","13,343,022.42","8,944,122.42","9,442,922.42","9,442,922.42","36,692,940.24","35,813,835.96","43,973,310.48","46,331,255.39","27,643,434.68","33,092,354.38","20,799,423.60","23,106,589.90","85,718,242.70","110,511,774.38"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"37,922,533.93","50,754,615.49","76,690,985.82","102,354,939.36","107,653,359.12","140,125,611.76","142,069,784.17","154,375,435.49","170,610,954.91","191,617,996.84","204,488,349.29","216,670,562.70","245,360,136.14","285,439,308.48","300,236,629.03","325,266,780.18","346,756,026.65","368,161,141.02","371,719,026.65","407,926,057.16","431,241,430.79","455,471,861.86","468,179,299.16","562,836,778.14","644,934,276.33","1,229,479,387.39","1,269,802,355.34","1,505,205,300.33","1,715,538,065.22","2,214,592,995.30","2,240,669,695.51","2,298,427,995.00","2,312,393,278.16","2,323,580,664.22","2,349,058,862.29","2,460,097,673.57","2,555,654,298.33","2,686,523,784.28","2,688,876,596.91"
所有者权益(或股东权益)合计,"60,188,038.21","123,093,864.37","173,348,711.78","188,411,989.17","206,171,305.47","218,049,182.94","772,872,639.42","762,255,952.56","778,993,885.05","795,587,942.73","809,479,754.10","801,473,545.75","819,413,626.80","821,090,351.37","825,789,696.77","837,873,914.35","812,694,427.06","821,546,631.83","833,781,827.21","823,480,795.05","815,949,535.40","828,991,340.60","847,242,992.26","841,763,030.84","904,292,140.46","1,656,033,580.17","1,695,710,313.54","1,685,143,442.54","1,791,836,843.42","1,955,899,192.64","2,009,486,040.09","1,986,874,971.36","1,877,934,267.29","1,867,451,529.32","2,049,455,432.00","1,904,153,621.80","1,834,216,050.23","1,499,902,290.44","1,560,609,590.72"
资产总计,"125,539,575.23","200,181,400.67","296,331,074.74","304,300,841.29","342,219,099.21","362,031,795.05","868,518,959.14","870,521,443.41","898,038,002.34","923,370,559.44","933,926,675.64","913,707,273.72","948,905,273.44","959,363,710.52","962,062,037.31","998,903,422.98","993,995,606.40","1,010,234,476.85","989,797,705.53","955,323,524.94","1,019,969,835.51","997,718,747.98","1,556,518,090.47","1,403,384,657.91","1,529,235,331.56","2,443,375,945.95","2,260,391,759.61","2,739,095,500.09","2,892,061,135.47","3,408,016,015.01","3,287,382,254.89","3,584,031,700.37","3,536,342,213.54","3,513,555,595.10","4,258,680,812.37","4,204,929,975.07","4,240,996,849.29","4,054,351,050.37","4,039,633,779.79"
