科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"954,660,681.47","1,607,821,099.31","2,010,968,430.38","3,279,728,716.55","1,205,470,058.39","1,759,207,021.82","2,845,361,967.95","3,877,445,434.04","1,112,329,193.74","2,063,820,763.80","3,228,362,101.99","5,377,125,832.18","1,997,250,794.46","3,319,706,568.91","5,126,439,248.27","7,115,033,742.52","2,287,963,073.92","3,780,031,112.10","5,733,256,491.61","8,098,981,304.64","2,237,709,050.79","3,946,136,003.78","6,275,463,034.23","8,485,666,750.82","2,581,633,513.56","4,512,239,230.70","6,655,843,294.37","8,889,675,865.02","2,195,623,876.59","4,057,186,760.09","5,793,222,825.65","8,047,343,884.43","2,234,439,502.97","4,084,928,090.56","5,937,456,906.80","7,975,772,635.91","2,023,492,108.53","3,812,717,681.49","5,383,105,207.12","7,309,334,033.18","1,888,311,399.63","3,872,440,122.82","5,639,090,608.52","7,766,560,338.06"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,,,,,,,"96,033.95","96,033.95","262,655.37","1,019,507.96",,"1,319,744.02","1,319,744.02","1,379,771.73",,,"121,444.46","121,444.46",,,,,,,,,,,,,,,,,,,,,,,,
支付其他与投资活动有关的现金,,"40,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,"18,442,053.63","22,225,262.86","207,762,930.50","78,330,002.44","28,545,379.12","31,690,917.57","89,374,341.44","117,042,918.76","23,992,921.29","37,894,206.17","57,674,604.54","89,534,330.23","26,886,836.14","50,036,445.98","71,816,842.45","104,884,209.08","29,944,601.85","60,962,695.77","90,955,619.11","165,994,761.40","27,089,532.90","54,981,075.18","78,726,471.45","119,286,276.37","32,839,004.32","54,449,954.12","83,277,990.48","110,101,764.57","28,214,330.80","49,844,641.25","71,168,649.44","98,529,148.33","20,562,350.41","39,679,200.51","60,441,168.25","99,740,069.47","23,711,545.27","40,946,725.94","55,531,849.14","80,080,771.43","29,648,038.27","40,663,854.43","63,781,403.70","126,070,248.75"
投资活动现金流出小计,"3,305,505.18","44,519,605.41","7,294,961.50","265,823,914.38","20,311,827.95","27,551,427.78","45,719,207.76","529,184,218.42","17,463,898.93","51,390,657.09","69,309,949.81","110,003,692.13","18,783,700.83","67,536,631.73","199,134,111.21","365,689,514.32","258,836,362.98","547,230,545.99","390,201,164.87","1,546,120,931.02","606,564,647.56","1,010,144,928.96","1,344,772,707.57","2,364,324,946.94","443,423,302.14","1,003,636,231.72","1,935,291,520.57","2,834,593,097.60","701,523,274.17","1,147,380,996.79","1,715,667,570.32","2,729,509,356.20","386,861,683.94","1,430,950,487.80","1,908,474,927.47","2,297,459,450.92","1,168,694,372.88","1,383,483,376.91","2,098,259,930.92","2,523,332,186.76","1,004,504,066.82","1,057,054,702.78","1,298,635,095.67","1,431,773,408.83"
经营活动现金流入小计,"973,102,735.10","1,630,046,362.17","2,218,731,360.88","3,358,058,718.99","1,234,015,437.51","1,790,897,939.39","2,934,736,309.39","3,994,488,352.80","1,136,418,148.98","2,101,811,003.92","3,286,299,361.90","5,467,679,670.37","2,024,137,630.60","3,371,062,758.91","5,199,575,834.74","7,221,297,723.33","2,317,907,675.77","3,840,993,807.87","5,824,333,555.18","8,265,097,510.50","2,264,798,583.69","4,001,117,078.96","6,354,189,505.68","8,604,953,027.19","2,614,472,517.88","4,566,689,184.82","6,739,121,284.85","8,999,777,629.59","2,223,838,207.39","4,107,031,401.34","5,864,391,475.09","8,145,873,032.76","2,255,001,853.38","4,124,607,291.07","5,997,898,075.05","8,075,512,705.38","2,047,203,653.80","3,853,664,407.43","5,438,637,056.26","7,389,414,804.61","1,917,959,437.90","3,913,103,977.25","5,702,872,012.22","7,892,630,586.81"
投资活动产生的现金流量净额,"-3,305,505.18","-44,519,605.41","-5,306,814.51","-264,362,017.39","-20,311,027.95","-27,379,927.78","-45,546,157.76","-529,010,368.42","24,819,501.07","-8,122,061.57","-24,869,434.52","-61,230,104.13","-4,083,758.12","-56,571,728.86","-183,761,633.61","-338,435,394.68","-255,008,753.31","-428,491,316.58","-337,230,040.65","-364,699,150.46","-127,271,532.55","-97,162,954.41","-68,017,024.33","-146,735,934.70","-45,532,430.78","-80,317,553.51","-103,990,888.59","-101,603,158.20","2,763,250.61","-116,081,411.78","7,989,180.86","18,383,135.85","-286,097,297.83","-935,880,167.24","-767,182,643.84","-2,304,479.17","-1,000,071,847.78","-1,006,288,850.23","-1,056,554,201.97","-299,639,570.42","-1,004,435,364.44","-1,036,969,656.47","-1,070,712,270.22","-146,710,167.37"
购买商品、接受劳务支付的现金,"689,152,379.04","1,234,948,526.78","1,493,478,521.17","2,408,295,834.90","928,486,324.71","1,426,408,496.02","2,141,378,886.98","2,952,422,589.85","858,663,277.99","1,648,962,056.54","2,508,874,989.23","4,346,594,200.83","1,576,555,109.53","2,829,077,479.69","3,953,850,604.40","5,546,249,669.01","1,906,403,330.75","3,325,498,280.77","4,546,825,529.16","6,348,695,476.84","1,862,943,833.94","3,305,849,072.91","4,820,733,638.48","6,558,495,723.97","2,035,403,578.49","3,908,332,783.67","5,464,697,213.90","7,119,947,537.85","1,955,009,048.85","3,532,527,787.18","4,928,382,778.21","6,713,478,263.60","2,085,721,505.16","3,579,424,805.96","5,079,207,344.26","6,658,693,226.41","1,860,019,703.85","3,275,324,895.16","4,468,584,331.93","5,868,068,858.63","1,680,877,588.36","3,404,747,547.01","4,775,611,004.94","6,423,002,434.83"
吸收投资收到的现金,,,,"451,200,000.00",,,,,,,,"13,981,620.19",,,"2,250,000.00","2,250,000.00","506,910,990.50","511,810,990.50","511,810,990.50","511,810,990.50",,,"2,000,000.00","6,900,000.00",,,,,,,,"3,920,000.00",,,,,,,,,,"2,450,000.00","2,450,000.00","2,450,000.00"
