科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"369,556,235.64","872,229,740.97","1,344,264,119.82","1,874,138,685.02","371,880,552.09","954,454,173.00","1,465,249,507.16","2,029,623,821.49","312,067,663.98","739,751,051.67","1,157,644,141.82","1,631,692,413.96","430,362,049.48","931,546,425.55","1,391,223,704.70","1,981,683,127.30","405,843,930.58","858,016,923.84","1,437,211,919.45","2,382,313,218.88","533,870,808.82","1,164,878,981.38","1,847,184,721.76","2,822,170,562.38","638,026,147.40","1,692,391,725.54","2,342,882,679.08","3,521,439,215.86","632,756,462.75","1,433,404,722.27","2,277,286,811.21","2,460,594,458.23","409,807,325.56","829,241,155.86","1,191,011,026.55","1,881,524,211.94","454,439,498.35","970,810,277.25","1,673,099,218.36","2,505,517,764.93","317,637,645.42","771,101,980.27","1,217,277,721.12","2,187,603,415.17","317,671,968.80","390,456,488.76"
二、营业利润,"3,087,822.94","20,385,934.66","37,255,782.24","39,283,238.83","636,039.51","2,090,582.01","2,875,028.76","861,517.27","3,323,329.69","4,585,038.53","2,882,210.58","658,947.52","-18,508,174.24","-34,461,432.29","-54,420,699.36","-74,025,471.45","-30,378,537.04","-58,516,062.65","-49,716,405.89","-70,075,257.88","-23,417,284.58","-40,650,370.87","-47,157,148.66","-71,807,434.49","-22,096,662.12","-28,640,105.04","-58,723,634.54","-68,445,248.60","-20,674,712.11","-19,190,360.40","-45,845,357.04","571,369,945.42","91,103,595.16","224,009,823.67","369,258,626.07","639,617,747.38","120,936,759.13","268,458,662.84","441,125,242.24","774,423,361.58","118,484,807.06","242,427,012.03","404,355,737.59","765,136,625.22","122,780,262.86","14,015,563.91"
减:营业成本,"341,860,112.76","797,165,326.83","1,222,903,297.42","1,722,045,545.73","345,898,863.29","884,959,015.85","1,360,778,998.64","1,888,823,711.82","283,931,816.54","680,505,650.09","1,071,553,596.52","1,506,561,401.11","410,684,810.33","885,688,968.74","1,331,487,962.69","1,898,783,020.85","396,531,706.24","830,968,693.91","1,391,903,957.25","2,303,003,647.83","522,804,688.23","1,128,118,065.69","1,768,647,979.16","2,707,409,879.92","617,033,238.21","1,615,056,833.94","2,242,563,623.43","3,358,564,989.28","608,687,189.85","1,357,192,407.97","2,184,082,037.41","1,660,454,779.67","265,237,584.01","492,871,134.97","647,317,457.01","992,697,370.70","279,614,727.88","581,093,869.03","1,029,571,665.74","1,454,792,091.73","137,216,991.49","363,843,170.40","593,195,574.71","1,076,524,642.29","142,882,660.52","191,119,958.98"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"126,112.30","182,548.04","258,974.33","575,675.96","313,465.27","510,959.24","620,114.70","1,116,756.40","317,782.87","468,278.36","676,814.23","979,433.01","696,308.98","903,955.89","1,377,517.01","1,738,396.84","392,691.98","700,470.44","1,003,489.57","2,968,448.71","366,056.27","1,042,933.27","1,765,793.99","7,543,458.65","226,002.34","6,869,102.57","13,653,686.26","19,555,130.32","1,649,398.85","4,497,325.69","4,770,552.27","26,361,181.93","3,346,166.50","5,650,448.09","13,662,784.13","18,773,163.00","5,551,503.07","12,365,651.92","27,383,165.22","32,594,050.56","1,313,935.12","2,518,203.60","4,451,088.59","12,884,204.66","2,017,463.53","2,435,063.56"
营业外收入,"220,459.09","271,439.54","1,115,141.72","7,835,395.47","1,421,954.54","4,015,685.89","6,702,026.83","9,807,813.44","1,630,318.28","2,879,526.67","6,916,075.39","7,548,856.90","2,278,448.21","8,522,237.09","10,405,947.82","44,509,136.40","4,811,268.23","7,793,290.02","104,712,190.35","202,129,611.13","18,462,547.64","78,646,506.71","84,284,083.26","114,575,212.76","8,977,315.74","14,732,803.27","27,072,602.10","51,813,931.52","13,760,167.88","33,460,749.01","41,695,303.98","54,025,460.99","108,730.83","64,640,520.98","66,694,868.50","91,482,493.13","609,570.00","62,355,954.28","63,630,755.70","74,167,845.85","16,321.70","51,731,422.77","51,735,126.97","52,610,835.58","48,441.99","14,919,638.99"
销售费用,"11,929,076.25","27,652,289.82","42,630,285.34","58,802,154.93","11,178,726.44","27,894,829.69","41,808,692.88","63,069,265.92","12,492,348.77","27,903,294.92","43,146,544.65","58,542,328.16","19,028,844.93","38,843,131.76","59,839,111.91","82,989,307.56","16,101,526.94","33,629,986.72","51,175,792.19","72,790,915.71","14,404,011.22","31,544,162.65","49,755,914.32","70,672,909.83","19,741,131.85","45,444,883.18","66,686,799.12","97,254,949.12","20,096,727.34","47,965,113.50","66,838,522.34","114,781,289.88","26,398,574.12","56,770,513.52","82,577,508.20","112,309,661.99","26,677,779.01","54,250,758.33","77,391,859.10","115,114,595.16","28,513,891.79","58,619,666.99","87,570,145.13","115,252,563.92","25,294,191.05","41,148,714.66"
减:营业外支出,"76,675.50","80,243.62","240,169.24","548,738.83","150,194.62","711,521.62","1,018,082.64","1,681,060.13","141,178.07","854,930.35","884,733.10","1,997,901.46","1,289,539.19","1,219,420.78","1,866,836.68","2,484,462.29","172,336.95","482,481.04","1,452,208.48","3,893,732.00","3,038,386.90","3,392,212.36","4,707,116.47","5,470,760.67","2,209,978.40","4,297,545.31","6,378,561.98","11,850,915.23","2,199,010.90","6,275,376.87","10,873,752.57","3,058,495.86","60,515.04","920,013.67","1,361,126.21","2,015,989.11","129,546.33","628,265.15","1,138,818.22","1,416,195.90","15,786.70","23,884.08","558,013.03","630,190.20","60,941.20","117,236.88"
管理费用,"7,371,883.95","13,821,810.43","20,649,944.17","24,976,181.48","7,835,705.11","18,835,059.95","27,702,945.29","39,544,888.02","9,136,063.35","20,024,815.89","29,142,265.38","43,639,964.40","11,999,482.85","24,705,747.73","37,340,337.26","52,700,771.97","14,249,829.33","29,578,709.27","44,369,467.77","62,150,665.80","14,985,247.72","31,161,073.16","46,903,611.28","64,338,294.22","14,908,738.94","31,336,633.55","47,417,573.32","72,576,456.00","16,984,442.42","36,418,191.55","52,567,132.80","53,401,598.71","13,092,194.16","29,883,647.32","44,245,375.16","56,851,862.59","13,548,958.44","30,644,101.62","51,320,101.60","68,046,142.79","14,141,818.13","30,370,382.41","46,353,525.59","64,078,472.97","13,396,039.97","25,875,075.01"
其中:非流动资产处置净损失,,,"8,632.63",,"17,742.76","66,928.93","34,809.88","134,660.29","100,992.58","398,016.41",,"317,514.62","728,957.30","175,896.41","235,837.39","328,562.59","12,262.94","3,209.25","264,025.68","1,162,876.34","17,535.74","139,701.01","264,025.68","1,886,765.04","29,418.77","111,548.72","172,406.19","8,363,639.30","323,496.18","4,266,404.68","6,721,722.09","40,645.12",,,,"68,759.68",,,,"22,256.12",,,,,,
