科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"206,572,980.05","268,163,852.60","230,791,011.92","362,828,438.49","308,169,768.27","1,078,495,443.26","762,737,673.04","535,803,762.39","513,204,079.88","419,557,653.62","378,021,285.08","357,263,761.67","443,595,395.24","437,154,360.45","463,958,483.01","413,580,070.49","425,798,117.75","439,762,514.27","522,168,860.44","515,230,117.39","429,926,853.95","551,764,090.66","752,428,508.31","439,198,669.53","445,838,564.24","396,328,580.88","414,727,512.00","547,742,369.08","290,842,077.88","278,275,998.16","513,600,440.53","348,333,296.79","346,320,369.69","439,017,149.69","382,494,432.33","543,443,774.11"
短期借款,"236,441,892.28","482,000,000.00","494,810,000.00","538,410,000.00","644,410,000.00","547,800,000.00","383,000,000.00","350,000,000.00","370,000,000.00","448,000,000.00","498,000,000.00","528,000,000.00","608,000,000.00","615,000,000.00","650,000,000.00","710,000,000.00","822,000,000.00","742,000,000.00","790,000,000.00","890,000,000.00","820,000,000.00","920,000,000.00","895,000,000.00","710,000,000.00","820,000,000.00","790,000,000.00","850,000,000.00","990,000,000.00","750,000,000.00","850,000,000.00","1,090,000,000.00","890,000,000.00","850,000,000.00","830,000,000.00","894,000,000.00","990,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"4,872,478.00","262,160.00","9,814,540.28","5,374,200.00",,"11,859,801.00","32,575,985.45","18,134,793.07","18,540,005.93","21,380,316.43","40,054,147.40","17,566,869.74","36,411,905.18","57,063,006.09","47,684,155.66","35,447,689.28","42,014,309.17","21,634,761.98","55,791,948.42","37,364,053.91","142,299,516.91","51,479,372.60","76,628,536.58","49,789,854.68","65,617,824.22","27,762,973.96","35,717,448.38","31,002,073.26","90,419,375.87","41,116,010.13","38,103,417.24","36,816,683.22","72,544,776.62","56,174,512.57","56,895,633.17","53,284,504.61"
应付票据,"154,665,507.00","209,788,400.00","310,596,834.53","368,244,294.33","227,154,876.80","184,325,651.00","88,815,654.00","17,990,000.00","74,584,060.26","25,761,078.60","54,154,990.00","48,200,000.00","49,150,000.00","65,760,000.00","40,960,000.00","58,985,955.00","67,906,416.80","139,955,960.80","215,887,776.00","129,699,321.60","106,776,089.60","137,000,000.00","412,920,000.00","301,020,000.00","6,100,000.00","63,100,000.00","27,150,000.00","87,420,000.00","65,270,000.00","9,000,000.00","38,360,000.00","132,878,000.00","172,408,000.00","211,270,000.00","205,890,000.00","136,720,000.00"
应收账款,"212,732,721.48","245,932,473.74","278,549,951.64","291,094,947.90","293,120,793.31","320,085,467.51","346,649,351.10","332,053,055.03","356,126,438.45","386,322,290.58","417,870,004.35","420,585,475.46","408,652,937.19","453,153,905.89","482,629,338.80","527,351,796.59","616,742,975.34","624,271,878.99","621,353,087.95","643,924,528.14","701,607,382.27","723,968,413.04","739,125,666.34","756,672,870.54","707,977,069.18","739,751,480.14","808,604,917.65","797,000,571.87","668,994,298.15","784,633,185.87","847,967,894.90","854,343,310.73","858,559,238.81","881,556,542.27","930,488,575.12","999,225,169.44"
应付账款,"117,603,659.79","100,966,726.95","133,475,624.76","147,969,939.32","152,414,228.09","166,402,398.45","144,839,341.13","141,020,176.05","147,962,891.91","158,451,041.73","233,966,503.22","236,030,228.41","210,648,288.79","201,769,189.32","191,221,299.80","228,461,490.22","226,472,338.09","184,384,252.28","197,562,065.56","215,711,037.12","260,488,802.97","223,865,729.53","232,823,913.65","197,549,287.21","243,060,916.12","228,975,624.85","253,379,803.67","229,078,313.67","210,799,170.63","197,620,476.00","218,017,140.29","196,218,730.02","216,105,566.89","229,126,712.80","214,270,859.58","282,872,066.78"
预付款项,"56,940,472.21","146,470,581.64","110,502,743.80","132,922,531.14","81,771,767.20","91,123,013.95","167,514,991.95","252,562,604.72","233,483,320.15","270,115,534.04","288,140,693.29","339,901,679.81","362,143,073.45","370,587,650.99","407,815,831.26","436,794,264.89","373,158,409.89","404,034,891.99","432,269,147.00","413,977,178.06","117,221,025.65","108,291,157.15","161,731,109.56","127,258,285.70","108,092,183.11","99,070,252.76","110,393,158.63","118,982,857.97","108,450,414.08","134,914,517.25","147,376,016.57","166,930,563.76","177,987,656.43","192,901,608.96","246,578,940.55","197,218,660.30"
预收款项,"89,743,806.88","102,784,237.06","72,715,713.09","64,606,386.27","43,718,623.38","50,289,310.35","44,251,206.62","50,501,497.80","48,449,185.72","68,965,994.96","76,337,467.96","92,148,517.76","93,194,970.79","71,863,412.67","85,723,991.18","63,076,571.83","74,011,381.26","61,159,987.65","62,611,296.07","67,496,752.06","65,698,654.42","55,046,230.25","46,766,240.25","65,430,068.97","40,305,790.50","38,324,758.01","41,315,098.59","44,994,430.64","41,203,714.49","41,233,859.69","43,266,226.50","54,703,341.15","43,759,650.37","62,128,846.12","39,487,848.62","83,995,551.82"
