科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"148,794,636.79","531,013,815.56","853,234,486.88","1,245,597,758.50","531,531,548.20","1,168,600,066.59","1,546,797,778.59","1,799,319,768.39","255,926,186.33","708,493,833.73","1,075,571,974.31","1,459,945,121.52","355,430,913.54","868,348,026.38","1,271,309,368.52","2,152,517,082.31","656,445,076.99","1,300,652,334.24","1,812,043,799.62","2,288,733,266.38","481,655,971.75","1,245,176,410.61","1,710,170,810.39","2,186,659,683.41","580,031,652.51","1,098,835,405.78","1,701,623,617.77","2,232,815,928.03","557,925,565.96","1,240,966,173.53","2,012,435,364.03","2,872,310,158.44","700,256,749.13","1,490,810,973.88","2,019,458,718.57","2,509,396,736.11","600,950,334.00","1,190,887,622.47","1,761,600,745.98","2,649,794,927.14","767,227,291.53","1,647,726,842.37","2,501,338,831.90","3,827,958,840.94","1,044,564,216.85"
二、营业利润,"2,977,433.25","32,066,562.36","38,505,842.75","42,287,783.08","12,276,415.49","53,474,016.78","171,543,104.28","388,602,783.24","8,065,194.79","26,177,328.93","157,622,752.99","273,179,434.39","8,192,596.79","16,092,827.81","17,371,100.59","308,343,155.48","1,187,752.80","1,042,435.04","-4,942,599.21","-26,684,970.73","1,282,294.12","2,185,352.51","-29,557,026.31","-164,301,851.16","91,453.43","-3,671,442.83","122,086,203.96","38,896,051.19","5,553,992.73","14,270,245.47","50,287,600.62","58,654,689.90","8,563,906.10","10,661,402.78","18,220,599.70","28,074,680.39","58,063,008.98","-4,634,310.52","353,598.39","-250,721,058.94","272,907,262.40","319,268,781.38","391,384,109.13","357,908,591.39","77,897,596.15"
减:营业成本,"124,339,122.63","444,381,739.11","733,745,156.97","1,079,224,509.47","476,272,996.18","1,028,382,637.67","1,364,872,630.22","1,609,276,740.35","230,287,047.33","628,349,734.77","961,666,032.56","1,305,872,630.50","309,767,055.77","768,157,379.07","1,142,504,626.22","1,999,042,430.57","599,660,272.94","1,191,436,111.28","1,669,607,090.46","2,083,601,261.40","432,139,640.29","1,123,827,235.88","1,554,777,010.10","1,994,348,401.16","528,278,241.05","980,380,092.44","1,532,949,331.31","2,023,674,509.55","513,277,819.82","1,122,360,293.64","1,855,251,550.12","2,633,221,944.75","633,954,412.36","1,327,210,664.18","1,778,517,164.21","2,260,597,461.42","525,500,369.33","1,033,317,555.41","1,534,732,798.37","2,306,046,488.11","644,193,978.20","1,402,020,373.99","2,110,223,099.30","3,260,859,559.52","864,852,480.34"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"175,958.06","1,277,368.65","1,801,880.00","2,441,905.99","255,233.29","1,560,237.88","2,603,117.20","3,456,172.34","1,160,289.17","3,014,219.14","4,483,322.31","6,203,085.73","257,942.45","589,471.22","989,377.89","1,842,585.02","216,805.86","789,633.65","1,504,346.47","3,314,984.67","560,451.60","1,062,182.54","1,904,305.31","3,372,381.92","255,289.77","777,331.90","1,366,405.47","2,625,897.00","388,831.59","1,062,046.98","2,023,008.30","5,136,428.72","607,081.47","2,367,114.05","3,958,538.79","6,557,452.33","712,655.83","2,310,208.69","3,183,189.54","9,620,445.30","2,852,279.97","5,020,034.86","7,750,540.24","11,855,163.72","2,359,006.04"
营业外收入,"808,326.67","1,387,884.82","1,398,763.45","3,472,576.51","344,051.80","621,564.50","24,380,539.97","24,633,538.26","1,211,065.41","3,357,999.02","3,496,254.85","4,223,671.15","1,536,019.26","7,872,689.90","9,240,356.35","9,474,465.03","97,738.19","7,580,253.30","8,083,350.51","30,614,314.30","547,314.57","825,006.39","1,201,177.45","1,633,908.88","3,554,315.86","4,678,934.69","6,313,936.99","8,989,375.03","219,961.54","316,690.94","397,320.54","459,628.61","287,869.17","350,221.70","523,720.79","1,014,055.70","394,820.72","7,530,429.52","8,629,071.40","16,179,418.63","362,521.43","625,892.65","1,417,453.44","32,621,794.88","230,239.96"
销售费用,"5,155,606.99","14,067,617.25","22,660,338.07","33,995,544.10","12,484,683.97","27,650,402.72","40,149,251.05","54,980,536.83","8,010,294.20","20,880,140.89","38,133,879.25","62,115,340.53","10,349,231.67","29,910,743.03","44,227,164.96","69,956,796.16","15,964,324.33","32,945,997.72","47,091,088.99","62,738,170.50","14,130,515.30","36,554,414.78","58,698,645.95","82,321,725.72","11,982,152.28","33,673,127.48","69,218,731.53","96,489,884.05","22,961,693.57","42,586,211.96","76,291,837.14","136,474,003.77","24,706,457.16","69,000,640.47","102,788,958.20","144,393,274.68","31,819,143.44","75,054,747.14","112,534,919.09","159,008,025.58","31,391,200.51","68,942,785.68","108,404,317.70","165,914,659.41","52,724,503.14"
减:营业外支出,"150,249.58","320,928.58","465,718.44","2,328,083.16","9,729.00","199,519.53","205,209.91","8,670,282.29","395,743.94","3,328,994.84","3,399,794.74","3,758,197.84","787,608.56","1,190,880.53","1,576,070.81","1,972,516.19","32,151.58","441,157.25","624,842.14","1,308,686.58","60,497.54","86,574.31","525,777.81","533,961.00","224,675.85","381,810.81","1,488,062.03","2,206,589.92","41,948.17","211,116.13","300,239.65","16,149,061.32","200,271.32","268,845.92","505,339.68","2,166,363.38","61,812.07","557,964.18","790,974.81","16,854,014.02","215,959,934.39","216,071,961.53","216,859,465.06","229,575,157.15","114,518.57"
管理费用,"7,898,515.97","20,023,962.61","31,378,341.18","44,561,392.30","11,265,792.85","24,116,540.32","38,993,317.73","64,009,178.62","15,645,961.03","31,774,295.82","54,215,035.65","87,519,276.21","16,299,867.59","35,883,544.38","54,080,842.02","107,436,821.72","18,905,535.84","39,406,245.03","59,623,114.73","74,153,794.44","18,630,624.63","40,283,376.91","62,451,169.27","121,388,639.60","20,658,988.74","44,799,792.75","79,242,106.75","118,779,263.71","23,118,336.50","43,320,512.10","70,609,015.44","114,375,962.16","21,492,912.33","49,241,515.27","74,136,652.01","125,526,093.80","23,913,640.25","56,739,775.43","91,090,318.40","145,266,374.75","20,257,171.61","48,150,260.71","69,166,525.81","141,092,033.59","25,865,155.37"
其中:非流动资产处置净损失,,,"15,429.86","1,803,835.49",,,"1,510.62","35,039.58",,,,"2,942,538.40","4,997.37","38,252.91","38,252.91","90,573.24","21,055.40","23,142.48","28,100.43","38,482.35","58,945.23","79,255.62","263,891.83",,,,"2,133.36","416,138.10","27,079.60","40,308.44","40,308.44","64,332.73",55.30,55.30,"114,905.24","97,223.82",,"38,667.88","38,667.88","170,680.84",,"9,535.00","16,993.28",,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"9,057,318.68","18,141,492.65","29,800,038.96","53,473,156.36","16,399,756.06","30,859,441.63","44,492,361.15","49,043,705.90","6,108,202.99","15,024,089.46","26,908,260.69","36,781,301.73","6,666,324.55","16,046,901.76","25,842,354.39","61,682,821.03","14,345,939.49","27,757,010.26","41,061,875.19","94,427,913.16","10,861,639.58","31,927,633.77","60,027,410.73","98,020,118.94","16,270,235.36","35,900,443.07","64,777,949.77","94,085,477.13","24,041,087.77","41,788,938.47","57,233,629.58","77,904,610.65","11,062,900.21","30,805,317.70","49,213,037.65","68,963,727.41","17,963,164.82","26,932,495.47","36,671,687.01","46,761,080.25","8,724,492.68","20,145,085.32","32,659,136.11","53,322,059.90","17,917,387.53"
