科目,2008年度,2009年度,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"25,804,137.49","39,425,890.60","46,439,102.96","14,718,848.31","27,799,221.67","40,572,572.32","55,629,452.93","20,197,600.12","40,320,834.02","60,210,859.62","83,411,869.22","21,424,682.62","42,726,832.07","61,383,117.52","89,915,438.92","19,844,593.74","47,062,270.90","70,042,137.17","95,250,900.53","29,722,264.48","58,406,856.67","86,559,314.41","115,630,806.51","28,236,165.55","65,408,795.99","95,150,988.53","112,030,548.32","31,241,256.88","68,857,959.84","98,827,316.71","133,002,950.05","30,242,808.98","72,730,119.17","105,505,924.46","136,769,367.13","32,017,903.60"
取得借款收到的现金,"259,846,393.28","195,874,690.76","171,860,000.00","25,500,000.00","42,500,000.00","42,500,000.00","112,500,000.00","60,030,000.00","109,530,000.00","259,530,000.00","333,530,000.00","130,000,000.00","190,000,000.00","230,710,887.68","310,710,887.68","20,000,000.00","20,000,000.00","44,635,000.00","61,435,000.00",,,"80,040,023.33","120,000,000.00","90,000,000.00","190,000,000.00","220,000,000.00","280,000,000.00","70,000,000.00","90,000,000.00","150,000,000.00","179,900,000.00","30,000,000.00","30,000,000.00","60,000,000.00","80,000,000.00","50,000,000.00"
支付的各项税费,"27,911,646.47","45,326,681.00","37,276,567.95","6,394,827.51","17,392,842.46","24,316,776.73","32,879,683.85","6,369,977.88","15,994,765.61","23,397,479.14","33,528,010.86","13,933,330.14","20,294,322.77","27,563,473.05","35,118,289.08","5,138,759.28","15,128,140.07","34,451,839.81","48,889,099.03","16,728,568.79","34,545,608.93","55,870,210.39","79,223,967.78","25,934,640.68","68,863,211.55","110,320,497.15","139,880,486.75","31,312,238.08","63,400,740.47","98,838,340.27","120,774,341.04","37,169,029.92","65,427,406.67","99,243,447.86","115,478,914.12","57,856,001.42"
收到其他与筹资活动有关的现金,,,"6,438,400.00",,"11,400,000.00","11,400,000.00","14,817,100.00",,,"7,500,000.00","12,000,000.00",,,,,,"19,200,000.00","21,800,000.00","21,800,000.00","246,627,796.00",,,"23,790,000.00",,,,,,,,,,,,,
支付其他与经营活动有关的现金,"27,886,829.62","33,746,730.87","33,126,460.14","8,895,037.58","26,264,318.74","48,979,723.95","38,084,772.38","17,540,244.62","28,492,635.78","47,496,591.49","52,637,565.16","25,278,245.63","44,604,471.28","59,274,332.81","111,425,747.97","49,392,969.81","68,778,033.43","94,251,675.03","124,310,292.16","24,291,346.71","68,285,615.81","92,494,102.03","123,666,916.01","6,153,560.60","50,312,801.94","68,008,069.74","134,779,793.28","17,801,125.25","44,867,759.35","71,319,263.53","223,194,604.13","20,274,400.25","69,737,491.87","92,024,673.95","152,092,018.04","13,638,219.81"
筹资活动现金流入小计,"259,846,393.28","234,634,690.76","210,932,400.00","25,500,000.00","500,936,800.00","500,936,800.00","574,353,900.00","60,030,000.00","109,530,000.00","296,759,700.00","375,151,900.00","132,264,600.00","192,264,600.00","232,975,487.68","312,975,487.68","20,000,000.00","39,200,000.00","66,435,000.00","83,235,000.00","246,627,796.00","246,627,796.00","326,667,819.33","444,104,226.00","90,000,000.00","190,000,000.00","220,000,000.00","301,577,723.36","70,000,000.00","90,000,000.00","150,000,000.00","180,400,000.00","30,000,000.00","30,000,000.00","60,640,050.98","80,640,050.98","50,000,000.00"
经营活动现金流出小计,"471,680,110.54","559,567,792.59","689,475,597.67","208,881,351.49","402,402,324.69","721,548,475.61","937,606,980.21","321,548,741.24","578,549,131.57","923,746,882.05","1,091,420,215.59","333,324,418.48","575,217,314.20","840,943,201.22","1,104,442,560.10","300,538,438.58","560,606,113.32","864,619,539.21","1,039,233,492.44","336,493,720.83","656,304,484.64","960,704,529.52","1,191,145,918.50","346,721,288.40","712,781,196.61","1,123,342,228.09","1,500,411,161.18","461,059,034.25","820,720,964.52","1,273,708,060.41","1,823,094,322.70","475,878,938.11","975,129,307.64","1,442,844,840.14","1,887,326,115.90","449,901,901.87"
偿还债务支付的现金,"258,496,393.28","158,321,926.08","149,639,295.95","24,420,000.00","207,680,000.00","207,680,000.00","207,680,000.00",,"15,030,000.00","100,030,000.00","194,030,000.00","39,000,000.00","98,500,000.00","138,500,000.00","189,207,616.00","21,052,631.58","23,771,863.16","24,824,494.74","70,025,026.32","26,821,631.58","39,074,263.16","171,326,894.74","226,912,826.32","85,822,631.58","104,741,963.16","113,424,594.74","135,923,926.32","112,262,631.58","158,095,263.16","203,207,894.74","230,129,326.32","56,407,894.72","93,557,894.72","121,127,894.72","175,997,894.72","16,650,000.00"
经营活动产生的现金流量净额,"46,504,952.21","44,533,558.11","56,080,099.48","-51,957,871.31","-85,880,868.75","-137,789,281.20","-104,115,518.95","-115,406,747.25","-90,497,807.31","-163,092,328.42","-58,436,779.74","-94,751,212.68","-107,775,591.96","-130,566,029.28","-81,604,918.76","-31,829,704.84","-36,746,264.57","-52,330,984.23","112,310,249.36","-89,116,974.49","-67,574,311.28","-50,295,153.31","40,405,024.82","-125,165,922.49","-170,230,239.87","-143,353,534.17","17,299,003.94","-77,670,678.73","-100,243,835.22","-137,748,322.59","22,953,258.17","-95,813,378.32","-105,015,316.04","-135,943,950.16","-28,301,645.16","-77,746,528.76"
分配股利、利润或偿还利息支付的现金,"17,072,983.89","17,129,062.12","19,417,941.69","2,870,137.32","5,471,625.87","6,339,473.62","7,714,732.51","2,712,586.92","16,443,108.76","20,384,580.93","24,147,885.99","4,117,805.87","19,559,050.73","25,117,405.05","31,221,624.35","5,109,818.43","10,182,726.04","16,207,206.74","24,123,588.03","6,022,322.18","23,231,268.74","27,462,803.10","30,882,284.10","2,989,571.49","18,106,313.18","22,152,973.02","25,682,905.53","4,408,846.90","20,423,389.77","24,635,293.23","27,925,149.53","4,112,210.87","8,278,138.61","12,430,790.67","15,399,483.60","3,187,313.77"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金,,"3,824,690.76","5,159,309.24","1,705,897.90","8,565,651.72","8,565,651.72","9,049,651.72",,,"107,800.00","200,000.00",,"215,600.00","661,400.00","781,400.00",,"8,517,755.00","9,577,755.00","9,865,868.21",,"8,606,715.00","8,866,715.00","9,326,715.00",,"9,535,855.00","9,535,855.00","9,535,855.00","844,200.00","844,200.00","844,200.00","844,200.00","2,021,313.00","2,021,313.00","2,021,313.00","2,021,313.00",
取得投资收益收到的现金,,,,,,,,,,,,,,,"120,000.00",,,,,,,,,,,,,,,,,,,"300,399.85",,
筹资活动现金流出小计,"275,569,377.17","179,275,678.96","174,216,546.88","28,996,035.22","221,717,277.59","222,585,125.34","224,444,384.23","2,712,586.92","31,473,108.76","120,522,380.93","218,377,885.99","43,117,805.87","118,274,650.73","164,278,805.05","221,210,640.35","26,162,450.01","42,472,344.20","50,609,456.48","104,014,482.56","32,843,953.76","70,912,246.90","207,656,412.84","267,121,825.42","88,812,203.07","132,384,131.34","145,113,422.76","171,142,686.85","117,515,678.48","179,362,852.93","228,687,387.97","258,898,675.85","62,541,418.59","103,857,346.33","135,579,998.39","193,418,691.32","19,837,313.77"
处置固定资产、无形资产和其他长期资产收回的现金净额,"95,000.00","2,510,127.06","4,924,405.53",,,,,,,,,,,,"38,444.17","904,000.00","1,104,000.00","1,104,000.00","2,197,283.42","35,000.00","35,000.00","35,000.00","35,000.00",,,,"2,420.00",,,,"165,036.22",,,"18,000.00","18,000.00",
筹资活动产生的现金流量净额,"-15,722,983.89","55,359,011.80","36,715,853.12","-3,496,035.22","279,219,522.41","278,351,674.66","349,909,515.77","57,317,413.08","78,056,891.24","176,237,319.07","156,774,014.01","89,146,794.13","73,989,949.27","68,696,682.63","91,764,847.33","-6,162,450.01","-3,272,344.20","15,825,543.52","-20,779,482.56","213,783,842.24","175,715,549.10","119,011,406.49","176,982,400.58","1,187,796.93","57,615,868.66","74,886,577.24","130,435,036.51","-47,515,678.48","-89,362,852.93","-78,687,387.97","-78,498,675.85","-32,541,418.59","-73,857,346.33","-74,939,947.41","-112,778,640.34","30,162,686.23"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"22,667.51","1,829.72",-102.28,,,,"-37,970.05",,,"57,845.78","-314,420.85","-256,008.71","-527,902.11","-847,606.71","-1,329,392.61","-12,495.83","572,997.99","668,511.48","616,233.09","73,753.95","862,872.62","2,275,137.18","2,557,574.60","-49,067.94","346,112.68","415,715.72","1,673,344.92","-587,392.45","-1,316,411.93","-2,239,467.75","-3,023,528.66","-2,786,489.75","780,195.98","4,115,245.47","3,750,900.25","-1,343,917.76"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,"10,000,000.00","10,000,000.00","10,000,000.00",,"120,000,000.00","140,000,000.00","177,979,690.25",,"90,000,000.00","184,569,935.69","283,733,046.13",,,"8,724.73","8,724.73","936,850.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"95,000.00","2,510,127.06","4,924,405.53",,,,,,,,,,,,"158,444.17","904,000.00","1,104,000.00","1,104,000.00","2,197,283.42","35,000.00","10,035,000.00","10,035,000.00","10,035,000.00",,"120,000,000.00","140,000,000.00","177,982,110.25",,"90,000,000.00","184,569,935.69","283,898,082.35",,,"327,124.58","26,724.73","936,850.00"
五、现金及现金等价物净增加额,"9,724,813.95","75,476,723.05","38,415,535.52","-70,697,761.26","166,037,990.21","92,689,871.91","190,221,175.77","-90,731,679.95","-91,403,981.12","-117,853,804.20","-113,673,302.36","-48,950,308.35","-89,033,848.22","-127,587,375.73","-84,471,090.75","-49,765,692.11","-72,898,439.74","-72,521,658.77","50,309,205.65","108,358,721.37","-27,600,082.95","-74,244,863.60","62,397,129.32","-130,644,292.41","-95,886,902.44","-50,311,321.73","133,545,925.63","-139,472,023.32","-231,662,083.86","-247,861,914.70","-62,666,809.03","-134,107,870.45","-184,824,076.68","-218,386,197.20","-155,424,813.69","-55,094,402.56"
购建固定资产、无形资产和其他长期资产支付的现金,"21,174,821.88","26,427,803.64","57,804,720.33","15,243,854.73","27,300,663.45","47,872,521.55","55,534,851.00","32,642,345.78","78,963,065.05","131,056,640.63","211,696,115.78","43,089,881.09","54,720,303.42","64,870,422.37","93,460,070.88","12,665,041.43","34,556,828.96","37,788,729.54","44,035,077.66","6,416,900.33","16,639,193.39","25,271,253.96","37,582,870.68","6,617,098.91","13,618,643.91","32,260,080.52","37,877,340.63","13,698,273.66","40,738,983.78","60,456,672.08","74,786,225.04","2,966,583.79","6,731,610.29","8,944,669.68","11,258,953.17","1,290,049.87"
期初现金及现金等价物余额,"21,398,063.61","31,122,877.56","106,599,600.61","145,015,136.13","145,015,136.13","145,015,136.13","145,015,136.13","340,532,064.90","335,236,311.90","335,236,311.90","335,236,311.90","221,563,009.54","221,563,009.54","221,563,009.54","221,563,009.54","137,091,918.79","137,091,918.79","137,091,918.79","137,091,918.79","187,401,124.44","187,401,124.44","187,401,124.44","187,401,124.44","249,798,253.76","249,798,253.76","249,798,253.76","249,798,253.76","383,344,179.39","383,344,179.39","383,344,179.39","383,344,179.39","320,677,370.36","320,677,370.36","320,677,370.36","320,677,370.36","165,252,556.67"
投资支付的现金,,"500,000.00","1,500,000.00",,,,,,,,,,,,,,,,,"10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00",,,,"15,966,229.36",,,"23,300,000.00","20,000,000.00",,,,,
期末现金及现金等价物余额,"31,122,877.56","106,599,600.61","145,015,136.13","74,317,374.87","311,053,126.34","237,705,008.04","335,236,311.90","249,800,384.95","243,832,330.78","217,382,507.70","221,563,009.54","172,612,701.19","132,529,161.32","93,975,633.81","137,091,918.79","87,326,226.68","64,193,479.05","64,570,260.02","187,401,124.44","295,759,845.81","159,801,041.49","113,156,260.84","249,798,253.76","119,153,961.35","153,911,351.32","199,486,932.03","383,344,179.39","243,872,156.07","151,682,095.53","135,482,264.69","320,677,370.36","186,569,499.91","135,853,293.68","102,291,173.16","165,252,556.67","110,158,154.11"
