科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"160,244,580.77","391,694,516.50","639,759,395.99","935,976,611.98","326,519,443.37","731,666,346.31","1,122,933,577.00","1,339,794,808.08","211,335,876.14","430,995,828.40","663,367,517.87","893,219,597.36","252,793,467.61","542,018,563.92","814,127,781.20","1,097,737,537.41","277,252,140.89","620,609,369.03","970,788,813.06","1,364,031,371.28","241,460,233.01","601,401,135.91","875,052,947.28","1,128,143,774.39","271,919,996.43","547,906,297.29","737,193,432.69","982,474,238.79","123,808,783.84","217,017,169.10","319,403,060.93","448,863,561.40","68,351,027.31","174,005,461.27","278,402,916.99","357,407,679.27","58,830,604.17","176,735,681.74","230,742,601.52","326,687,730.13","57,914,941.44","104,078,932.54","157,928,820.32","290,968,041.21","38,899,094.57","58,831,516.69","77,034,744.96","74,949,098.46","23,562,249.94"
二、营业利润,"10,586,341.01","57,627,701.68","80,141,871.46","120,190,205.91","63,330,078.61","126,663,670.73","163,210,895.61","122,510,435.70","14,508,902.18","25,906,061.60","28,044,798.30","20,764,197.86","6,033,055.98","15,104,483.28","29,855,555.90","32,149,570.21","11,579,381.46","16,599,592.84","7,779,322.49","18,610,496.20","-12,591,815.17","-1,832,728.88","-20,316,654.64","-24,928,182.15","13,377,943.75","13,538,538.18","11,310,704.24","11,611,892.89","13,220,238.14","23,956,727.42","19,662,688.13","8,147,607.93","-5,050,103.03","6,235,769.90","10,505,899.71","-12,187,696.89","-19,528,104.25","-3,408,455.41","236,767.50","-17,143,604.27","10,955,762.98","17,353,822.47","17,333,992.65","39,164,771.41","-17,693,254.55","2,543,418.06","-17,301,123.73","-454,960,417.75","-7,443,826.62"
减:营业成本,"134,155,804.35","299,552,042.93","506,947,126.78","740,785,776.02","241,261,261.62","559,464,996.21","893,044,368.96","1,111,896,537.51","178,510,106.27","371,497,219.32","548,830,932.60","763,008,268.13","226,474,168.68","482,834,893.02","715,391,462.75","974,401,378.39","237,501,933.79","544,882,068.48","870,622,627.44","1,228,286,106.71","219,079,497.97","535,145,961.18","797,138,081.41","1,023,983,638.13","239,288,439.83","483,628,540.20","646,500,229.19","858,308,889.40","112,524,182.48","194,904,481.38","282,133,598.69","395,772,839.72","59,591,593.49","123,054,621.33","192,525,910.56","238,597,466.66","51,114,871.48","106,635,156.39","123,184,212.28","178,245,757.40","25,622,396.60","40,399,650.09","63,708,184.84","112,204,148.44","22,380,616.44","29,310,823.83","40,288,364.18","47,125,530.09","6,555,517.99"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"1,257,432.68","3,301,712.41","4,769,441.72","7,105,431.11","2,944,100.22","5,216,279.39","8,440,472.05","9,751,829.67","1,780,543.72","2,328,541.92","3,590,033.07","5,229,512.76","504,657.91","1,744,065.48","2,635,789.67","3,436,781.02","444,112.38","1,831,096.79","3,172,358.04","5,092,559.86","859,059.00","1,529,186.04","3,092,185.91","3,942,454.18","810,674.92","1,648,980.41","2,230,188.08","2,544,827.30","320,813.65","1,277,243.11","1,536,343.46","1,847,708.34","262,417.81","2,418,105.99","3,622,258.95","3,435,796.60","217,964.44","445,181.64","570,736.37","6,749,073.21","243,356.06","260,117.41","349,053.86","7,950,894.09","165,893.57","3,028,517.94","3,212,614.41","5,877,113.15","1,307,973.92"
营业外收入,"7,600,000.00","7,601,000.00","7,601,399.00","7,607,811.90","127,294.35","309,117.71","432,939.24","4,395,019.77","2,218,510.24","2,224,931.22","33,589,937.62","32,553,167.08","348,851.96","923,217.19","987,942.74","888,307.80","244,056.27","305,774.38","438,059.53","510,674.54","129,885.25","142,342.45","201,480.27","272,352.92","12,273.70","69,310.07","169,271.34","1,762,532.83","25,437.93","285,783.01","342,209.23","604,424.57","82,968.16","2,300,023.11","7,895,140.10","47,374,591.42","1,174,754.00","2,028,777.86","2,786,025.39","16,062,084.04","16,185,590.06","16,811,523.34","21,572,173.79","120,210,123.64","1,305,421.47","5,429,015.51","5,955,630.18","9,321,359.13","888,476.54"
销售费用,"1,780,947.01","4,192,382.64","5,049,500.77","6,024,991.44","1,031,573.97","2,023,644.91","3,009,064.15","3,947,204.45","600,555.35","1,022,365.01","1,421,761.76","2,085,184.26","276,385.87","597,294.34","1,889,955.37","3,111,958.62","772,517.97","2,211,565.54","4,108,880.27","2,980,171.88","1,437,481.22","3,047,842.97","4,440,593.25","5,473,154.58","1,111,155.29","3,147,309.42","4,698,470.01","4,577,700.17","1,080,232.93","1,691,237.71","2,849,212.23","3,687,286.72","1,528,831.09","4,220,933.21","7,453,612.22","13,295,602.65","6,090,594.04","13,171,906.86","21,445,889.54","36,872,501.54","8,195,761.09","11,842,010.66","19,948,360.89","29,777,288.55","4,408,912.18","9,993,451.69","14,970,332.44","28,915,992.86","4,116,867.53"
减:营业外支出,"16,022.04","654,257.18","1,183,377.83","2,166,383.00","4,500.00","2,210,365.54","2,562,155.30","3,040,621.28","9,169.00","155,540.89","434,902.07","851,063.22","171,704.55","419,361.45","777,176.18","725,920.21","374,617.96","2,528,698.85","2,786,467.10","2,253,331.46","173,672.29","503,693.52","759,120.44","1,037,701.43","175,603.26","7,316,852.07","7,429,393.93","1,124,704.16","76,580.21","108,972.46","842,281.96","1,177,155.22",,"145,841.06","155,928.88","263,766.09",0.79,"88,828,284.75","89,038,953.55","89,738,796.82","3,378.36","103,914.74","533,390.52","608,162.48","5,202.87","34,921.54","42,669.08","2,015,603.82","244,900.26"
管理费用,"7,245,973.87","14,315,492.26","20,217,559.72","27,289,909.11","8,236,285.95","19,145,161.18","28,850,554.28","42,303,314.64","8,759,903.74","19,493,488.33","37,463,720.11","49,848,198.66","15,897,527.49","32,875,186.96","47,274,454.91","57,816,899.49","18,905,394.00","34,750,989.84","48,177,807.41","57,443,470.64","17,596,382.18","34,466,961.31","46,504,459.54","62,332,942.15","12,877,713.36","25,220,545.64","37,811,687.80","51,120,570.20","9,776,645.78","15,950,090.22","22,803,423.77","34,247,706.93","8,948,431.77","28,653,123.20","48,840,240.78","66,368,460.66","15,464,379.56","41,823,046.42","61,426,529.53","84,945,806.32","9,541,212.30","26,018,110.29","40,839,352.69","47,683,064.73","21,537,453.95","35,936,315.17","46,962,809.20","39,094,366.40","5,250,247.96"
其中:非流动资产处置净损失,,,,,,,,,,,,"240,661.89",,,,"-800,451.67",,,,"743,711.27",,"5,620.80",,"236,387.97",,"171,184.64",,"190,835.97",,0.16,"701,509.22","1,094,621.67",,278.05,920.05,"40,205.81",,,,"692,503.05",275.00,"32,674.89","218,093.16",,,,,,
