科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"468,837,525.95","968,560,057.80","1,621,711,050.12","2,569,478,166.38","834,592,258.53","1,333,196,692.57","1,577,921,697.85","2,240,251,283.72","562,503,248.45","802,980,853.06","1,146,169,617.97","1,497,400,989.27","308,473,554.53","626,601,656.90","1,109,746,959.78","1,493,083,243.50","388,846,247.57","692,218,053.97","972,992,584.29","1,547,213,402.92","294,990,980.18","514,623,127.11","807,860,448.88","1,503,752,029.11","131,514,538.11","426,121,835.65","584,226,583.56","883,732,157.76","159,694,872.52","367,797,991.29","630,556,899.00","794,653,154.69","148,856,955.90","389,671,175.78","619,023,705.10","599,673,283.57","99,279,725.03","153,087,459.81","252,861,995.92","322,960,079.64","64,422,377.80","114,119,665.57","179,413,278.03","219,040,589.45","38,394,259.86"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,,"105,330.27",,,,,,,,,,,,,,,,,,"7,838.51","7,838.51",,,"570,747.60","570,747.60","570,747.60",,,"834,695.63","803,395.35","802,291.62","802,291.62","1,901,434.63",,,,"346,575.30",,,"1,569,473.75","1,967,077.27",,
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,571.47",,,,"3,000.00",,,"1,700.00","1,700.00",,"154,324,547.63","136,831,448.18","136,831,448.18","136,849,425.02",,,,"6,566,000.00",
收到其他与经营活动有关的现金,"28,414,984.33","59,682,021.12","105,097,802.30","119,744,169.53","42,508,702.97","52,617,147.23","75,092,762.86","48,277,038.06","43,470,821.26","69,946,247.81","49,000,909.64","25,281,875.25","73,418,514.86","101,200,171.87","123,639,935.06","16,986,917.06","18,122,107.71","49,367,758.75","122,373,092.54","10,135,798.65","2,284,863.65","32,221,229.69","98,822,070.03","26,707,839.68","42,484,062.21","15,874,654.30","67,411,569.10","11,748,100.75","53,335,631.93","5,418,407.97","148,547,462.97","11,699,230.94","14,710,615.06","21,624,292.94","79,472,649.21","16,836,026.91","1,186,473.86","2,169,330.21","2,762,370.43","6,725,300.44","2,649,264.54","4,744,697.11","6,453,000.72","8,357,500.83","2,613,555.51"
投资活动现金流出小计,"2,096,043.36","2,571,480.36","6,307,065.61","13,348,329.96","2,237,102.38","3,830,604.42","5,136,471.82","30,464,060.51","3,669,408.00","9,242,477.53","16,991,988.71","5,601,897.00","1,300,426.00","6,780,024.53","8,394,062.53","9,913,594.25","1,199,230.99","1,273,833.06","1,358,812.47","59,520,357.70","1,727,521.56","4,471,310.56","8,686,190.96","17,429,642.00","7,069,208.44","23,561,857.01","24,322,674.01","41,823,474.22","13,518,301.28","17,545,392.31","22,731,124.36","33,130,366.15","6,258,300.33","15,215,247.92","17,237,939.91","10,812,201.76","154,958,547.63","138,351,642.58","138,941,642.58","145,607,235.42","2,843,664.19","12,054,769.33","12,596,585.10","82,369,670.81","357,385.99"
经营活动现金流入小计,"497,252,510.28","1,028,242,078.92","1,726,808,852.42","2,689,327,666.18","877,100,961.50","1,385,813,839.80","1,653,014,460.71","2,288,528,321.78","605,974,069.71","872,927,100.87","1,195,170,527.61","1,522,682,864.52","381,892,069.39","727,801,828.77","1,233,386,894.84","1,510,070,160.56","406,968,355.28","741,585,812.72","1,095,365,676.83","1,557,349,201.57","297,275,843.83","546,852,195.31","906,690,357.42","1,530,459,868.79","173,998,600.32","442,567,237.55","652,208,900.26","896,051,006.11","213,030,504.45","373,216,399.26","779,939,057.60","807,155,780.98","164,369,862.58","412,097,760.34","700,397,788.94","616,509,310.48","100,466,198.89","155,256,790.02","255,970,941.65","329,685,380.08","67,071,642.34","120,433,836.43","187,833,356.02","227,398,090.28","41,007,815.37"
投资活动产生的现金流量净额,"-1,950,443.36","-2,215,880.36","-5,589,315.61","-12,640,579.96","-2,237,102.38","-3,745,604.42","5,728,289.89","-19,494,699.83","4,885,333.37","-687,736.16","-8,437,247.34","2,952,844.37","-1,253,426.00","7,021,675.47","5,407,637.47","4,052,628.09","19,832,556.80","19,757,954.73","19,672,975.32","-15,835,044.20","-1,624,873.30","-4,368,662.30","-8,583,542.70","-17,289,993.74","-7,052,208.44","302,342.99","-413,474.01","-3,394,982.54","-13,463,301.28","-14,272,742.31","1,201,875.64","-9,093,806.14","-6,059,112.04","-14,203,143.51","6,774,164.50","13,963,366.27","22,271,852.37","38,884,757.42","38,295,267.42","453,170,242.55","-2,843,664.19","-12,052,709.33","133,611,030.73","736,482,738.60","-357,385.99"
购买商品、接受劳务支付的现金,"407,431,121.01","1,031,667,555.66","1,760,654,734.87","2,453,975,225.69","825,835,244.60","1,359,108,851.27","1,909,573,515.37","2,072,061,460.08","453,802,721.87","724,170,505.71","1,007,229,169.92","1,368,681,441.31","378,142,220.05","751,590,867.48","1,048,126,936.06","1,153,582,459.03","447,063,441.92","773,466,636.37","1,027,536,424.16","1,595,582,634.50","300,428,583.83","551,591,730.28","815,440,680.44","1,389,398,022.98","141,003,835.37","523,423,624.02","703,663,833.69","823,231,572.45","196,743,520.16","313,832,351.85","610,434,309.43","674,835,148.17","106,231,736.59","296,782,020.95","529,206,790.91","391,315,616.77","57,802,464.22","112,120,176.29","154,490,370.01","215,069,527.82","49,620,721.89","97,942,936.25","142,235,958.59","127,326,544.71","21,629,878.02"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
