科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"135,603,900.56","247,257,798.84","378,098,796.12","536,492,496.29","139,045,604.38","304,283,775.41","464,811,693.36","663,270,740.76","152,048,018.81","308,006,274.79","1,887,149,495.87","2,535,484,045.14","551,795,037.35","1,213,543,845.17","1,852,474,756.96","2,783,136,485.09","902,317,368.88","2,028,828,953.34","3,004,052,208.91","4,024,437,741.08","869,835,421.02","1,973,027,695.31","3,129,991,000.13","4,120,307,790.74","735,923,346.59","1,842,394,916.10","2,846,160,902.51","4,001,426,906.04","833,727,528.07","1,963,546,465.17","2,918,409,091.33","3,937,868,983.38","658,438,257.56","1,588,167,776.74","2,418,285,820.59","3,231,777,815.45","620,602,470.40","1,473,445,704.13","2,217,377,427.67","3,136,634,575.08","747,277,896.76","1,950,731,462.01","3,800,841,777.19","4,720,412,334.99","420,460,186.46"
二、营业利润,"10,887,197.32","15,105,541.28","29,667,040.72","39,664,975.52","13,141,387.79","27,408,552.71","55,711,245.93","56,228,867.63","10,459,465.27","20,649,575.82","80,033,251.74","41,995,556.60","-10,190,112.22","-3,771,804.26","1,970,083.43","102,323,199.89","59,958,382.96","174,193,989.37","266,802,198.71","317,969,997.65","38,417,333.40","155,246,589.25","219,358,155.82","161,309,654.17","-33,478,192.62","-1,954,545.68","20,238,842.41","-6,194,220.00","-10,535,694.01","57,987,617.40","94,255,180.96","80,798,213.73","-28,844,467.08","30,870,211.10","34,311,861.24","-41,006,340.09","-52,508,327.57","12,034,404.08","24,264,938.98","65,295,559.52","9,814,520.19","211,400,406.16","899,071,186.51","1,117,282,917.11","176,520,759.20"
减:营业成本,"107,283,813.12","180,508,816.86","275,513,996.89","370,276,935.61","98,316,263.59","211,109,380.92","310,364,158.00","456,431,349.80","110,336,107.83","220,986,774.59","1,425,937,372.88","1,931,617,308.98","474,311,715.17","1,009,954,686.42","1,544,896,710.43","2,153,561,572.92","679,435,420.76","1,475,648,607.33","2,185,999,216.63","3,011,226,528.28","689,009,969.84","1,495,860,263.11","2,391,181,342.76","3,184,541,243.74","634,525,558.86","1,523,969,982.30","2,319,264,928.28","3,193,598,428.69","671,273,250.17","1,538,356,865.08","2,277,231,591.48","3,047,335,329.44","542,737,783.25","1,257,062,432.70","1,934,510,243.03","2,554,208,673.00","526,889,702.26","1,169,424,157.41","1,751,874,160.10","2,341,916,240.46","532,329,723.37","1,351,974,262.19","2,180,004,140.07","2,800,137,069.06","164,178,819.68"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"700,401.43","1,967,226.39","3,055,474.00","4,713,727.41","2,157,497.13","4,423,411.18","7,024,128.38","9,806,815.95","2,541,918.95","4,694,518.96","28,332,545.03","35,350,143.75","6,766,210.23","14,994,925.20","21,927,595.05","34,180,832.88","10,940,712.91","23,563,062.10","35,389,218.64","45,766,486.51","14,043,871.37","26,736,098.46","40,613,880.25","55,381,932.97","8,655,367.52","24,499,177.64","38,630,760.35","55,574,822.82","11,012,655.42","26,599,230.86","41,504,270.04","56,387,950.36","8,361,717.22","24,478,131.26","34,578,259.53","51,459,219.56","7,683,780.10","20,156,027.90","29,123,284.46","52,635,799.99","10,665,421.81","27,700,769.84","47,467,760.30","50,018,005.98","3,381,751.37"
营业外收入,"1,911,466.55","10,328,662.68","11,967,265.29","21,973,803.73","2,380,514.40","8,780,815.48","8,925,557.09","44,672,959.61","7,250,573.85","18,068,927.26","74,160,352.67","169,794,487.15","38,407,635.46","84,132,042.86","96,373,333.68","152,753,315.79","1,882,729.99","4,426,430.56","16,024,130.77","149,130,598.61","17,742,468.90","44,705,156.99","72,300,933.18","220,050,618.20","58,631,150.57","96,436,028.04","124,418,915.39","256,344,567.61","36,657,441.17","80,183,139.02","123,977,991.00","257,605,317.87","48,074,213.17","102,896,587.63","140,082,063.67","206,308,629.03","11,573,873.45","29,931,909.93","42,906,605.50","87,108,241.52","8,145,390.35","4,157,875.62","16,938,842.24","3,797,403.31","62,646.98"
销售费用,"6,481,912.90","14,072,046.75","21,563,827.12","29,351,509.91","6,710,941.99","13,614,565.87","20,061,563.67","32,701,732.66","7,055,739.85","12,100,650.26","77,882,293.48","119,791,148.39","19,864,409.39","48,894,993.90","75,622,910.29","115,944,666.85","34,684,012.01","85,004,416.00","120,488,662.46","144,323,131.98","31,844,325.87","76,677,764.52","117,763,271.32","163,044,640.18","30,764,221.92","73,581,151.00","114,314,172.83","164,042,897.18","36,970,097.05","92,382,657.44","142,722,742.42","196,294,882.47","35,480,715.02","83,059,397.57","125,399,160.46","170,861,503.12","34,462,788.00","74,933,802.85","106,016,176.82","148,973,853.38","41,868,209.09","91,164,129.51","138,421,315.18","140,823,921.26","2,803,293.32"
减:营业外支出,"154,086.07","200,086.07","64,651.18","205,109.05","857,348.52","500,245.52","534,245.55","1,881,242.27","1,388.50","10,601.45","974,203.18","2,613,430.60","75,449.92","338,983.03","762,624.31","3,248,617.75","138,985.00","700,357.01","909,225.30","16,928,426.69","82,146.58","244,658.63","690,971.69","1,656,734.57","111,942.41","329,601.92","594,836.83","3,266,853.39","126,612.82","267,583.16","328,726.72","2,092,558.18","102,421.81","207,324.52","240,156.31","667,089.80","10,544.57","383,521.39","459,625.92","2,088,638.42","70,448.02","983,608.59","41,445,431.70","52,144,576.21","330,136.84"
管理费用,"3,804,030.19","20,916,286.93","25,885,956.59","62,925,619.56","11,215,324.58","28,452,374.63","43,276,933.90","71,533,604.93","12,949,453.04","33,679,401.83","176,337,444.81","289,122,157.94","40,503,483.66","95,465,479.32","139,904,668.19","283,365,952.43","85,917,457.77","209,809,518.71","304,075,966.84","395,859,110.21","66,050,125.81","152,104,059.77","255,895,105.23","425,366,439.97","74,506,204.30","168,035,991.16","268,888,681.15","438,548,250.08","100,738,090.51","197,087,812.14","296,552,205.49","474,345,937.43","89,794,878.20","170,678,111.70","259,261,230.66","439,227,481.23","89,417,095.69","172,730,229.17","272,584,323.09","481,003,088.31","141,560,977.04","258,960,085.31","438,491,674.57","480,538,161.88","28,427,727.33"
其中:非流动资产处置净损失,,,,991.87,,,,"78,016.12",,"4,818.00",,,"24,532.12",,,"1,316,171.04",,"348,897.50","418,922.01","16,080,854.65",,"43,551.70","43,989.18","192,715.61","6,841.99","14,696.03","19,188.62","196,132.72","1,255.34","1,255.34","3,660.84","3,660.84","41,787.41","2,112.41","63,601.28","63,601.28",376.17,376.17,376.17,"151,795.63",,896.27,"40,240,667.91",,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
