科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"318,820,819.86","789,136,246.57","1,257,490,271.77","1,729,302,216.30","348,046,954.93","882,709,718.33","1,405,106,064.01","1,868,377,444.91","347,903,063.46","848,850,161.20","1,312,005,353.20","1,819,034,354.67","402,791,105.30","1,066,525,711.43","1,645,890,141.65","2,246,997,746.76","464,130,734.08","1,138,721,763.20","1,777,165,565.32","2,433,379,283.91","493,675,724.70","1,216,253,572.11","1,865,676,896.32","2,547,914,804.99","543,889,994.36","1,413,734,194.44","2,153,051,911.21","2,930,792,464.14","650,346,363.23","1,592,356,721.62","2,397,394,191.45","3,184,223,307.10","600,626,243.91","1,477,024,314.49","2,280,636,473.11","3,027,659,065.18","675,766,926.11","1,585,412,198.11","2,379,155,239.51","3,190,621,692.67","718,693,284.90","1,616,326,630.71","2,532,239,826.25","3,495,787,997.08","833,446,940.86"
二、营业利润,"33,125,659.90","73,432,726.73","112,950,806.21","148,616,435.28","36,928,692.53","83,682,496.04","123,281,611.35","173,950,728.13","39,073,509.81","95,920,295.16","159,420,209.01","232,384,755.71","47,476,273.19","148,998,762.40","229,315,423.58","335,804,455.85","51,720,125.12","151,322,209.33","243,716,943.94","361,875,203.74","57,479,869.70","162,688,766.85","269,143,137.66","383,950,929.40","73,324,494.46","209,931,769.23","331,670,442.92","581,479,501.81","92,143,058.50","260,745,795.18","409,383,690.28","637,537,393.33","114,799,581.62","311,356,983.34","490,170,196.76","687,443,178.69","135,418,882.46","345,005,552.70","512,446,720.95","766,864,217.31","131,359,869.22","354,027,079.61","534,947,773.29","789,622,884.17","146,881,896.61"
减:营业成本,"275,611,055.36","680,860,706.43","1,087,410,167.42","1,503,458,102.19","292,033,832.30","755,953,744.72","1,216,339,878.44","1,612,395,273.01","288,780,870.84","707,987,722.90","1,082,757,698.66","1,489,464,458.41","331,468,054.50","859,735,208.70","1,336,312,447.58","1,796,317,218.15","381,948,946.98","918,690,263.70","1,431,878,643.30","1,908,791,565.17","387,684,949.08","943,100,781.07","1,427,335,376.29","1,956,023,712.77","421,353,982.58","1,078,078,654.08","1,635,159,936.58","2,114,497,312.06","503,795,702.44","1,203,634,138.42","1,798,641,364.08","2,315,491,784.09","428,024,727.85","1,025,267,474.83","1,582,673,061.92","2,105,113,210.59","476,718,819.37","1,098,102,721.32","1,660,187,487.03","2,168,901,774.66","524,062,869.30","1,132,954,739.68","1,793,568,305.95","2,449,965,046.29","608,455,321.74"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"1,020,917.45","3,010,672.14","5,061,387.93","7,467,449.00","1,677,194.14","3,700,933.83","6,023,186.38","8,501,562.53","1,191,118.75","2,922,010.55","5,241,328.61","7,519,934.61","1,911,439.42","5,092,818.32","7,523,035.20","10,670,148.80","2,490,089.49","7,327,919.63","12,147,473.35","16,825,157.19","3,770,460.97","9,601,962.39","15,335,733.41","20,144,939.99","4,708,420.65","13,022,060.89","19,824,389.64","24,892,737.80","5,487,170.67","13,049,912.57","19,792,561.19","25,575,903.90","5,201,130.79","13,806,632.32","21,827,577.98","28,402,847.22","7,636,868.14","17,462,704.92","25,464,456.28","36,820,999.51","7,585,064.56","19,495,309.17","28,653,142.68","39,077,409.65","8,819,173.47"
营业外收入,"2,183,295.21","3,896,729.80","4,293,222.77","6,460,201.38","1,535,190.00","3,743,455.91","4,203,207.55","2,848,939.60","1,814,665.49","3,457,355.38","5,038,723.25","4,998,370.31","3,080,363.95","5,521,446.53","9,045,225.69","14,138,178.86","3,302,699.31","15,539,282.66","19,159,556.54","24,452,286.58","3,154,162.00","8,157,119.05","10,669,745.78","19,863,942.13","4,349,702.33","9,431,264.80","13,084,988.95","16,511,585.61","3,974,374.89","7,576,872.06","9,549,696.61","15,557,227.93","2,538,385.35","5,356,183.77","8,048,701.68","14,772,607.87","3,262,492.92","9,546,761.78","14,124,379.60","22,504,166.44","6,466,981.08","1,613,083.72","16,740,841.89","140,136.41","174,449.02"
销售费用,"4,057,284.15","13,098,868.56","19,726,505.57","26,616,250.47","4,779,430.36","14,319,450.01","21,593,550.18","27,127,238.30","5,696,870.05","15,124,845.68","24,251,322.79","30,291,309.09","7,335,538.78","19,410,482.86","29,854,659.40","36,854,670.52","6,254,929.22","16,118,328.66","25,182,937.01","33,750,460.57","7,602,989.01","18,981,532.36","29,586,250.35","36,691,266.51","9,037,435.88","25,084,004.02","36,153,849.80","46,627,597.43","10,320,434.10","28,268,583.59","39,574,364.44","49,125,879.89","11,180,669.55","29,205,906.73","44,179,870.79","52,794,933.73","12,253,337.92","27,405,403.99","38,571,173.77","51,645,977.68","10,107,576.30","26,379,140.28","41,794,458.92","63,532,015.44","16,253,930.09"
减:营业外支出,"329,396.74","1,596,734.90","2,519,858.77","3,930,754.51","850,782.18","3,680,364.53","4,331,049.87","5,725,432.18","1,600,882.82","2,274,151.70","3,089,892.07","4,185,181.84","1,815,468.58","2,829,405.18","5,877,608.00","14,786,497.01","764,097.68","6,650,952.82","8,043,220.42","10,556,179.53","797,734.27","1,915,660.19","3,053,569.41","9,406,229.61","3,071,105.19","5,989,195.66","8,348,702.30","11,426,265.25","2,913,688.25","5,892,885.58","7,245,618.03","8,690,893.08","1,117,823.32","2,212,645.25","3,680,235.90","5,111,981.11","945,353.01","2,703,440.14","3,283,457.44","5,669,705.58","989,135.78","1,202,838.91","6,839,082.49","4,830,708.71","153,088.08"
管理费用,"1,871,226.32","17,401,313.52","26,487,886.75","32,533,173.69","11,197,428.49","22,354,755.42","33,411,081.70","47,072,337.91","10,658,272.78","25,311,913.75","38,866,011.02","54,413,418.74","13,547,183.12","30,766,443.81","41,808,317.96","65,158,794.09","18,602,454.50","39,487,712.20","57,028,989.07","103,135,747.57","34,258,637.16","72,405,736.90","109,406,894.87","133,762,051.32","31,539,336.55","78,277,749.08","122,460,991.26","161,196,026.26","38,467,775.04","87,369,655.03","134,483,695.75","169,129,649.08","42,492,414.49","100,192,049.79","151,405,818.97","174,125,943.26","44,089,281.78","102,076,760.06","156,374,219.21","178,201,380.42","51,052,272.29","107,754,841.01","172,306,615.05","211,133,989.26","60,048,231.91"
其中:非流动资产处置净损失,,,,"1,554,207.44",,,,"849,820.52",,,,"616,236.39",,,,"10,133,446.46",,,,"5,452,820.57",,,,"5,402,793.67",,"3,700,403.64",,"6,914,169.56",,"2,068,139.90",,"2,609,278.19",,"134,157.37",,"679,088.02",,"219,931.61",,"700,264.57",,"1,069,213.25",,,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"1,186,693.93","2,642,086.32","3,882,464.05","4,782,337.50","1,376,331.13","2,819,070.19","4,244,344.12","4,846,177.21","823,301.88","56,979.72","78,177.11","861,477.07","563,626.31","2,971,247.78","1,853,230.85","5,130,284.51","1,385,157.75","2,792,509.47","4,290,199.51","5,993,936.97","1,638,631.12","7,861,993.72","12,552,423.34","19,431,770.23","4,962,168.87","12,765,379.02","14,809,835.82","18,850,913.14","10,096,577.68","18,629,107.55","24,802,983.40","29,073,790.85","7,365,831.30","9,229,759.95","8,123,177.39","5,745,112.82","2,226,922.01","4,152,800.69","5,354,797.25","3,635,969.19","-1,780,781.66","-2,177,167.89","-2,105,928.82","-1,671,256.76","1,704,779.45"
