科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"133,069,460.77","305,775,899.40","447,508,530.21","641,272,266.31","132,285,277.64","159,815,987.88","213,442,149.83","239,078,083.20","7,227,049.19","17,094,545.78","30,297,354.02","36,592,252.12","2,111,840.02","4,260,428.80","6,494,967.36","8,363,425.18","2,017,523.90","2,449,987.74","5,008,166.02","5,477,467.81","325,908.98","2,479,975.64","12,298,049.08","31,735,876.82","7,006,301.48","13,610,993.39","14,208,036.06","25,528,991.07","505,011.42","7,699,090.81","12,853,875.34","21,340,114.45","4,590,907.16","7,036,797.23","13,729,392.25","22,023,413.79","4,581,637.11","9,726,403.48","14,799,643.49","28,235,510.75","13,158,336.68","25,641,467.91","44,101,698.81","65,476,771.63","13,642,679.25","47,963,408.32","50,379,905.21","56,248,962.08","1,564,125.58"
二、营业利润,"1,854,612.74","2,253,189.90","8,565,286.60","11,977,759.50","-18,284,890.24","-47,606,500.21","-76,587,445.65","-194,029,447.29","-30,973,481.67","-53,469,574.56","-66,165,435.57","-964,843,576.53","-6,598,123.99","-20,032,006.97","-34,410,564.16","17,090,250.30","-20,781,208.58","-40,084,371.99","-65,239,420.80","-137,546,675.35","-20,300,746.37","-51,565,882.14","-74,123,149.44","-77,055.77","-20,841,277.52","-49,889,778.91","-77,195,416.12","-121,518,963.47","-38,715,389.42","-88,423,654.17","-129,631,666.49","-180,760,900.73","-26,862,180.82","-81,232,777.52","-138,428,350.73","28,820,684.91","-21,323,611.95","-38,753,988.59","-729,231.10","-26,097,878.22","17,719,749.64","15,216,237.82","13,674,923.64","7,020,177.98","-3,773,503.66","-5,778,826.08","-5,376,638.07","3,165,589.57","866,840.31"
减:营业成本,"131,824,650.92","302,099,242.68","435,570,545.69","623,941,783.40","144,042,234.68","194,188,253.56","269,551,059.31","327,214,029.85","30,362,915.22","54,272,542.03","86,271,763.32","91,682,150.80","180,299.74","2,144,657.33","2,376,038.88","6,099,096.32","292,270.40","1,007,927.40","1,898,610.69","2,829,212.66","413,619.00","1,344,773.91","9,842,801.14","27,137,992.71","6,490,044.02","12,560,879.26","13,024,025.52","23,607,391.86","359,341.42","7,473,468.38","12,425,359.28","20,826,698.33","4,354,545.44","6,497,173.31","13,253,520.49","21,554,873.34","4,522,968.43","9,500,439.72","14,447,339.61","27,638,476.25","13,054,677.78","25,296,260.34","43,687,367.00","64,249,606.78","13,580,937.45","47,315,659.47","49,712,258.26","52,433,673.42","1,384,384.52"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"325,111.88","665,944.26","1,013,606.44","1,482,941.92","546,288.17","546,743.31","546,743.31","783,245.70",,"17,204.95","106,427.51","230,886.19","122,250.55","134,738.05","242,243.23","255,492.77","111,810.30","132,292.92","269,307.90","281,623.97","121,982.40","132,200.84","235,968.84","333,800.84","75,655.29","356,283.98","504,923.30","683,698.27","143,288.69","289,221.72","395,359.54","74,075.15","11,230.81","32,888.82","36,626.83","49,722.44",,619.68,"1,054.14","9,175,309.46","2,058,235.61","4,106,785.65","6,158,724.48","7,745,093.03","2,068,274.17","4,100,780.94","6,150,322.43","8,227,919.13","1,597,753.81"
营业外收入,"5,000.00","404,047.64","510,853.95","513,238.95",,"3,195.00","13,195.00","13,195.00","10,000.00","10,000.00","4,266,966.33","19,258,935.53","420,714.00","581,542.52","1,030,956.01","1,733,213.52","95,409.48","124,377.63","1,034,876.44","1,086,446.50","6,376,030.70","6,667,367.97","34,350,996.11","12,042,766.22","91,753.30","90,621.05","3,325,550.05","11,661,746.31","5,933,200.98","10,532,175.65","19,393,860.35","19,501,724.43",,"36,490.51","38,464.40","5,051,443.36","2,300,920.15","4,372,884.97","51,863,428.57","52,196,547.77","1,300,000.00","1,311,888.51","1,311,888.51","300,000.00",,"120,000.00","120,000.00","948,152.00",
销售费用,"2,568,320.20","6,472,682.31","10,322,394.45","12,869,004.30","2,012,081.27","2,969,899.41","5,431,805.08","7,993,931.96","570,052.30","1,432,903.55","2,055,790.80","3,020,887.77","245,048.61","251,028.61","251,028.61","251,028.61",,,,,,,,"84,340.00","45,700.00","45,700.00","45,700.00","90,740.00",,"43,834.00","43,834.00","83,148.00","9,605.00","9,605.00","62,982.50","87,434.50","8,980.00","8,980.00","72,304.00","132,651.70","61,928.80","220,302.16","426,007.03","529,713.35","271,884.66","394,418.39","467,176.17","533,068.63",
减:营业外支出,"340,068.50","410,071.70","2,088,667.55","2,314,392.35","545,487.69","5,144,150.28","5,343,044.55","5,443,347.41","176,000.00","288,187.17","527,607.57","2,082,540.30","100,000.00","3,267,478.98","4,698,576.50","4,698,576.50","70,009.00","70,955.57","8,710,131.26","8,836,399.59","64,296.34","62,583.96","112,593.96","116,891.18","50,020.00","59,047.83","120,197.88","487,157.06","50,000.00","50,000.00","200,000.00","200,000.00","30,000.00","30,000.00","30,000.00","30,000.00","30,000.00","30,000.00","59,293.62","11,080,343.32","1,399,724.95","1,717,843.87","1,717,843.87","1,737,843.87","15,253.39","15,253.39","47,713.61","47,713.61","50,000.00"
管理费用,"8,707,483.93","17,608,266.55","25,105,954.87","44,916,210.05","11,277,417.54","24,426,183.68","35,471,776.22","55,637,825.43","14,802,760.85","24,387,015.36","40,496,789.81","495,512,705.74","11,859,910.42","21,938,409.68","36,588,041.28","52,920,592.76","18,638,347.35","37,490,721.97","49,948,010.33","67,470,180.22","15,587,273.29","37,696,183.45","54,664,681.52","72,302,181.00","17,583,244.66","35,498,119.15","51,207,659.98","70,171,399.14","15,248,174.12","30,556,601.54","45,151,319.04","63,423,430.82","14,717,800.18","31,482,720.12","47,986,304.50","69,248,670.90","15,438,157.69","29,645,908.35","48,369,537.70","59,327,526.73","11,077,368.12","22,074,233.77","33,255,308.59","44,342,173.62","11,566,526.36","23,323,586.07","34,891,087.68","44,011,422.56","11,335,998.38"
其中:非流动资产处置净损失,,,,"1,552,316.66",,,,"4,708,231.02",,,,"37,361.57",,,,"985,367.50",,,,"8,559,202.52",,,"12,523.96","12,523.96",,,,"351,734.18",,,,,,,,,,,"9,293.62","9,293.61",,,,,,,,,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"2,129,038.74","6,029,589.90","12,950,680.86","5,105,780.43","3,219,636.22","11,404,306.76","15,621,052.71","26,328,248.67","-784,436.65","1,891,659.78","5,483,932.09","12,482,897.11","4,851,735.89","13,124,067.00","22,231,764.68","49,831,035.39","9,525,366.60","21,985,864.46","36,335,720.92","63,957,230.25","14,674,356.85","35,080,321.85","53,515,084.87","80,048,501.78","9,499,764.55","15,908,648.93","26,754,122.74","53,396,558.69","14,994,460.49","28,547,107.60","37,906,822.12","60,923,375.58","12,840,875.91","28,242,157.84","42,581,461.02","67,355,217.93","1,900,752.56","5,236,025.80","6,006,142.08","16,158,820.73","484,579.31","-35,133.81","-1,268,809.80","9,865,991.42","55,794.60","49,716.89","357,662.34","10,844,918.03","-82,138.60"
三、利润总额,"1,519,544.24","2,247,165.84","6,987,473.00","10,176,606.10","-18,830,377.93","-52,747,455.49","-81,917,295.20","-199,459,599.70","-31,139,481.67","-53,747,761.73","-62,426,076.81","-947,667,181.30","-6,277,409.99","-22,717,943.43","-38,078,184.65","14,124,887.32","-20,755,808.10","-40,030,949.93","-72,914,675.62","-145,296,628.44","-13,989,012.01","-44,961,098.13","-39,884,747.29","11,848,819.27","-20,799,544.22","-49,858,205.69","-73,990,063.95","-110,344,374.22","-32,832,188.44","-77,941,478.52","-110,437,806.14","-161,459,176.30","-26,892,180.82","-81,226,287.01","-138,419,886.33","33,842,128.27","-19,052,691.80","-34,411,103.62","51,074,903.85","15,018,326.23","17,620,024.69","14,810,282.46","13,268,968.28","5,582,334.11","-3,788,757.05","-5,674,079.47","-5,304,351.68","4,066,027.96","816,840.31"
资产减值损失,,"-1,141,588.20","-1,141,588.20","12,663,146.03",,"-902,817.18","-902,817.18","67,866,031.83",,"1,507,104.93","1,973,344.93","428,256,576.30",,"1,343.79","1,343.79","4,260,674.62",,"-339,617.17","-339,617.17","47,460,833.07",,"43,527.81","43,527.81","3,677,945.83",,"-275,855.41","-275,855.41","-382,749.55",,"34,533.02","34,533.02","283,241.82",,"-350,995.10","-350,995.10","19,706,468.31","-12,403,683.50","-12,626,380.06","-12,626,380.06","-11,375,677.15","-10,549,678.09","-10,428,723.50","-10,428,723.50","-10,067,277.83",,"253,060.87","253,060.87","659,858.13",
减:所得税,,,,"13,232.19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
