科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
销售商品、提供劳务收到的现金,"32,726,540.15","79,602,974.39","105,155,252.94","145,541,825.42","27,001,922.45","47,194,620.75","80,909,903.16","166,793,994.00","29,576,410.47","56,466,269.94","94,275,116.06","179,924,934.22","55,998,526.45","101,021,904.05","156,497,116.33","258,644,021.33","51,367,099.07","133,903,718.40","224,743,268.88","433,360,446.68","83,804,667.26","143,906,849.96","207,252,321.02","340,784,304.50","59,186,312.76","117,120,742.87","193,712,693.32","323,424,127.57","65,412,929.61","131,935,542.48","199,666,452.94","338,380,640.51","113,490,548.15","179,545,591.07","276,003,425.72","455,728,684.39","86,454,640.02","196,154,411.33","330,778,170.55","532,023,007.49","95,072,469.09","224,064,298.90","332,589,136.77","496,088,919.77","212,067,816.47","288,210,528.11"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,,,"2,931,201.83","2,931,201.83","2,931,201.83","3,533,165.91",,"735,552.14","907,756.39","907,756.39","165,498.44","181,165.03","217,896.40","228,215.23","24,243.35","48,702.41","112,974.99","306,635.12",,"9,268,210.10","9,437,235.38","11,999,621.08","422,956.39","2,303,298.61","2,762,023.99","3,448,706.13",,"62,095.43","62,095.43","1,459,683.87",,"1,414,128.04","1,414,128.04","1,414,128.04",,,,,,,,,,
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,"31,898.21","45,494.65","71,519.45","837,282.57","752,586.87","1,873,634.97","2,955,533.50","4,970,527.61","961,224.88","2,966,442.46","8,139,489.22","12,703,846.73","572,349.14","851,006.08","3,575,519.99","4,475,117.06","341,587.46","471,225.29","1,814,852.27","8,769,183.54","845,935.54","1,587,656.21","1,919,711.37","4,234,198.78","175,747.07","489,201.07","1,443,339.90","11,238,848.87","540,030.89","3,179,976.19","15,488,209.24","30,523,691.00","4,692,801.99","6,826,905.42","9,379,963.04","9,569,334.17","909,911.56","5,090,412.25","11,203,519.49","19,758,920.15","763,544.19","4,660,861.70","7,710,094.39","13,582,734.17","1,302,675.62","5,811,289.94"
投资活动现金流出小计,"1,146,033.50","2,752,718.94","7,208,492.08","8,532,401.82","496,860.00","7,750,211.53","9,734,788.52","11,586,525.51","9,635,991.32","13,504,148.69","18,376,467.18","25,829,171.02","1,604,925.81","6,654,584.31","12,867,605.65","29,084,014.91","724,954.53","2,934,089.86","7,660,797.66","15,795,944.45","3,171,315.80","4,501,802.03","27,942,453.30","31,585,079.20","961,358.14","3,572,533.76","7,290,629.41","10,250,097.76","2,582,924.52","4,066,197.87","4,654,021.00","5,609,974.18","1,510,183.96","1,532,233.96","2,769,284.00","11,900,093.44","12,435.90","5,153,396.30","5,242,003.31","8,358,033.07","59,199.00","577,570.47","612,907.47","7,390,312.90","88,289.09","11,887,567.54"
经营活动现金流入小计,"32,758,438.36","79,648,469.04","105,226,772.39","146,379,107.99","30,685,711.15","51,999,457.55","86,796,638.49","175,297,687.52","30,537,635.35","60,168,264.54","103,322,361.67","193,536,537.34","56,736,374.03","102,054,075.16","160,290,532.72","263,347,353.62","51,732,929.88","134,423,646.10","226,671,096.14","442,436,265.34","84,650,602.80","154,762,716.27","218,609,267.77","357,018,124.36","59,785,016.22","119,913,242.55","197,918,057.21","338,111,682.57","65,952,960.50","135,177,614.10","215,216,757.61","370,364,015.38","118,183,350.14","187,786,624.53","286,797,516.80","466,712,146.60","87,364,551.58","201,244,823.58","341,981,690.04","551,781,927.64","95,836,013.28","228,725,160.60","340,299,231.16","509,671,653.94","213,370,492.09","294,021,818.05"
投资活动产生的现金流量净额,"-1,146,033.50","-2,752,718.94","-7,208,492.08","-8,532,401.82","-496,860.00","-7,750,211.53","-9,734,788.52","-11,434,025.51","-9,635,991.32","-13,490,148.69","-18,362,467.18","-25,615,555.97","-1,604,925.81","-6,622,584.31","-12,835,605.65","-29,052,014.91","-724,954.53","-2,934,089.86","-7,660,797.66","-15,587,144.45","-3,171,315.80","-4,501,802.03","-27,942,453.30","-31,546,079.20","-961,358.14","-3,562,512.76","-7,110,608.41","-9,486,726.76","-2,215,324.52","-2,899,652.87","-3,284,438.82","-355,259.18","-1,282,442.83","-1,181,315.65","-1,769,899.95","-10,442,911.51","248,911.10","-5,145,697.25","-5,148,073.20","6,859,243.61","-45,079.00","1,639,337.13","1,605,346.13","15,872,995.24","-88,289.09","-11,780,250.77"
购买商品、接受劳务支付的现金,"29,145,930.75","43,451,107.29","77,300,207.56","100,191,802.82","19,571,588.26","39,539,390.37","57,437,422.61","103,353,136.56","33,064,978.32","75,356,642.82","104,175,120.10","138,727,344.99","49,096,761.54","86,374,824.47","135,295,300.84","188,184,267.19","67,900,534.43","139,725,973.61","223,483,129.42","291,171,816.35","81,513,067.80","151,146,250.55","217,364,221.26","274,061,418.60","84,857,288.04","139,999,738.55","222,419,373.13","288,536,164.83","81,190,364.14","134,518,960.73","178,160,221.24","263,050,268.97","85,069,852.61","130,183,340.68","208,077,874.78","283,743,931.19","116,447,029.62","179,280,084.25","313,599,849.34","410,496,343.59","126,924,017.74","231,323,208.53","355,206,770.85","511,180,320.19","166,559,259.54","228,388,154.42"
吸收投资收到的现金,,,,,,"228,420,000.00","228,420,000.00","220,635,800.00",,,,,,,,,,,,"213,664,000.00",,,,,,"7,478,500.00","7,478,500.00","7,478,500.00",,,,,,,,,,,,,,,,,,
