科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"4,037,421,104.37","9,074,159,988.97","15,077,334,409.06","21,844,575,046.86","6,602,112,951.49","12,874,022,616.71","19,635,111,778.43","26,009,986,485.68","6,157,064,140.92","12,968,987,524.34","20,666,348,180.66","28,351,347,060.75","8,120,771,085.56","16,576,773,779.52","26,522,802,826.13","36,749,335,176.21","8,400,203,023.51","15,259,116,131.03","26,174,929,389.48","37,615,471,123.88","9,861,583,590.23","19,750,272,055.88","29,058,147,237.60","39,704,548,213.41","9,708,151,768.59","20,306,541,640.37","32,501,394,043.30","44,950,458,306.84","10,242,493,877.31","21,043,116,306.55","33,153,911,875.74","45,695,728,741.72","9,931,492,021.13","20,354,348,436.82","32,204,839,630.15","44,696,667,615.26","12,739,884,519.18","25,527,227,750.49","38,352,952,162.31","51,822,365,961.66","12,211,896,658.68","23,997,162,774.64","37,270,149,155.38","50,447,336,035.71","11,994,431,962.78","23,621,389,338.87","36,516,236,728.35","48,767,403,388.05","11,960,300,609.85"
二、营业利润,"188,781,349.92","377,634,056.95","659,691,116.59","884,212,326.00","180,275,548.78","424,313,919.89","721,284,113.57","1,035,847,585.33","267,737,445.45","572,149,460.84","985,271,823.73","1,335,317,745.80","345,584,807.57","703,892,370.08","1,170,705,790.58","1,650,725,517.53","355,384,558.57","57,999,746.88","329,829,417.42","699,732,785.02","250,142,366.21","547,267,915.34","2,740,309,947.01","3,632,474,704.24","980,214,378.36","2,208,054,296.40","3,617,787,762.63","4,925,801,324.94","1,325,638,914.70","2,712,038,960.09","3,979,098,712.96","5,108,516,513.41","1,180,672,852.62","2,545,442,510.36","4,000,571,769.75","5,409,994,053.65","1,405,635,430.89","2,788,172,600.67","4,168,401,657.00","5,556,253,649.29","1,106,117,887.93","2,456,372,700.85","4,106,397,143.13","5,547,101,709.08","1,346,534,823.60","3,073,374,904.80","4,733,095,708.49","6,347,115,615.27","1,587,971,105.45"
减:营业成本,"3,579,023,936.78","8,156,418,718.01","13,570,939,572.69","19,915,018,233.10","6,096,141,528.92","11,827,424,865.89","17,908,108,545.36","23,625,432,295.46","5,422,250,470.14","11,537,665,476.16","18,474,863,201.32","25,578,019,133.63","7,299,525,009.93","15,008,477,000.66","24,137,197,451.88","33,481,599,855.29","7,592,917,038.07","14,077,613,271.45","24,284,158,649.36","34,875,073,412.43","9,078,552,003.89","18,195,424,251.24","23,784,783,614.68","32,563,625,959.79","7,840,232,221.97","16,217,299,953.99","25,972,528,942.14","36,216,168,818.47","7,974,975,936.34","16,455,661,301.06","26,235,708,423.88","36,588,744,144.93","7,861,926,224.21","15,977,695,194.42","25,336,715,844.99","35,413,348,537.79","10,423,626,798.76","20,932,734,812.39","31,364,388,345.11","42,439,540,448.01","10,149,369,546.21","19,534,171,971.85","30,031,611,150.88","40,907,132,171.75","9,629,030,078.21","18,575,792,566.35","28,745,146,313.67","38,323,644,965.03","9,448,829,640.19"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"13,065,447.91","24,777,179.68","35,755,764.46","46,847,237.05","11,335,067.94","23,013,552.81","41,555,294.96","55,178,257.44","17,904,524.69","30,408,679.58","48,445,989.82","60,670,027.17","16,140,473.01","28,085,240.72","53,589,550.69","71,863,357.13","22,167,846.93","39,834,298.32","70,573,422.06","95,062,126.88","32,776,900.09","59,291,208.05","152,013,133.88","204,021,664.17","41,375,952.70","86,644,366.23","144,530,692.35","189,971,640.06","43,181,175.90","87,103,066.31","138,796,597.57","189,481,172.70","42,734,683.25","89,498,885.82","142,073,260.29","190,269,455.28","53,853,741.39","99,917,554.08","143,141,310.26","312,262,084.21","79,973,510.37","159,498,602.91","262,488,053.00","345,909,650.67","80,669,170.47","173,775,349.26","264,585,917.55","343,442,248.17","66,095,417.09"
营业外收入,"5,701,301.22","8,334,250.88","8,190,768.71","14,537,967.04","5,013,699.06","7,963,618.79","11,142,089.71","17,226,842.70","4,379,027.39","9,928,604.03","13,313,875.47","22,612,625.49","4,617,060.03","9,743,342.60","20,870,902.46","48,609,462.83","10,496,574.97","67,380,615.38","99,036,575.16","123,205,457.10","10,212,035.33","15,553,189.78","106,222,154.58","294,502,278.85","47,116,211.10","78,287,854.47","201,488,736.73","272,049,200.47","87,776,471.31","194,064,070.13","220,588,296.90","278,980,384.63","22,112,281.95","96,721,811.68","171,971,711.08","288,686,682.43","41,412,802.83","111,510,493.90","226,041,210.99","345,258,471.56","74,733,206.24","136,641,551.66","163,629,133.48","242,208,162.35","61,221,178.57","20,952,700.07","23,356,649.23","14,007,661.58","2,375,617.28"
销售费用,"226,755,547.92","454,174,557.07","705,835,815.06","856,957,253.99","262,814,103.11","478,098,318.70","720,247,951.03","988,951,216.25","385,027,471.37","687,187,847.81","982,001,699.19","1,099,925,702.51","370,235,325.44","658,052,905.35","943,130,735.65","1,218,709,054.20","319,791,659.84","791,104,771.19","1,094,133,871.53","1,418,129,550.30","364,657,964.14","714,475,022.06","1,570,974,645.60","2,044,861,607.56","549,888,187.00","1,158,053,091.36","1,772,812,224.54","2,364,136,730.87","532,091,341.03","1,182,707,874.15","1,829,951,688.08","2,474,180,466.02","503,046,789.24","1,106,144,810.43","1,726,346,546.44","2,298,892,060.08","567,019,005.03","1,099,154,420.78","1,705,259,686.81","2,271,682,006.65","559,404,954.89","1,167,243,595.93","1,832,155,380.08","2,402,089,608.92","595,819,472.25","1,266,830,305.35","1,951,414,354.82","2,632,248,299.45","647,312,587.02"
减:营业外支出,"610,767.51","4,075,660.61","5,962,221.48","8,075,472.52","513,166.55","7,534,056.70","9,347,587.34","11,979,320.91","930,425.97","2,883,867.15","4,719,732.07","9,121,519.21","2,978,070.12","10,684,385.71","45,252,308.67","57,213,731.95","5,451,572.72","8,876,888.17","15,670,270.55","19,864,722.18","1,858,279.88","3,773,957.24","8,874,848.00","16,087,126.87","21,895,942.98","26,278,626.56","34,184,129.08","50,294,368.65","1,105,214.26","5,398,703.62","11,858,762.43","14,785,623.93","1,074,384.84","4,665,838.20","10,354,679.94","23,527,520.59","3,822,191.18","12,072,224.36","19,332,637.62","39,512,833.61","2,954,147.24","15,855,760.65","24,204,667.11","30,123,040.83","1,830,202.23","9,377,639.11","13,661,109.05","29,483,769.30","3,250,487.73"
管理费用,"51,650,372.79","106,319,571.61","178,629,891.07","270,642,923.03","66,270,060.79","144,614,015.05","228,069,649.79","340,156,485.54","78,534,505.47","173,709,993.24","261,008,475.08","368,734,041.67","109,336,928.40","231,881,267.00","330,495,182.19","482,320,259.40","136,546,954.23","297,692,866.30","414,768,058.12","555,404,151.17","165,183,980.00","292,022,269.15","836,650,572.17","1,310,923,994.62","312,499,188.05","651,733,645.65","1,046,815,418.94","1,353,131,365.85","343,313,982.21","694,521,596.59","1,118,196,028.07","1,515,312,661.27","357,800,589.70","725,001,890.30","1,082,028,503.36","1,434,982,070.57","312,967,872.12","631,866,325.41","963,266,581.66","1,206,641,380.81","272,248,157.53","553,746,724.89","838,993,989.28","1,128,336,855.37","258,818,634.60","533,610,757.97","793,698,275.34","1,129,291,602.90","256,808,137.45"
其中:非流动资产处置净损失,"204,922.92","2,860,009.86","1,002,603.04","4,501,405.77","209,517.57","815,399.72","1,511,593.85","3,106,193.30","452,062.04","1,748,466.07","2,254,447.06","3,644,837.82","2,630,587.49","4,707,398.39","6,870,734.43","17,426,219.00","1,915,760.62","4,135,285.10","8,844,186.98","11,840,524.68","328,842.73","1,228,942.86","2,371,698.94","8,864,429.25","1,341,207.74","5,521,881.67","8,707,368.38","15,927,242.84","927,544.43","3,799,221.83","9,342,485.66","13,186,412.66","801,664.17","4,307,805.65","9,160,335.49","19,537,233.85","3,414,572.58","11,233,161.59","18,165,833.13","29,727,228.80","2,407,108.21","15,140,477.87","23,359,044.79",,,,,,
