科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"26,836,015.80","91,069,198.39","118,145,370.78","109,669,962.58","37,404,330.31","106,396,377.13","164,230,224.42","193,147,916.26","43,874,923.52","112,623,286.10","175,402,191.47","216,103,644.92","75,938,919.51","172,979,419.57","226,889,363.88","299,957,420.14","101,516,623.15","180,076,442.12","252,994,807.84","337,915,803.72","83,190,932.47","215,912,491.63","275,193,302.08","371,576,484.61","118,300,801.74","208,746,460.32","277,418,958.01","339,159,746.21","67,248,864.88","112,134,128.20","148,735,224.08","241,861,721.56","95,164,882.81","205,183,342.87","267,268,139.98","320,447,229.93","102,822,533.58","181,742,625.06","240,633,041.93","327,274,826.49","46,107,660.61","114,840,918.00","188,631,061.03","264,790,365.72"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,103.08,103.08,,,,,,,,,,,,,,,,,,,,,,,"1,184,293.33","3,614,293.33","3,614,293.33",,,,
收到的税费返还,,,,,,,,"260,592.93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,,"10,000,000.00",,,,"15,360,000.00","350,000.00","4,790,000.00","4,790,000.00","29,017,300.00",,,,103.08,,,,,,,,,,,,,,,,,,,,"5,725.72",,,"18,252.43",,,"18,349.51","18,349.51",
收到其他与经营活动有关的现金,,"50,081,973.53","96,681,973.53","107,261,440.48","10,497,032.14","2,886,072.57","4,921,828.22","32,661,221.41","3,313,696.17","2,147,346.10","3,095,718.23","10,529,667.52","1,925,423.59","17,709,991.54","19,137,305.13","89,856,720.17","6,165,163.86","12,884,597.04","20,302,089.30","27,660,224.20","9,076,667.16","23,979,947.46","33,018,575.72","38,791,453.91","3,568,507.69","6,379,852.32","9,841,642.77","36,627,119.95","5,484,531.56","9,168,297.38","31,775,039.92","10,244,735.64","1,827,876.86","3,784,989.77","46,752,262.62","13,903,874.39","2,834,323.80","5,855,599.05","6,849,174.49","8,494,026.67","1,571,219.74","4,591,307.22","7,853,344.59","7,040,512.47"
投资活动现金流出小计,"153,648.57","589,861.53","2,166,183.67","12,141,174.48","5,784,681.43","8,806,697.29","25,575,942.61","34,354,636.88","2,886,494.42","10,357,969.36","15,137,669.98","47,892,178.09","4,992,055.78","8,040,981.31","19,786,803.78","24,860,503.10","9,975,106.74","13,635,128.58","17,839,013.68","22,683,715.76","6,215,011.10","11,119,682.00","16,494,657.72","15,279,259.64","4,042,211.27","5,486,680.67","6,425,366.42","55,031,220.88","54,929,577.40","129,551,169.61","160,636,236.12","269,394,975.14","14,901,256.41","19,197,315.67","38,401,169.59","40,142,485.28","22,552,832.94","37,114,330.84","42,566,339.16","47,317,908.42","10,929,515.48","19,105,623.14","216,357,989.25","410,926,251.55"
经营活动现金流入小计,"26,836,015.80","141,151,171.92","214,827,344.31","216,931,403.06","47,901,362.45","109,282,449.70","169,152,052.64","226,069,730.60","47,188,619.69","114,770,632.20","178,497,909.70","226,633,312.44","77,864,343.10","190,689,411.11","246,026,669.01","389,814,140.31","107,681,787.01","192,961,039.16","273,296,897.14","365,576,027.92","92,267,599.63","239,892,439.09","308,211,877.80","410,367,938.52","121,869,309.43","215,126,312.64","287,260,600.78","375,786,866.16","72,733,396.44","121,302,425.58","180,510,264.00","252,106,457.20","96,992,759.67","208,968,332.64","314,020,402.60","334,351,104.32","105,656,857.38","187,598,224.11","247,482,216.42","335,768,853.16","47,678,880.35","119,432,225.22","196,484,405.62","271,830,878.19"
投资活动产生的现金流量净额,"162,082.82","-273,730.14","9,113,975.40","1,062,966.85","-466,706.50","6,517,277.64","-10,247,267.68","-19,017,961.95","-2,877,994.42","-9,906,622.30","-14,681,874.36","-22,305,980.58","-4,988,923.78","-7,967,849.31","-19,574,089.14","-24,629,738.46","-9,825,106.74","-13,485,128.58","-17,667,613.68","-22,137,315.76","-6,215,011.10","72,280,318.00","66,910,342.28","193,832,990.36","-3,547,152.27","-4,988,673.67","-6,422,418.42","-55,027,772.88","5,725,589.26","3,286,613.73","7,551,641.82","-38,128,261.01","5,156,943.59","1,586,884.33","-5,882,329.44","31,317,206.11","-9,572,860.86","-4,817,251.44","-10,026,362.22","52,029,405.67","-10,929,515.48","-19,028,400.14","-214,467,411.19","-193,060,219.35"
购买商品、接受劳务支付的现金,"7,310,327.87","66,067,373.34","82,269,163.74","61,925,202.49","12,345,856.51","56,635,365.19","88,352,345.19","81,216,815.33","20,376,817.96","50,548,648.12","80,184,270.43","73,437,101.53","22,851,282.52","65,029,555.36","97,636,583.54","98,106,096.69","33,061,958.80","68,514,831.47","106,476,644.52","142,382,525.83","22,384,318.95","61,584,860.36","89,356,998.34","145,905,594.99","32,933,981.07","71,217,133.65","101,446,661.18","129,746,679.44","31,679,734.10","46,507,196.71","74,399,379.83","93,612,470.13","32,929,752.52","70,847,243.43","121,444,686.53","161,166,234.39","25,000,365.54","58,307,027.45","92,042,162.45","136,047,823.59","28,372,371.12","45,675,677.89","79,203,102.80","128,234,139.74"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,165.40",,,,,310.05,310.05,310.05,310.05,"1,500,000.00","280,196,400.00","280,196,400.00","281,346,400.00"
支付给职工以及为职工支付的现金,"5,424,617.34","11,963,527.00","21,845,484.50","30,042,458.25","10,589,873.98","19,435,128.75","28,197,287.98","38,744,734.19","8,963,782.66","17,983,379.10","28,949,876.57","47,211,765.39","12,649,805.01","24,562,594.71","39,144,370.68","57,906,156.47","20,292,365.77","37,647,051.41","53,609,755.70","75,024,187.14","19,848,345.85","35,165,159.62","50,941,898.87","69,633,534.24","24,438,355.98","41,119,197.05","57,711,109.77","78,850,442.93","22,397,070.99","38,055,024.17","54,100,440.01","74,865,579.57","28,737,252.14","49,474,756.48","68,648,395.71","90,305,939.90","45,173,214.36","67,934,232.94","90,080,383.89","116,252,435.62","37,338,502.76","62,783,193.22","88,483,183.48","114,796,026.30"
取得借款收到的现金,"3,699,143.30","103,000,000.00","111,850,000.00","119,850,000.00","11,000,000.00","36,000,000.00","36,000,000.00","110,000,000.00",,"34,000,000.00","39,000,000.00","57,642,837.54","8,000,000.00","30,000,000.00","30,000,000.00","38,096,758.46","18,580,000.00","40,580,000.00","45,580,000.00","61,580,000.00","66,880,000.00","66,880,000.00","66,880,000.00","66,880,000.00",,,"18,170,000.00","19,170,000.00","500,000.00","500,000.00","50,500,000.00","103,019,775.00",,"30,000,000.00","30,000,000.00","78,950,000.00","11,400,000.00","60,200,000.00","62,512,910.74","78,300,000.00",,"29,340,347.22","20,000,000.00","20,000,000.00"
支付的各项税费,"4,126,995.78","9,717,749.35","14,858,835.48","29,787,758.25","5,756,529.39","13,459,083.11","18,522,526.03","28,866,512.38","5,439,187.40","15,891,336.18","22,327,647.43","33,510,070.89","9,853,152.29","17,494,991.98","23,396,130.19","33,421,273.29","14,305,624.93","26,149,314.57","39,737,092.94","57,807,739.70","18,523,481.22","44,897,705.31","58,898,883.95","83,051,815.23","14,846,310.80","33,558,821.02","44,525,237.46","58,521,817.90","13,605,799.47","36,625,074.70","44,858,621.27","55,951,091.82","15,588,326.77","25,037,895.83","31,999,301.77","49,457,545.11","18,602,537.65","27,550,646.98","33,947,472.23","52,500,581.29","9,556,850.08","27,371,882.15","41,047,034.71","51,712,061.80"
收到其他与筹资活动有关的现金,"1,394.22","114,899.72","114,899.72",,,,,,,,,,,,"100,000.00",,,,,,,,,,,,,,,,"15,165.40",,,,,,,,,,,,,
