科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"10,601,284.72","7,335,317.07","5,888,568.77","9,305,874.52","5,314,332.26","5,162,585.70","12,385,427.77","17,775,131.06","24,653,952.07","46,688,004.22","30,478,516.85","52,837,778.38","46,603,729.28","49,620,790.86","39,791,847.52","76,525,953.12","66,540,912.46","54,740,218.37","57,869,134.91","59,247,415.15","52,971,125.68","67,263,991.48","300,653,157.21","414,880,615.32","365,607,105.88","445,528,421.61","556,643,226.65","829,827,921.37","540,506,146.68","536,084,184.00","612,199,354.50","889,950,004.12","559,454,003.29","6,930,515,826.42","6,455,495,238.26","6,893,868,106.32","6,708,626,737.24","6,783,355,994.94","6,850,220,110.12","7,354,091,764.26","6,545,101,856.77","4,240,187,432.81","5,108,998,182.45","3,728,061,118.66","2,892,288,013.92"
短期借款,"579,487,739.16","577,487,739.16","575,187,739.16","532,896,269.92","532,008,931.97","478,063,401.97","478,063,401.97","437,094,030.31","426,594,030.31","398,106,340.31","394,106,340.31","340,177,633.84","331,677,633.84","316,677,424.03","311,177,424.03","232,864,601.74","229,864,601.74","212,874,601.74","200,874,601.74","181,431,454.74","180,431,454.74","65,241,000.00","359,300,000.00","315,000,000.00","314,000,000.00","480,500,000.00","478,500,000.00","498,500,000.00","330,000,000.00","238,500,000.00","238,500,000.00","254,500,000.00","170,000,000.00",,,,,,,,,,,,
交易性金融资产,,"13,050.00","13,050.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,000,000.00",,"10,000,000.00",,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"316,400.00","255,396.00","35,396.00",,"30,000.00","182,000.00","695,726.07",,"294,675.00",,,"700,000.00","1,240,320.35","1,413,808.08","1,085,673.00","1,380,980.73","4,835,576.31","3,464,403.71","1,422,734.00","4,163,166.67","5,450,000.00","2,886,500.00","520,000.00","2,054,865.00","520,000.00",,"600,000.00",,"2,064,064.00","5,171,582.00","2,332,200.00","4,126,200.00","2,930,200.00","2,517,143.00","1,794,000.00","3,674,000.00","2,076,000.00","4,418,518.00","2,710,000.00","2,432,866.00","1,506,200.00","100,000.00","1,198,108.60","5,154,686.97","15,458,349.47"
应付票据,,,,,,,,,,,,,,,,,,,,,,,"26,766,530.00","25,932,320.00","19,750,520.00","13,298,963.50","18,595,124.50","23,282,047.40","23,749,765.40","9,540,777.16","17,548,984.11","26,286,081.05","15,556,508.55","13,259,940.59","11,161,340.38","12,447,409.05","11,336,246.34","11,402,924.84","14,857,821.39","18,856,323.81","18,946,992.47","19,731,474.12","21,275,295.53","20,967,223.68","21,715,077.59"
应收账款,"26,503,188.06","26,523,844.52","24,457,412.39","26,197,478.59","29,130,769.90","21,153,954.51","23,526,873.61","21,768,609.82","21,014,901.14","23,883,331.37","29,749,802.71","24,849,030.53","22,835,324.02","22,789,991.11","22,513,979.20","21,473,242.05","20,940,860.97","24,806,146.59","32,516,030.24","39,486,467.53","48,166,218.18","47,290,258.02","295,090,657.38","225,009,910.18","311,190,571.02","387,488,099.82","390,083,118.08","284,432,048.39","410,799,052.23","513,024,199.99","503,876,200.20","322,263,664.57","456,333,476.90","560,379,201.74","628,661,121.20","471,110,942.06","562,521,952.50","695,836,179.70","771,978,785.06","513,051,597.24","676,975,645.88","746,152,642.48","832,334,713.90","624,974,529.97","649,352,063.52"
应付账款,"32,768,484.03","14,746,542.13","25,247,452.43","29,634,472.02","35,961,544.17","36,591,635.90","27,956,869.63","18,636,445.97","29,936,582.08","23,242,682.44","21,743,609.34","19,802,817.56","22,752,843.63","17,991,667.84","14,607,706.41","16,027,225.36","11,488,327.67","16,168,725.38","12,448,030.38","11,893,010.86","12,356,673.45","12,923,478.87","435,847,291.05","461,203,362.64","473,774,035.53","489,013,405.61","500,645,450.22","590,991,586.59","639,546,077.30","633,261,426.22","687,542,094.21","708,420,681.59","759,055,460.96","775,975,197.60","750,558,406.48","783,302,619.95","767,198,601.88","777,301,175.36","857,863,829.25","914,084,845.61","873,346,325.34","872,726,040.15","971,264,781.48","974,147,779.54","981,297,445.89"
预付款项,"24,186,634.06","8,760,153.75","18,891,881.28","12,827,384.57","30,508,401.63","20,929,427.30","7,983,162.12","6,635,391.54","18,585,447.32","33,323,131.16","21,315,624.04","12,354,364.05","10,077,648.61","33,267,883.77","42,230,793.76","33,276,190.64","37,647,914.51","50,135,882.90","51,787,736.78","51,253,354.20","63,379,235.61","58,447,465.62","70,367,757.69","32,503,505.88","35,320,346.25","34,730,294.69","67,005,160.40","47,967,511.14","65,058,369.60","71,268,043.02","78,418,824.79","66,871,770.41","65,825,683.75","85,411,926.05","85,530,668.18","107,463,387.16","126,942,816.45","123,916,823.94","133,635,201.25","58,625,133.54","73,616,003.46","63,773,887.73","72,909,453.93","22,584,334.72","28,461,016.91"
预收款项,"10,028,538.41","10,956,478.42","9,936,310.99","9,209,367.10","8,506,552.95","5,882,096.33","3,771,983.18","4,550,625.44","5,336,808.11","22,540,726.97","8,117,296.44","91,786,803.59","3,400,076.93","3,353,621.30","4,543,143.66","7,625,276.11","7,937,571.66","5,122,717.91","4,979,329.11","3,970,184.00","3,383,790.64","2,709,260.02","466,456,138.39","467,956,573.24","450,085,891.53","515,325,664.16","537,189,541.60","841,289,390.40","824,393,134.91","922,280,973.22","918,432,051.80","1,022,333,677.59","969,545,730.96","997,144,682.04","1,000,157,680.85","1,104,151,640.76","988,410,666.18","1,088,468,645.34","1,033,956,275.59","1,191,374,786.71","1,161,897,767.06","1,219,590,655.04","1,199,786,563.26","1,242,675,808.36","1,209,969,929.98"
