科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"10,588,804.61","22,714,331.28","101,008,881.20","144,898,609.90","1,134,209,898.13","963,778,423.64","890,144,984.71","955,538,681.84","981,044,311.47","945,134,445.30","905,772,706.93","953,323,600.98","860,356,793.50","839,234,871.37","836,678,237.10","842,966,009.25","702,067,572.83","626,348,432.46","539,663,961.87","373,945,398.72","281,856,601.82","250,060,406.91","243,403,442.41","259,404,718.21","197,860,410.31","362,544,086.82","291,644,385.52","278,170,851.54","295,731,852.71","279,250,637.68","265,389,087.42","298,317,298.60","304,666,095.10","289,626,202.62","223,193,853.44"
短期借款,"27,500,000.00","57,000,000.00","122,200,000.00","170,000,000.00","180,000,000.00","26,000,000.00",,,,,,,,,,,,,,,,,,,"20,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","45,000,000.00","45,000,000.00","45,000,000.00","45,000,000.00","25,000,000.00","25,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,"168,200,246.57","196,973,573.97","288,191,669.73","311,535,273.99","429,916,710.21","430,808,765.62","275,105,038.34","317,254,890.40",,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,"8,000,000.00",,"18,600,000.00","3,500,000.00","17,000,000.00","10,228,690.00","7,399,820.00","7,343,047.00","49,601,281.75","40,042,464.10","13,628,825.50","3,737,625.50","67,484,275.00","50,607,151.50","16,717,560.00","35,798,500.00","40,451,259.00","34,133,502.00","8,785,452.00",,"27,400,000.00","19,000,000.00","31,229,500.00","50,155,210.71","39,302,704.30","59,891,512.30","48,637,840.00","38,653,570.00","55,174,322.81","50,389,841.31","36,339,848.00","52,116,430.00","84,997,900.84","75,500,608.00"
应付票据,,,"20,000,000.00","65,940,000.00","20,000,000.00","29,690,000.00","3,460,000.00","53,610,000.00","83,230,000.00","13,910,000.00",,"115,231,500.00","26,516,310.00","18,955,700.00","4,907,400.00","19,720,566.00","44,333,921.74","37,491,816.87","30,270,057.63","19,173,541.73","28,475,071.67","34,798,427.15","73,755,901.24","168,078,259.87","136,548,296.20","61,217,948.17","101,064,754.81","164,145,039.01","242,860,705.00","220,248,651.15","199,468,995.22","271,117,748.66","303,253,536.62","206,961,463.36","175,744,301.92"
应收账款,"36,942,329.76","29,232,208.07","83,633,889.67","155,988,139.84","208,485,917.82","287,708,838.36","320,090,826.66","294,886,520.92","253,723,238.54","244,642,484.92","301,472,899.68","294,983,792.65","329,829,854.74","299,682,256.39","348,100,893.41","334,195,700.02","318,192,405.84","283,492,006.96","238,269,769.36","268,800,172.91","253,475,954.11","261,453,184.21","283,867,892.56","351,582,528.82","416,465,086.73","414,499,473.87","386,362,356.37","446,421,894.65","529,249,502.05","538,610,088.02","602,136,011.26","567,905,553.51","643,947,350.80","668,677,229.16","625,510,385.42"
应付账款,"16,979,493.86","14,375,460.36","24,076,334.77","51,471,478.01","26,531,095.81","15,638,006.81","14,637,619.35","20,358,360.23","26,264,174.43","20,477,577.73","30,559,076.93","77,976,649.96","78,612,309.95","42,219,844.49","85,032,572.34","95,389,469.30","99,043,307.31","104,551,275.51","104,205,118.92","117,574,946.54","113,667,559.64","105,027,140.06","140,807,953.91","165,547,572.82","172,558,055.99","155,137,756.14","118,724,405.71","148,614,150.92","142,990,777.41","124,813,181.70","169,692,793.49","163,288,186.00","168,644,293.94","183,624,047.40","154,316,307.14"
预付款项,"23,189,595.56","17,917,794.58","71,624,228.82","45,980,513.22","67,783,801.84","53,323,456.83","43,422,791.60","64,306,511.17","83,934,856.87","53,167,806.68","67,554,419.61","134,513,517.18","147,387,740.36","74,145,158.93","102,071,567.97","83,614,621.41","118,515,780.75","137,796,561.83","147,949,410.50","158,806,506.93","157,146,133.62","41,165,835.64","80,999,605.59","69,629,311.42","41,970,599.19","20,528,624.01","31,226,153.98","55,713,887.94","63,794,569.49","41,199,887.10","140,746,271.17","118,044,480.97","102,143,451.14","72,014,662.68","133,634,153.92"
预收款项,"10,204,190.00","44,552,323.53","77,409,284.24","55,918,170.10","57,547,665.22","20,545,101.14","16,425,172.60","8,204,300.84","34,919,247.46","18,570,495.08","34,877,432.20","76,875,830.98","53,042,162.17","40,027,286.52","27,047,280.60","18,296,960.60","48,877,709.97","45,325,055.90","29,947,941.29","38,577,648.94","39,687,054.82","48,143,392.43","75,680,873.07","76,891,574.76","118,837,488.77","142,939,021.23","120,062,612.10","86,283,504.49","92,465,723.04","96,921,554.33","125,939,444.33","187,767,872.86","185,268,541.45","207,435,904.63","237,425,095.68"
其他应收款,"2,948,489.29","5,282,110.20","10,066,524.73","8,658,179.32","6,175,686.82","5,970,965.98","16,151,905.14","10,077,910.27","13,018,808.75","6,292,900.24","13,273,625.85","14,021,391.04","14,791,286.88","7,587,388.21","6,541,433.89","13,179,471.83","118,353,342.88","15,917,821.84","18,453,909.98","26,750,925.31","32,313,223.64","30,039,927.72","36,079,972.32","39,298,105.20","45,260,950.61","27,279,561.05","38,143,355.58","40,318,014.09","38,224,059.97","23,349,991.23","36,195,047.17","39,170,764.00","28,593,431.83","16,618,046.85","22,200,008.57"
应付职工薪酬,"1,394,360.48","3,846,071.49","2,993,219.10","2,564,608.45","2,769,084.55","2,945,734.03","2,698,419.95","3,042,043.21","3,215,075.85","3,545,094.97","3,293,780.73","3,734,901.18","3,957,652.45","4,329,614.58","3,570,641.94","4,118,934.20","3,913,782.82","4,333,717.73","3,997,648.07","4,686,921.70","4,305,757.99","5,016,837.51","4,809,205.85","5,866,875.55","5,490,056.08","6,280,021.51","5,823,167.39","6,094,736.59","6,550,959.68","6,461,109.24","5,312,151.45","4,990,384.23","4,922,312.34","4,386,664.86","4,442,277.98"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"6,339,097.31","4,223,595.53","-183,399.62","3,360,655.07","2,717,124.10","12,827,954.57","8,322,651.25","2,545,267.81","-3,412,752.35","2,563,269.51","-2,159,545.14","-5,041,805.09","-4,539,598.47","-1,852,810.18","1,095,234.98","-6,558,275.84","-10,214,972.00","-9,123,759.47","-13,681,256.90","-15,156,310.75","-23,916,747.59","1,778,462.09","2,887,009.43","5,965,216.83","11,062,975.87","7,704,195.97","9,289,124.80","7,348,009.73","14,000,175.09","5,561,285.52","3,357,581.26","1,467,186.29","2,477,515.37","19,798,726.20","14,708,837.89"
应收利息,,,,,,,,"7,425,000.00","11,747,500.00","3,780,665.48","9,035,324.93","8,204,027.38","8,901,210.38","4,438,359.04","4,072,101.20","4,843,866.11","8,208,025.26","3,935,239.45","3,279,155.36","5,189,296.21","7,942,349.32","2,346,510.34","490,399.29","631,400.02","751,034.92","669,657.82","728,076.87","856,478.12","844,660.60","559,446.25","489,559.21","430,296.75","566,055.51","586,018.79","240,568.96"
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,"12,000,000.00",,,,"7,200,000.00",,,,"3,600,000.00",,,,"3,600,000.00",,,,"10,800,000.00",,,,,,,,
存货,"36,315,006.30","105,314,620.60","128,893,861.34","177,284,326.78","175,966,882.15","110,295,132.40","109,566,654.54","114,370,030.42","167,110,509.60","125,553,775.90","108,073,562.43","188,671,922.76","159,110,697.39","115,182,500.13","76,724,043.32","83,006,697.05","101,045,421.77","87,005,191.59","90,680,482.82","172,555,001.65","209,421,581.13","315,597,811.95","337,555,289.68","366,155,113.19","366,021,514.52","343,173,776.39","361,368,055.72","405,724,307.17","391,505,939.61","349,602,948.86","363,470,873.71","549,592,273.57","542,977,156.08","466,933,507.38","494,084,063.59"
其他应付款,"7,749,214.13","1,928,322.02","5,273,428.34","723,294.83","4,879,065.76","1,169,045.24","635,879.83","1,406,252.15","1,132,857.15","1,147,307.11","7,079,507.11","2,847,912.14","4,113,417.02","5,052,860.93","8,226,497.59","6,589,742.05","26,765,705.90","90,284,880.45","90,403,187.99","89,417,828.03","85,847,391.20","74,602,024.25","90,017,811.17","89,448,186.34","94,611,940.05","96,009,826.07","104,228,427.36","139,806,593.07","118,517,088.99","110,208,734.25","122,278,161.66","125,724,839.13","123,342,410.23","120,875,872.20","144,442,052.08"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,"20,000,000.00","150,000,000.00","150,000,000.00","155,000,000.00","154,000,000.00","32,580,250.32","28,736,257.60","25,183,365.65","35,155,956.30","340,894,914.88","382,711,600.53","357,099,381.89","347,416,237.08","381,176,991.66","251,157,553.61","236,124,581.73","216,865,902.55","307,236,979.58","331,270,502.09"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"109,984,225.52","188,461,064.73","395,227,385.76","551,409,769.06","1,596,122,186.76","1,438,076,817.21","1,389,605,852.65","1,454,004,474.62","1,517,922,272.23","1,428,173,360.27","1,445,225,003.53","1,607,347,077.49","1,524,115,208.75","1,407,754,809.07","1,424,795,428.39","1,378,523,925.67","1,422,181,049.33","1,513,146,759.70","1,419,403,765.86","1,458,024,423.46","1,407,691,117.63","1,390,560,637.30","1,460,941,625.07","1,418,219,080.85","1,470,895,653.69","1,548,892,799.14","1,552,075,496.87","1,632,942,655.40","1,705,420,391.51","1,668,924,313.61","1,709,974,244.86","1,845,925,097.13","1,891,875,873.01","1,906,690,547.90","1,905,634,143.99"
流动负债合计,"70,166,355.78","125,925,772.93","251,768,866.83","349,978,206.46","294,444,035.44","108,815,841.79","46,179,742.98","89,166,224.24","145,348,602.54","60,213,744.40","85,650,251.83","271,624,989.17","161,702,253.12","108,732,496.34","137,079,627.45","137,557,396.31","212,719,455.74","272,862,986.99","248,742,697.00","254,274,576.19","248,066,087.73","269,366,283.49","391,558,754.67","511,797,686.17","559,108,812.96","509,288,769.09","509,992,492.17","592,292,033.81","657,385,429.21","609,214,516.19","671,049,127.41","799,356,217.17","832,908,609.95","768,082,678.65","756,078,872.69"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,"150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","75,000,000.00","75,000,000.00"
长期借款,"20,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,"124,059,420.00","124,059,420.00","124,059,420.00","124,059,420.00","124,059,420.00","124,059,420.00","124,059,420.00","124,059,420.00","124,059,420.00","124,059,420.00","124,059,420.00","124,059,420.00","124,059,420.00","124,059,420.00","124,059,420.00","124,059,420.00","111,186,999.91","111,186,999.91"
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
