科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
财务费用,"-271,263.83","1,022,273.21","668,164.03",97.78,"-260,299.49","-1,340,701.41","-4,639,572.87","-9,664,087.71","-11,641,988.64","-17,263,032.17","-3,467,926.65","-7,874,479.73","-9,872,575.43","-10,229,164.42","-4,862,076.93","-7,723,843.46","-15,495,548.24","-21,563,128.03","-8,919,539.05","-20,865,669.77","-27,712,926.76","-39,251,360.73","-10,663,888.98","-18,879,642.35","-25,831,368.76","-46,812,080.03","-6,264,281.17","-29,039,837.42","-39,108,617.13","-75,509,196.45","-320,824.75","6,549,850.73","21,170,947.79","35,736,008.13","21,188,169.18"
三、利润总额,"38,723,728.52","56,032,678.42","77,447,287.00","10,760,796.31","54,239,626.26","70,447,167.82","12,028,972.11","42,888,746.32","66,686,018.64","95,840,339.75","19,734,039.96","56,819,227.43","93,254,528.74","96,174,647.56","22,773,335.18","58,624,741.08","85,061,166.04","75,606,349.92","22,716,982.31","38,786,224.73","57,287,833.85","70,095,523.48","40,627,356.17","47,810,084.47","40,541,341.95","35,805,553.64","9,754,690.11","7,480,753.24","13,369,040.64","27,146,621.84","12,769,939.86","14,604,853.46","-19,676,728.78","-162,943,615.85","-23,050,714.47"
资产减值损失,"4,921,759.83","2,577,927.99","1,943,668.49","1,520,236.72","1,646,049.26","12,262,983.32","58,207.22","1,596,032.96","986,059.61","13,420,358.50",,"2,251,427.78","1,591,645.30","4,891,105.36",,"700,778.85","586,134.70","21,893,761.25",,"1,023,574.19","2,267,342.42","8,467,771.53","-11,375,769.59","-5,762,396.80","-5,285,282.03","16,539,383.71","3,063,661.64","6,184,909.38","2,702,705.94","45,987,579.89","10,754,217.49","6,442,977.25","8,840,602.06","72,538,992.23","13,988,599.69"
减:所得税,"3,937,880.71","9,603,010.47","11,820,901.13","1,749,774.17","8,556,802.35","12,671,000.80","2,232,013.89","6,544,389.49","9,862,971.96","14,222,367.57","3,083,773.05","6,862,636.76","14,088,935.60","8,349,566.21","3,898,080.18","11,615,913.18","12,607,124.40","4,007,388.70","2,343,728.53","4,519,101.23","8,131,434.68","5,279,668.56","6,961,453.04","3,461,064.90","3,038,448.16","-2,539,851.99","4,889,710.64","7,207,150.33","11,123,787.72","6,637,732.44","6,067,191.02","13,774,973.67","4,770,149.79","45,565,297.78","3,010,653.52"
加:公允价值变动净收益,"-55,560.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,"1,258,164.93",,,,,,,,,,,,,,,,,,,,,,,,,"455,365.77","102,104.11","178,471.23","237,501.36","284,449.32","72,487.67","133,167.13","191,200.01","244,131.51","48,027.39"
四、净利润,"34,785,847.81","46,429,667.95","65,626,385.87","9,011,022.14","45,682,823.91","57,776,167.02","9,796,958.22","36,344,356.83","56,823,046.68","81,617,972.18","16,650,266.91","49,956,590.67","79,165,593.14","87,825,081.35","18,875,255.00","47,008,827.90","72,454,041.64","71,598,961.22","20,373,253.78","34,267,123.50","49,156,399.17","64,815,854.92","33,665,903.13","44,349,019.57","37,502,893.79","38,345,405.63","4,864,979.47","273,602.91","2,245,252.92","20,508,889.40","6,702,748.84","829,879.79","-24,446,878.57","-208,508,913.63","-26,061,367.99"
其中:对联营企业和合营企业的投资权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
归属于母公司所有者的净利润,"34,177,319.37","45,014,975.97","63,791,223.79","9,079,905.30","45,966,928.09","60,099,177.26","10,717,110.47","37,280,613.70","58,395,051.30","79,312,325.93","16,160,498.10","48,501,908.45","73,616,251.33","83,151,183.14","17,579,966.39","44,095,161.14","68,397,195.27","65,408,025.34","19,224,343.47","31,064,953.88","43,281,037.35","59,693,070.04","30,219,448.06","37,887,274.79","32,820,118.68","34,976,510.72","5,910,481.21","7,304,125.69","14,646,563.47","27,985,118.53","6,966,882.27","805,696.93","-25,165,986.03","-190,056,187.69","-27,059,509.80"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,"608,528.44","1,414,691.98","1,835,162.08","-68,883.16","-284,104.18","-2,323,010.24","-920,152.25","-936,256.87","-1,572,004.62","2,305,646.25","489,768.81","1,454,682.22","5,549,341.81","4,673,898.21","1,295,288.61","2,913,666.76","4,056,846.37","6,190,935.88","1,148,910.31","3,202,169.62","5,875,361.82","5,122,784.88","3,446,455.07","6,461,744.78","4,682,775.11","3,368,894.91","-1,045,501.74","-7,030,522.78","-12,401,310.55","-7,476,229.13","-264,133.43","24,182.86","719,107.46","-18,452,725.94","998,141.81"
