科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"148,939,113.35","339,954,650.91","560,199,113.69","838,625,115.85","198,768,319.28","436,300,091.03","668,310,099.71","856,812,763.72","147,134,886.69","367,264,129.42","640,772,774.53","969,608,419.45","242,665,074.57","561,290,007.85","1,024,752,639.56","1,574,435,852.94","348,570,092.79","783,040,434.72","1,280,244,994.28","1,940,693,566.50","433,006,182.41","937,843,832.24","1,690,025,912.40","2,413,223,469.52","485,410,362.37","1,162,267,785.15","1,926,501,610.25","2,821,511,168.89","578,097,616.92","1,385,098,883.11","2,320,407,500.23","3,348,640,251.11","724,251,923.41","1,574,848,454.44","2,813,637,455.36","4,161,853,092.43","1,116,780,912.96","2,424,436,179.21","3,950,227,930.15","5,848,963,706.20","1,168,206,532.07","3,090,607,085.11","5,314,447,906.65","7,432,956,015.32","1,576,741,630.65","3,536,361,533.17"
二、营业利润,"19,157,861.02","56,639,642.15","103,701,381.37","171,294,768.96","26,347,123.67","66,558,454.46","110,747,576.43","118,459,389.70","8,840,523.93","52,685,410.03","120,934,670.00","172,429,022.60","46,086,580.39","105,337,643.55","170,318,038.69","260,752,691.94","43,165,779.81","187,034,198.59","680,798,891.54","747,529,504.62","31,267,207.92","75,857,353.11","134,702,236.40","195,055,419.41","18,546,918.21","97,863,287.09","199,448,121.29","270,348,915.16","31,285,849.46","119,185,235.28","249,154,296.97","344,064,525.34","42,356,741.13","151,621,533.61","363,900,133.44","493,416,969.44","99,475,212.30","264,568,483.70","420,038,686.42","631,982,207.28","30,235,194.61","275,255,533.10","703,661,895.10","1,142,844,758.81","94,311,845.56","1,423,505,207.55"
减:营业成本,"97,780,279.11","221,336,617.80","354,808,032.31","511,602,458.99","127,394,146.79","280,416,977.12","430,673,478.05","541,847,401.92","95,563,953.06","225,360,514.62","377,801,602.20","564,689,753.08","145,983,921.55","330,114,233.34","594,555,002.99","909,031,046.56","217,219,169.16","448,348,632.37","723,150,048.66","1,083,658,255.16","254,805,132.57","542,258,658.76","965,632,001.45","1,374,831,141.54","273,541,437.06","645,528,760.78","1,070,191,817.78","1,575,164,313.59","334,241,760.69","787,912,787.97","1,305,710,850.84","1,898,999,848.64","413,620,710.68","894,038,848.14","1,587,389,201.95","2,332,773,745.89","681,790,330.59","1,414,446,730.52","2,232,964,270.02","3,240,352,208.68","640,210,577.22","1,713,234,616.96","2,968,017,657.86","4,074,635,573.09","844,215,160.42","1,972,953,969.87"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"598,013.90","1,376,194.45","2,186,035.75","3,721,545.74","840,706.33","1,741,831.63","2,556,240.56","3,991,288.92","647,330.18","1,487,633.96","2,354,779.24","4,571,236.42","961,572.52","2,066,939.77","3,440,244.80","6,890,121.06","1,746,752.07","4,828,754.42","9,760,706.83","18,926,626.48","3,091,565.51","7,115,438.00","13,890,460.40","23,200,708.36","3,712,836.63","9,317,399.10","17,203,311.79","28,448,715.90","4,226,604.55","10,776,667.95","17,910,434.77","31,156,641.14","5,393,849.59","13,905,916.01","24,198,070.58","40,406,391.46","8,322,612.95","18,308,150.94","30,436,117.23","61,434,024.70","9,661,809.00","27,039,873.61","45,477,144.89","77,844,237.50","13,428,047.61","33,235,049.71"
营业外收入,"7,020,636.26","9,338,829.79","9,411,320.45","18,196,449.17","4,257,174.20","5,769,929.16","9,283,324.58","24,738,310.85","3,480,460.49","8,118,736.17","11,286,919.51","19,296,937.59","6,178,237.94","10,474,366.71","16,898,255.32","32,396,447.96","9,119,811.06","13,425,143.20","14,861,590.75","74,671,674.91","7,936,202.03","58,352,901.81","58,379,600.74","93,248,135.27","12,373,322.70","31,926,181.75","63,332,637.50","100,087,960.99","11,461,946.85","43,789,658.64","68,394,000.69","111,957,454.06","20,635,353.44","48,644,333.04","75,375,468.67","145,848,937.77","38,889,321.55","78,614,094.47","124,060,706.35","182,731,718.77","32,198,160.21","75,503,420.13","72,225,683.74","71,477,766.68","2,634,252.80","5,136,818.32"
销售费用,"13,760,646.50","31,700,488.28","51,717,834.69","77,507,159.17","20,918,665.57","43,281,125.84","62,738,524.79","85,502,814.32","16,223,128.80","38,550,932.10","65,241,068.36","99,723,538.30","22,554,992.63","56,429,484.47","108,190,193.07","165,316,858.86","40,112,513.16","92,977,345.54","148,407,451.23","223,229,488.18","53,354,925.43","116,360,009.90","209,182,646.83","301,724,313.51","64,105,197.30","144,090,077.87","238,349,533.42","364,358,635.73","74,912,495.98","179,431,805.94","288,849,534.77","425,051,843.66","97,240,183.54","209,422,815.35","316,973,622.28","462,845,759.82","109,658,941.90","250,455,316.78","464,907,408.81","662,003,405.42","160,398,975.36","368,413,306.96","621,794,612.50","826,053,925.49","175,483,964.03","429,653,594.24"
减:营业外支出,"210,289.01","466,553.22","664,107.42","826,494.72","90,060.37","849,774.48","852,189.39","1,270,956.46","212,397.83","884,093.26","1,188,661.90","2,860,519.20","82,885.02","774,629.06","1,048,862.14","7,924,400.62","490,341.64","690,932.57","1,591,772.47","2,218,002.53","915,581.26","1,267,265.33","2,419,941.61","3,490,661.54","301,167.11","620,549.81","1,093,076.04","1,647,309.25","294,859.16","902,949.45","1,582,330.58","2,242,523.24","128,944.90","617,735.90","2,442,910.16","3,191,851.40","334,228.72","1,204,759.87","2,336,151.35","6,087,696.15","432,414.22","902,891.22","2,443,522.03","2,876,363.63","292,748.06","731,186.05"
管理费用,"18,123,283.65","39,580,034.83","66,031,746.18","91,352,811.92","23,692,488.24","47,071,501.48","67,151,861.95","86,909,116.69","21,135,391.15","49,365,529.28","80,008,957.65","122,680,062.55","24,449,916.52","60,079,645.65","126,831,012.82","197,375,881.93","49,966,558.87","127,011,397.02","206,165,689.74","328,051,980.93","76,378,212.97","160,421,807.90","298,581,851.05","392,957,681.86","107,842,531.58","227,483,259.92","364,394,589.81","519,533,971.43","112,628,111.76","251,370,858.63","424,241,728.02","599,925,300.38","142,182,138.15","295,737,211.60","487,834,999.20","766,009,124.77","195,703,245.70","433,605,133.49","729,367,666.70","1,148,383,511.99","274,623,214.50","578,560,376.78","959,950,995.84","1,411,933,842.58","390,585,333.78","788,979,697.97"
其中:非流动资产处置净损失,,,,"672,460.72",,,,"222,163.15",,,,"1,769,602.92",,,,"1,205,101.95",,"368,113.53",,"1,507,403.04",,"870,539.63","308,930.97","2,911,426.61","229,340.66",,,"925,377.59","6,392.09",,,"1,275,817.14","1,417.10","153,018.49","23,748.21","1,271,259.39","171,878.75","415,840.44","1,168,515.64","2,235,466.82","293,526.31","564,492.65","142,624.19",,,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
