科目,2009-12-31,2010-12-31,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
流动负债合计,"144,816,561.79","212,267,916.97","197,666,026.15","176,771,382.42","237,623,765.21","178,166,981.38","223,223,390.42","177,198,921.68","222,035,635.61","179,511,683.59","178,024,136.63","155,335,602.68","212,098,753.57","324,894,179.78","300,374,991.82","260,416,626.73","290,956,091.42","457,189,649.72","460,289,595.91","441,170,484.32","556,733,604.87","535,438,000.12","521,388,552.87","643,796,950.66","795,786,467.67","790,415,642.59","750,435,047.49","1,030,208,764.01"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,"804,000.74"
长期借款,,"15,500,000.00","15,500,000.00","15,500,000.00","15,500,000.00","15,500,000.00",,"15,500,000.00",,,"15,500,000.00","15,500,000.00","15,500,000.00","15,500,000.00","15,500,000.00","15,500,000.00","15,500,000.00","15,500,000.00",,,,,,"80,000,000.00","80,000,000.00","80,000,000.00","115,900,000.00","293,525,060.60"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,074,927.07"
长期股权投资,,,,,,,,,,,,,,,,,,,,,"1,202,619.82","21,034,039.58","1,091,486.80","1,026,361.21","967,357.85","908,586.38","850,424.90","784,192.40"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"101,336,097.44","98,619,561.59","102,305,966.35","108,844,264.11","109,466,029.49","108,421,584.03","133,955,917.45","132,386,267.63","133,407,091.84","132,991,498.19","133,524,675.92","131,675,213.31","129,177,363.70","209,064,637.33","191,877,661.26","196,902,295.85","191,002,263.02","356,959,963.70","446,127,059.06","439,457,381.62","438,171,598.59","434,186,584.02","432,454,616.70","434,403,327.40","429,215,198.17","436,531,272.21","437,644,174.64","586,678,805.20"
递延所得税负债,,,,,,,"2,731,034.40","2,655,204.35","2,572,936.70","2,572,936.70","2,459,780.40","2,641,212.07","2,363,096.42","2,326,705.89","4,334,048.68","4,181,318.80","4,378,329.54","4,366,266.01","3,509,858.78","3,491,745.70","5,549,168.47","5,482,824.14","5,414,234.51","12,157,231.85","11,946,706.76","11,858,173.37","11,017,794.52","77,769,532.41"
在建工程,"73,822.00","1,214,980.62","17,386,172.95","10,516,619.90","14,635,825.10","23,851,873.26","37,021,123.11","39,198,990.17","63,724,742.20","82,649,538.99","105,154,555.95","112,021,038.97","125,691,069.47","149,297,946.85","167,640,188.76","189,109,062.09","199,547,630.27","46,644,830.17","21,045,339.75","24,841,164.00","24,482,376.18","26,998,563.93","31,301,042.99","31,349,778.95","32,084,182.65","30,294,166.91","36,517,506.28","57,214,213.76"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,"15,500,000.00","15,500,000.00","15,500,000.00","15,500,000.00","15,500,000.00","2,731,034.40","18,155,204.35","2,572,936.70","2,572,936.70","17,959,780.40","18,141,212.07","17,863,096.42","17,826,705.89","19,834,048.68","19,681,318.80","19,878,329.54","19,866,266.01","3,509,858.78","3,491,745.70","23,123,392.15","22,462,942.82","25,696,150.19","110,639,314.01","119,140,965.58","121,696,740.05","152,180,083.04","415,513,601.23"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,"27,787.28","31,802.66","43,657.82","99,294.64","106,754.02",,"48,528.47"
负债合计,"144,816,561.79","227,767,916.97","213,166,026.15","192,271,382.42","253,123,765.21","193,666,981.38","225,954,424.82","195,354,126.03","224,608,572.31","182,084,620.29","195,983,917.03","173,476,814.75","229,961,849.99","342,720,885.67","320,209,040.50","280,097,945.53","310,834,420.96","477,055,915.73","463,799,454.69","444,662,230.02","579,856,997.02","557,900,942.94","547,084,703.06","754,436,264.67","914,927,433.25","912,112,382.64","902,615,130.53","1,445,722,365.24"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"68,000,000.00","68,000,000.00","68,000,000.00","68,000,000.00","90,670,000.00","90,670,000.00","90,670,000.00","90,670,000.00","136,005,000.00","136,005,000.00","136,005,000.00","136,005,000.00","272,010,000.00","272,010,000.00","272,010,000.00","272,010,000.00","272,010,000.00","408,015,000.00","412,005,000.00","412,005,000.00","412,005,000.00","411,750,000.00","412,135,000.00","443,295,521.00","443,295,521.00","443,295,521.00","443,082,021.00","443,082,021.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"151,850.42","103,031,815.34","103,031,815.34","103,031,815.34","405,649,015.09","405,649,015.09","405,649,015.09","405,649,015.09","360,314,015.09","360,314,015.09","360,314,015.09","360,314,015.09","224,309,015.09","224,309,015.09","224,309,015.09","224,309,015.09","224,309,015.09","88,304,015.09","111,627,851.66","112,477,133.74","113,326,415.87","112,751,244.67","116,342,705.71","506,507,206.39","506,913,634.78","507,337,854.83","506,191,693.43","506,355,821.56"
无形资产,"14,680,143.20","14,247,259.21","70,236,495.47","73,891,575.07","73,704,769.73","73,871,759.24","84,364,162.74","83,796,329.08","83,242,817.78","82,719,464.48","84,087,731.58","83,657,721.29","83,722,356.51","94,107,174.70","101,110,173.89","93,528,974.86","100,641,988.65","99,863,126.39","99,447,821.02","97,747,915.82","109,617,173.93","108,650,901.03","106,736,332.69","150,132,378.67","149,075,433.53","148,208,413.26","156,302,979.33","382,402,559.97"
盈余公积,"21,133,944.68","4,448,605.26","10,213,919.45","10,213,919.45","10,213,919.45","10,213,919.45","15,981,245.58","15,981,245.58","15,981,245.58","15,981,245.58","21,663,442.58","21,663,442.58","21,663,442.58","21,663,442.58","27,285,635.35","27,285,635.35","27,285,635.35","27,285,635.35","32,539,592.60","32,539,592.60","32,539,592.60","32,539,592.60","39,158,560.73","39,158,560.73","39,158,560.73","39,158,560.73","43,901,753.92","43,901,753.92"
开发支出,,,,,,,,,,,,,,,,,,,,,"14,959,247.64","23,506,857.72","32,288,452.99","36,410,159.00","42,682,082.26","46,904,873.42","30,072,282.78","33,304,257.30"
减:库存股,,,,,,,,,,,,,,,,,,,"26,413,800.00","26,413,800.00","26,413,800.00","24,725,700.00","20,434,190.00","20,434,190.00","20,434,190.00","20,434,190.00","9,510,410.00","9,510,410.00"
商誉,,,,,,,"8,883,638.99","8,883,638.99","8,883,638.99","8,883,638.99","8,883,638.99","8,883,638.99","8,883,638.99","37,554,079.59","44,573,342.66","44,573,342.66","44,573,342.66","98,178,854.78","98,712,604.85","98,712,604.85","165,155,967.83","165,155,967.83","165,145,111.22","616,279,858.31","617,010,308.91","617,010,308.91","616,562,430.16","665,456,710.64"
未分配利润,"74,244,733.13","51,099,377.93","80,183,722.55","82,543,161.40","100,175,237.15","122,969,985.73","137,277,449.12","151,505,716.32","159,706,808.05","191,187,377.94","204,077,466.51","214,095,328.95","221,570,560.02","249,723,776.29","260,487,462.41","273,988,994.31","305,316,097.96","313,545,479.59","329,668,733.65","355,660,020.65","365,604,204.15","398,561,254.07","418,194,920.65","434,716,924.46","451,693,074.77","492,707,996.79","522,982,008.35","542,536,124.79"
长期待摊费用,"37,345.13",,,,,,,,,,,,,"43,456.67",,,,,,,"130,000.00","123,502.00","117,004.00","110,506.00","104,008.00","577,121.64","91,012.00","1,952,421.13"
少数股东权益,"-34,004.98","524,911.77","937,671.20","960,170.08","1,024,220.00","1,134,725.20","28,516,356.23","28,918,181.12","29,860,591.73","30,831,082.68","31,916,249.33","32,438,972.22","33,489,846.87","62,469,610.11","61,741,252.64","68,210,499.96","71,650,815.37","85,272,156.41","90,518,908.28","94,578,529.16","135,149,367.13","142,365,452.55","152,331,618.00","153,830,617.68","160,588,611.40","164,898,165.00","174,884,323.60","310,628,076.68"
递延所得税资产,"1,213,857.62","1,305,143.31","1,832,241.67","1,393,244.92","1,393,244.92","1,393,244.92","2,850,909.96","2,717,290.38","3,312,700.24","3,416,251.83","3,905,610.41","3,712,916.20","3,831,100.04","3,863,299.01","5,303,079.47","4,112,623.36","4,270,457.14","3,581,535.49","4,251,790.21","4,388,380.28","4,717,394.20","5,042,050.05","5,221,778.09","5,785,147.61","7,223,514.05","7,332,224.31","7,946,697.97","22,542,800.19"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,"23,104,974.76","36,769,194.06","36,125,924.48","37,675,640.48","494,017.09","444,615.38","3,060,000.00","3,060,000.00","1,426,615.38","444,615.38","1,168,910.45","444,615.38","42,192,748.10","28,785,483.88"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"117,341,265.39","115,386,944.73","191,760,876.44","194,645,704.00","199,199,869.24","207,538,461.45","267,075,752.25","266,982,516.25","292,570,991.05","310,660,392.48","335,556,212.85","339,950,528.76","351,305,528.71","493,930,594.15","533,609,420.80","564,995,492.88","576,161,606.22","642,903,951.01","670,078,631.98","665,592,061.95","761,496,378.19","787,786,253.44","775,814,243.52","1,275,985,790.35","1,279,630,290.51","1,288,318,336.44","1,328,180,256.16","1,779,973,973.68"
所有者权益(或股东权益)合计,"163,496,523.25","227,104,710.30","262,367,128.54","264,749,066.27","607,732,391.69","630,637,645.47","678,094,066.02","692,724,158.11","701,867,660.45","734,318,721.29","753,976,173.51","764,516,758.84","773,042,864.56","830,175,844.07","845,833,365.49","865,804,144.71","900,571,563.77","922,369,814.87","950,376,091.98","981,192,232.67","1,032,926,049.60","1,074,052,817.70","1,119,235,371.82","1,558,488,550.32","1,582,241,313.73","1,627,490,610.12","1,681,639,164.18","1,836,114,743.17"
资产总计,"308,313,085.04","454,872,627.27","475,533,154.69","457,020,448.69","860,856,156.90","824,304,626.85","904,048,490.84","888,078,284.14","926,476,232.76","916,403,341.58","949,960,090.54","937,993,573.59","1,003,004,714.55","1,172,896,729.74","1,166,042,405.99","1,145,902,090.24","1,211,405,984.73","1,399,425,730.60","1,414,175,546.67","1,425,854,462.69","1,612,783,046.62","1,631,953,760.64","1,666,320,074.88","2,312,924,814.99","2,497,168,746.98","2,539,602,992.76","2,584,254,294.71","3,281,837,108.41"
负债和所有者(或股东权益)合计,"308,313,085.04","454,872,627.27","475,533,154.69","457,020,448.69","860,856,156.90","824,304,626.85","904,048,490.84","888,078,284.14","926,476,232.76","916,403,341.58","949,960,090.54","937,993,573.59","1,003,004,714.55","1,172,896,729.74","1,166,042,405.99","1,145,902,090.24","1,211,405,984.73","1,399,425,730.60","1,414,175,546.67","1,425,854,462.69","1,612,783,046.62","1,631,953,760.64","1,666,320,074.88","2,312,924,814.99","2,497,168,746.98","2,539,602,992.76","2,584,254,294.71","3,281,837,108.41"
