科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应付款,"107,586,850.69","58,494,780.08","46,660,640.27","49,471,943.95","44,895,137.65","54,699,258.37","57,735,100.68","38,977,634.75","102,071,403.24","68,247,190.52","106,753,853.48","52,686,045.95","67,354,162.75","100,246,564.56","66,500,477.22","59,413,035.32","74,856,968.61","89,279,313.92","65,619,811.14","65,348,733.57","85,120,915.55","94,707,919.33","111,386,078.73","100,274,270.13","127,705,234.30","575,494,325.93","594,155,278.82","672,240,050.74","236,272,031.69","318,131,523.25","269,136,746.53","301,406,665.05","331,818,183.63"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,"26,837.63",,,"8,158.33",,,,,,,,,"1,337,523.48","1,337,523.48","9,174,083.03","9,174,083.03"
一年内到期的非流动负债,,,"2,325,000.00","2,325,000.00","2,325,000.00",,,,,,,,,,,,,,,,,,,,,"44,904,486.48","44,904,486.48","60,278,191.99","46,267,448.46","43,016,067.58","43,016,067.58","44,293,746.29","44,293,746.29"
其他流动资产,,,,,,,,,,"5,000,000.00","4,831,267.05",,,,"60,021.15","20,738,045.37",,"79,083.33","45,043.23",,"246,000.02","2,332,853.62","2,551,275.12","10,106,762.99","31,575,129.47","18,746,086.33","14,527,668.35","15,995,807.29","69,486,696.12","105,732,516.18","79,939,685.26","44,238,945.12","146,420,231.90"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"214,819,492.31","226,629,970.82","328,563,232.99","415,458,887.67","478,386,129.97","1,812,498,351.57","1,683,419,238.61","1,649,504,581.61","1,701,085,583.89","1,463,673,565.55","1,791,291,729.95","1,521,339,962.26","1,453,868,489.35","1,292,243,782.85","1,377,903,987.37","1,345,389,083.81","1,327,582,472.63","1,272,826,022.31","1,218,469,518.91","1,355,913,336.14","1,380,601,300.89","1,271,958,787.28","1,291,900,617.39","1,500,825,444.03","1,577,125,958.65","1,742,856,083.88","1,847,581,080.27","2,008,291,459.46","2,838,995,381.69","2,751,610,504.17","2,862,924,259.74","3,060,190,188.29","3,071,171,359.26"
流动负债合计,"284,011,955.79","220,947,589.60","277,660,892.86","324,048,086.48","368,376,641.26","371,483,153.74","246,113,266.98","246,620,563.69","470,493,606.72","369,091,526.51","618,235,466.98","531,320,955.53","559,314,390.32","619,514,637.74","710,524,797.66","693,530,286.50","678,413,956.91","704,088,754.90","642,007,061.09","810,200,108.25","836,489,300.57","747,890,054.25","776,502,404.45","1,015,726,352.51","1,082,563,374.85","1,869,848,611.04","1,903,553,510.09","2,043,558,344.43","1,488,237,190.70","1,273,408,393.97","1,318,264,829.88","1,412,410,606.20","1,319,237,049.36"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,"12,000,000.00","12,000,000.00","12,000,000.00","12,000,000.00","12,000,000.00","12,000,000.00","12,000,000.00","12,000,000.00","12,000,000.00","12,000,000.00","12,000,000.00","12,000,000.00"
长期借款,"4,650,000.00","4,650,000.00",,,,,,,,,,,,,,,,,,,,,,,,"59,783,095.20","112,328,630.11","84,788,053.49","53,246,069.20","39,048,983.80","51,438,144.86","19,818,230.19","10,617,281.25"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,"549,410.00","549,410.00","993,494.90","993,494.90","975,951.80","968,173.30","968,173.30","1,036,427.90","1,144,740.77","1,134,616.67","3,569,220.30","5,049,251.47"
长期应付款,,,,,,"6,500,000.00","6,500,000.00","6,500,000.00","6,500,000.00","11,000,000.00","11,000,000.00","11,000,000.00","14,500,000.00","14,500,000.00","14,500,000.00","14,500,000.00","14,500,000.00","20,500,000.00","20,500,000.00","21,500,000.00","23,000,000.00","24,500,000.00","24,500,000.00","46,250,000.00","70,347,202.34","13,500,000.00","13,500,000.00","160,500,000.00","160,500,000.00","165,000,000.00","165,000,000.00","192,100,000.00","196,350,000.00"
长期股权投资,"500,000.00","500,000.00","554,500.00","554,500.00","554,500.00","554,500.00","554,500.00","554,500.00","554,500.00","500,000.00","500,000.00","12,500,000.00","12,500,000.00","12,500,000.00","12,500,000.00","12,500,000.00","12,500,000.00","12,500,000.00","12,000,000.00","12,000,000.00","12,000,000.00",,,,,,,,,"978,938.55","902,670.34","716,430.21","1,468,651.51"
专项应付款,"70,000.00",,,,,,,,,,,,,,,,,,,,,"10,982,700.00",,"10,564,300.00",,,"381,400.00","5,841,800.00",,"344,500.00","344,500.00","404,500.00","3,244,500.00"
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,022,728.62","25,404,917.50","24,787,106.32","24,169,295.14","23,551,483.96","22,933,672.78"
预计负债,,,,,,,,,,,,,,,,,,"31,670,000.00","31,670,000.00","31,670,000.00","31,670,000.00","31,670,000.00","31,670,000.00","31,670,000.00","31,670,000.00","31,670,000.00","31,670,000.00","31,670,000.00","31,670,000.00","31,670,000.00","31,670,000.00","31,670,000.00","31,670,000.00"
固定资产,"162,977,157.77","165,630,101.80","185,854,148.53","209,663,242.00","211,222,964.24","211,885,070.02","211,209,156.84","211,528,759.33","253,587,401.52","267,661,615.06","269,556,980.91","260,675,706.36","383,764,087.07","421,206,099.92","415,256,183.12","407,068,609.01","419,923,092.98","860,945,174.79","848,949,271.96","834,680,841.67","824,891,643.35","943,258,233.74","931,947,135.07","1,000,397,786.88","997,145,014.88","1,014,622,235.88","1,002,844,478.70","981,424,998.35","1,005,503,048.56","1,071,280,277.47","1,063,512,555.14","1,049,746,658.23","1,033,576,317.19"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,623,213.91","6,623,213.91","5,931,070.60","5,584,998.94"
在建工程,"8,502,722.22","18,348,926.28","28,838,963.77","25,587,154.39","39,444,789.42","44,491,591.51","62,779,642.55","77,415,129.62","93,501,118.26","172,004,438.56","135,850,699.14","247,466,250.68","258,409,483.61","401,491,430.42","439,711,345.08","470,503,844.48","489,460,746.49","131,507,714.28","141,122,477.34","152,613,274.29","173,707,658.88","81,088,713.84","98,369,917.92","79,636,569.93","98,951,064.65","92,277,244.74","100,222,003.39","113,616,404.98","114,980,956.08","64,006,059.16","71,543,244.06","62,701,152.25","78,591,346.53"
其他非流动负债,"1,544,333.33","4,380,333.33","6,209,174.05","9,362,776.65","11,189,258.45","11,144,264.22","10,961,897.65","14,939,824.29","34,939,349.10","17,312,968.02","22,619,734.96","27,615,546.37","34,464,163.06","50,247,241.72","51,308,491.74","53,356,283.43","60,569,049.02","82,376,453.77","77,861,389.05","66,490,551.41","67,130,042.51",,,,,,,,,,,,
工程物资,,,,,,"87,543.10","87,543.10","87,543.10","1,381,767.97",,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"6,264,333.33","9,030,333.33","6,209,174.05","9,362,776.65","11,189,258.45","17,644,264.22","17,461,897.65","21,439,824.29","41,439,349.10","28,312,968.02","33,619,734.96","38,615,546.37","48,964,163.06","64,747,241.72","65,808,491.74","67,856,283.43","75,069,049.02","134,546,453.77","130,031,389.05","119,660,551.41","121,800,042.51","140,343,136.90","125,202,664.43","156,224,362.95","164,568,995.80","170,167,804.55","229,329,201.75","351,732,678.94","315,340,945.69","329,623,524.81","336,128,730.22","322,153,697.47","335,277,336.12"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"290,276,289.12","229,977,922.93","283,870,066.91","333,410,863.13","379,565,899.71","389,127,417.96","263,575,164.63","268,060,387.98","511,932,955.82","397,404,494.53","651,855,201.94","569,936,501.90","608,278,553.38","684,261,879.46","776,333,289.40","761,386,569.93","753,483,005.93","838,635,208.67","772,038,450.14","929,860,659.66","958,289,343.08","888,233,191.15","901,705,068.88","1,171,950,715.46","1,247,132,370.65","2,040,016,415.59","2,132,882,711.84","2,395,291,023.37","1,803,578,136.39","1,603,031,918.78","1,654,393,560.10","1,734,564,303.67","1,654,514,385.48"
生产性生物资产,,,,,,,,,,,,,,"1,288,320.37","1,288,320.37","1,288,320.37","1,288,320.37","1,645,387.23","1,645,387.23","1,645,387.23","1,645,387.23","1,645,387.23","1,645,387.23","1,645,387.23","1,645,387.23","1,645,387.23","1,645,387.23","1,645,387.23","1,645,387.23","1,645,387.23","1,645,387.23","1,645,387.23","1,645,387.23"
实收资本(或股本),"39,180,000.00","100,000,000.00","108,000,000.00","108,000,000.00","108,000,000.00","144,000,000.00","144,000,000.00","144,000,000.00","144,000,000.00","144,000,000.00","144,000,000.00","144,000,000.00","288,000,000.00","288,000,000.00","288,000,000.00","288,000,000.00","288,000,000.00","288,000,000.00","288,000,000.00","288,000,000.00","288,000,000.00","288,000,000.00","288,000,000.00","288,000,000.00","288,000,000.00","288,000,000.00","288,000,000.00","296,940,000.00","519,929,330.00","519,779,330.00","519,779,330.00","519,529,330.00","519,494,330.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"32,962,017.89","136,443,821.08","152,688,909.48","152,688,909.48","152,688,909.48","1,421,743,348.03","1,421,743,348.03","1,421,743,348.03","1,421,743,348.03","1,421,743,348.03","1,421,743,348.03","1,421,743,348.03","1,277,743,348.03","1,277,760,785.10","1,277,760,785.10","1,277,760,785.10","1,277,760,785.10","1,277,760,785.10","1,277,760,785.10","1,277,760,785.10","1,277,760,785.10","1,277,760,785.10","1,277,760,785.10","1,277,760,785.10","1,277,760,785.10","1,277,760,785.10","1,277,760,785.10","1,342,656,785.10","4,254,315,432.65","4,324,918,478.13","4,324,918,478.13","4,336,621,061.42","4,336,419,180.01"
无形资产,"21,785,435.15","26,020,158.65","29,210,176.24","29,255,458.88","29,074,271.43","28,838,470.50","28,553,963.61","28,269,456.72","41,407,380.62","132,231,899.90","114,455,969.69","158,629,389.07","157,483,856.21","230,400,715.30","229,307,770.39","227,200,211.09","226,679,267.38","279,610,603.85","285,786,722.02","293,940,823.60","297,403,803.08","295,558,946.20","293,774,760.08","291,263,841.94","289,043,243.61","320,056,936.83","321,035,655.26","311,055,097.25","308,088,661.25","349,948,441.84","345,893,906.57","341,120,559.65","335,639,906.96"
盈余公积,"15,965,168.78","3,303,449.33","10,075,849.76","10,075,849.76","10,075,849.76","19,560,896.02","19,560,896.02","19,560,896.02","19,560,896.02","47,207,920.16","46,773,630.73","47,207,920.16","47,708,533.65","62,745,429.20","63,079,032.98","62,745,429.20","62,745,429.20","69,232,365.59","69,232,365.59","69,232,365.59","69,232,365.59","73,041,895.84","73,041,895.84","73,041,895.84","73,041,895.84","78,595,984.44","78,595,984.44","78,595,984.44","78,595,984.44","84,236,790.39","84,236,790.39","84,236,790.39","84,236,790.39"
开发支出,,,"2,217,777.90","3,320,580.85","3,757,720.85","3,320,585.98","12,482,715.89","18,546,813.31","20,281,942.66","12,811,487.67","14,395,239.16","12,811,487.67","14,399,265.57","12,811,487.67","12,811,487.67","12,811,487.67","11,925,093.56","12,811,487.67","12,811,487.67","12,811,487.67","7,411,487.67","9,231,954.43","10,081,803.28","9,268,856.26","11,661,050.22","15,726,924.97","20,524,614.81","17,305,185.16","27,145,477.02","21,854,978.89","25,456,032.05","33,603,768.00","42,213,512.10"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59,044,436.84","58,021,727.19","58,021,727.19","56,317,211.12","38,895,927.61"
商誉,"55,146,775.91","55,146,775.91","63,016,496.30","63,016,496.30","63,016,496.30","63,016,496.30","63,016,496.30","63,016,496.30","218,703,531.91","196,717,120.58","196,717,120.58","193,717,119.58","193,717,119.58","193,717,119.58","193,717,119.58","193,717,119.58","193,717,119.58","193,717,119.58","193,717,119.58","193,717,119.58","193,717,119.58","193,717,119.58","193,717,119.58","193,717,119.58","193,717,119.58","193,233,677.33","193,233,677.33","193,233,677.33","2,501,390,442.55","2,507,112,663.66","2,507,112,663.66","2,507,112,663.66","2,507,112,663.66"
未分配利润,"88,312,877.69","26,968,649.30","88,220,898.34","123,249,713.17","154,758,958.63","170,824,624.43","193,829,491.80","179,740,763.70","214,641,909.82","219,317,272.96","247,154,916.15","215,916,567.79","240,514,222.80","252,056,655.85","275,012,752.58","278,624,434.00","293,146,351.92","310,946,876.38","327,440,953.53","313,628,556.23","321,896,352.40","320,294,252.76","335,209,209.72","323,620,353.45","341,508,055.58","350,586,344.23","367,877,150.28","212,291,359.09","280,485,525.11","375,209,472.10","432,650,929.38","510,603,486.58","592,259,658.44"
长期待摊费用,"142,199.83","1,197,582.83","832,671.48","627,777.75","442,296.89","422,884.12","323,319.71","827,354.97","702,441.57","1,506,301.90","2,404,575.94","3,792,923.15","3,666,341.15","2,050,022.33","2,025,492.18","1,955,198.33","1,199,734.03","9,460,060.20","8,651,459.10","8,944,012.30","9,337,642.98","18,548,636.31","20,475,499.05","17,928,449.73","18,620,445.97","16,125,358.45","17,108,537.82","20,458,449.33","26,771,272.91","28,989,284.80","26,523,655.18","27,174,772.91","28,994,005.71"
少数股东权益,,,"321,114.13","25,000,213.01","25,211,733.74","25,223,007.42","25,416,121.93","24,731,505.78","24,895,062.66","26,171,196.97","21,266,583.38","22,499,717.74","21,243,657.68","18,944,610.50","19,158,396.77","21,748,897.66","24,299,059.81","12,322,267.41","10,469,377.23","7,789,012.13","5,697,897.31","11,009,530.67","9,527,156.97","12,857,305.32","11,085,275.28","35,494,269.80","33,309,639.99","30,178,467.21","27,212,423.55","25,561,402.53","24,106,981.85","22,908,252.70","21,226,272.11"
递延所得税资产,"2,822,570.29","3,220,326.35","4,088,871.41","4,941,450.71","4,402,182.22","5,363,800.76","5,698,445.80","8,086,266.55","5,568,503.95","8,737,803.43","7,621,364.86","10,371,216.85","5,679,673.00","16,060,381.67","14,822,551.07","17,832,241.55","15,158,784.94","21,873,933.24","21,788,487.78","20,005,096.23","20,160,699.82","18,445,108.92","18,445,108.92","18,681,117.16","17,698,952.23","21,198,379.43","21,077,044.92","23,945,726.61","25,606,428.22","32,889,207.95","32,777,982.95","29,013,728.95","28,858,614.42"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,"12,337,357.99","12,337,357.99","20,872,987.53","19,926,650.53","639,735,618.62","640,185,618.62","645,986,331.59","16,503,994.39","6,468,073.93","6,468,073.93",,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"251,876,861.17","270,063,871.82","314,613,605.63","336,966,660.88","351,915,221.35","357,980,942.29","384,705,783.80","408,332,319.90","635,688,588.46","792,170,667.10","741,501,950.28","899,964,093.36","1,029,619,826.19","1,291,525,577.26","1,321,440,269.46","1,344,877,032.08","1,371,852,159.33","1,524,071,480.84","1,526,472,412.68","1,530,358,042.57","1,540,275,442.59","1,586,380,868.24","1,593,343,499.12","1,646,405,611.14","1,661,402,423.80","2,327,597,715.28","2,330,845,191.38","2,347,662,159.75","4,066,077,013.61","4,123,105,160.57","4,119,140,082.92","4,091,955,825.35","4,098,083,329.56"
所有者权益(或股东权益)合计,"176,420,064.36","266,715,919.71","359,306,771.71","419,014,685.42","450,735,451.61","1,781,351,875.90","1,804,549,857.78","1,789,776,513.53","1,824,841,216.53","1,858,439,738.12","1,880,938,478.29","1,851,367,553.72","1,875,209,762.16","1,899,507,480.65","1,923,010,967.43","1,928,879,545.96","1,945,951,626.03","1,958,262,294.48","1,972,903,481.45","1,956,410,719.05","1,962,587,400.40","1,970,106,464.37","1,983,539,047.63","1,975,280,339.71","1,991,396,011.80","2,030,437,383.57","2,045,543,559.81","1,960,662,595.84","5,101,494,258.91","5,271,683,745.96","5,327,670,782.56","5,417,581,709.97","5,514,740,303.34"
资产总计,"466,696,353.48","496,693,842.64","643,176,838.62","752,425,548.55","830,301,351.32","2,170,479,293.86","2,068,125,022.41","2,057,836,901.51","2,336,774,172.35","2,255,844,232.65","2,532,793,680.23","2,421,304,055.62","2,483,488,315.54","2,583,769,360.11","2,699,344,256.83","2,690,266,115.89","2,699,434,631.96","2,796,897,503.15","2,744,941,931.59","2,886,271,378.71","2,920,876,743.48","2,858,339,655.52","2,885,244,116.51","3,147,231,055.17","3,238,528,382.45","4,070,453,799.16","4,178,426,271.65","4,355,953,619.21","6,905,072,395.30","6,874,715,664.74","6,982,064,342.66","7,152,146,013.64","7,169,254,688.82"
负债和所有者(或股东权益)合计,"466,696,353.48","496,693,842.64","643,176,838.62","752,425,548.55","830,301,351.32","2,170,479,293.86","2,068,125,022.41","2,057,836,901.51","2,336,774,172.35","2,255,844,232.65","2,532,793,680.23","2,421,304,055.62","2,483,488,315.54","2,583,769,360.11","2,699,344,256.83","2,690,266,115.89","2,699,434,631.96","2,796,897,503.15","2,744,941,931.59","2,886,271,378.71","2,920,876,743.48","2,858,339,655.52","2,885,244,116.51","3,147,231,055.17","3,238,528,382.45","4,070,453,799.16","4,178,426,271.65","4,355,953,619.21","6,905,072,395.30","6,874,715,664.74","6,982,064,342.66","7,152,146,013.64","7,169,254,688.82"
