科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"120,624,835.48","172,006,438.98","243,147,976.40","332,752,659.98","337,080,373.79","275,411,044.99","372,194,841.00","527,978,512.76","370,324,422.72","395,719,026.73","405,259,809.86","411,943,666.74","388,409,208.94","439,813,036.37","730,602,854.69","1,154,358,575.62","492,991,273.03","1,252,869,111.46","701,502,666.20","613,317,914.42","558,507,255.96","805,104,721.56","720,759,845.50","805,737,608.03","964,942,682.60","891,010,506.84","771,408,920.21","803,059,354.98","1,106,871,936.43","493,436,772.02","865,240,102.51","924,564,328.32","815,385,984.65","766,186,453.42","606,894,340.42","649,437,481.17","556,035,878.56","506,103,358.39","455,741,458.36","979,875,541.03","1,083,973,488.01","1,291,697,262.17","1,301,121,818.53","1,198,591,141.58"
短期借款,"80,000,000.00","50,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","87,800,000.00","87,800,000.00","40,000,000.00",,,,,,,,"50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","100,000,000.00","220,000,000.00","160,000,000.00","160,000,000.00","60,000,000.00",,"25,000,000.00","25,000,000.00","24,500,000.00","24,000,000.00",,,,,,"10,000,000.00","10,000,000.00","10,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00",
交易性金融资产,"34,000.00",,"3,625,020.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,"6,000,000.00",,,"4,000,000.00","2,000,000.00",,,,,,,,,,,"1,000,000.00",,,,"800,000.00",,,,,,,,,,,,"3,808,193.00","4,000,000.00",,,,,,,,
应付票据,"4,154,764.00","2,000,000.00",,,,,,,,,,,,,,,"4,983,320.00","30,075,200.00","39,796,499.00","3,403,299.00",,"19,024,285.20","16,924,285.20",,,,,"1,600,000.00","1,600,000.00","1,600,000.00",,,"28,890,000.00","31,990,000.00","7,570,000.00","11,778,593.25","16,188,593.25","5,340,000.00","4,030,000.00","5,880,000.00","4,780,000.00","3,480,000.00","2,560,000.00","1,400,000.00"
应收账款,"2,151,434.92","3,148,059.09","40,424,892.45","5,090,937.76","37,312,934.12","4,226,935.46","38,107,416.84","1,850,955.64","33,521,747.11","61,825,661.49","28,370,793.43","7,744,445.96","29,244,604.41","2,905,567.54","32,699,195.54","74,542,023.13","100,308,417.95","76,708,807.40","51,091,052.16","296,139,464.73","292,445,875.35","222,202,877.64","195,063,142.60","115,570,556.87","137,219,346.25","110,970,717.40","121,278,809.41","94,180,158.45","104,742,777.13","89,856,598.01","127,134,912.73","72,083,424.57","59,817,518.17","53,893,430.92","50,429,495.24","24,626,704.31","27,024,081.47","25,756,123.58","24,557,180.06","6,894,730.15","12,733,259.02","10,794,360.67","9,894,476.93","9,478,343.50"
应付账款,"25,102,395.13","24,921,072.38","15,028,829.29","54,976,819.68","47,909,721.59","44,626,259.51","42,767,583.22","5,839,137.54","5,738,214.94","7,372,806.77","4,852,793.47","54,869,808.97","80,141,902.58","106,534,993.29","106,186,586.55","190,264,998.55","136,381,428.32","68,942,745.95","67,649,808.68","111,724,931.32","93,378,920.14","78,849,476.68","73,882,530.54","115,924,870.40","108,989,880.16","242,073,903.88","668,769,425.21","837,932,210.87","768,020,303.16","748,997,604.76","795,563,191.99","933,659,108.57","863,845,992.73","828,741,977.82","929,647,099.79","986,704,540.63","913,532,575.65","863,525,115.29","586,822,527.66","374,428,939.12","348,077,273.00","360,910,197.68","351,037,442.39","332,804,510.08"
预付款项,"118,796,279.53","94,762,004.88","18,406,647.30","35,980,989.90","39,014,581.54","65,810,509.16","47,931,131.36","64,392,204.20","27,771,769.02","42,241,971.98","176,932,156.35","382,687,574.42","388,100,518.19","86,212,896.93","137,849,155.91","2,387,664.66","4,607,868.61","4,752,281.31","11,289,841.61","5,573,221.74","4,998,147.80","83,785,824.41","115,364,284.71","210,344,718.12","303,923,469.63","444,042,278.23","453,451,209.30","542,079,475.39","554,656,825.44","875,255,926.62","802,897,603.67","797,285,039.14","813,785,870.14","807,976,007.54","270,881,782.16","263,987,364.06","263,339,399.48","262,947,959.39","267,032,809.07","262,307,298.74","262,128,586.48","261,852,824.76","261,984,588.89","924,905.00"
预收款项,"147,847,748.07","183,292,031.04","290,064,708.86","179,108,748.87","145,505,380.49","124,058,451.67","101,180,634.67","31,779,752.92","32,509,430.57","82,569,341.62","101,343,106.10","286,226,959.67","326,135,338.17","207,880,250.67","5,072,296.11","154,831,496.11","91,000,423.57","129,322,516.08","137,415,674.49","76,932,370.10","180,303,651.88","394,803,889.89","584,097,084.52","775,775,242.09","1,063,996,523.30","1,296,407,606.68","1,337,352,511.74","1,155,055,509.88","1,124,965,822.27","896,705,314.36","691,853,515.12","406,404,275.07","417,452,081.64","421,061,469.39","216,020,296.93","83,760,924.24","101,082,607.64","132,263,340.89","140,543,023.98","188,290,814.37","315,041,822.37","276,221,230.33","286,853,934.70","118,991,161.97"
