科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"21,616,615.14","23,922,476.65","21,036,363.15","23,788,115.89","62,905,429.47","64,646,267.84","78,179,918.44","84,820,501.48","76,805,687.57","79,536,219.52","48,473,306.23","74,061,680.35","68,141,184.11","95,106,953.80","65,797,365.55","86,738,251.15","61,613,066.92","53,539,919.78","46,432,382.60","73,066,031.13","48,155,799.41","38,316,592.38","35,024,151.43","67,886,647.88","29,915,462.85","48,500,134.19","97,365,573.04","108,263,641.18","58,983,425.77","60,974,875.72","79,631,903.12","169,240,850.69","105,233,457.22","602,141,188.72","479,125,636.65","1,164,557,618.61","1,145,159,674.03","1,311,407,817.45","826,643,616.59","1,455,082,955.97","1,218,376,860.86","1,127,425,095.83","1,064,691,700.57","1,257,553,917.91","1,286,981,052.99"
短期借款,"20,000,000.00","40,000,000.00","60,000,000.00","64,600,000.00","70,000,000.00","100,000,000.00","70,000,000.00","70,000,000.00","70,000,000.00","70,000,000.00","70,000,000.00","90,000,000.00","90,000,000.00","130,000,000.00","90,000,000.00","80,000,000.00","60,000,000.00","70,000,000.00","85,000,000.00","85,000,000.00","90,000,000.00","100,000,000.00","125,000,000.00","140,000,000.00","205,000,000.00","180,000,000.00","200,000,000.00","145,000,000.00","145,000,000.00","210,000,000.00","281,000,000.00","284,000,000.00","303,000,000.00","555,000,000.00","614,141,308.53","616,908,160.53","728,943,281.91","862,681,173.81","917,997,380.00","945,747,380.00","813,767,530.53","779,144,366.72","766,920,000.00","865,041,000.00","1,016,040,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"269,000,000.01",,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"2,221,000.00","1,329,182.99","4,783,044.99","5,483,862.00","3,131,711.91","127,800.00","2,619,641.50","2,615,441.50","2,474,800.00","690,000.00","1,200,000.00","1,878,144.00","639,744.00","48,000.00","477,000.00","567,000.00","53,600.00","224,400.00","141,700.00","157,511.13","173,671.13","184,760.00","364,915.00","420,815.00","156,900.00","484,910.00","621,906.00","351,856.00","244,400.00","5,486,940.00","5,213,360.00","1,177,060.00","951,800.00","538,000.00","824,810.00","786,610.00","431,100.00","1,013,336.00","293,146.00","984,680.00","772,176.80","519,910.00","576,858.00","6,739,768.00","6,609,312.00"
应付票据,,,,"3,500,890.00",,,,,,,,,,,,,,,,,,,,,,,,,,,"16,640,000.00","77,162,092.47","86,001,949.51","94,081,949.51","70,000,000.00","44,000,000.00","20,000,000.00","20,000,000.00",,,,,,,
应收账款,"102,555,096.85","112,630,448.78","115,940,267.02","122,441,850.80","130,782,989.22","144,213,417.61","143,621,032.98","136,465,017.83","147,099,430.40","157,867,387.14","164,571,232.77","149,322,017.67","158,232,501.87","170,084,087.46","179,620,655.76","172,128,794.61","195,415,142.15","206,296,489.04","206,544,706.62","220,457,917.08","236,142,943.98","269,023,320.54","279,153,103.33","280,911,667.93","314,405,695.34","372,041,466.98","384,058,012.45","425,659,318.62","443,013,788.40","500,340,833.07","532,005,191.34","550,749,178.44","617,482,603.81","679,347,733.76","722,327,031.17","698,042,066.22","754,908,972.08","961,251,791.17","1,184,373,302.69","837,431,960.78","847,183,607.78","937,756,165.70","949,472,668.30","944,184,756.04","956,290,570.20"
应付账款,"13,589,003.90","16,147,938.64","13,320,267.63","11,042,999.70","16,378,747.98","28,739,302.59","25,653,066.04","19,474,711.22","18,272,692.52","30,618,563.10","26,548,698.41","31,525,451.33","24,904,705.72","30,846,195.09","26,614,835.01","34,878,850.79","41,805,323.68","63,239,029.43","43,007,684.60","40,777,084.93","48,697,273.72","36,515,428.43","41,231,260.40","60,466,185.10","53,236,502.91","84,511,187.08","104,872,037.15","79,725,027.29","55,463,762.55","107,385,991.50","136,313,348.34","157,084,850.85","181,780,421.19","148,025,990.35","170,012,356.89","218,081,999.40","186,118,457.49","143,659,134.14","94,211,076.25","180,982,609.01","143,761,087.16","166,459,884.67","189,657,451.94","205,041,666.24","204,345,194.30"
预付款项,"12,676,470.03","14,942,834.57","12,587,217.06","6,126,402.46","6,839,272.31","9,238,876.39","7,924,876.00","14,616,606.69","19,913,789.23","24,948,821.13","25,793,922.78","25,484,341.70","31,788,249.27","40,937,732.04","36,925,922.50","43,793,393.78","35,606,231.41","37,496,950.43","31,352,007.36","29,410,966.37","38,222,919.53","33,483,652.91","51,425,155.06","26,740,211.04","85,925,626.55","77,096,099.82","54,980,023.55","51,558,440.10","48,891,894.18","70,387,333.28","82,849,616.37","79,573,132.18","119,315,947.47","92,762,429.58","96,461,295.55","117,380,089.00","152,262,190.89","116,627,128.76","185,144,817.91","90,833,383.35","111,538,956.02","97,727,887.04","108,680,193.84","56,952,545.52","54,344,190.26"
预收款项,"1,726,393.43","1,891,506.56","2,378,130.28","3,230,736.32","2,374,353.92","2,507,549.03","1,078,289.59","1,253,781.74","436,519.43","394,961.16","219,219.16","2,557,514.80","826,801.10","5,890,893.12","5,318,603.72","2,091,650.23","769,415.58","612,198.50","2,339,867.33","7,554,743.00","7,439,790.25","6,173,798.70","13,058,519.37","7,568,788.39","6,330,185.78","43,929,495.43","35,283,641.29","50,580,160.54","25,502,341.94","19,188,578.21","17,555,663.34","21,864,976.92","20,748,855.42","39,276,502.75","38,260,811.66","55,193,053.01","47,477,399.58","64,474,433.91","51,463,690.53","61,710,178.28","10,928,395.40","49,234,477.38","29,463,353.01","57,433,556.93","44,162,954.43"
其他应收款,"38,929,425.50","17,140,331.98","16,992,386.90","26,869,141.57","28,495,648.32","36,669,184.88","37,108,784.55","31,608,053.93","23,281,344.60","27,188,080.84","29,458,081.67","25,121,992.74","32,902,696.67","27,581,419.11","18,885,854.67","24,908,137.17","36,959,773.90","14,852,010.63","40,030,653.55","27,796,867.14","30,005,804.80","13,650,195.26","53,506,553.61","29,267,512.27","42,462,908.18","43,060,140.79","55,208,683.11","38,540,642.16","48,537,422.46","46,130,394.91","76,307,533.65","99,098,932.31","99,552,523.89","108,625,443.31","106,481,399.61","95,004,334.25","107,401,878.46","108,087,979.74","189,788,498.31","82,565,078.30","72,171,769.06","88,262,902.79","88,953,945.90","47,352,524.12","70,445,830.88"
应付职工薪酬,"4,187,780.73","5,539,449.00","4,863,402.22","4,823,526.85","4,347,793.43","5,160,580.60","4,396,549.64","3,812,289.37","3,742,996.21","3,950,197.87","787,763.12","4,301,730.21","4,284,951.34","4,532,880.83","1,261,787.43","6,169,341.68","5,192,082.62","6,333,806.81","5,442,572.75","8,456,006.83","7,520,236.48","7,726,159.60","4,471,613.31","12,663,103.27","10,158,561.72","9,490,824.76","4,636,187.16","18,873,887.98","11,690,858.58","14,224,624.58","7,478,066.05","21,058,926.76","16,474,920.40","16,997,273.91","12,661,052.04","26,158,004.72","10,423,526.18","19,534,598.29","15,153,595.77","53,128,335.01","27,754,635.74","28,121,760.04","15,843,165.41","42,030,209.22","18,583,427.73"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"5,882,223.55","3,201,965.42","2,667,160.11","7,782,430.35","7,575,595.21","5,630,612.96","4,850,812.89","2,679,291.25","3,900,852.30","6,779,536.30","1,297,981.98","8,379,195.58","6,047,783.02","8,439,957.81","3,816,039.85","11,277,449.92","10,739,763.16","7,208,848.50","3,157,213.88","10,272,044.83","8,925,110.61","12,537,359.14","4,907,398.83","9,588,287.49","9,909,494.34","10,773,465.55","12,549,321.40","34,286,461.14","33,491,602.17","19,591,430.13","21,198,899.82","27,422,109.82","28,712,427.82","20,778,549.26","11,680,248.20","24,886,545.45","25,168,782.66","14,810,896.31","19,831,183.64","27,863,598.05","18,038,461.60","9,454,223.29","14,452,294.43","23,181,258.25","27,144,525.21"
应收利息,,,,,,,,,,,,,,,,"27,862.00","7,968.59",,,,,,,,,,,,,,,,,"411,161.02","1,023,287.67","65,753.42","104,431.77","65,753.42",,"1,145,555.56","3,836,417.44","1,897,433.32","4,878,766.65","3,758,591.98","5,637,920.37"
应付利息,,,,"104,038.40","104,038.40",,,"243,760.00","243,760.00","101,775.00","101,775.00","122,425.00","122,425.00","121,131.85","121,131.85","114,312.50","114,312.50","134,963.88","134,963.88","175,264.98","175,264.98","184,338.41","184,338.41","269,218.15","269,218.15","311,413.25","311,333.34","282,416.67","279,694.44","428,027.76","428,027.76","583,083.34","583,083.34","699,372.22","699,372.22","861,894.23","861,894.23","1,174,096.40","1,174,096.40","3,524,611.83","3,124,074.83","2,832,359.69","2,741,094.06","2,762,946.38","3,361,658.68"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,045,800.00",,,
应付股利,"4,180,000.00","10,330,662.91","4,318,600.00","4,180,000.00","4,180,000.00","3,260,400.00",,,,"1,944,644.00",,,,"2,499,904.00",,0.02,0.02,"1,439,944.73",,,,"3,019,528.74",,,"5,430,489.05","1,942,618.80",,,,,,,,"9,457,074.43",,,,"6,264,338.10",,,,,,,
存货,"15,009,774.12","23,989,587.42","26,813,603.60","26,069,559.86","32,344,498.70","32,793,424.43","32,980,744.28","35,538,611.60","32,607,743.84","36,958,052.58","43,248,111.93","45,042,110.36","43,691,850.57","47,922,426.23","53,417,179.35","50,406,422.28","51,653,478.57","61,489,982.85","60,118,590.61","66,580,095.06","66,749,035.87","63,191,838.11","62,546,675.07","76,417,911.63","71,083,693.20","89,015,677.85","126,866,579.08","99,205,376.33","101,459,868.60","114,770,665.62","147,911,184.41","142,015,265.47","146,344,235.31","144,126,079.94","174,040,784.10","155,541,477.62","177,372,749.39","183,541,278.88","182,818,828.46","217,773,265.71","193,092,391.05","196,505,370.16","195,913,643.76","203,227,917.11","191,093,608.30"
其他应付款,"3,535,496.81","12,287,477.70","1,951,641.16","10,986,118.49","17,776,315.16","4,891,253.88","4,038,174.41","3,372,287.11","2,551,391.35","4,476,715.51","6,696,517.96","10,714,858.79","13,678,503.12","6,565,857.04","4,822,417.61","31,634,596.15","45,730,274.94","22,490,465.96","39,701,162.79","57,003,814.42","43,062,845.67","6,146,001.01","36,496,213.64","36,953,475.08","10,044,194.39","32,670,381.16","9,057,192.06","50,275,556.98","50,734,599.37","43,115,025.23","46,266,872.18","52,960,010.53","316,956,914.33","65,553,666.29","52,704,916.43","83,031,384.63","96,725,088.00","83,128,830.47","34,438,512.61","33,748,165.62","41,924,956.65","34,652,172.42","84,406,333.77","98,183,328.12","85,825,560.96"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,"19,368.44","22,811.72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,084,527.07","13,702,195.05","69,152,489.34","67,256,852.51","68,095,591.24","70,703,109.34"
一年内到期的非流动负债,,,,,"202,164.00","295,000.00","808,474.00",,,"91,509.40","248,566.40",,"490,000.00",,,,"239,880.78",,,,,,,,,,,,,,,,,,,,,,,"20,000,000.00",,"20,000,000.00","30,100,000.00","66,257,172.93","163,257,172.93"
其他流动资产,"9,791.51","9,791.51","9,791.51",,"20,416.66","22,953.02","8,166.64",,,"3,000.00","10,500.00",,,,,,,,,,,,"21,000.00","3,758,125.58","3,000.00",,,"5,572,369.87",,,,"2,020,898.06","25,600.00","3,128,367.57","36,387,898.58","55,639,663.74","11,953,069.36","2,419,604.36","64,590,186.47","362,827,687.06","333,396,240.35","327,960,968.03","384,197,418.19","616,937,533.90","604,498,212.75"
其他流动负债,"174,024.00","1,715,270.01","3,399,059.83",,,,,,"252,053.40",,,,"217,164.00",,,,"22,431.76",,,,,,,,,,,,,,,,,"277,777,769.00",,,,,,,,,,"229,750,144.00","160,140,144.00"
