科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"287,309,925.98","584,004,126.54","886,277,372.51","1,381,360,675.08","429,761,956.92","822,503,637.96","1,205,237,206.85","1,685,955,311.67","399,570,864.33","911,054,156.16","1,446,519,821.38","2,079,106,081.63","636,166,283.59","1,243,626,445.56","1,776,451,543.69","2,463,784,268.88","704,355,156.02","1,279,993,661.59","1,862,915,702.43","2,758,848,253.77","713,833,075.46","1,148,734,913.08","1,860,838,300.81","3,056,074,263.94","967,742,861.79","1,753,000,412.93","2,851,540,826.20","4,016,304,415.30","946,548,472.28","1,726,622,149.45","2,604,113,590.69","4,009,010,468.21","1,432,023,304.19","2,547,257,919.13","3,784,840,000.59","5,449,663,157.77","1,483,073,808.28","2,674,350,285.02","3,984,672,926.64","6,317,135,286.24","1,676,337,150.97","2,934,391,557.31","4,480,939,280.14","7,372,340,332.18","1,695,873,918.74"
二、营业利润,"67,513,929.59","124,259,206.31","170,331,050.11","299,294,647.88","90,227,944.43","157,893,100.75","218,422,361.14","342,985,058.36","91,510,724.38","191,150,369.84","296,766,708.79","470,818,276.32","199,922,911.87","365,075,393.63","502,760,998.04","696,968,380.73","321,276,198.31","534,577,852.76","740,504,889.69","1,030,535,026.23","397,608,398.83","563,348,767.46","891,748,413.23","1,233,027,894.59","455,663,846.43","648,926,991.72","1,040,935,811.08","1,418,048,087.71","500,859,667.68","725,266,232.31","1,083,467,302.81","1,592,152,021.25","618,659,430.74","916,457,477.61","1,350,647,654.92","1,920,272,977.41","646,285,595.94","985,928,518.01","1,453,183,284.76","2,163,054,507.24","713,581,455.65","1,061,373,507.49","1,461,172,926.68","2,409,698,087.41","715,674,829.33"
减:营业成本,"118,789,464.12","260,426,805.89","418,385,746.28","646,792,877.24","230,937,580.57","451,188,781.41","663,025,795.60","849,421,641.43","222,351,448.51","519,161,683.78","813,697,827.70","1,062,304,172.56","305,430,419.25","591,344,381.87","868,242,692.64","1,108,874,245.48","239,178,418.47","472,153,605.87","670,183,090.75","933,431,521.94","176,330,625.01","323,835,181.31","528,920,903.67","805,295,002.98","337,575,882.49","676,818,523.27","1,055,720,712.23","1,466,557,371.73","302,382,829.66","603,035,751.95","934,896,384.95","1,381,373,776.43","428,634,575.87","886,669,797.82","1,356,479,360.85","1,928,749,946.98","406,899,412.88","829,161,200.70","1,323,722,275.69","2,087,519,662.56","489,566,776.20","993,989,953.36","1,591,686,710.62","2,576,956,362.64","557,723,650.09"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"2,694,891.96","5,166,525.07","7,657,726.17","12,618,382.09","3,142,395.11","5,910,045.24","8,447,728.77","13,224,716.55","3,280,254.71","7,347,584.16","11,293,215.40","17,894,238.30","5,576,426.82","11,691,226.88","15,277,626.70","23,286,239.26","7,692,214.34","12,802,368.67","20,198,670.56","31,368,426.09","8,965,073.93","13,714,851.32","24,366,898.45","41,716,795.65","8,521,145.93","16,198,736.23","30,379,592.92","45,471,249.58","11,028,315.03","19,794,351.22","30,194,542.55","48,787,376.07","21,053,824.97","31,626,833.03","49,295,365.83","64,583,906.01","22,550,473.49","33,869,350.86","43,741,676.68","69,550,712.13","24,480,271.60","38,662,786.84","57,542,958.26","91,910,167.61","31,495,527.89"
营业外收入,"63,750.65","160,328.03","939,827.56","1,859,516.25","172,688.64","793,115.94","977,227.39","2,360,892.99","179,580.06","534,591.34","1,338,712.43","5,131,770.92","1,242,983.59","1,929,986.52","2,828,546.96","5,710,714.29","620,782.59","1,214,173.53","3,771,795.44","17,025,861.32","448,970.68","936,946.47","9,777,766.36","16,668,586.61","3,558,779.27","6,764,991.67","10,402,193.40","21,867,142.14","4,157,107.25","19,867,756.10","22,660,439.98","29,983,412.54","5,099,886.72","13,951,413.18","18,303,264.57","20,763,284.54","5,500,776.49","9,507,750.91","15,061,792.07","39,311,631.44","3,738,868.36","10,740,299.05","15,987,492.14","3,543,183.65","2,132,626.22"
销售费用,"71,910,843.27","133,902,324.58","207,627,744.27","306,710,315.60","79,114,775.15","148,485,372.36","228,412,767.90","351,304,827.40","54,592,609.12","136,844,252.14","238,599,669.18","377,508,905.88","85,547,548.06","192,468,196.71","304,416,775.86","481,509,719.28","104,920,642.44","189,588,647.79","310,797,895.69","610,316,206.57","114,094,345.62","202,195,045.34","363,638,517.47","774,036,283.63","144,682,435.07","307,721,701.60","541,509,690.11","815,524,109.07","127,739,597.20","288,144,200.14","398,639,155.09","751,296,977.64","301,618,471.13","574,306,936.15","861,496,594.87","1,276,782,710.27","320,365,566.79","644,046,912.04","931,906,492.49","1,617,921,637.14","371,615,093.26","710,708,895.64","1,127,971,041.07","1,805,174,804.09","306,811,227.37"
减:营业外支出,"78,066.40","297,926.99","511,216.41","1,222,792.07","111,979.66","2,786,518.18","3,166,653.69","4,040,948.21","21,161.27","1,090,221.31","1,271,337.50","2,525,280.47","214,694.68","373,420.05","548,955.81","1,633,360.11","301,423.32","540,761.33","1,968,771.69","11,263,851.70","395,095.61","817,573.28","1,666,760.10","5,100,895.51","829,278.75","2,028,968.18","2,662,069.38","2,860,551.98","45,725.76","414,344.26","791,998.50","8,800,833.21","2,076,170.30","5,189,717.82","11,851,301.39","13,850,661.32","742,119.77","3,702,819.55","5,826,385.47","6,184,416.78","905,712.91","4,164,254.89","5,514,875.29","5,099,143.40","1,075,996.32"
管理费用,"28,963,316.91","62,334,305.47","87,505,549.66","124,518,161.47","31,752,697.14","61,839,972.86","92,871,496.55","138,941,771.26","30,489,262.19","61,346,168.83","93,089,258.18","173,714,591.33","44,878,673.12","91,993,729.53","123,588,304.44","207,259,804.95","50,964,702.57","105,649,189.99","168,662,026.47","230,981,645.05","44,601,892.28","102,319,732.11","149,701,959.19","333,914,210.00","45,129,223.66","147,002,321.54","248,832,920.46","358,689,804.44","45,089,507.32","153,876,158.19","249,883,928.48","371,512,194.33","76,786,226.18","184,096,388.17","277,459,156.19","423,183,283.90","102,216,024.47","198,898,683.61","317,969,089.16","492,838,017.67","97,394,599.59","185,675,525.77","306,725,912.70","578,074,229.92","98,352,808.84"
其中:非流动资产处置净损失,,,,"-682,889.87",,,,"441,525.96",,,,"57,200.42",,"95,865.66","95,865.66","425,667.01",,,"211,499.53","8,958,556.90","213,764.20","235,610.46","252,333.21","1,506,610.70","88,429.31","161,270.02","185,517.18","518,357.00","3,267.34","88,046.76","123,552.92","6,656,171.00","1,899,629.74","1,899,629.74","7,934,515.90","11,428,568.40","531,217.02","1,815,863.90","2,419,593.71","2,630,375.88","323,691.19","892,663.22","1,265,841.92",,
