科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"38,744,164.40","46,121,529.34","69,224,354.03","76,318,373.43","79,770,541.81","71,999,532.57","49,823,297.07","55,792,223.98","85,880,368.62","74,909,894.88","73,714,915.78","79,656,859.82","60,057,862.58","110,878,156.70","70,433,492.81","82,712,384.43","67,422,356.28","61,618,664.38","54,854,822.10","63,972,631.21","97,076,086.24","77,126,683.89","82,020,495.09","63,424,608.29","53,560,882.47","44,709,708.15","36,325,287.28","53,184,231.42","35,964,110.18","52,838,859.62","38,649,420.71","38,985,841.98","160,388,367.79","184,568,617.88","177,250,852.05","173,919,127.33","177,845,905.80","180,397,453.03","183,539,365.82","47,607,938.10","53,551,875.11","73,218,425.23","62,813,144.32","51,617,578.49","51,225,000.04","99,606,056.03","76,142,502.15","81,510,157.47","61,574,892.84"
短期借款,"87,000,000.00","81,000,000.00","96,000,000.00","81,000,000.00","81,000,000.00","77,000,000.00","77,000,000.00","63,000,000.00","83,000,000.00","73,000,000.00","83,000,000.00","63,000,000.00","83,000,000.00","70,000,000.00","45,000,000.00","50,000,000.00","60,000,000.00","80,000,000.00","85,000,000.00","85,000,000.00","115,000,000.00","105,000,000.00","105,000,000.00","85,000,000.00","85,000,000.00","85,000,000.00","60,000,000.00","100,000,000.00","70,000,000.00","90,000,000.00","90,000,000.00","70,000,000.00","70,000,000.00","100,000,000.00","90,000,000.00","90,000,000.00","110,000,000.00","100,000,000.00","100,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","80,000,000.00","60,000,000.00","40,000,000.00","50,000,000.00","60,000,000.00","30,000,000.00","30,000,000.00"
交易性金融资产,,,,"223,590.00","543,520.00","302,300.00","244,530.00","164,930.00","205,240.00","270,390.00","182,120.00","213,580.00","189,390.00","136,030.00","158,400.00","177,020.00","177,020.00","157,480.00","140,130.00","136,570.00","140,810.00","120,860.00","109,290.00","121,180.00","112,390.00","78,930.00","92,080.00","81,770.00","74,450.00","69,270.00","86,410.00","129,480.00","129,480.00","224,460.00","147,710.00","134,970.00","103,680.00","98,760.00","105,290.00","108,170.00","112,470.00","105,240.00","110,820.00","101,640.00","90,750.00","82,710.00","87,760.00","78,690.00","91,120.00"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"19,176,355.39","22,259,076.11","21,534,782.00","41,040,783.50","19,532,800.88","22,774,794.82","34,820,658.80","48,067,125.43","22,779,678.00","19,536,794.28","33,314,437.70","57,877,418.78","22,069,236.08","20,814,576.70","38,106,649.60","87,557,223.86","48,590,778.00","71,815,478.74","64,200,734.73","105,851,455.28","37,827,383.80","40,106,222.00","59,718,903.88","85,813,048.97","48,553,955.72","75,772,598.00","85,808,969.49","140,566,356.71","81,337,097.74","80,645,871.34","67,770,596.63","95,055,689.53","45,166,016.73","45,599,756.98","55,954,200.64","126,339,142.40","53,836,779.77","63,044,358.06","77,214,273.65","95,262,525.98","79,202,847.20","56,609,896.08","74,619,672.54","117,789,315.15","74,826,394.62","45,878,355.89","60,338,362.05","147,649,204.96","90,279,895.11"
应付票据,,"5,530,000.00","7,870,000.00",,,,,"6,860,000.00","13,380,000.00","12,070,000.00","13,500,000.00","12,340,000.00","10,560,000.00","5,000,000.00",,"3,330,000.00","9,350,000.00","5,950,000.00",,,,"4,900,000.00","12,360,000.00","17,550,000.00","10,000,000.00","6,680,000.00","12,280,000.00","10,000,000.00","3,460,000.00","9,920,000.00","10,000,000.00","11,960,000.00","8,910,000.00","5,000,000.00","8,960,000.00","14,310,000.00","9,800,000.00","5,160,000.00","10,000,000.00","6,350,000.00","13,130,000.00","9,620,000.00","5,000,000.00","9,490,000.00","10,000,000.00","34,070,000.00",,"21,610,000.00",
应收账款,"113,474,489.94","123,063,563.42","125,090,665.67","87,436,899.08","121,277,914.62","125,122,764.83","133,400,824.50","97,499,357.22","117,307,749.12","137,362,847.47","156,804,473.46","118,110,702.42","145,440,011.77","109,442,922.22","114,165,008.50","75,628,574.87","105,922,982.46","107,834,424.01","121,730,874.13","86,274,257.30","111,283,785.77","113,769,805.25","131,392,523.40","99,362,370.65","107,492,198.03","110,545,633.93","123,292,790.06","78,035,241.91","115,634,905.12","136,428,198.93","151,432,688.73","111,480,861.32","138,648,062.42","171,928,302.75","205,446,508.59","140,266,476.98","199,098,002.70","231,989,525.95","242,623,651.54","142,109,673.19","156,668,005.36","202,755,503.74","230,017,033.94","141,845,100.08","164,576,258.18","215,941,010.25","252,825,887.02","175,725,681.89","229,083,733.72"
应付账款,"48,334,804.32","53,957,207.45","63,758,550.06","54,410,213.83","59,024,640.81","60,194,581.94","65,285,263.40","57,295,265.62","59,200,881.80","61,607,911.97","82,953,757.91","81,804,867.11","83,186,522.81","56,904,375.36","53,119,405.55","60,940,079.10","63,190,463.71","63,606,036.37","72,639,667.28","61,389,541.78","68,392,228.58","74,126,594.28","72,695,086.30","73,913,385.24","83,141,509.46","81,676,794.40","69,707,649.06","68,780,097.65","67,578,361.48","83,951,812.28","72,826,567.42","70,143,431.87","71,697,936.63","78,241,799.61","85,527,679.52","78,153,612.49","84,173,756.02","94,565,172.22","109,356,340.98","82,554,765.86","86,942,769.06","97,713,552.39","109,406,029.06","89,063,314.90","91,363,802.07","109,341,155.15",,"117,585,214.85",
预付款项,"4,689,892.05","4,365,504.81","5,205,709.56","4,452,684.38","5,104,106.76","4,322,710.61","3,670,217.71","13,810,657.94","2,982,972.40","3,994,431.39","6,727,912.49","6,575,110.73","8,055,123.84","2,536,616.52","3,748,574.46","1,946,642.50","2,263,930.85","3,606,963.33","4,895,092.70","5,023,424.17","43,215,902.68","51,443,973.01","13,524,427.08","4,040,736.03","3,692,943.97","4,141,254.56","3,060,165.80","4,492,924.29","3,410,079.76","7,920,489.54","2,494,046.16","3,013,081.88","2,031,508.14","3,391,719.60","5,662,480.11","3,267,849.09","5,729,812.58","3,565,827.21","3,460,353.52","1,557,353.96","1,490,144.86","3,766,910.84","4,743,332.41","3,557,058.39","4,936,616.32","3,354,682.12","2,236,166.56","1,541,074.01","6,486,803.33"
预收款项,"8,493,215.06","4,382,106.05","7,669,618.20","8,034,319.50","8,567,329.63","8,505,867.76","8,396,148.94","19,781,004.71","21,515,581.07","11,086,886.47","14,413,653.13","11,377,057.35","14,955,516.24","3,544,364.62","4,625,110.92","6,282,214.90","5,468,993.69","5,444,740.87","4,893,903.25","9,369,306.06","4,094,093.53","6,246,719.84","5,804,246.82","11,605,394.52","10,227,472.68","7,636,600.93","5,665,353.83","5,489,328.99","7,067,161.60","8,356,256.64","3,828,435.42","4,001,479.73","2,640,626.68","2,989,918.50","3,798,347.48","4,552,213.52","3,553,283.94","3,290,549.19","4,551,647.33","3,821,569.73","4,476,830.12","5,212,008.65","5,615,863.54","4,673,921.30","4,951,554.62","3,148,197.00","2,828,594.79","3,003,574.77","2,777,548.59"
其他应收款,"22,654,335.25","18,732,612.95","16,160,206.66","8,080,518.81","16,855,235.58","11,504,212.50","12,671,409.85","6,421,379.23","10,181,676.65","10,941,047.67","10,306,030.74","5,251,661.06","11,573,617.57","2,238,953.87","3,102,315.86","2,126,937.31","6,225,439.25","4,346,429.92","5,166,050.72","2,864,421.04","4,680,425.06","8,144,829.99","8,123,273.47","6,558,731.46","11,893,884.60","5,313,729.04","4,996,814.20","5,277,574.90","3,663,823.33","4,463,723.17","4,309,126.72","3,844,843.51","18,990,717.43","18,288,968.65","9,904,209.42","4,279,540.34","36,923,831.93","36,521,399.78","32,059,996.09","30,957,889.38","5,766,770.78","3,438,738.67","2,018,491.43","3,187,821.82","4,027,684.70","4,820,921.51","5,840,470.73","10,990,020.93","13,586,294.64"
应付职工薪酬,"2,285,807.67","976,413.79","1,318,818.33","2,553,238.24","667,291.73","1,836,107.95","2,183,651.44","3,514,212.46","740,795.53","846,098.35","1,171,886.78","4,555,825.73","2,033,883.19","2,586,091.81","3,054,350.09","6,489,083.73","4,379,473.95","3,541,858.90","3,573,175.14","6,230,208.38","1,329,011.67","1,630,241.75","3,299,636.79","6,817,185.57","2,893,176.88","1,888,889.52","1,574,745.34","5,686,808.36","6,308,839.09","1,895,546.51","2,537,097.56","9,267,929.66","5,900,791.88","2,130,967.59","2,321,438.49","10,366,558.08","3,992,524.17","8,361,018.34","4,644,124.74","11,023,070.21","5,256,196.70","4,889,601.20","6,987,935.10","10,672,963.46","4,504,396.26","4,476,932.95","5,996,180.86","15,918,509.07","5,040,545.71"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"3,020,046.22","4,847,960.87","2,555,691.47","5,611,000.90","1,574,156.34","2,114,968.70","3,763,837.48","944,989.12","-1,077,914.04","4,183,657.02","3,034,608.55","8,132,913.26","4,662,773.72","10,836,247.19","5,882,561.02","4,501,140.00","4,912,543.84","2,993,594.76","2,997,122.20","6,776,567.37","4,020,257.95","2,045,751.22","6,990,925.51","1,731,844.05","4,489,101.11","2,580,454.81","4,314,277.26","5,545,317.21","5,588,617.40","-1,695,939.15","-3,462,237.71","-7,172,207.40","5,242,831.93","8,007,830.10","12,259,490.57","14,801,517.47","14,042,266.70","17,231,394.82","16,471,086.41","15,301,283.10","15,933,162.50","14,527,545.00","16,531,502.73","7,205,249.12","12,528,467.54","10,637,898.09","10,709,240.50","8,867,159.56","8,536,078.49"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,"131,202.87","131,202.87",,,"48,902.76","48,902.76",,,,,,,,,,,,,,,,,"569,333.33",,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"366,274.73","366,274.73","366,274.73","366,274.73","366,274.73","366,274.73","366,274.73","366,274.73","366,274.73","366,274.73","366,274.73","366,274.73","366,274.73","366,274.73","366,274.73","366,274.73","366,274.73","366,274.73","366,274.73","366,274.73","366,274.73","366,274.73","366,274.73","366,274.73","366,274.73","366,274.73","366,274.73","366,274.73","366,274.73","366,274.73","366,274.73","366,274.73","366,274.73","366,274.73","366,274.73","366,274.73","366,274.73","366,274.73","366,274.73","366,274.73","366,274.73","11,215,758.58","419,308.13","419,308.13","366,274.73","6,262,731.23","366,274.73","366,274.73","366,274.73"
存货,"114,150,416.63","110,119,287.40","123,910,156.63","112,805,289.44","122,935,311.67","125,465,702.19","128,849,215.70","125,650,780.47","133,948,647.76","117,206,586.21","128,649,436.14","123,971,204.15","156,794,277.52","128,999,755.34","122,429,745.64","111,027,635.73","134,196,715.31","134,354,017.59","136,719,183.95","113,836,815.01","127,051,345.71","127,752,126.35","114,536,480.23","124,070,678.50","148,656,036.43","135,922,762.54","115,320,076.16","96,776,175.88","115,869,991.41","117,650,325.31","122,756,691.94","108,970,035.65","136,389,901.60","125,474,563.38","125,954,708.36","120,953,431.76","119,017,540.72","108,853,200.19","121,212,629.33","128,965,102.92","146,328,704.77","135,656,513.51","138,837,163.60","143,559,838.44","151,340,707.36","156,844,112.70","148,487,659.63","140,275,738.44","155,383,861.26"
