科目,2011-12-31,2012-12-31,2013-12-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
无形资产,"8,651,904.57","10,498,309.56","9,080,766.43","8,838,882.34","8,862,193.68","10,220,359.11","9,947,887.65","15,929,027.43","339,378,558.13","332,878,779.41","324,362,729.00","317,206,483.73","309,661,242.58","300,966,498.30","292,656,916.05","292,383,012.72","284,331,372.49","278,534,035.73","270,341,833.90","272,096,564.88"
盈余公积,"10,745,534.40","19,154,467.26","28,502,743.96","28,502,743.96","28,502,743.96","30,670,000.00","30,670,000.00","30,670,000.00","30,670,000.00","40,882,350.12","40,882,350.12","40,882,350.12","40,882,350.12","51,150,735.41","51,150,735.41","51,150,735.41","51,150,735.41","68,770,216.79","68,770,216.79","68,770,216.79"
开发支出,,,,,,,"1,333,446.98","3,830,578.85","3,991,175.79","5,798,694.82","13,975,941.42","14,658,346.63","14,758,431.54","14,318,559.54","14,734,611.35","11,757,825.60","11,908,981.58","24,992,568.23","27,335,902.82","30,903,587.13"
减:库存股,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,"396,456,249.98","396,759,276.76","396,759,276.76","397,195,998.17","397,195,998.17","397,195,998.17","397,195,998.17","397,195,998.17","397,195,998.17","397,195,998.17","397,195,998.17","397,195,998.17"
未分配利润,"96,943,749.09","172,757,410.24","226,656,957.87","270,941,789.40","298,083,664.83","325,848,564.19","344,078,993.47","343,203,656.99","371,602,951.07","393,244,262.76","415,536,832.44","425,022,489.34","452,318,708.17","477,442,030.08","504,856,164.04","537,907,233.89","581,773,845.58","596,545,318.82","631,071,609.45","659,733,433.07"
长期待摊费用,,,"678,212.22","564,001.90","1,483,222.50","440,776.42","379,163.68","317,550.94","460,209.76","26,368.89",,,,"20,758.00","26,388.89","512,813.28","786,085.75","751,682.94","738,206.91","801,359.40"
少数股东权益,,,,,,,,,"279,950,808.87","288,517,883.49","294,713,093.12","304,003,807.67","312,473,099.48","283,652,133.30","293,150,361.02","303,208,418.59","270,907,760.68","178,131,199.22","189,306,510.00","199,559,175.88"
递延所得税资产,"537,902.88","1,534,840.71","2,384,084.02","1,899,492.69","1,769,058.43","2,509,785.91","2,509,785.91","3,444,152.36","4,616,500.60","4,221,482.94","4,221,940.70","2,642,368.81","2,688,465.76","2,328,755.08","2,207,977.32","2,164,371.25","2,175,048.85","2,432,884.60","2,320,829.81","2,321,956.08"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,"11,162,480.00",,,,"31,436,475.00","9,794,100.00","20,314,761.00","6,500,000.00","4,386,713.67","14,118,280.70","9,004,538.06","14,805,982.73","9,098,473.45","9,958,192.26","9,778,947.52"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"111,871,752.15","159,521,107.00","171,962,935.90","169,282,412.96","168,593,357.60","197,595,393.04","197,086,533.52","235,905,401.71","1,004,953,771.24","1,041,105,519.75","1,050,348,495.29","1,116,041,589.10","1,113,599,486.56","1,115,309,889.32","1,112,526,421.78","1,103,102,260.31","1,100,078,691.29","1,110,051,934.34","1,102,346,198.73","1,118,677,762.40"
所有者权益(或股东权益)合计,"251,606,567.59","335,829,161.60","399,076,985.93","443,361,817.46","889,890,467.66","919,822,316.29","938,052,745.57","937,177,409.09","1,245,527,512.04","1,285,948,248.47","1,314,436,027.78","1,333,212,399.23","1,368,977,909.87","1,376,053,395.39","1,412,965,757.07","1,458,590,408.49","1,470,156,362.27","1,414,344,435.43","1,459,283,756.84","1,498,497,157.14"
资产总计,"385,856,672.41","492,823,297.44","546,012,916.08","569,133,692.93","1,007,626,950.00","1,046,738,062.26","1,049,141,796.04","1,065,142,745.05","1,727,329,217.89","1,766,940,898.18","1,811,698,154.21","1,830,244,050.58","1,852,442,721.42","1,858,353,316.55","1,760,123,386.57","1,832,340,471.61","1,844,963,739.11","1,851,010,992.14","1,837,280,392.97","1,883,485,781.46"
负债和所有者(或股东权益)合计,"385,856,672.41","492,823,297.44","546,012,916.08","569,133,692.93","1,007,626,950.00","1,046,738,062.26","1,049,141,796.04","1,065,142,745.05","1,727,329,217.89","1,766,940,898.18","1,811,698,154.21","1,830,244,050.58","1,852,442,721.42","1,858,353,316.55","1,760,123,386.57","1,832,340,471.61","1,844,963,739.11","1,851,010,992.14","1,837,280,392.97","1,883,485,781.46"
