科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"13,842,290.63","10,552,318.89","234,862,452.46","122,838,996.89","11,157,837.62","31,609,573.12","59,168,364.92","48,056,625.56","30,526,281.47","30,074,593.38","35,727,163.58","48,921,457.46","34,772,776.11","27,679,192.36","43,094,729.69","142,050,854.70","28,261,437.60","35,581,734.61","40,360,423.72","38,315,523.58","26,951,816.73","77,817,949.65","72,960,859.13","127,427,439.01","125,336,422.34","101,598,146.66","109,314,387.33","15,900,430.63","58,716,298.55","58,850,538.16","22,225,455.83","23,329,222.99","27,741,046.49","33,422,364.15","73,327,387.22","21,749,354.45","24,014,341.59","18,743,700.48","23,544,594.91","45,563,378.75","30,204,483.70","30,667,637.29","51,600,168.91","41,911,975.77"
短期借款,"815,606,882.85","784,314,191.10","1,013,138,198.16","514,867,930.16","478,207,930.16","473,108,031.16","366,266,576.16","345,406,576.16","345,406,576.16","345,306,576.16","345,306,576.16","340,426,473.16","340,426,473.16","334,426,473.16","334,426,473.16","419,906,473.16","334,500,000.00","334,500,000.00","304,500,000.00",,,,,,,,,,,,,,,,,,,,"50,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32,160,178.50","33,783,973.12","46,056,598.12","56,380,565.03","24,010,342.03","23,365,159.36","18,315,159.36","17,167,032.24","5,083,500.00","4,925,471.81"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"1,514,611.37","1,745,590.70","827,875.19","2,835,057.70","3,031,703.84","3,285,834.80","3,239,679.14","4,096,945.79","2,215,174.48","2,599,576.14","4,532,576.91","1,244,426.00","749,983.61","5,075,407.88","6,809,284.10","9,113,843.92","5,602,999.46","2,186,488.65","863,672.13","9,123,908.48","5,989,052.73","5,669,975.10","6,513,191.64","8,488,501.49","5,003,465.21","9,305,243.95","12,833,844.18","9,215,846.56","5,198,463.95","11,525,360.61","12,656,720.55","15,120,954.82","19,992,728.23","17,429,746.17","15,187,382.98","8,713,995.65","15,940,292.75","11,201,908.95","7,799,088.96","12,484,377.44","6,968,109.84","4,653,468.01","3,483,296.38","3,832,157.06"
应付票据,"4,376,402.72","2,358,066.00","3,289,860.00","1,609,183.43","3,472,893.13","2,618,645.60","3,766,613.78","4,993,248.64","3,319,944.89","4,018,458.64","4,908,914.26","6,518,695.80","6,101,265.30","2,219,609.84","1,427,867.11","4,754,610.46","4,195,621.59","1,292,612.60",,"600,000.00","663,871.50","174,516.07","1,730,762.47","902,798.00","2,112,748.00","1,006,598.00","819,453.80",,"892,436.00","1,173,409.08","971,097.90","739,248.45","297,017.93",,,,,,,,,,"2,000,000.00","2,000,000.00"
应收账款,"64,414,495.92","62,533,582.77","54,938,365.02","13,037,516.10","7,373,639.44","12,788,456.37","13,026,548.77","9,934,992.97","11,682,396.17","9,791,148.72","11,776,719.47","15,646,281.81","10,648,215.30","16,143,692.24","13,293,662.21","9,937,684.73","5,237,943.18","27,830,323.66","35,067,437.27","36,621,194.23","41,171,831.18","53,547,550.58","60,615,966.46","70,131,360.12","64,904,333.21","71,110,557.52","69,457,477.09","93,030,304.92","86,027,485.55","119,249,749.40","163,131,675.53","176,609,107.70","175,289,750.50","174,526,061.43","181,052,787.14","173,553,139.90","170,092,569.05","178,756,561.26","182,863,006.58","145,429,905.04","149,957,988.99","184,818,880.58","160,385,733.30","144,946,121.26"
应付账款,"40,871,425.65","34,208,582.48","29,790,060.26","35,026,417.98","33,550,473.33","36,421,592.46","34,772,153.23","30,663,624.26","30,556,021.32","29,440,186.64","27,513,004.60","32,377,476.27","30,713,504.12","34,321,739.69","35,073,520.08","37,901,088.60","34,681,117.37","32,519,618.97","36,113,035.39","42,056,456.88","48,834,978.46","47,133,836.75","48,840,865.86","36,530,091.18","38,486,529.60","38,246,849.17","34,357,724.21","38,276,534.17","36,747,216.54","59,251,401.29","76,831,088.55","84,483,381.41","98,511,578.31","90,263,499.23","87,249,391.42","63,726,224.68","68,387,807.50","70,766,028.96","69,564,679.49","52,057,656.76","55,754,999.44","53,167,597.71","54,136,336.46","37,092,368.24"
预付款项,"155,784,108.73","96,699,873.10","74,771,238.78","6,633,467.96","4,988,610.08","7,106,376.81","7,424,671.90","112,371,020.48","7,275,345.64","9,805,100.37","5,195,737.22","7,567,065.97","7,386,604.91","5,302,584.21","5,151,719.42","7,691,225.13","4,879,368.95","4,860,725.29","6,472,127.38","10,229,607.62","9,879,298.30","41,300,475.76","68,845,036.72","21,796,992.85","26,269,674.38","30,941,380.24","33,262,510.52","33,821,228.34","49,764,102.42","28,667,674.05","33,049,903.69","28,270,535.23","30,458,476.87","28,881,633.85","30,681,812.52","40,780,063.57","38,743,289.89","105,792,885.54","48,542,342.19","55,812,945.09","86,648,701.07","52,988,811.92","68,195,670.38","64,172,050.36"
预收款项,"10,642,074.62","8,475,884.29","6,478,160.86","8,274,106.14",,"3,000,957.23","1,807,434.34","4,381,752.11","1,273,414.01","3,366,777.05","3,524,115.89","6,811,114.39","2,608,572.08","5,345,030.71","4,094,124.65","5,869,950.04","3,223,093.64","6,170,618.80","7,015,402.38","15,243,601.98","14,915,865.54","17,573,761.58","21,580,023.64","13,003,355.72","12,861,612.86","13,761,206.10","13,948,083.41","10,170,392.60","6,629,757.14","7,099,302.31","6,593,765.52","9,503,709.19","8,307,954.82","7,405,648.96","4,948,042.23","6,904,818.60","6,400,952.79","7,076,744.94","5,587,151.62","5,079,682.49","4,692,048.15","8,111,991.41","8,439,691.81","7,398,253.83"
