科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,,"1,776,079,662.10","1,962,260,905.60","2,715,812,762.38","2,754,650,908.97","4,044,737,874.75","3,986,011,882.20","5,863,946,619.27","6,245,191,617.08","8,193,763,438.50","7,639,325,730.48","6,578,271,206.10","7,170,632,056.79","7,717,021,344.72","7,492,330,701.15","11,158,565,486.77","10,375,407,193.62","9,940,373,874.42","12,395,337,677.11","16,612,740,784.48","12,859,853,682.48","13,007,409,424.51","13,281,874,263.73","16,726,970,096.00","14,776,880,673.12","14,818,038,689.14","14,197,993,846.12","19,580,127,632.91","16,861,497,300.80","19,841,947,842.96","20,680,358,865.45","24,434,414,214.89","19,813,675,236.03","22,120,837,738.85","23,920,259,572.80","24,601,345,959.52","22,376,774,310.11","25,554,740,578.75","21,915,179,514.30","27,122,981,855.33","26,804,858,082.96","29,882,970,357.70","34,791,181,838.51","34,221,837,770.90","32,688,466,426.84","37,040,344,786.58","30,623,467,662.77","38,209,952,558.31","32,226,199,923.48"
短期借款,,"1,136,528,598.67","1,085,352,369.96","1,157,524,538.38","2,285,428,741.92","1,573,169,974.96","843,889,932.89","1,246,076,002.01","1,941,340,971.69","1,688,008,994.71","1,417,307,029.03","1,041,583,872.39","1,554,239,793.76","950,668,270.50","618,605,565.47","545,176,001.50","607,244,617.43","1,192,420,171.00","1,296,625,644.88","1,541,238,008.87","1,403,669,827.39","1,172,660,032.06","1,562,644,835.02","2,742,091,634.05","2,453,003,448.95","1,450,500,846.69","1,607,609,810.19","1,245,568,357.29","1,425,603,106.39","3,303,332,520.65","2,951,634,240.42","2,765,864,402.35","4,049,801,658.35","4,161,707,790.15","4,349,208,871.55","2,961,108,213.46","3,395,110,206.40","6,142,494,637.40","4,031,289,920.00","4,771,648,754.00","4,705,993,012.18","6,014,421,693.20","6,105,778,408.58","3,174,887,395.62","3,585,304,520.98","4,741,754,576.66","4,372,831,525.04","5,472,765,901.24","6,000,985,956.82"
交易性金融资产,,,,,,,,,,,,,,,"3,379,000.00","3,672,000.00",,,,,,,,"137,050,693.51","132,448,613.74","267,379,520.00","275,503,560.00","51,077,466.30",,"16,814,383.80","15,603,862.90","66,996,021.60","113,101,656.00","22,389,004.10","8,951,000.00","37,867,082.40","46,992,992.00","103,611,375.00","101,537,280.00","129,296,023.50","115,226,000.67","285,619,257.60","257,308,337.00","384,067,087.32","399,300,476.69","1,090,763,052.20",,"4,115,199,600.23","7,112,834,821.02"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42,535,438.20","39,549,497.48","76,807,591.20","68,647,440.00","124,022,304.70","130,827,816.00","92,014,803.10","208,965,944.88","236,466,063.57","303,251,243.67","168,670,171.20","167,051,786.00","307,262,099.54","448,300,438.73","482,880,099.94","804,662,003.08","379,338,525.97",,"213,435,765.47","279,446,634.78"
应收票据,,"5,346,928,071.50","4,604,692,929.30","4,220,450,732.24","5,457,227,181.19","6,543,171,048.03","5,600,748,929.85","3,995,709,174.84","2,955,799,405.40","4,983,640,712.71","7,077,126,398.13","8,032,144,322.26","11,284,070,402.97","15,988,426,294.25","12,095,194,252.26","11,289,227,182.23","13,096,326,246.27","15,232,088,801.12","9,720,448,581.27","9,551,350,772.66","11,743,004,774.02","11,786,874,364.17","9,154,785,244.20","9,242,232,142.39","10,672,289,185.48","17,359,033,633.37","16,645,387,763.82","14,126,950,813.40","15,313,574,856.34","17,699,323,219.17","14,353,912,791.23","13,780,880,376.52","10,660,368,805.78","10,252,234,679.19","9,592,569,707.73","8,927,939,101.91","9,249,468,559.16","12,884,312,465.23","13,241,181,480.94","16,742,874,274.52","21,063,359,617.99","23,437,109,626.26","23,848,108,993.60","25,291,238,910.52","25,272,874,816.80","27,578,915,285.27","26,338,786,920.99","24,992,664,675.62","26,933,707,127.40"
应付票据,,"1,600,151,509.04","2,101,464,379.38","1,920,298,734.92","2,213,894,266.33","2,897,985,986.61","3,895,182,467.26","4,185,776,225.10","4,536,202,337.51","5,583,212,929.30","5,704,128,731.74","3,474,708,825.62","4,422,552,319.03","4,444,837,651.95","2,662,966,158.04","4,109,729,681.29","5,569,003,318.47","4,392,958,673.01","4,970,706,033.09","5,965,759,459.51","6,983,089,669.74","6,096,533,351.50","5,385,922,851.80","5,244,310,106.70","5,657,358,958.64","6,219,348,005.75","6,334,024,645.14","6,687,151,599.77","6,843,374,689.52","7,142,960,118.99","9,897,993,178.78","10,867,683,844.51","7,781,017,142.05","6,644,024,276.00","6,763,425,011.91","5,283,915,078.21","5,446,878,779.67","5,315,686,832.34","7,491,052,808.02","8,758,864,180.54","7,943,286,646.96","8,485,425,727.17","11,999,623,253.14","12,361,446,846.30","14,026,369,443.39","13,813,699,608.40",,"15,925,016,265.08",
应收账款,,"3,051,093,361.23","3,421,121,153.13","1,884,247,357.22","3,971,606,356.33","3,244,636,746.47","4,102,464,222.25","2,934,299,119.61","4,985,634,984.08","4,778,262,992.67","5,547,562,444.55","3,320,801,077.73","6,437,184,420.95","4,888,303,861.60","6,557,935,735.45","4,577,505,700.52","8,462,127,500.75","5,985,095,511.29","6,692,303,804.16","4,737,509,830.84","7,205,560,912.80","5,572,766,817.95","6,109,934,602.10","4,168,525,397.14","8,339,346,368.88","6,132,041,642.75","7,753,509,327.48","4,440,534,339.82","9,399,790,220.22","12,455,618,495.54","13,219,220,487.81","9,660,031,602.65","12,838,265,686.15","10,395,709,850.28","11,880,334,533.33","8,976,615,257.47","12,132,195,278.56","10,549,283,716.88","12,977,876,391.55","11,336,192,971.74","17,335,158,323.98","13,729,697,307.22","19,403,453,743.34","13,572,535,350.44","21,596,749,620.40","17,449,238,745.54","17,222,707,185.51","13,155,363,494.20","21,068,856,020.57"
应付账款,,"6,151,463,410.26","5,630,341,577.63","5,470,295,864.46","6,818,498,143.84","7,437,573,172.37","6,950,008,911.93","6,442,175,056.59","6,852,518,760.43","7,939,256,785.28","8,261,540,384.98","8,382,340,533.54","10,540,276,903.81","12,376,090,471.77","11,935,277,943.21","13,137,584,334.00","15,809,777,288.37","13,723,797,134.39","10,210,055,531.93","13,078,975,509.97","12,281,287,590.37","11,353,453,483.78","10,019,802,146.05","9,962,420,973.54","12,559,769,407.48","15,312,081,937.48","14,130,032,438.28","13,472,675,550.89","16,571,507,097.66","20,319,303,916.01","17,174,519,809.44","15,922,080,225.78","16,011,298,258.71","15,173,542,800.94","14,193,246,245.12","14,264,753,447.71","16,098,884,307.91","17,963,845,622.82","15,979,511,628.54","21,897,787,394.18","28,966,880,749.35","29,324,250,757.13","31,654,925,696.19","30,654,794,938.52","31,643,765,186.39","33,990,742,830.05",,"30,869,354,934.85",
预付款项,,"863,582,784.99","986,733,259.90","1,066,471,985.27","1,234,640,611.73","1,284,268,782.91","1,292,725,929.07","905,658,028.21","1,222,912,999.66","834,770,385.17","1,044,912,198.38","885,107,586.37","1,090,588,306.71","1,198,097,528.28","1,284,657,331.72","1,637,739,747.83","1,774,828,844.73","718,512,654.70","536,116,859.50","431,537,902.92","528,849,772.97","460,497,352.78","472,920,379.51","365,397,070.50","512,799,768.95","428,201,252.80","490,983,911.18","405,481,103.37","564,468,549.84","616,806,087.99","640,051,167.36","487,985,072.32","543,172,548.62","570,186,229.49","625,596,856.83","401,642,433.45","427,745,172.16","432,497,183.43","461,729,766.70","595,832,151.19","850,608,429.46","596,410,376.18","762,288,887.65","559,802,492.16","786,405,849.00","892,878,443.17","1,011,946,117.81","1,109,227,313.17","1,238,679,670.77"
预收款项,,"547,097,525.56","588,009,182.03","559,739,805.06","531,999,288.71","753,763,436.02","602,446,761.69","1,052,874,237.34","597,975,936.49","553,468,714.67","625,354,991.06","747,092,843.79","977,027,504.49","1,204,845,310.95","1,034,410,260.77","1,166,047,586.10","1,800,012,812.12","1,379,657,583.07","939,080,214.15","882,764,570.36","1,263,820,526.60","1,046,049,588.34","879,156,590.11","872,835,717.97","1,125,367,691.98","1,209,496,523.23","1,333,053,243.15","1,211,259,736.92","1,459,640,730.15","1,907,214,186.34","1,937,468,840.65","1,479,206,814.82","1,480,269,591.06","1,411,293,211.37","1,624,317,829.79","1,637,474,054.56","1,530,847,915.11","1,373,017,730.57","1,327,245,816.24","4,627,211,871.86","4,591,794,849.50","5,567,136,919.01","4,145,575,794.21","5,814,905,624.90","4,609,366,676.17","4,823,324,358.11",,,
