科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"407,111,549.87","460,717,455.90","500,506,129.52","435,695,009.46","447,084,331.46","392,395,291.83","316,780,113.71","365,537,357.63","324,264,791.72","128,999,075.88","145,689,651.69","178,483,824.84","211,627,191.06","350,443,949.11","155,025,501.43","389,999,333.57","324,762,581.98","404,447,404.55","323,385,119.48","422,634,387.51","175,745,163.48","451,314,844.91","244,789,050.45","283,501,789.53","357,168,218.74","216,410,743.01","214,324,013.75","576,411,297.61","343,188,998.76","238,015,068.73","220,427,144.43","262,848,194.09","223,886,989.52","281,274,051.86","203,607,770.03","218,478,257.32","421,881,788.56","330,432,476.09","222,680,135.55","222,446,801.74","261,899,091.86","330,406,735.04","281,531,445.03","611,713,019.87","269,710,763.67","1,366,300,029.95","1,504,183,795.19","1,620,199,576.87","1,396,133,178.38"
短期借款,"903,000,000.00","995,800,000.00","1,029,000,000.00","524,000,000.00","544,000,000.00","514,000,000.00","532,000,000.00","554,000,000.00","732,000,000.00","682,000,000.00","690,000,000.00","704,000,000.00","770,600,000.00","805,600,000.00","729,600,000.00","567,600,000.00","572,600,000.00","492,600,000.00","482,600,000.00","286,600,000.00","45,000,000.00","45,000,000.00","5,000,000.00","5,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00",,,,,,,"210,600,000.00","210,600,000.00",,"210,000,000.00",,,,,,,,,,,,
交易性金融资产,,"33,027,458.46","19,979,768.88","40,294,392.00","10,483,156.00","25,019,590.00","20,165,999.00",,,,,,,,,,,,,,,,,,,,,,,,,,,"3,156,285.00","2,604,000.00","5,196,050.00","3,192,608.00","3,567,022.00","3,544,602.00","3,865,208.00","4,001,970.00","3,914,532.00","5,107,734.00","3,488,552.00","3,457,164.00",,,,
交易性金融负债,,,,,,"4,000,000.00","4,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,"3,639,121.78","3,082,079.04","984,556.99","982,705.00","7,299,621.87","250,000.00","429,152.74","1,252,769.28","978,928.12","100,000.00","100,000.00","380,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付票据,"38,000,000.00","81,116,000.00","91,758,800.00","45,416,174.00","51,214,634.00","82,964,460.00","82,198,480.00","113,123,640.57","74,475,954.70","7,050,000.00","5,735,120.00","6,235,120.00","10,000,000.00","14,891,470.00","28,641,470.00","11,070,000.00","22,120,000.00","22,120,000.00","3,865,761.00","5,738,891.92","2,923,130.92","4,250,000.00","4,500,000.00","2,500,000.00",,,,,,,,,,"20,900,000.00","29,900,000.00","12,500,000.00","3,500,000.00",,,,,,,,,,,,
应收账款,"79,779,182.21","65,611,859.25","91,882,061.73","10,309,682.51","10,664,522.59","8,182,583.54","10,532,185.55","9,556,621.72","10,914,757.52","4,687,585.40","1,985,462.00","2,106,890.68","780,297.87","810,291.28","1,361,361.16","581,484.67",,,,,"1,000,000.00","3,836,447.70","2,679,000.00","5,016,594.70","4,612,965.40","100,845,031.75","97,168,286.65","1,882,451.10","5,890,151.81","11,637,759.03","6,662,769.49","7,744,066.07","14,919,497.66","21,950,655.44","22,841,391.41","3,202,023.63","8,826,209.60","9,232,327.85","4,964,401.40","1,523,001.25","5,827,681.92","9,285,388.71","5,154,084.22","1,896,353.02","7,370,286.99","7,819,222.63","3,735,331.12","1,139,809.25","6,255,333.21"
应付账款,"113,441,201.84","92,120,481.63","97,623,871.18","41,035,953.23","38,748,245.97","39,548,820.75","40,846,848.65","65,057,609.67","47,136,378.17","46,902,110.74","40,434,749.47","92,157,786.03","81,776,479.74","105,200,634.56","109,766,040.93","54,137,971.91","19,486,370.71","33,452,669.42","17,230,678.77","17,681,222.42","9,237,123.32","7,215,844.21","5,474,984.53","24,485,202.48","23,969,996.42","34,274,660.19","31,453,396.95","56,395,277.04","51,884,624.84","47,949,386.01","55,579,228.82","92,675,693.06","103,699,594.34","121,313,945.58","130,204,644.99","145,786,007.39","123,544,914.58","116,148,628.33","118,391,120.76","108,943,038.39","104,359,816.19","107,461,134.61","93,272,016.14","88,656,249.88","71,413,245.46","70,746,751.81",,"89,446,135.52",
预付款项,"243,080,172.37","180,512,744.26","142,152,349.19","53,944,016.90","73,724,894.99","55,405,108.77","45,468,476.87","3,831,610.08","16,305,356.71","11,493,877.14","10,367,645.08","6,035,454.00","6,683,351.00","6,278,908.00","6,580,119.00","435,392.93","616,000.00","400,000.00","406,000.00","410,000.00","6,220,000.00","8,410,000.00","522,465.00",,,"91,450,000.00",,"43,088.19","132,794.97","263,192.55","31,866.81","11,383.62","27,855.73","27,948.28","1,173,146.44","341,849.25","135,942.48","114,083.33","247,985.23","373,410.97","276,502.73","797,410.23","264,843.66","480,755.69","2,129,714.36","3,075,395.02","2,777,355.23","553,827.96","1,594,089.17"
预收款项,"2,334,279,411.31","2,316,175,131.84","2,315,677,634.63","2,344,522,039.30","2,288,915,921.56","2,262,194,395.02","2,210,548,216.00","1,916,482,137.26","1,885,287,148.55","1,848,018,030.90","1,790,796,103.10","1,742,083,616.89","1,701,773,244.02","1,883,407,942.63","1,944,186,123.67","2,048,498,132.68","1,994,952,896.87","1,952,302,050.84","1,889,872,610.69","1,868,026,705.60","1,834,210,507.17","2,062,841,883.71","3,099,869,800.83","3,416,058,529.50","3,363,544,475.36","3,182,862,305.12","3,057,797,045.36","3,817,893,629.83","3,673,600,456.94","3,520,332,222.81","3,354,671,040.33","3,236,128,737.62","3,094,652,847.77","2,981,824,868.23","2,829,437,607.04","2,789,267,858.14","2,760,121,369.50","2,982,382,873.90","2,833,013,305.24","2,747,121,362.12","2,589,355,542.77","2,433,828,141.68","2,273,823,272.77","2,792,391,037.11","2,658,019,698.60","4,058,406,619.50","3,996,577,108.35","4,051,396,853.56","3,903,343,865.42"
