科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
其他应收款,"4,280,788.32","3,921,338.07","2,564,702.51","1,945,886.13","1,798,809.60","1,682,768.70","1,851,238.81","1,637,396.61","834,777.42","2,715,233.27","14,550,496.02","24,402,205.73","20,794,243.72","14,472,453.56","14,253,828.05","13,202,770.57","66,641,435.44","70,200,804.56","65,663,890.54","24,976,110.86","69,524,985.60","70,209,755.25","73,393,872.39","60,498,588.46","60,264,147.95","1,569,247.71","2,190,193.40","4,162,301.25","3,780,073.45","1,177,612.58","1,214,670.56","1,073,635.23","870,470.21","751,112.13","699,860.54","296,685,630.19","291,349,539.46","286,083,743.75","285,573,162.78","259,412,520.71","265,726,224.48"
应付职工薪酬,"399,129.46","373,704.53","341,633.73","1,335,386.19","221,499.00","402,958.35","556,500.00","948,465.00","291,825.13","443,898.64","586,809.24","1,546,776.87","250,184.98","418,595.05","575,253.21","948,615.05","321,761.85","407,571.08","409,030.58","925,012.54","860,121.28","904,622.76","1,102,444.38","1,906,595.25","1,111,438.46","1,337,716.65","1,588,232.22","2,126,449.02","939,321.10","980,956.66","1,071,827.89","2,419,100.09","1,469,809.99","1,750,018.20","1,864,815.36","2,782,452.66","1,440,864.44","1,660,763.53","2,037,337.24","1,688,995.75","881,106.89"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"2,393,617.09","2,501,980.46","1,319,361.59","2,438,430.97","1,621,296.37","1,574,283.68","1,564,353.63","2,960,068.70","2,904,181.06","1,400,007.60","1,436,459.97","1,486,247.72","1,484,151.95","1,488,236.34","1,535,024.45","1,751,521.15","1,794,059.28","1,818,525.35","2,003,108.14","2,310,468.97","1,891,945.71","2,003,996.17","2,251,733.44","1,747,094.02","1,721,321.81","1,685,971.40","1,948,763.14","2,475,714.69","2,719,417.94","2,988,463.78","3,339,409.34","2,558,876.45","2,590,977.86","2,535,353.28","2,547,844.10","11,158,124.49","5,852,164.63","6,518,077.52","7,498,238.81","9,646,869.49","5,135,343.55"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,"4,349,566.51",,,"2,057,929.73","2,105,631.23","2,049,870.98","2,049,870.98","2,073,348.98","2,007,282.98","1,610,820.98","1,812,120.98","2,535,560.98","2,542,160.98","2,530,280.98","2,573,510.98","2,621,910.97","2,682,607.64","2,668,696.53","2,688,786.91","2,714,049.41","2,704,257.75","2,636,154.98","2,599,106.36","2,618,028.58","2,608,021.64","2,861,517.01","2,955,778.09","2,911,450.44","2,900,866.31","2,768,844.08","2,768,250.87","2,815,525.58","2,815,532.82","2,748,000.18","5,399,035.12",,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,"4,349,566.51","4,349,566.51","4,349,566.51","4,349,566.51","4,349,566.51","4,349,566.51","4,349,566.51","4,349,566.51","4,349,566.51","4,349,566.51",,"4,349,566.51","4,349,566.51","4,349,566.51",,"4,349,566.51",,,,,,,,,,,,,,,,,,,,,,,,
存货,"1,266,432.41","1,247,265.17","1,245,596.93","1,311,788.61","1,296,975.78","1,291,415.86","1,310,368.95","1,397,847.56","1,377,568.38","1,360,530.88","1,418,802.52","1,462,364.37","1,374,917.81","1,366,514.09","1,248,208.57","1,338,507.75","1,402,297.60","1,364,333.83","1,376,356.88","1,550,038.20","1,358,159.68","1,474,440.66","1,447,494.63","1,563,576.59","1,506,145.39","1,503,752.09","1,388,884.34","1,443,372.89","1,552,779.03","1,402,661.79","1,367,459.42","1,290,792.60","1,332,962.16","1,237,110.15","1,174,348.62","3,310,457.39","4,570,376.41","4,370,073.62","4,506,373.64","4,867,764.22","5,397,391.69"
其他应付款,"51,017,215.39","50,990,400.08","44,112,986.41","45,405,688.77","36,738,374.67","30,241,448.23","27,313,897.90","28,348,098.36","24,633,157.87","25,991,191.65","22,967,348.69","39,429,306.12","31,937,115.46","27,455,259.92","28,028,773.92","28,921,410.32","25,083,931.52","28,652,834.58","28,808,631.75","29,895,240.12","27,896,477.96","28,400,529.73","28,481,356.80","28,795,081.43","30,686,542.92","30,601,919.50","28,493,583.53","29,115,758.45","27,283,575.89","28,811,012.72","29,688,807.41","31,653,568.72","30,660,288.63","30,070,434.16","29,547,944.83","102,987,112.63","82,618,467.09","31,223,820.36","17,822,630.33","20,642,862.93","19,309,388.04"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"20,000,000.00","20,000,000.00","28,000,000.00","28,000,000.00","29,000,000.00","29,000,000.00","29,000,000.00","30,000,000.00","30,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","17,000,000.00","17,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","25,000,000.00","25,000,000.00","10,000,000.00","10,000,000.00","16,272,000.00","16,272,000.00",,,,,,,"1,437,686.00","881,879.00","326,072.00",,,
其他流动资产,"9,384,535.24","9,384,535.24","9,384,535.24","9,712,591.65","9,798,875.21","9,674,909.34","9,734,307.37","9,551,525.87","9,574,770.39","9,585,980.90","9,521,427.20","9,540,382.90","9,509,342.77","9,619,235.97","9,617,779.42","9,534,265.67","9,623,867.49","9,584,933.26","9,386,780.15","8,879,092.82","9,037,899.42","9,249,597.46","9,287,067.36","8,724,389.86","8,792,776.45","9,038,356.06","9,362,448.48","9,026,182.37","8,858,509.53","8,703,572.24","8,591,670.13","8,375,704.47","8,449,446.45","8,507,745.36","8,662,584.31",,,,,"362,069.57","521,464.90"
其他流动负债,"6,339,223.41","6,949,693.60","6,554,398.18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"33,432,802.50","36,052,810.28","34,866,433.76","44,386,432.42","41,673,008.51","40,363,085.87","33,705,901.49","37,839,243.57","34,862,478.67","61,994,244.22","56,777,921.97","87,176,987.35","80,600,915.82","117,735,310.21","115,912,166.23","128,259,307.47","126,563,443.90","128,160,975.01","127,424,308.23","125,001,197.85","118,001,869.86","113,562,480.59","111,361,796.08","98,567,323.74","92,813,176.04","99,948,031.73","133,999,866.13","95,334,946.41","83,915,439.95","45,327,077.34","45,249,567.11","29,915,635.80","26,557,496.11","25,047,351.42","26,763,649.54","424,230,601.82","394,989,640.75","338,394,889.11","329,554,666.74","318,030,334.98","310,354,867.36"
流动负债合计,"90,808,688.04","91,304,278.24","101,479,934.90","99,105,079.00","88,412,043.41","92,597,757.71","73,815,056.35","73,677,399.68","69,138,902.65","45,327,841.40","42,840,885.58","57,002,711.03","52,512,360.17","48,442,396.54","48,669,188.78","55,650,911.63","54,544,557.80","56,972,470.10","57,139,706.67","59,438,306.81","56,180,399.60","57,191,958.29","57,568,138.07","63,988,828.72","63,894,192.80","59,714,712.03","56,761,633.32","57,120,595.40","52,143,568.51","39,491,170.38","39,337,675.03","48,733,464.65","46,556,343.05","45,295,141.80","47,264,142.73","119,714,443.83","93,084,415.37","42,838,567.54","31,111,243.76","37,733,679.87","29,852,464.91"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,"104,000,000.00","104,000,000.00","90,000,000.00","90,000,000.00","82,000,000.00","75,000,000.00","75,000,000.00","74,000,000.00","74,000,000.00","132,000,000.00","128,000,000.00","146,000,000.00","144,000,000.00","184,000,000.00","182,000,000.00","171,000,000.00","169,000,000.00","164,000,000.00","159,000,000.00","154,000,000.00","149,000,000.00","144,000,000.00","139,000,000.00","129,000,000.00","124,000,000.00","233,210,000.00","277,490,000.00","223,728,000.00","219,660,000.00","200,128,000.00","199,900,000.00","199,900,000.00","199,900,000.00","199,900,000.00","199,900,000.00",,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,"5,100,000.00","5,100,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,"93,189,953.26",,,,"97,364,529.11","96,668,560.70","95,972,592.29","95,276,623.88","91,594,822.97","90,911,348.66","90,227,874.35","89,544,400.04","91,459,705.87","90,765,357.07","193,818,608.27","192,375,279.47","184,243,675.35","182,840,142.60","181,436,609.85","180,033,077.10","164,262,378.23","127,657,144.93","126,248,290.63","124,839,436.33",,,,,,
预计负债,"9,384,535.24","9,384,535.24","9,384,535.24","9,384,535.24","9,384,535.24","9,384,535.24","9,384,535.24","9,384,535.24","9,384,535.24","9,384,535.24","9,384,535.24","9,384,535.24","9,384,535.24","9,384,535.24","9,384,535.24","9,384,535.24","9,384,535.24","9,384,535.24","8,934,370.30","8,632,819.18","8,632,819.18","8,632,819.18","8,632,819.18","8,328,442.23","8,328,442.23","8,328,442.23","8,328,442.23","8,871,842.25","8,871,842.25","7,971,842.25","7,971,842.25","406,806,885.30","357,272,459.25","357,272,459.25","357,272,459.25","295,053,335.77","290,774,634.69","284,683,983.07","284,900,180.71","258,643,374.73","258,837,357.26"
固定资产,"445,857,447.98","441,228,518.08","436,533,257.04","443,955,028.64","439,512,787.40","435,436,530.59","430,340,858.78","425,803,092.99","420,756,314.40","418,401,396.41","413,625,435.80","316,038,189.66","404,467,632.91","399,759,536.41","395,387,406.62","298,319,501.22","294,295,743.46","290,159,630.83","285,855,097.73","290,654,881.55","286,647,891.15","289,535,906.75","285,654,419.41","278,753,627.53","275,325,711.88","271,948,107.20","268,160,535.50","277,249,945.30","282,103,675.95","278,217,966.02","274,911,359.67","270,532,180.66","266,769,896.85","263,077,361.35","259,409,583.99",,"24,522.25","110,416.01","138,798.20","203,478.62","256,839.43"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"11,146,106.14","11,246,106.14","11,246,106.14",,"500,000.00","500,000.00","500,000.00",,,,,,,,,,,,,"5,094,826.00","5,094,826.00",,,,,,"7,799,140.90","6,384,176.70","872,236.00","1,288,462.00","1,569,350.00",,,,,,,,,,
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,346,219.40","5,328,335.00","4,772,528.00","4,216,721.00","3,660,914.00","3,105,107.00","2,549,300.00","1,993,493.00",,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"113,384,535.24","113,384,535.24","99,384,535.24","99,384,535.24","91,384,535.24","84,384,535.24","84,384,535.24","83,384,535.24","83,384,535.24","141,384,535.24","137,384,535.24","155,384,535.24","153,384,535.24","193,384,535.24","191,384,535.24","180,384,535.24","178,384,535.24","173,384,535.24","167,934,370.30","162,632,819.18","157,632,819.18","152,632,819.18","147,632,819.18","137,328,442.23","132,328,442.23","241,538,442.23","285,818,442.23","235,946,061.65","233,860,177.25","212,872,370.25","212,088,563.25","610,367,799.30","560,277,566.25","559,721,759.25","559,165,952.25","295,053,335.77","290,774,634.69","284,683,983.07","284,900,180.71","258,643,374.73","258,837,357.26"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"204,193,223.28","204,688,813.48","200,864,470.14","198,489,614.24","179,796,578.65","176,982,292.95","158,199,591.59","157,061,934.92","152,523,437.89","186,712,376.64","180,225,420.82","212,387,246.27","205,896,895.41","241,826,931.78","240,053,724.02","236,035,446.87","232,929,093.04","230,357,005.34","225,074,076.97","222,071,125.99","213,813,218.78","209,824,777.47","205,200,957.25","201,317,270.95","196,222,635.03","301,253,154.26","342,580,075.55","293,066,657.05","286,003,745.76","252,363,540.63","251,426,238.28","659,101,263.95","606,833,909.30","605,016,901.05","606,430,094.98","414,767,779.60","383,859,050.06","327,522,550.61","316,011,424.47","296,377,054.60","288,689,822.17"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"329,402,050.00","329,402,050.00","329,402,050.00","329,402,050.00","329,402,050.00","329,402,050.00","329,402,050.00","329,402,050.00","329,402,050.00","329,402,050.00","329,402,050.00","329,402,050.00","329,402,050.00","329,402,050.00","329,402,050.00","329,402,050.00","329,402,050.00","329,402,050.00","329,402,050.00","329,402,050.00","329,402,050.00","329,402,050.00","329,402,050.00","329,402,050.00","329,402,050.00","329,402,050.00","329,402,050.00","329,402,050.00","329,402,050.00","329,402,050.00","329,402,050.00","329,402,050.00","329,402,050.00","329,402,050.00","329,402,050.00","329,402,050.00","329,402,050.00","429,720,035.00","429,720,035.00","429,720,035.00","429,720,035.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"100,317,985.98","100,317,985.98","100,317,985.98","100,317,985.98","100,317,985.98","100,317,985.98","100,317,985.98","100,317,985.98","100,317,985.98","100,317,985.98","100,317,985.98","100,317,985.98","100,317,985.98","100,317,985.98","100,317,985.98","100,317,985.98","100,317,985.98","100,317,985.98","100,317,985.98","100,317,985.98","100,317,985.98","100,317,985.98","100,317,985.98","100,317,985.98","100,317,985.98","100,317,985.98","100,317,985.98","100,317,985.98","100,317,985.98","100,317,985.98","100,317,985.98","100,317,985.98","100,317,985.98","100,317,985.98","100,317,985.98","232,217,061.09","232,217,061.09","131,899,076.09","131,899,076.09","139,113,611.54","139,113,611.54"
无形资产,"263,401.49","247,766.15","259,074.14","242,068.79","225,063.44","282,038.09","282,254.40","251,376.54","260,003.23","254,329.27","230,160.01","207,990.75","183,821.49","169,454.56","144,692.29","114,840.95","90,571.19","125,886.39","105,961.38","217,684.36","201,109.33","253,170.97","233,105.95","287,947.61","245,684.67","229,107.66","212,530.65","224,039.18","206,855.48","285,537.64","173,334.08","156,573.38","187,257.64","168,209.57","149,494.82","130,780.07","112,065.32","113,784.91","120,020.17","120,310.50","105,711.45"
盈余公积,"9,816,549.88","9,816,549.88","9,816,549.88","9,816,549.88","9,816,549.88","9,816,549.88","9,816,549.88","9,816,549.88","9,816,549.88","9,816,549.88","9,816,549.88","9,816,549.88","9,816,549.88","9,816,549.88","9,816,549.88","9,816,549.88","9,816,549.88","9,816,549.88","9,816,549.88","9,816,549.88","9,816,549.88","9,816,549.88","9,816,549.88","9,816,549.88","9,816,549.88","9,816,549.88","9,816,549.88","9,816,549.88","9,816,549.88","9,816,549.88","9,816,549.88","9,816,549.88","9,816,549.88","9,816,549.88","9,816,549.88","9,816,549.88","9,816,549.88","9,816,549.88","9,816,549.88","9,816,549.88","9,816,549.88"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"-127,324,830.36","-129,789,579.80","-131,880,167.81","-135,281,276.37","-136,470,075.18","-139,029,596.06","-132,044,136.36","-131,754,618.91","-135,275,640.46","-139,638,007.39","-143,212,105.47","-152,659,269.56","-159,453,931.18","-163,016,638.37","-167,149,668.43","-148,489,328.76","-151,867,436.21","-152,539,185.02","-153,042,405.13","-145,673,605.11","-149,156,103.24","-152,479,311.88","-154,520,916.07","-171,147,680.30","-176,019,105.97","-174,072,066.53","-178,489,332.35","-167,661,473.66","-173,463,653.94","-183,138,641.72","-185,947,450.58","-631,532,419.41","-623,016,038.50","-627,720,910.07","-632,466,016.74","-561,819,782.42","-560,118,594.45","-559,805,605.70","-556,682,957.40","-556,213,316.44","-555,159,242.36"
长期待摊费用,"826,025.96","781,424.18","736,822.40","692,220.62","647,618.84","603,017.06","558,415.28","513,813.50","469,211.72","424,609.94","380,008.16","335,406.38","290,804.60","246,202.82","560,001.04","515,399.26","470,797.48","426,195.70","397,140.52","691,222.20","657,184.59","623,146.98","743,433.75","637,571.76","590,185.26","773,818.73","1,079,976.41","1,504,986.31","2,138,327.70","2,205,831.92","3,078,685.60","2,238,662.33","2,182,661.13","2,291,363.87","2,338,499.42",,"27,612.00","511,239.59","928,366.67","757,169.91","1,594,668.20"
少数股东权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"379,253.76","213,204.54"
递延所得税资产,"12,822,194.71","12,822,194.71","12,822,194.71","1,412,173.26","304,611.14","304,611.14","304,611.14","436,375.27","436,375.27","436,375.27","436,375.27","2,316,035.17","436,375.27","436,375.27","436,375.27","2,509,125.96","2,509,125.96","2,509,125.96","2,509,125.96","2,679,471.81","2,679,471.81","2,679,471.81","2,679,471.81",,,,,,,,,,,,,"22,276.26","22,276.26","22,276.26","22,276.26","81,894.33","81,894.33"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,"12,057,000.00","12,057,000.00","12,057,000.00","12,057,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"482,972,176.28","478,383,009.26","473,654,454.43","458,358,491.31","441,190,080.82","437,126,196.88","431,986,139.60","427,004,658.30","421,921,904.62","424,616,710.89","419,771,979.24","412,087,575.22","405,378,634.27","400,611,569.06","396,528,475.22","398,823,396.50","394,034,798.79","389,193,431.17","384,143,949.47","390,932,908.89","386,191,831.54","383,319,570.86","378,854,830.96","371,138,852.77","366,926,938.88","466,769,641.86","469,627,462.93","469,606,822.84","468,161,237.73","463,434,407.43","459,765,806.45","437,189,794.60","396,796,960.55","391,785,225.42","386,737,014.56","153,056.33","186,475.83","757,716.77","1,209,461.30","1,162,853.36","2,039,113.41"
所有者权益(或股东权益)合计,"312,211,755.50","309,747,006.06","307,656,418.05","304,255,309.49","303,066,510.68","300,506,989.80","307,492,449.50","307,781,966.95","304,260,945.40","299,898,578.47","296,324,480.39","286,877,316.30","280,082,654.68","276,519,947.49","272,386,917.43","291,047,257.10","287,669,149.65","286,997,400.84","286,494,180.73","293,862,980.75","290,380,482.62","287,057,273.98","285,015,669.79","268,388,905.56","263,517,479.89","265,464,519.33","261,047,253.51","271,875,112.20","266,072,931.92","256,397,944.14","253,589,135.28","-191,995,833.55","-183,479,452.64","-188,184,324.21","-192,929,430.88","9,615,878.55","11,317,066.52","11,630,055.27","14,752,703.57","22,816,133.74","23,704,158.60"
资产总计,"516,404,978.78","514,435,819.54","508,520,888.19","502,744,923.73","482,863,089.33","477,489,282.75","465,692,041.09","464,843,901.87","456,784,383.29","486,610,955.11","476,549,901.21","499,264,562.57","485,979,550.09","518,346,879.27","512,440,641.45","527,082,703.97","520,598,242.69","517,354,406.18","511,568,257.70","515,934,106.74","504,193,701.40","496,882,051.45","490,216,627.04","469,706,176.51","459,740,114.92","566,717,673.59","603,627,329.06","564,941,769.25","552,076,677.68","508,761,484.77","505,015,373.56","467,105,430.40","423,354,456.66","416,832,576.84","413,500,664.10","424,383,658.15","395,176,116.58","339,152,605.88","330,764,128.04","319,193,188.34","312,393,980.77"
负债和所有者(或股东权益)合计,"516,404,978.78","514,435,819.54","508,520,888.19","502,744,923.73","482,863,089.33","477,489,282.75","465,692,041.09","464,843,901.87","456,784,383.29","486,610,955.11","476,549,901.21","499,264,562.57","485,979,550.09","518,346,879.27","512,440,641.45","527,082,703.97","520,598,242.69","517,354,406.18","511,568,257.70","515,934,106.74","504,193,701.40","496,882,051.45","490,216,627.04","469,706,176.51","459,740,114.92","566,717,673.59","603,627,329.06","564,941,769.25","552,076,677.68","508,761,484.77","505,015,373.56","467,105,430.40","423,354,456.66","416,832,576.84","413,500,664.10","424,383,658.15","395,176,116.58","339,152,605.88","330,764,128.04","319,193,188.34","312,393,980.77"
