科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"83,619,878.86","144,095,679.63","147,759,490.50",,"335,237,152.70","216,078,759.00","194,595,484.90","146,971,772.72","157,913,853.60","220,295,461.14","247,647,081.76","202,227,275.44","214,871,685.83","276,552,711.44","277,133,091.18"
短期借款,,,,,"43,000,000.00","43,000,000.00",,,,,,,,,
交易性金融资产,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,
应收票据,"38,259,550.99","30,038,751.77","20,213,719.24",,"9,478,956.38","17,687,608.79","30,060,629.73","34,246,642.24","25,498,121.53","26,610,155.51","30,920,938.66","17,862,431.90","44,019,407.02","23,709,728.39","29,567,476.00"
应付票据,,,,,,,,,,"5,000,000.00","13,660,000.00",,"3,000,000.00","10,942,115.00","22,922,115.00"
应收账款,"118,279,162.57","103,428,134.27","108,479,548.84",,"131,205,090.20","112,454,617.99","110,660,719.89","117,194,200.36","127,183,111.75","141,165,070.33","126,903,108.35","139,413,189.61","139,478,912.68","166,895,973.45","152,324,162.66"
应付账款,"52,526,682.55","56,071,871.73","33,813,981.88",,"20,261,932.63","25,275,425.15","61,126,262.42","40,272,943.57","47,641,832.49","43,491,709.52","65,881,038.87","53,589,203.46","66,104,396.33","53,832,162.25","97,356,912.46"
预付款项,"1,202,628.88","2,600,456.34","2,250,793.88",,"6,674,842.35","10,615,876.96","1,313,116.85","4,702,090.39","3,141,181.41","6,780,645.37","2,747,296.40","8,310,386.58","7,878,263.21","22,151,782.65","9,702,907.69"
预收款项,"4,880,565.83","30,812,001.51","29,373,017.56",,"29,077,612.23","41,769,403.23","40,390,412.76","49,643,073.20","28,975,316.87","36,550,537.41","40,216,028.15","33,876,902.26","37,243,096.38","51,882,813.16","56,646,396.35"
其他应收款,"879,108.55","1,050,088.65","876,335.98",,"1,502,727.63","1,198,043.52","709,786.78","1,480,201.61","1,567,727.65","1,780,039.95","497,122.53","727,485.65","677,487.77","865,694.15","1,525,369.38"
应付职工薪酬,"189,476.43","22,435.32","21,546.72",,"7,083.45","7,083.45","1,525,948.24","9,628.47",140.00,,"1,883,274.36",,,,"2,258,421.84"
应收关联公司款,,,,,,,,,,,,,,,
应交税费,"16,264,950.71","13,809,394.46","27,429,714.17",,"19,286,274.13","20,776,422.54","20,583,436.51","17,860,442.55","15,251,707.05","25,319,050.98","23,802,247.16","27,673,012.98","26,878,651.64","40,032,551.17","27,738,754.20"
应收利息,,,,,,"1,040,000.00","1,006,991.78","968,527.66","1,053,020.81","678,719.44","486,875.00","1,166,123.66","660,958.90","545,424.66","1,108,287.66"
应付利息,,,,,,"67,000.00",,,,,,"62,500.00","137,500.00","212,500.00",
应收股利,,,,,,,,,,,,,,,
应付股利,,,,,,,,,"19,999,997.76","236,543.86","236,543.86","11,570,593.86","259,415.70","259,415.70","259,415.70"
存货,"28,391,623.61","57,097,813.33","89,951,935.47",,"106,150,316.58","118,698,280.33","101,613,129.18","105,311,773.69","100,465,199.21","94,913,709.77","91,669,950.10","82,224,259.20","81,568,519.05","67,536,668.39","77,596,108.49"
其他应付款,"719,687.50","723,300.00","1,463,769.57",,"15,989,345.84","2,577,215.55","3,790,019.04","3,613,582.15","24,388,593.66","23,065,713.23","22,865,683.51","21,938,388.94","16,646,803.12","19,985,504.10","21,568,799.74"
其中:消耗性生物资产,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,
其他流动资产,,,"52,343.18",,"46,000,000.00","146,000,000.00","156,000,000.00","150,000,000.00","160,000,000.00","90,000,000.00","110,000,000.00","150,000,000.00","160,000,000.00","130,000,000.00","130,096,285.97"
其他流动负债,,,,,,,,,,,,,,,
流动资产合计,"270,631,953.46","338,310,923.99","369,584,167.09","336,773,000.00","636,249,085.84","623,773,186.59","595,959,859.11","560,875,208.67","576,822,215.96","582,223,801.51","610,872,372.80","601,931,152.04","649,155,234.46","688,257,983.13","679,053,689.03"
流动负债合计,"74,581,363.02","101,439,003.02","92,102,029.90","85,758,100.00","127,622,248.28","133,472,549.92","127,416,078.97","111,399,669.94","136,257,587.83","133,663,555.00","168,544,815.91","148,710,601.50","150,269,863.17","177,147,061.38","228,750,815.29"
可供出售金融资产,,,,,,,,,,,,,,,"127,000.00"
长期借款,,,,,,,,,,,,"10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,"467,610.23"
专项应付款,"1,682,454.17",,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,"16,716,784.00"
预计负债,,,,,,,,,,,,,,,
固定资产,"18,299,870.52","40,249,992.06","39,309,140.87",,"36,945,920.75","36,389,464.56","47,936,593.90","47,444,289.22","47,391,002.85","48,768,505.08","178,213,070.52","175,604,184.86","175,226,295.38","172,078,576.85","157,136,914.96"
递延所得税负债,,,,,,,,,,,,,,,
在建工程,"9,817,343.41","17,615,833.32","28,457,390.78",,"53,264,979.61","59,964,277.81","87,517,090.18","101,280,688.50","104,670,073.67","115,733,939.08","2,780,236.10","1,975,794.78","2,063,784.60","18,567,381.04","98,549,501.18"
其他非流动负债,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,"283,104.49"
非流动负债合计,"1,682,454.17",,,,,,"1,500,000.00","1,500,000.00","1,250,000.00","1,250,000.00","1,850,000.00","11,725,000.00","11,600,000.00","11,625,000.00","13,576,743.79"
固定资产清理,,,,,,,,,,,,,,,
负债合计,"76,263,817.19","101,439,003.02","92,102,029.90","85,758,100.00","127,622,248.28","133,472,549.92","128,916,078.97","112,899,669.94","137,507,587.83","134,913,555.00","170,394,815.91","160,435,601.50","161,869,863.17","188,772,061.38","242,327,559.08"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"60,000,000.00","60,000,000.00","60,000,000.00",,"80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","80,957,500.00","80,957,500.00","80,957,500.00","80,957,500.00","202,393,750.00","202,393,750.00","202,393,750.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"147,554,198.22","147,554,198.22","147,554,198.22",,"382,882,898.22","382,882,898.22","382,882,898.22","382,882,898.22","402,224,398.22","402,930,448.22","403,556,252.94","404,080,747.57","283,168,992.20","283,693,486.83","284,217,981.46"
无形资产,"11,278,927.80","11,044,240.28","27,647,915.71",,"27,361,907.19","27,218,902.95","34,185,554.88","34,235,312.58","34,040,512.81","33,845,713.04","41,371,936.45","41,148,264.63","41,192,516.52","41,044,375.69","38,044,447.45"
盈余公积,"7,840,201.39","14,043,416.02","20,001,372.17",,"20,001,372.17","20,001,372.17","25,064,765.35","25,064,765.35","25,064,765.35","25,064,765.35","31,285,737.14","31,285,737.14","31,285,737.14","31,285,737.14","38,233,980.97"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,"21,210,356.14","21,210,356.14","21,210,356.14","21,210,356.14","14,756,678.83","14,756,678.83","14,979,035.15"
商誉,,,,,,,,,,,,,,,
未分配利润,"68,498,962.47","114,341,139.87","156,920,908.27",,"174,722,111.87","184,158,578.93","191,986,799.53","200,967,109.46","196,879,967.78","216,557,020.42","227,461,415.83","230,936,761.59","269,749,622.73","292,948,863.48","302,364,784.68"
长期待摊费用,,,,,,,,,,,"145,259.34","137,873.27","130,487.20","196,382.40","493,597.66"
少数股东权益,,,,,,,,,,,,,,"3,200,000.00","5,296,265.26"
递延所得税资产,"1,318,954.39","2,355,243.72","2,158,312.03",,"2,509,270.71","2,442,985.06","3,251,444.00","3,258,944.00","3,780,057.75","3,920,974.14","4,342,490.47","4,545,399.91","4,799,646.08","4,569,953.46","4,446,957.43"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,"48,810,129.69","27,801,523.76","9,421,582.08",,"28,897,466.44","50,726,582.27","40,000,000.00","54,720,000.00","54,720,000.00","54,720,000.00","54,720,000.00","61,143,322.17","61,143,322.17","62,822,567.43","64,535,679.87"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"89,525,225.81","99,066,833.14","106,994,341.47","138,159,900.00","148,979,544.70","176,742,212.65","212,890,682.96","240,939,234.30","244,601,647.08","256,989,131.34","281,572,992.88","284,554,839.62","284,556,051.95","299,279,236.87","380,801,597.27"
所有者权益(或股东权益)合计,"283,893,362.08","335,938,754.11","384,476,478.66","389,174,800.00","657,606,382.26","667,042,849.32","679,934,463.10","688,914,773.03","683,916,275.21","704,299,377.85","722,050,549.77","726,050,390.16","771,841,423.24","798,765,158.62","817,527,727.22"
