科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"363,755,963.57","1,017,629,437.73","1,764,446,892.14","3,062,187,219.35","467,697,496.34","1,094,897,728.42","1,454,359,144.95","1,959,664,347.64","333,734,035.46","846,161,136.00","1,160,721,215.51","2,189,946,798.83","499,282,855.35","895,834,863.36","1,711,722,238.60","2,834,156,046.75","536,661,269.84","987,982,070.37","1,855,025,886.64","3,024,519,161.39","547,226,657.05","1,078,799,866.81","1,858,832,519.31","3,006,855,713.41","661,744,644.96","1,043,527,864.62","1,651,239,435.08","3,252,652,020.82","634,288,200.53","860,268,331.09","1,819,507,998.18","2,748,894,435.62","149,072,846.77","269,542,927.94","490,625,237.29","768,393,137.51","279,195,862.95","521,767,581.10","798,355,265.02","1,177,092,662.84","247,846,281.13","553,235,673.36","911,323,416.65","1,307,065,456.91","376,316,069.62"
取得子公司及其他营业单位支付的现金净额,"5,530,117.55",,,"36,828,498.35",,"-865,570.46","12,008,923.49",,,,,,,,,,,,"58,283,160.00","78,221,375.46","40,000,000.00","38,048,529.17","80,000,000.00",,"20,000,000.00","37,000,000.00","87,000,000.00",,,,,,,"29,829,657.92","29,829,657.92",,"179,160,453.70","182,851,100.73","183,489,683.19","183,489,693.63","150,000.00","20,085,488.16","20,285,488.16","20,285,488.16","1,200,000.00"
收到的税费返还,"70,255.56","115,055.56","445,511.60","290,841.05","22,854.70","149,452.99","397,875.23","1,995,482.81","98,119.65","177,022.21","3,323,009.94","3,725,454.48","137,834.58","1,403,285.41","1,926,481.81","2,503,438.12","729,445.09","1,426,817.17","2,694,468.39","4,622,093.14",,"2,163,551.81","2,163,551.81","2,150,050.62","59,263.44","369,959.25","370,596.97","2,243,372.23","449,496.94","450,360.43","488,940.35","3,199,637.28","207,806.63","1,441,195.08","1,441,195.08","3,075,530.06","1,126,986.57","2,841,100.07","2,861,229.55","5,291,462.60","1,343,197.91","3,022,156.21","4,704,922.37","7,016,694.95","1,626,387.90"
支付其他与投资活动有关的现金,"42,980.00",,"897,242.36",,"300,000.00",,"10,400.00","4,353,748.51",,26.50,"1,746.80",,100.00,405.00,405.00,,,,,,,,,,,,,,,,,"42,984,989.90",,,,,,,,,,,,,
收到其他与经营活动有关的现金,"196,850,932.47","138,805,598.19","335,974,004.10","741,087,431.56","173,724,744.14","98,399,807.24","488,671,042.68","247,135,725.49","50,722,262.51","145,673,821.30","414,464,849.62","166,009,043.97","636,832,124.60","53,988,298.67","397,247,938.41","102,925,055.20","345,520,423.22","50,043,371.04","332,731,568.62","333,577,990.25","333,483,445.37","50,299,316.19","403,320,649.97","106,717,212.31","75,836,014.06","65,078,359.15","485,586,874.94","552,384,396.09","87,936,792.05","69,738,465.64","74,141,680.10","195,242,578.63","94,690,026.77","46,120,074.35","65,879,140.75","367,731,162.68","186,148,682.26","53,647,689.85","74,602,000.92","290,172,706.69","42,943,812.86","172,591,936.55","209,283,193.08","197,684,338.49","57,192,241.10"
投资活动现金流出小计,"22,424,887.56","3,540,330.31","5,563,540.17","61,078,497.86","2,480,676.40","14,041,779.23","24,540,680.69","22,060,990.60","1,287,097.48","6,063,593.72","8,956,549.61","37,342,653.41","1,379,915.16","7,870,137.88","13,424,959.23","25,121,608.15","2,471,076.78","58,477,611.43","165,751,446.56","180,782,377.20","43,484,914.35","48,430,565.67","103,131,672.14","54,379,840.93","33,583,845.26","54,437,697.36","111,271,042.44","37,180,986.22","1,502,204.99","8,337,366.02","12,263,782.90","112,555,204.64","43,103,414.66","94,772,395.78","95,834,185.86","102,734,408.16","180,961,562.41","215,589,502.02","220,347,766.55","259,343,904.50","11,885,724.16","80,853,374.24","110,868,228.45","148,523,584.79","41,424,819.41"
经营活动现金流入小计,"560,677,151.60","1,156,550,091.48","2,100,866,407.84","3,803,565,491.96","641,445,095.18","1,193,446,988.65","1,943,428,062.86","2,208,795,555.94","384,554,417.62","992,011,979.51","1,578,509,075.07","2,359,681,297.28","1,136,252,814.53","951,226,447.44","2,110,896,658.82","2,939,584,540.07","882,911,138.15","1,039,452,258.58","2,190,451,923.65","3,362,719,244.78","880,710,102.42","1,131,262,734.81","2,264,316,721.09","3,115,722,976.34","737,639,922.46","1,108,976,183.02","2,137,196,906.99","3,807,279,789.14","722,674,489.52","930,457,157.16","1,894,138,618.63","2,947,336,651.53","243,970,680.17","317,104,197.37","557,945,573.12","1,139,199,830.25","466,471,531.78","578,256,371.02","875,818,495.49","1,472,556,832.13","292,133,291.90","728,849,766.12","1,125,311,532.10","1,511,766,490.35","435,134,698.62"
投资活动产生的现金流量净额,"-11,733,272.19","6,996,626.40","20,240,299.80","61,780,356.40","-1,649,175.01","58,862,593.51","-11,044,263.68","100,304,162.65","4,434,646.47","5,316,862.01","4,635,985.67","72,182,768.31","-1,328,984.85","-7,132,712.02","-12,473,150.43","14,776,326.06","-2,321,868.36","-57,241,087.44","-162,609,913.04","-175,601,503.94","-36,125,760.78","-40,126,352.12","-92,285,315.06","-8,483,583.41","-32,156,320.12","-46,651,699.16","-107,079,329.04","-23,257,404.84","1,520,537.02","897,195.38","-2,727,811.76","-96,020,314.67","-42,863,235.07","275,598,793.51","275,295,644.37","268,634,383.92","-104,438,486.59","-215,186,591.36","-219,858,816.01","-238,117,393.39","-11,663,596.96","-80,127,020.92","-109,164,563.93","-146,013,680.10","-39,908,124.62"
购买商品、接受劳务支付的现金,"165,429,030.94","1,011,129,365.34","1,360,956,646.66","2,271,538,387.40","393,368,648.89","805,092,383.83","1,210,683,803.07","1,453,572,937.52","253,031,312.28","596,524,541.01","783,486,100.01","1,520,344,075.84","343,743,851.82","727,620,478.03","1,234,172,310.62","2,066,243,901.10","440,679,698.08","687,259,085.20","1,096,258,073.39","2,311,143,515.77","404,048,674.82","704,188,033.34","1,153,485,655.25","2,285,073,723.46","474,537,315.20","763,970,402.54","1,164,480,195.57","2,530,192,485.90","590,149,024.49","720,351,966.71","1,491,746,030.42","2,134,778,969.87","48,643,595.77","123,732,517.84","223,862,282.07","335,669,615.14","115,235,233.79","212,705,639.68","296,089,065.49","441,599,664.63","106,699,404.97","208,350,321.10","330,651,699.19","475,714,677.15","131,811,104.60"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,"4,900,000.00",,,,,,"15,000,000.00","15,000,000.00","15,000,000.00",,,,,,,,,,,,,"701,379,981.17","701,379,981.17","701,379,981.17","701,379,981.17",
支付给职工以及为职工支付的现金,"23,355,862.08","100,039,264.35","84,552,278.00","144,245,955.41","31,995,455.56","69,405,878.51","101,801,174.48","125,611,696.22","18,323,307.15","61,297,988.64","77,004,911.93","124,587,639.75","20,985,072.16","72,554,798.12","100,347,010.47","145,097,972.27","30,299,396.49","80,942,062.52","105,091,596.48","190,562,511.10","36,827,904.08","99,753,492.75","146,421,718.69","202,815,880.94","49,074,603.11","87,847,715.39","127,586,122.12","187,005,415.47","40,773,509.60","79,657,619.40","142,824,780.80","162,883,513.15","30,733,837.12","62,327,325.01","98,067,132.76","128,210,443.24","63,654,253.64","116,585,396.22","185,007,036.55","243,719,923.15","62,229,794.68","131,788,555.31","193,609,065.94","237,863,502.87","65,531,831.26"
取得借款收到的现金,"95,000,000.00","486,000,000.00","529,000,000.00","547,900,000.00",,"307,500,000.00","307,500,000.00","520,500,000.00",,"180,000,000.00","352,650,000.00","358,452,014.19",,"170,000,000.00","323,200,000.00","360,280,263.08","35,000,000.00","33,585,222.75","99,980,000.00","244,080,000.00","90,000,000.00","227,190,684.19","284,361,684.19","321,000,000.00",,"162,000,000.00","274,000,000.00","274,000,000.00","155,000,000.00","285,000,000.00","331,600,000.00","550,400,000.00","50,000,000.00",,"71,400,000.00","462,800,000.00","178,600,000.00","358,600,000.00","358,600,000.00","666,000,000.00",,"84,836,348.62","137,497,482.56","366,208,433.94",
支付的各项税费,"27,614,128.42","63,115,654.35","94,865,070.85","116,707,673.90","44,529,956.16","72,574,284.89","106,587,228.53","131,289,205.75","29,770,018.82","82,190,349.61","105,442,546.05","151,715,729.42","25,036,358.82","67,916,832.13","103,987,792.00","110,404,120.84","75,870,727.20","118,790,696.74","169,006,632.37","194,415,701.00","38,069,338.88","82,215,635.62","123,796,791.23","163,879,254.30","50,970,326.75","113,003,211.94","143,425,455.10","187,040,496.34","39,706,859.65","90,741,453.81","137,751,528.97","168,437,785.82","23,935,129.82","60,992,630.52","98,741,657.78","135,737,870.35","44,894,757.31","97,759,482.66","139,397,714.81","180,017,872.76","46,327,882.67","105,633,519.54","150,213,852.68","212,346,193.87","77,084,778.27"
