科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
支付给职工以及为职工支付的现金,"43,259,355.64","53,647,155.83","60,709,298.21","40,539,978.72","59,800,987.06","81,644,757.26","25,391,917.54","50,878,523.01","77,519,882.34","108,953,468.65","29,581,745.01","65,745,425.76","98,341,751.84","138,090,949.10","34,232,701.99","71,343,600.65","107,619,735.53","151,406,619.62","39,892,462.82","86,634,978.42","123,641,138.32","172,513,231.84","43,702,981.73","83,580,709.58","124,835,922.46","172,260,265.01","40,858,067.39","81,211,678.73","119,984,368.90","634,750,341.78","179,043,114.81","427,364,176.11","557,443,767.91"
取得借款收到的现金,"200,144,827.15","332,267,790.42","291,517,284.38","232,814,351.06","212,124,389.83","399,764,977.41","143,396,305.44","398,123,231.81","445,982,906.25","826,247,373.74","62,617,450.17","212,478,737.47","238,276,511.68","717,198,051.37","149,975,751.17","308,935,118.70","558,200,125.36","1,040,424,577.13","307,767,010.33","639,692,964.06","948,935,499.77","1,096,214,932.04","391,030,903.89","625,437,410.46","594,524,565.06","984,148,533.28","169,734,757.99","277,374,096.71","320,302,576.67","450,000,000.00",,,
支付的各项税费,"31,923,253.93","36,989,185.69","29,156,903.39","16,530,797.66","29,498,417.09","39,815,015.75","7,671,579.66","12,429,569.58","24,846,728.71","31,722,996.95","10,557,385.86","15,247,043.96","19,789,363.79","32,334,671.39","6,025,145.14","12,460,809.69","20,807,827.77","25,075,743.98","5,768,235.24","11,818,694.84","20,721,104.12","26,885,499.19","14,107,112.40","22,287,013.95","30,124,934.04","37,619,476.78","15,665,912.86","28,927,893.65","39,409,613.69","679,554,521.27","288,153,692.22","488,317,657.05","636,543,529.45"
收到其他与筹资活动有关的现金,"9,497.10",,"19,100,000.00","24,030,000.00","24,030,000.00","24,030,000.00","2,286,931.50","2,286,931.50","2,286,931.50",,,,,,,,,"10,000,000.00",,,,"41,861,959.12",,"6,000,000.00",,"58,816,177.90","80,374,690.23",,,"11,883,957.44",,"120,000.00","120,000.00"
支付其他与经营活动有关的现金,"63,641,584.98","114,364,196.68","62,630,951.09","29,073,147.36","44,814,904.37","104,888,253.51","16,964,678.27","39,314,039.58","72,391,533.09","142,835,616.45","20,473,284.64","49,302,350.91","54,758,288.18","84,700,008.33","30,039,125.52","40,562,593.55","60,335,710.21","90,783,308.36","17,648,733.72","52,638,943.83","87,056,837.40","119,941,930.98","46,263,462.49","70,836,664.13","87,463,714.95","152,072,034.69","28,056,389.70","73,164,441.86","122,288,002.94","238,081,021.63","117,357,481.59","139,232,763.18","228,456,957.91"
筹资活动现金流入小计,"237,562,057.47","332,267,790.42","310,617,284.38","256,844,351.06","716,154,389.83","903,794,977.41","145,683,236.94","400,802,683.31","450,597,207.75","830,129,673.74","62,617,450.17","212,478,737.47","265,426,511.68","786,745,685.13","149,975,751.17","308,935,118.70","558,200,125.36","1,053,757,910.13","307,767,010.33","639,692,964.06","948,935,499.77","1,138,076,891.16","391,030,903.89","631,437,410.46","594,524,565.06","1,042,964,711.18","250,109,448.22","277,374,096.71","320,302,576.67","466,524,551.15",,"120,000.00","120,000.00"
经营活动现金流出小计,"767,854,898.02","969,794,687.48","784,835,722.36","580,674,498.42","922,414,346.92","1,245,310,213.46","308,258,793.40","591,800,021.62","969,225,005.50","1,330,930,909.01","300,631,461.10","618,241,579.90","971,598,773.47","1,316,221,388.09","342,453,288.96","720,804,508.79","1,127,239,731.28","1,479,810,489.50","448,045,951.37","904,179,726.25","1,403,221,035.65","1,819,778,885.14","416,403,440.06","771,159,206.97","1,101,206,752.76","1,651,933,388.13","333,283,204.40","731,902,022.49","1,149,872,423.67","9,419,805,497.01","2,224,238,472.01","5,521,730,523.30","8,361,406,334.09"
偿还债务支付的现金,"107,073,178.28","381,238,157.57","201,000,516.10","202,206,351.38","175,945,865.82","504,459,007.75",,"59,949,579.06","131,737,857.75","552,046,098.43","52,464,638.07","74,464,638.07","74,464,638.07","644,042,947.55","24,751,701.40","111,983,968.64","489,412,250.19","977,652,432.21","232,383,670.99","524,771,516.41","866,728,284.41","1,024,355,731.96","256,144,318.10","510,907,881.01","570,080,712.44","1,003,217,941.67","196,967,228.88","258,871,536.50","355,664,253.32","302,357,142.87","200,000,000.00","200,000,000.00","200,000,000.00"
经营活动产生的现金流量净额,"-43,582,920.32","85,977,780.24","44,957,162.62","1,187,018.04","20,322,489.04","18,425,785.32","-30,099,540.76","-87,612,788.13","-125,500,444.07","-148,554,480.88","-13,678,474.34","-38,159,035.73","-75,113,380.45","-44,053,851.26","-27,667,362.87","13,716,792.82","34,464,434.54","103,952,486.45","-5,357,219.09","-21,184,538.40","-1,344,503.66","35,002,247.75","60,158,213.06","69,159,252.70","158,119,171.71","150,985,121.06","78,474,528.27","70,629,491.97","68,671,738.11","1,820,288,647.11","48,074,919.45","483,120,918.78","677,101,557.42"
分配股利、利润或偿还利息支付的现金,"7,383,180.76","21,732,895.15","44,082,701.44","19,550,489.49","21,860,836.81","23,556,510.35","12,787,281.53","50,061,270.34","53,656,074.90","59,213,936.16","2,930,057.87","56,440,296.63","60,490,130.28","67,852,364.07","4,131,833.99","12,230,644.32","18,677,861.45","27,939,571.21","6,134,478.81","14,780,992.71","26,303,265.79","35,908,414.92","7,792,086.56","17,127,413.85","26,418,327.75","23,671,591.66","5,534,480.84","15,647,874.68","19,022,581.68","719,395,019.94","1,392,000.00","154,472,216.60","154,472,216.60"
收回投资收到的现金,,"16,079,909.50",,,,,,,"5,000,000.00","17,050,000.00",,,,"17,500,000.00",,,"15,000,000.00","3,800.97","20,000,000.00","20,000,000.00","50,000,000.00",,,"40,000,000.00","167,675,629.41","21,230,000.00",,,"285,717,422.26","4,352,207,022.62","1,923,481,388.63","4,573,555,595.18","6,963,336,393.48"
支付其他与筹资活动有关的现金,,"8,523,765.45","39,708,299.85","13,232,605.10","969,111.49","6,208,270.86","33,934.17","57,243.38","138,696.23",,"221,708.85","413,012.73","691,026.92","10,480,000.00",,,,"53,724,938.43",,,,"28,216,472.82",,"30,906,882.50",,"92,693,948.80","790,097.67","58,900,997.69",,,,,
取得投资收益收到的现金,"1,609,650.50","146,039,970.25","2,369,183.76","6,973,451.83","5,730,597.70","7,459,522.29","1,370,864.82","2,036,789.70","4,212,096.04","7,294,056.44","1,898,236.60","4,109,721.72","4,733,068.41","5,608,560.26","2,179,359.73","5,440,699.91","7,771,360.52","8,027,236.58",,,"1,517,049.55","548,212.30","1,820,913.02","2,642,887.67","1,197,165.80","6,648,709.17","63,014.04","411,678.13","165,917.17",,,,
筹资活动现金流出小计,"114,456,359.04","411,494,818.17","284,791,517.39","234,989,445.97","198,775,814.12","534,223,788.96","12,821,215.70","110,068,092.78","185,532,628.88","611,260,034.59","55,616,404.79","131,317,947.43","135,645,795.27","722,375,311.62","28,883,535.39","124,214,612.96","508,090,111.64","1,059,316,941.85","238,518,149.80","539,552,509.12","893,031,550.20","1,088,480,619.70","263,936,404.66","558,942,177.36","596,499,040.19","1,119,583,482.13","203,291,807.39","333,420,408.87","374,686,835.00","1,021,752,162.81","201,392,000.00","354,472,216.60","354,472,216.60"
处置固定资产、无形资产和其他长期资产收回的现金净额,"366,497.31","20,466.75","897,333.42","110,009.16","758,859.16","2,516,906.70",39.23,,"66,205.69","350,709.36","42,382.70","89,740.11","89,740.11","3,664,437.91","7,368.00","11,078.68","11,078.68","245,048.56","3,803.84","233,639.13","350,985.29","21,510,071.10","2,132,400.00","7,211,084.62","7,249,198.01","10,591,889.20","26,068.38","92,205.75","186,002.80","191,480.00","4,170.00","118,318.33","204,414.65"
筹资活动产生的现金流量净额,"123,105,698.43","-79,227,027.75","25,825,766.99","21,854,905.09","517,378,575.71","369,571,188.45","132,862,021.24","290,734,590.53","265,064,578.87","218,869,639.15","7,001,045.38","81,160,790.04","129,780,716.41","64,370,373.51","121,092,215.78","184,720,505.74","50,110,013.72","-5,559,031.72","69,248,860.53","100,140,454.94","55,903,949.57","49,596,271.46","127,094,499.23","72,495,233.10","-1,974,475.13","-76,618,770.95","46,817,640.83","-56,046,312.16","-54,384,258.33","-555,227,611.66","-201,392,000.00","-354,352,216.60","-354,352,216.60"
处置子公司及其他营业单位收到的现金净额,,,"23,694.55",,,,,39.23,,,,,,,,,,,,,,,"1,059,631.69","1,059,559.23",,"2,579,121.20",,,,"23,517,607.18",,,
四、汇率变动对现金的影响,"193,677.05","-4,064,300.27","-2,498,712.69","-3,506,518.32","-3,131,008.04","-4,977,246.13","-183,544.77","-1,140,383.90","-3,658,304.49","-2,895,770.87","190,776.45","189,980.38","1,090,503.69","-456,658.53","-2,269,119.79","-2,288,370.35","-3,873,753.89","-3,155,271.68","566,353.52","2,842,863.87","1,002,157.36","-486,821.71","2,961,939.65","4,370,426.71","7,214,057.02","3,706,685.29","-306,385.64","3,307,758.31","2,278,956.53","4,681,421.19",,"67,471.63","125,432.09"
收到其他与投资活动有关的现金,,,,,,,,,,"792,000.00",,,,"728,000.00",,,,"3,696,000.00",,,,"6,320,000.00",,,,"1,609,812.71","7,310,000.00",,,"3,626,655,586.84","944,889.40",,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"1,976,147.81","162,140,346.50","3,290,211.73","7,083,460.99","6,489,456.86","9,976,428.99","1,370,904.05","2,036,828.93","9,278,301.73","25,486,765.80","1,940,619.30","4,199,461.83","4,822,808.52","27,500,998.17","2,186,727.73","5,451,778.59","22,782,439.20","11,972,086.11","20,003,803.84","20,233,639.13","51,868,034.84","28,378,283.40","5,012,944.71","50,913,531.52","176,121,993.22","42,659,532.28","7,399,082.42","503,883.88","286,069,342.23","8,002,571,696.64","1,924,430,448.03","4,573,673,913.51","6,963,540,808.13"
五、现金及现金等价物净增加额,"6,971,193.98","64,052,057.88","-3,289,597.16","6,329,173.72","506,152,266.76","326,374,972.12","28,618,613.76","97,133,507.73","-13,956,485.10","-162,102,097.37","-22,562,093.11","-6,976,340.14","-74,755,388.12","-158,268,339.35","74,522,746.94","152,159,092.95","40,549,936.02","22,387,974.30","58,758,823.62","68,030,956.01","-3,339,818.23","50,816,838.64","190,637,369.34","84,380,957.96","118,671,004.36","47,323,803.00","94,307,955.06","-11,591,337.66","-1,601,305.08","3,739,596,881.18","68,531,439.83","-225,146,555.14","-681,389,406.70"
购建固定资产、无形资产和其他长期资产支付的现金,"56,347,242.26","29,511,028.88","64,441,881.37","19,763,692.08","34,887,386.81","65,829,184.51","75,325,666.00","106,851,979.70","153,991,757.71","224,730,250.57","18,016,059.90","54,322,176.66","134,398,376.29","196,928,866.54","18,819,713.91","34,441,613.85","47,933,197.55","74,879,595.48","4,843,686.08","8,106,776.55","14,942,424.00","37,278,887.52","4,339,390.43","9,274,366.06","12,775,470.00","26,650,707.69","2,231,019.01","3,822,548.82","5,972,623.71","765,572,686.96","106,081,927.65","246,101,531.86","761,832,449.59"
期初现金及现金等价物余额,"17,116,382.15","24,087,576.13","88,139,634.01","84,850,036.85","84,850,036.85","84,850,036.85","409,745,400.47","409,745,400.47","409,745,400.47","411,225,008.97","263,926,946.66","249,122,911.60","263,926,946.66","249,122,911.60","104,550,572.25","104,550,572.25","104,550,572.25","90,854,572.25","171,424,505.67","171,424,505.67","171,424,505.67","113,242,546.55","202,245,880.23","164,059,385.19","202,245,952.69","164,059,385.19","211,383,188.19","211,383,188.19","293,177,188.19","123,001,689.96","3,862,598,571.14","3,862,598,571.14","3,862,598,571.14"
投资支付的现金,"18,374,166.73","33,826,219.40","8,000,000.00",,"19,860.00",,"5,560.00","32,760.00","5,148,730.00","29,550,000.00",,"45,360.00","937,660.00","5,004,334.70",,"15,000,000.00","15,000,000.00",,"20,000,000.00","20,000,000.00","90,004,000.00","21,230,000.00",,"103,000,000.00","208,034,200.00","41,384,000.00","35,000,000.00","25,259,990.00","298,264,459.91","4,726,811,953.76","1,596,500,000.00","4,679,500,000.00","7,203,917,427.55"
期末现金及现金等价物余额,"24,087,576.13","88,139,634.01","84,850,036.85","91,179,210.57","591,002,303.61","411,225,008.97","438,364,014.23","506,878,908.20","395,788,915.37","249,122,911.60","241,364,853.55","242,146,571.46","189,171,558.54","90,854,572.25","179,073,319.19","256,709,665.20","145,100,508.27","113,242,546.55","230,183,329.29","239,455,461.68","168,084,687.44","164,059,385.19","392,883,249.57","248,440,343.15","320,916,957.05","211,383,188.19","305,691,143.25","199,791,850.53","291,575,883.11","3,862,598,571.14","3,931,130,010.97","3,637,452,016.00","3,181,209,164.44"
