科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"139,309,047.12","280,907,132.16","444,897,672.94","612,387,725.64","163,876,686.41","335,793,009.55","497,224,665.90","637,874,900.96","139,019,293.96","278,891,244.50","429,208,379.22","608,201,359.71","186,913,872.30","381,474,199.74","597,487,990.48","902,762,880.76","213,270,646.65","441,431,690.31","668,032,345.86","933,883,852.62","212,949,514.40","455,382,023.33","683,003,792.40","931,193,943.05","271,396,777.97","464,152,118.15","668,840,922.02","945,734,490.93","247,146,809.36","498,472,002.56","724,261,287.77","962,632,311.25","242,257,663.66","503,353,557.54","860,255,636.13","1,295,223,342.07","373,599,310.31","842,396,403.79","1,274,189,921.03","1,739,950,782.73","422,157,699.31","916,899,172.70","1,394,936,353.76","2,059,907,535.57","550,321,285.24","1,158,902,488.29","1,836,498,605.27","2,550,155,230.52","608,514,319.28"
二、营业利润,"4,676,117.41","7,950,598.10","10,926,934.15","5,849,622.08","514,017.13","1,746,108.47","1,364,657.96","-24,313,993.14","-2,994,214.30","944,539.68","8,895,927.51","9,757,736.97","8,470,410.09","15,806,676.25","23,662,337.45","46,875,513.05","12,851,470.64","30,734,259.83","42,160,193.51","64,205,397.33","12,964,743.85","26,121,561.67","42,083,906.17","212,666,118.08","19,778,260.04","30,202,034.71","144,779,067.52","166,897,716.49","22,518,296.82","41,541,349.41","63,656,221.92","71,345,708.88","5,519,790.53","3,970,258.23","23,082,120.11","17,771,116.17","8,506,512.67","44,792,148.74","62,942,745.76","112,585,048.22","17,640,124.60","37,340,700.12","41,259,811.07","57,323,333.48","25,714,934.30","55,945,320.91","97,345,811.80","121,558,307.18","18,421,464.35"
减:营业成本,"113,930,615.47","235,299,848.04","377,270,826.17","518,820,541.65","142,915,829.90","291,565,955.14","432,581,718.34","557,037,873.27","116,049,588.62","228,730,329.40","345,876,127.56","490,446,697.19","153,199,085.76","318,444,999.00","500,481,165.14","720,793,579.89","166,720,912.83","345,727,565.51","523,965,300.46","736,336,995.96","167,297,954.90","358,660,918.41","530,381,345.20","726,401,304.93","213,465,685.41","357,447,023.21","503,275,908.73","708,099,462.71","186,859,878.86","377,673,310.27","544,838,515.29","721,676,910.08","190,436,664.11","401,849,125.87","685,828,762.49","1,043,711,834.42","305,768,108.67","678,171,805.33","1,025,342,126.11","1,383,976,462.00","346,155,996.17","754,791,458.36","1,160,450,275.38","1,710,167,632.71","438,322,295.77","931,249,624.27","1,464,858,554.79","2,032,766,501.54","508,321,316.78"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"723,117.52","1,240,514.86","1,412,101.92","1,873,492.95","718,896.91","1,157,423.52","1,333,894.91","1,725,281.91","666,471.43","1,324,221.76","1,639,130.01","2,829,479.56","834,191.60","1,026,410.17","1,439,495.37","3,355,493.89","863,135.74","1,630,237.61","2,808,687.96","4,964,805.68","269,395.82","1,301,298.04","2,570,738.74","4,328,877.71","299,041.33","1,708,170.52","2,158,051.83","3,698,204.74","387,356.80","1,313,234.45","1,969,022.08","2,974,005.21","202,633.58","744,483.72","1,651,289.52","2,324,101.80","582,491.87","2,423,515.81","4,522,282.50","16,385,780.99","2,006,008.64","7,876,141.23","12,491,597.36","18,849,780.16","3,941,764.64","8,901,102.06","16,965,615.70","23,954,369.00","3,795,105.70"
营业外收入,"5,064.12","36,339.96","145,125.57","1,389,363.71","29,208.32","81,690.15","169,441.75","1,508,095.52","73,144.25","846,260.70","1,245,287.48","2,823,674.36","739,865.02","1,503,197.70","2,058,671.53","2,405,884.68","195,350.24","243,482.08","1,004,665.16","38,198,739.77","5,504,338.24","10,381,920.81","15,490,768.64","30,323,010.50","7,105,575.99","12,792,682.72","20,482,365.46","13,092,548.64","6,276,792.54","47,026,336.20","47,339,313.07","87,472,034.26","7,325,984.34","13,314,563.47","15,755,256.29","36,174,491.29","5,388,902.00","5,846,409.47","13,206,755.74","18,939,137.48","2,290,492.18","2,505,373.13","5,523,230.21","5,617,125.18","610,306.76","2,032,604.26","5,163,824.13","5,960,469.32","320,226.99"
销售费用,"10,878,120.39","18,940,974.39","28,130,584.11","41,400,384.94","9,085,995.91","20,436,649.62","29,093,852.48","40,512,891.17","9,878,605.81","21,926,330.42","32,652,631.75","45,781,526.38","13,151,663.26","25,870,335.67","40,480,656.36","56,971,620.65","14,535,017.54","26,708,305.68","41,554,882.89","52,398,058.80","12,606,865.84","26,854,007.74","42,164,978.01","58,542,628.89","14,813,349.45","33,553,625.90","47,273,803.91","64,526,116.08","15,863,535.21","36,910,584.50","51,978,034.80","73,616,523.81","18,682,014.19","37,398,480.95","57,431,562.42","78,257,197.73","22,675,864.15","43,524,650.89","65,251,884.86","91,156,314.33","23,618,906.74","52,575,084.17","81,431,102.72","113,586,319.40","29,896,678.00","54,345,552.33","80,778,110.85","111,066,959.25","28,249,327.45"
减:营业外支出,"114,940.32","307,889.32","1,225,933.82","1,929,245.43","71,666.83","209,656.56","666,934.91","1,019,612.46","32,514.43","158,143.13","172,477.30","304,792.98","85,873.38","377,559.26","881,695.91","1,263,969.47","105,175.16","102,775.58","473,350.65","1,285,982.61","125,507.53","399,858.58","1,295,764.03","2,870,797.03","40,818.41","107,662.63","700,380.60","760,570.74","12,126.45","125,531.45","1,156,631.45","3,639,271.82","87,052.76","140,229.89","179,471.74","11,290,016.63","480,885.21","574,289.31","799,034.91","1,100,942.11","1,405,525.41","1,813,493.00","2,316,003.18","2,502,383.46","142,442.47","394,265.28","498,742.00","982,476.59","163,160.45"
管理费用,"6,731,649.24","12,466,286.07","18,332,935.15","25,731,095.42","8,717,096.29","16,434,419.04","22,409,586.97","30,714,742.24","9,420,214.31","16,439,034.84","25,237,838.02","34,412,285.75","9,939,918.34","17,880,411.67","27,557,154.18","50,706,200.48","13,799,344.97","25,992,304.81","38,305,129.88","52,124,138.58","14,800,635.18","27,918,733.47","45,335,652.83","53,979,874.90","16,107,315.94","29,303,565.53","41,788,229.65","59,838,980.78","16,475,276.31","32,321,367.15","47,929,091.92","66,485,996.78","21,890,082.64","44,954,292.47","66,244,116.69","96,014,422.62","22,506,616.06","43,085,780.89","69,324,874.80","75,973,995.96","22,675,950.58","42,276,155.96","72,177,621.38","101,368,576.73","39,014,377.38","78,258,324.04","67,795,099.31","96,355,284.53","20,879,167.84"
其中:非流动资产处置净损失,,,,,,,,,,,,,,,,"112,516.58",,,,"230,234.81",,"13,638.22",,"66,313.87",,,,250.00,,,,"2,145,960.52",,,,"98,803.53",,,,"32,227.27",,,,,,,,,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
