科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"18,500,339.47","45,389,032.67","43,262,500.40","99,259,287.62","103,363,882.84","66,038,156.55","112,699,449.60","147,499,984.85","107,511,927.37","44,306,689.09","76,859,142.81","73,620,644.85","84,535,687.92","53,949,453.08","102,366,433.01","118,893,543.42","150,171,142.13","62,285,442.21","112,771,164.29","135,704,111.15","141,773,896.67","78,632,175.92","152,672,704.99","127,896,901.05","150,508,777.81","85,817,286.91","144,242,899.98","138,136,802.62","174,946,257.82","87,626,736.47","145,424,750.97","151,067,291.60"
应付职工薪酬,"17,806,377.67","62,619,541.43","53,872,850.33","59,975,540.40","68,644,124.71","70,831,357.68","54,495,399.48","79,157,423.67","103,964,097.31","101,427,889.18","90,583,874.61","93,088,849.89","88,915,579.97","113,832,275.44","98,674,473.81","97,334,989.59","98,553,877.37","92,156,819.08","79,465,258.43","104,184,390.86","111,661,483.66","122,092,809.62","100,521,830.66","113,349,095.23","117,045,228.95","143,720,634.78","115,633,123.80","128,600,180.65","135,117,141.75","165,869,064.99","143,353,240.12","154,116,405.65"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"46,040,570.02","55,573,869.93","80,845,856.14","-61,668,478.65","-59,558,970.44","48,761,691.68","-4,372,151.82","13,840,282.55","24,814,765.27","65,967,830.55","-410,720.13","6,951,676.70","28,288,329.44","58,610,944.98","3,923,205.80","6,817,582.41","55,038,724.65","85,624,904.07","26,293,750.57","30,519,251.99","56,077,328.92","142,073,630.53","47,066,568.85","56,055,427.96","62,645,244.52","232,472,407.18","79,600,119.40","57,925,110.47","109,491,592.39","243,831,741.80","104,925,158.83","68,305,387.04"
应收利息,,,,,,,,,,,,,,,,,,,,,,,"379,166.97","825,770.02","877,633.93",,,,,"77,506.85","2,245,421.37","1,870,662.46"
应付利息,,"14,850.00","60,475.00","330,036.67",,,,,,,,,,,"371,243.61","725,248.60","2,086,196.16","6,751,399.97","9,298,392.87","9,535,339.30","13,113,164.64","11,911,869.20","13,036,589.12","12,648,509.39","12,377,897.97","12,580,646.88","7,219,703.85","3,958,222.54","3,285,782.91","3,665,482.46","7,368,667.71","5,731,328.32"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"1,022,612.35",,,,,,,"133,500,000.00",,,,"7,469,190.74","7,183,397.16","7,196,079.50","7,269,206.44","7,323,732.91","7,331,369.31","6,507,813.87","6,683,194.28","6,507,813.87","6,741,111.56","6,507,813.87","6,697,058.27","6,507,813.87","6,507,813.87","6,507,813.87","5,956,406.29","5,973,477.03","7,603,672.97",,,
存货,"186,848,020.90","286,745,982.81","406,114,296.28","744,472,503.59","869,429,829.85","491,261,360.06","404,795,050.53","537,787,017.83","545,873,183.56","351,481,029.70","294,207,875.39","317,925,050.10","370,829,538.24","308,551,926.86","324,154,227.40","511,304,528.10","559,684,020.76","446,843,477.79","557,685,267.91","626,420,665.85","762,310,923.75","440,943,233.35","792,024,936.67","763,193,000.61","878,106,333.55","528,696,412.15","618,071,992.22","793,787,051.04","857,930,446.47","589,792,383.71","754,879,683.92","1,026,905,765.88"
其他应付款,"9,156,059.01","50,758,888.38","48,125,279.14","61,662,153.85","64,373,370.91","91,530,408.47","121,081,524.92","107,688,589.40","182,620,385.18","149,184,272.50","171,457,220.64","165,591,207.31","198,994,614.63","147,753,979.07","167,463,524.38","225,450,204.04","212,831,435.53","287,252,798.55","255,769,723.33","1,095,688,563.21","219,161,160.98","300,856,942.32","296,221,895.62","298,622,410.66","338,635,010.40","327,312,374.90","323,116,249.52","319,392,220.69","360,235,880.51","459,778,544.70","490,117,283.62","452,339,829.58"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,"68,376,179.37","152,658,208.94","235,005,759.95","324,031,832.06","442,159,480.62","545,976,831.89","594,088,281.59","660,956,769.16","728,350,878.37","830,387,509.47","839,003,759.56","945,106,687.81","1,030,620,030.14","1,084,839,775.86","1,220,080,761.36","1,368,307,915.90","1,612,223,249.96","1,824,661,873.96","1,828,215,177.90"
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,"351,352,667.20","465,861,527.13","425,808,117.60","335,584,651.20","577,148,379.30","653,476,420.78","882,090,104.17","914,242,889.08","943,020,520.59","835,618,907.02","831,125,180.98","1,051,626,863.53","1,064,082,549.31","1,249,795,215.99","1,340,540,207.11"
其他流动资产,,,,,,,,,,"210,000,000.00","340,000,000.00","420,000,000.00","400,000,000.00","455,000,000.00",,"50,001,000.19",,"16,432,136.98","38,287,198.19","36,702,701.19","4,405,747.95","18,896,483.47","22,579,571.97","72,533,057.30","24,841,534.69","96,201,746.20","107,462,988.39","120,622,017.05","73,725,937.10","80,531,838.26","111,421,687.00","111,823,922.83"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"718,383,062.04","1,054,537,194.33","1,318,649,425.68","2,893,257,285.99","2,907,258,970.95","2,854,465,698.91","2,564,871,598.99","2,787,128,175.98","2,687,843,411.33","2,879,647,354.35","2,640,761,272.50","2,421,805,886.78","2,443,163,312.02","2,325,222,389.17","2,095,888,152.89","2,423,818,034.53","2,880,434,226.33","2,664,887,142.40","3,415,134,258.76","3,867,001,117.86","3,666,566,673.78","3,323,776,798.52","3,775,904,882.31","6,701,888,014.72","6,370,253,460.82","6,434,798,711.42","6,217,427,110.23","5,861,149,350.43","6,057,973,444.20","5,587,073,609.83","6,080,940,627.40","7,318,529,433.18"
流动负债合计,"601,529,775.24","896,600,021.38","1,139,518,146.45","1,408,261,754.88","1,385,922,820.29","1,300,583,770.10","1,000,881,372.84","1,407,036,770.18","1,404,292,183.30","1,499,699,452.38","1,280,831,601.98","1,270,108,653.58","1,377,027,627.81","1,498,769,497.38","1,577,932,132.98","1,932,903,248.60","2,222,221,704.77","2,642,204,044.46","2,689,793,213.41","3,376,384,231.58","2,534,684,641.80","2,849,323,076.01","3,706,919,894.87","3,577,713,052.37","3,265,034,453.81","3,606,782,475.01","3,257,492,249.85","3,340,777,784.11","3,691,094,175.69","3,923,184,164.46","4,458,294,005.22","5,440,748,183.09"
可供出售金融资产,,,,,,,,,,,,,,,,,"190,463,670.00","190,463,670.00","190,463,670.00","200,463,670.00","190,463,670.00","441,675,078.44","567,697,825.81","538,666,633.62","545,040,273.62","539,143,074.44","541,603,803.72","597,989,945.15","537,989,945.15","852,050,453.15","882,050,453.15","1,087,233,871.84"
长期借款,,,,,,,,,,,,,,,,"225,000,000.00","729,041,230.40","507,857,788.40","765,967,766.05","950,121,190.93","1,211,940,650.99","1,008,054,732.44","924,013,017.12","679,953,996.70","605,798,995.80","537,964,457.33","648,859,052.44","695,852,693.35","894,377,446.63","800,159,306.09","989,350,246.46","954,773,769.94"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,"27,283,500.00",,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,"20,014,487.28","283,092,152.20","607,939,745.24","919,307,780.62","1,202,165,340.26","1,597,086,698.67","1,831,655,350.36","1,856,149,561.20","1,910,924,858.97","2,005,339,943.20","2,157,035,768.72","2,043,455,351.12","2,225,520,653.25","2,403,768,239.17","2,349,566,588.56","2,683,547,429.89","2,912,075,089.22","3,522,909,100.19","4,086,478,880.84","3,830,592,202.36"
长期应付款,,,,,,,,,,,,,,,,,,,,"285,364,225.00","615,487,023.11","476,793,557.22","420,127,559.88","597,391,381.81","750,085,574.46","567,858,830.41","452,595,504.50","299,983,982.22","444,374,808.23","347,632,340.37","653,702,057.13","1,040,096,685.32"
长期股权投资,,,,,,,,,"100,315,877.91","71,506,142.26","106,162,956.51","265,371,372.65","267,012,782.94","263,179,069.31","263,179,069.31","256,020,122.48","65,556,452.48","50,495,109.74","50,494,862.49","50,223,883.79","62,234,295.78","86,500,000.00","101,500,000.00","161,500,000.00","162,500,000.00","458,382,361.80","467,771,869.18","505,690,021.42","574,541,259.33","554,409,191.20","563,477,869.27","564,939,769.84"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,"94,723,520.15","94,192,124.84","102,598,782.15","104,568,415.75","95,186,510.17","97,122,610.64","97,335,368.01","96,112,523.08","101,644,614.02","100,365,829.57","108,173,409.07","105,720,196.82","8,132,603.96","8,036,982.55","7,941,361.13"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"66,568,486.19","141,601,236.48","147,738,539.16","168,259,216.66","169,641,460.41","175,427,272.71","172,645,435.69","169,351,808.70","163,353,251.76","270,674,369.81","407,171,876.49","409,696,842.21","411,178,532.40","421,833,907.40","399,819,797.09","413,961,721.15","412,165,116.60","434,919,800.46","432,604,358.55","695,266,403.79","687,462,631.40","796,378,100.66","801,093,621.88","817,056,269.04","835,743,514.10","1,012,416,055.35","1,003,104,150.23","990,052,920.28","1,098,448,233.39","1,245,024,000.53","1,264,191,419.24","1,269,507,180.01"
递延所得税负债,"303,068.05","212,008.91","147,137.65","122,500.52","97,505.53","105,233.76","96,883.26","89,529.28","81,047.48","77,940.76","77,940.76","1,632,154.33","1,614,421.68","643,521.65","617,025.45","614,532.66","603,458.91","235,670.59","235,617.26","232,183.57","232,130.24","205,956.97","202,524.24","202,506.78","202,506.78","87,836.95","87,836.95","87,836.95","87,836.95","7,148,496.21","7,148,496.21","7,083,003.94"
在建工程,,"114,632.47","5,749,802.07","16,057,701.42","30,766,541.51","73,537,735.51","93,754,647.46","133,682,167.87","203,258,925.23","149,596,693.04","28,799,643.80","46,188,065.68","67,181,476.02","161,281,125.59","199,400,229.66","204,475,829.73","197,801,343.97","143,829,373.92","126,842,780.88","138,279,964.04","172,952,471.72","209,878,444.77","226,671,751.61","252,532,232.80","292,024,110.64","161,182,368.80","187,111,798.61","205,545,632.08","126,650,087.44","1,552,179.23","12,019,777.65","21,712,143.88"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47,071,640.00",,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"303,068.05","212,008.91","147,137.65","122,500.52","97,505.53","105,233.76","96,883.26","89,529.28","81,047.48","77,940.76","77,940.76","1,632,154.33","1,614,421.68","643,521.65","617,025.45","225,614,532.66","729,644,689.31","508,093,458.99","766,203,383.31","1,235,717,599.50","1,827,659,804.34","1,485,054,246.63","1,344,343,101.24","1,277,547,885.29","1,356,087,077.04","1,106,040,714.97","1,101,671,812.96","996,053,931.52","1,338,969,510.88","1,202,563,575.32","1,650,200,799.80","2,002,482,707.74"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"601,832,843.29","896,812,030.29","1,139,665,284.10","1,408,384,255.40","1,386,020,325.82","1,300,689,003.86","1,000,978,256.10","1,407,126,299.46","1,404,373,230.78","1,499,777,393.14","1,280,909,542.74","1,271,740,807.91","1,378,642,049.49","1,499,413,019.03","1,578,549,158.43","2,158,517,781.26","2,951,866,394.08","3,150,297,503.45","3,455,996,596.72","4,612,101,831.08","4,362,344,446.14","4,334,377,322.64","5,051,262,996.11","4,855,260,937.66","4,621,121,530.85","4,712,823,189.98","4,359,164,062.81","4,336,831,715.63","5,030,063,686.57","5,125,747,739.78","6,108,494,805.02","7,443,230,890.83"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"100,000,000.00","100,000,000.00","200,000,000.00","267,000,000.00","267,000,000.00","267,000,000.00","267,000,000.00","400,500,000.00","400,500,000.00","400,500,000.00","400,500,000.00","400,500,000.00","400,500,000.00","400,500,000.00","400,500,000.00","400,500,000.00","407,530,000.00","407,530,000.00","477,530,000.00","1,198,998,250.00","1,198,598,250.00","1,198,598,250.00","1,198,943,250.00","1,419,045,964.00","1,418,806,914.00","1,418,806,914.00","1,418,806,914.00","1,418,806,914.00","1,418,351,014.00","1,418,026,289.00","1,426,998,289.00","1,426,834,514.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"5,843,499.13","5,843,499.13","5,843,499.13","1,221,660,601.68","1,221,660,601.68","1,221,660,601.68","1,221,660,601.68","1,088,160,601.68","1,088,160,601.68","1,088,390,101.68","1,088,390,101.68","1,088,390,101.68","1,088,390,101.68","1,088,390,101.68","1,088,390,101.68","1,088,390,101.68","1,115,878,701.68","1,120,836,801.68","1,665,837,626.67","449,198,555.82","454,602,099.62","460,681,863.05","463,758,146.84","3,210,304,228.68","3,209,870,670.88","3,211,060,099.67","3,211,321,180.52","3,211,582,261.37","3,209,694,738.02","3,207,571,760.97","3,245,911,000.97","3,257,354,666.47"
无形资产,"45,333.17","52,747,155.35","195,120,093.81","215,662,980.05","214,645,884.68","213,459,131.18","212,788,627.74","276,676,405.06","275,606,053.70","273,789,534.41","272,391,860.47","270,902,947.17","269,369,459.50","268,003,000.87","266,666,283.32","265,517,522.56","264,297,545.58","220,258,704.82","218,809,866.19","164,557,593.76","234,296,011.30","339,439,569.62","340,195,772.34","341,698,064.30","339,595,737.15","333,127,951.88","329,962,920.50","326,012,301.09","324,872,698.64","402,994,537.01","400,720,409.28","396,241,838.48"
盈余公积,"6,440,102.80","20,376,543.04","42,875,656.17","42,875,656.17","42,875,656.17","61,101,684.00","61,101,684.00","61,101,684.00","61,101,684.00","85,414,643.52","85,414,643.52","85,414,643.52","85,414,643.52","111,467,389.60","111,467,389.60","111,467,389.60","111,467,389.60","137,000,040.29","137,000,040.29","137,000,040.29","137,000,040.29","167,495,926.95","167,495,926.95","167,495,926.95","167,495,926.95","204,889,022.49","204,889,022.49","204,889,022.49","204,889,022.49","239,304,572.14","239,422,049.54","239,304,572.14"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,"31,213,200.00","31,213,200.00","74,856,641.00","74,162,241.00","61,542,521.00","63,609,071.00","63,609,071.00","63,609,071.00","34,175,629.60","34,175,629.60","34,175,629.60","33,719,729.60","7,604,953.60","7,604,953.60","53,959,071.40"
商誉,,,,,,,,,,,,,,,,,,,,,,,"20,496,746.96","20,500,374.70","20,500,374.70","21,494,511.25","21,438,442.70","21,494,511.25","21,438,442.70","364,637,543.45","364,637,543.45","364,637,543.45"
未分配利润,"78,523,654.23","233,148,871.40","284,532,472.02","359,537,965.05","411,531,036.27","473,863,982.80","501,373,562.09","420,488,253.33","485,861,019.67","580,514,345.07","610,256,357.53","664,597,771.26","542,470,212.40","636,428,926.22","668,437,258.94","739,753,868.47","641,672,294.94","783,019,280.18","824,550,725.43","941,070,843.05","1,076,580,940.78","1,279,277,033.71","1,346,933,112.87","1,483,055,748.57","1,639,703,837.83","2,036,132,437.46","2,133,357,336.45","2,267,722,981.42","2,029,518,832.40","2,466,775,120.89","2,578,593,927.56","2,248,425,334.40"
长期待摊费用,"6,879,942.87",,,,,,,,,,,"3,904,196.36","6,747,373.59","2,337,546.29","1,587,434.48","2,661,055.24","2,121,340.33","1,587,332.67","488,465.82","744,209.68","837,322.00","3,346,731.34","10,812,332.48","15,147,749.46","16,044,136.13","16,882,152.82","15,462,223.11","17,525,470.97","15,347,447.35","35,558,664.45","31,823,044.31","30,341,881.62"
少数股东权益,,,,,,,,,,,,"1,339,446.87","1,279,140.82","1,503,290.51","1,573,617.34","1,602,173.02","2,015,037.78","2,098,541.83","2,166,301.02","2,169,603.14","2,453,044.47","47,623,731.37","53,454,317.08","60,638,301.65","62,987,152.24","70,943,574.43","62,332,899.77","71,014,740.29","66,012,828.54","67,561,056.19","67,544,452.22","44,287,855.85"
递延所得税资产,"763,275.18","7,180,725.23","5,659,050.70","6,221,294.18","6,774,762.39","7,425,434.03","8,053,793.99","10,538,280.86","9,619,016.20","9,382,389.54","10,183,035.70","11,098,174.46","11,972,527.39","13,417,260.67","14,550,436.88","14,670,264.82","15,635,968.97","21,289,705.99","21,850,124.92","20,493,328.30","21,093,243.74","35,131,399.73","38,448,454.49","42,763,483.26","51,437,707.03","62,767,138.34","66,686,653.96","86,684,746.33","84,163,761.21","72,456,679.43","68,426,312.02","85,028,072.44"
外币报表折算价差,,,,,,,,,,,,"-15,285.93","-56,196.77","663,724.46","113,622.88","201,017.10",,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,"83,000,000.00",,,,,,"150,557,838.00","149,638,500.00","170,482,040.33","79,721,730.00","85,441,134.28","84,401,848.85","82,343,991.52","83,026,504.06","91,021,295.66","84,072,503.15","84,189,339.29","84,122,985.17","63,005,202.33","70,079,793.04","47,388,383.06"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"74,257,037.41","201,643,749.53","354,267,485.74","406,201,192.31","421,828,648.99","469,849,573.43","487,242,504.88","590,248,662.49","752,153,124.80","774,949,129.06","824,709,372.97","1,090,161,598.53","1,053,476,639.12","1,413,144,062.33","1,753,142,995.98","2,076,614,296.60","2,350,206,778.19","2,905,211,754.42","3,117,040,104.05","3,399,259,437.04","3,491,838,150.66","4,098,316,912.21","4,445,476,733.78","4,412,999,517.83","4,667,545,533.76","5,201,829,763.53","5,167,146,783.29","5,626,905,726.82","5,885,370,146.42","7,122,730,154.93","7,751,942,484.80","7,705,564,248.11"
所有者权益(或股东权益)合计,"190,807,256.16","359,368,913.57","533,251,627.32","1,891,074,222.90","1,943,067,294.12","2,023,626,268.48","2,051,135,847.77","1,970,250,539.01","2,035,623,305.35","2,154,819,090.27","2,184,561,102.73","2,240,226,677.40","2,117,997,901.65","2,238,953,432.47","2,270,481,990.44","2,341,914,549.87","2,278,774,610.44","2,419,801,393.37","3,076,177,766.09","2,654,158,723.82","2,796,060,378.30","3,087,716,388.09","3,170,118,619.98","6,259,626,594.89","6,416,677,463.73","6,923,805,284.97","7,025,409,830.71","7,151,223,361.62","6,913,279,904.05","7,584,056,024.98","7,724,388,307.18","7,580,862,790.46"
资产总计,"792,640,099.45","1,256,180,943.86","1,672,916,911.42","3,299,458,478.30","3,329,087,619.94","3,324,315,272.34","3,052,114,103.87","3,377,376,838.47","3,439,996,536.13","3,654,596,483.41","3,465,470,645.47","3,511,967,485.31","3,496,639,951.14","3,738,366,451.50","3,849,031,148.87","4,500,432,331.13","5,230,641,004.52","5,570,098,896.82","6,532,174,362.81","7,266,260,554.90","7,158,404,824.44","7,422,093,710.73","8,221,381,616.09","11,114,887,532.55","11,037,798,994.58","11,636,628,474.95","11,384,573,893.52","11,488,055,077.25","11,943,343,590.62","12,709,803,764.76","13,832,883,112.20","15,024,093,681.29"
负债和所有者(或股东权益)合计,"792,640,099.45","1,256,180,943.86","1,672,916,911.42","3,299,458,478.30","3,329,087,619.94","3,324,315,272.34","3,052,114,103.87","3,377,376,838.47","3,439,996,536.13","3,654,596,483.41","3,465,470,645.47","3,511,967,485.31","3,496,639,951.14","3,738,366,451.50","3,849,031,148.87","4,500,432,331.13","5,230,641,004.52","5,570,098,896.82","6,532,174,362.81","7,266,260,554.90","7,158,404,824.44","7,422,093,710.73","8,221,381,616.09","11,114,887,532.55","11,037,798,994.58","11,636,628,474.95","11,384,573,893.52","11,488,055,077.25","11,943,343,590.62","12,709,803,764.76","13,832,883,112.20","15,024,093,681.29"
