科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"21,733,044.92","3,376,858.50","31,889,575.32","37,874,240.87","14,158,920.97","39,839,304.63","18,244,560.50","5,885,831.37","2,701,753.73","889,898.10","372,841,577.51","844,705,972.77","660,468,344.94","776,991,546.02","1,183,740,877.74","1,364,270,591.81","1,230,535,186.31","1,135,566,784.93","881,913,713.01","960,924,248.07","623,735,042.40","641,315,982.75","1,217,528,629.06","1,289,040,251.00","1,166,609,804.45","1,052,567,615.50","864,212,095.03","2,279,318,107.14","1,213,727,601.21","1,560,205,715.33","1,410,583,478.80","1,350,159,844.25","3,196,681,348.86","1,637,451,873.52","1,883,662,468.75","1,575,315,187.90","1,308,813,658.59","2,040,998,260.72","2,175,920,569.17","2,002,774,786.04","2,543,038,557.08","1,678,841,828.74","1,238,023,766.94","1,344,072,432.76","1,020,975,113.84","994,321,971.13"
短期借款,"412,024,326.18","378,224,753.00","380,666,760.00","379,266,645.97","339,805,345.97","336,496,345.97","305,596,345.97","281,946,345.97","271,246,345.97","120,336,345.97","399,100,000.00","408,950,000.00","546,950,000.00","566,000,000.00","466,000,000.00","503,000,000.00","365,000,000.00","365,000,000.00","431,000,000.00","686,000,000.00","766,000,000.00","823,000,000.00","1,031,090,000.00","1,020,940,000.00","1,344,940,000.00","1,184,590,000.00","1,490,200,000.00","1,682,000,000.00","1,605,000,000.00","2,208,200,000.00","1,948,200,000.00","1,428,200,000.00","1,577,550,000.00","1,412,700,000.00","1,529,700,000.00","1,443,621,519.75","1,765,371,077.23","960,048,590.35","648,320,000.00","498,320,000.00","478,827,083.33","400,184,166.66","352,500,000.00","1,267,958,750.00","1,353,260,000.00","1,428,449,615.71"
交易性金融资产,"104,710.00","100,460.00","900,160.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,"40,000,000.00",,,,,,,,,,"200,000.00","250,000.00",,"300,000.00","600,000.00","380,000.00","600,000.00",,,,,,,,,,,,,,,,"172,000.00",,"400,000.00"
应付票据,"37,963,797.00","29,506,600.00","28,387,723.00","28,387,723.00","28,387,723.00","28,387,723.00","28,387,723.00","28,387,723.00","28,387,723.00","22,709,723.00","100,000,000.00","90,000,000.00",,"50,000,000.00",,,"56,000,000.00","56,000,000.00",,"39,940,000.00","100,000,000.00","82,060,000.00","132,000,000.00","80,000,000.00","119,900,000.00","419,900,000.00","300,000,000.00","305,000,000.00","384,500,000.00","81,300,000.00",,,,,,,,,,,,,"30,000,000.00","84,729,087.53","154,729,086.64","369,999,999.11"
应收账款,"16,209,286.90","6,515,638.43","7,321,704.09","21,809,908.27","17,045,054.78","9,860,989.16","10,373,252.42","17,250,267.06","11,813,724.48","1,094,267.32","88,015,308.35","40,542,245.63","44,659,078.08","25,452,314.14","25,160,228.78","22,395,792.13","16,366,499.46","12,656,817.62","13,783,119.16","11,142,568.27","161,477,746.60","123,061,114.14","56,165,338.95","63,117,989.48","25,613,125.33","26,847,607.16","30,053,900.48","202,745,144.33","106,693,122.40","131,462,816.39","58,402,934.82","1,493,667,310.74","740,512,947.14","710,338,704.21","700,851,131.79","690,400,857.12","574,187,543.75","573,940,319.83","534,010,208.87","14,230,059.43","10,517,325.22","9,237,743.72","9,652,359.69","459,977,234.95","448,673,205.74","475,139,960.48"
应付账款,"12,792,882.75","8,946,033.15","10,688,575.41","7,660,344.22","4,861,141.10","61,499,116.78","45,675,948.06","40,930,055.74","39,837,942.60","2,668,559.52","1,331,755,012.68","1,626,949,222.36","1,347,030,817.91","1,401,747,265.89","1,159,276,257.33","1,024,951,240.55","853,833,116.15","981,614,182.47","887,916,086.02","1,592,334,977.44","1,344,606,528.24","1,457,222,641.61","1,762,694,979.21","1,859,640,421.63","1,560,074,590.06","1,757,088,996.24","2,097,456,755.95","1,616,797,266.77","1,196,043,136.41","1,514,946,409.37","1,518,209,608.46","1,471,515,334.08","1,225,610,657.92","1,292,696,626.72","1,347,539,973.09","1,537,842,586.55","1,356,292,976.96","1,561,584,006.45","1,466,985,263.83","1,385,403,862.43","1,143,312,497.50","972,662,141.61","1,150,383,532.86","1,224,699,854.00","1,140,952,110.53","1,395,202,999.98"
预付款项,"32,239,160.25","32,942,220.25","18,204,348.25","15,713,222.35","16,896,965.89","1,272,380.29","7,737,916.10","710,562.95","609,416.10","276,648.10","451,634,786.69","531,034,394.61","784,960,503.68","476,957,643.46","693,616,343.05","606,520,137.59","1,163,112,817.19","914,035,010.36","833,853,908.53","539,372,796.21","594,296,876.51","664,855,610.24","704,427,112.35","625,536,922.39","1,173,084,386.11","1,205,957,114.81","434,598,695.00","521,753,322.89","1,015,836,114.07","276,649,727.64","281,431,136.85","302,545,255.62","351,274,933.89","237,756,604.73","253,710,552.27","246,073,234.36","245,243,111.03","243,250,975.10","231,457,922.65","215,662,306.66","131,217,287.99","131,555,836.99","144,173,815.96","258,234,805.18","223,555,069.84","489,655,746.52"
预收款项,"3,641,864.10","6,113,198.43","6,038,580.61","3,892,814.80","3,816,314.99","4,772,443.25","6,859,764.42","3,611,165.62","3,101,854.02","394,961.14","1,084,077,589.69","832,310,372.10","1,306,289,582.30","1,569,957,334.52","2,546,587,108.60","2,528,980,795.42","3,102,863,392.42","3,462,259,048.42","3,983,433,344.45","2,443,858,937.39","2,506,690,386.00","1,950,334,068.03","1,298,010,141.57","1,173,755,987.97","1,317,580,089.04","1,335,812,175.29","769,454,268.85","440,089,670.34","478,694,866.77","317,400,533.37","326,706,599.19","271,392,123.55","288,227,853.96","329,681,767.28","448,847,409.15","473,612,505.05","514,467,693.09","555,468,154.17","1,011,626,876.28","958,547,536.42","1,477,850,281.36","1,572,373,263.83","1,372,927,335.05","1,569,441,449.19","1,757,262,007.29","1,477,344,677.54"
其他应收款,"77,341,587.01","113,791,989.22","150,544,306.13","285,853,291.53","284,480,900.75","289,740,946.33","291,026,813.28","229,373,082.85","229,630,431.61","161,495,442.12","372,674,855.18","137,980,505.61","77,281,922.32","54,427,866.49","79,364,566.28","84,166,085.56","194,422,395.14","191,250,661.85","139,606,539.17","43,216,910.46","67,393,418.73","52,633,118.37","71,206,240.89","114,763,242.53","90,702,719.88","199,991,922.69","246,935,891.77","303,242,055.51","256,765,538.89","159,746,748.04","196,765,706.74","940,380,026.72","935,226,054.85","966,536,763.76","980,546,980.30","933,869,078.82","817,760,542.10","812,793,785.84","989,678,241.78","915,502,589.01","1,357,936,048.49","1,075,686,649.95","708,375,080.70","670,645,172.61","611,147,800.78","593,506,791.72"
应付职工薪酬,"1,009,578.61","1,632,108.16","1,758,947.05","996,373.91","864,153.07","916,325.36","1,050,553.65","1,062,594.90","908,292.15","856,278.44","1,949,029.94","492,568.42","620,167.48","638,294.21","1,332,656.24","1,354,226.37","620,819.20","811,388.37","579,828.31","498,754.35","497,468.42","560,626.79","506,536.48","437,777.77","990,235.90","757,685.35","558,187.40","562,842.84","819,042.85","617,748.83","494,295.80","509,130.09","763,366.59","542,282.06","551,497.45","776,508.23","817,489.31","772,921.61","757,613.26","1,262,514.54","529,579.90","166,784.11","336,491.68","13,551,010.37","9,835,407.13","2,709,849.91"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"350,113.18","-138,920.09","73,292.89","145,725.83","131,399.79","86,742.15","2,360,946.18","671,321.17","226,303.83","221,437.53","62,998,308.11","180,254,127.67","139,228,030.95","112,075,440.85","76,395,364.97","240,503,026.79","112,588,438.22","10,468,535.30","-9,334,673.24","199,358,715.57","168,934,918.34","183,619,667.51","253,116,343.38","511,117,735.95","426,137,785.02","365,070,827.85","220,638,742.04","274,015,495.22","141,910,738.44","96,093,468.90","86,322,029.09","677,179,997.46","506,402,502.34","298,320,581.51","372,653,616.82","355,285,848.19","124,393,397.36","100,164,274.67","141,083,469.43","126,498,807.87","166,834,161.04","117,632,994.32","141,088,525.19","184,236,542.28","149,667,048.56","175,704,375.14"
应收利息,,,,,,,,,,,"1,097,771.58","1,472,749.52","1,553,947.83","1,177,577.85","1,184,568.26","1,356,521.72","152,350.00",,,,,,,,,,,"568,333.37","330,000.00","300,000.00","330,000.00","30,079,950.98","35,808,871.06","39,055,314.27","35,604,409.70","37,099,023.28","53,420,491.65","25,592,693.08","34,386,941.05","33,084,587.78","44,917,768.47","40,197,843.49","33,761,481.85","36,412,568.36","46,078,276.15","57,373,555.39"
