科目,2008年度,2009年度,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
支付给职工以及为职工支付的现金,"24,533,135.27","28,334,413.25","31,851,627.91","9,483,156.73","17,385,997.40","25,556,428.45","38,162,998.98","9,479,845.95","22,462,641.86","31,357,248.50","46,820,731.76","15,514,381.29","29,994,409.35","43,430,733.12","57,321,404.92","16,129,955.97","29,329,034.23","43,589,048.87","60,780,536.01","19,566,878.55","35,065,413.75","52,454,052.23","73,359,382.85","23,110,640.90","42,615,490.04","62,656,118.56","91,999,940.05","29,510,417.19","54,521,384.79","84,544,718.30","123,888,134.13","40,092,283.60"
取得借款收到的现金,"531,377,376.22","411,000,000.00","576,421,854.60","136,844,269.00","139,948,664.56","147,808,183.08","210,419,733.62","282,379,992.75","638,241,582.82","729,050,063.71","1,140,114,974.61","423,014,351.55","448,014,351.55","563,014,351.55","622,953,922.43","150,482,164.59","215,482,164.59","365,487,731.89","534,643,739.63","33,753,626.08","80,919,890.58","80,919,890.58","83,907,333.51","32,000,000.00","34,000,000.00","34,000,000.00","36,000,000.00",,"2,000,000.00","2,000,000.00","2,000,000.00",
支付的各项税费,"31,261,310.53","16,151,240.77","20,844,597.27","8,306,759.09","13,102,023.03","17,281,660.50","17,785,351.85","9,853,944.93","16,104,421.29","23,185,848.12","21,096,552.54","2,396,502.51","6,676,475.35","8,123,061.81","12,468,868.36","5,731,774.23","8,478,082.83","10,254,587.96","17,245,456.82","10,146,429.26","20,183,055.75","27,009,167.39","27,594,843.18","19,351,717.09","35,140,006.20","44,423,356.09","48,034,290.32","42,131,067.22","82,272,202.54","101,799,388.63","108,648,109.65","26,060,428.48"
收到其他与筹资活动有关的现金,,,,,,,"10,000,000.00",,"300,000,000.00","300,000,000.00","387,890,000.00",,,,"103,122,666.67",,,,,,,,"2,951,446.94",,,,,,,,"214,797.18",
支付其他与经营活动有关的现金,"45,664,893.02","30,912,143.62","29,685,445.59","18,317,756.92","12,592,269.11","20,213,546.99","40,357,019.51","13,341,093.26","23,341,407.77","61,773,398.10","63,528,948.08","17,726,535.44","12,706,482.90","3,881,877.17","57,742,498.34","11,413,486.65","20,325,504.06","38,783,020.32","62,069,934.94","24,803,137.96","32,364,755.26","35,305,369.07","98,497,464.42","14,945,198.54","31,788,364.36","63,545,705.00","95,731,703.90","25,182,911.08","49,631,795.96","71,202,832.37","123,065,583.38","25,572,745.09"
筹资活动现金流入小计,"531,377,376.22","411,500,000.00","576,421,854.60","667,113,669.00","670,218,064.56","678,077,583.08","741,932,729.77","282,379,992.75","938,241,582.82","1,029,050,063.71","1,528,004,974.61","423,014,351.55","448,014,351.55","563,014,351.55","726,076,589.10","150,482,164.59","215,482,164.59","365,487,731.89","534,643,739.63","33,753,626.08","80,919,890.58","80,919,890.58","910,377,781.61","32,000,000.00","34,000,000.00","34,000,000.00","44,802,700.00",,"2,000,000.00","2,000,000.00","689,339,544.02",
经营活动现金流出小计,"646,266,442.41","538,424,390.92","627,339,092.55","188,054,778.52","425,442,541.33","641,275,358.39","763,114,966.48","130,719,481.82","381,241,147.92","598,015,116.57","728,401,904.45","235,742,316.11","416,079,883.74","608,036,049.20","762,832,904.35","187,792,734.39","365,915,680.65","615,544,358.66","820,968,662.82","185,317,357.66","384,846,397.52","613,188,131.60","787,075,351.34","217,851,601.62","395,565,202.19","637,583,622.75","751,041,339.80","298,410,335.61","568,838,479.45","829,692,526.63","1,012,545,867.83","264,436,275.94"
偿还债务支付的现金,"455,400,415.82","424,841,824.00","572,628,255.70","178,000,000.00","338,811,179.17","368,811,179.17","378,184,646.37","22,959,954.82","227,464,010.77","354,537,127.19","664,545,455.62","524,317,601.69","790,096,456.30","885,884,482.25","1,017,997,448.16","155,301,479.40","194,201,829.16","362,954,406.46","462,449,466.98","94,276,072.35","231,388,983.42","274,490,088.46","298,756,311.83","29,000,000.00","32,001,450.00","34,001,450.00","36,000,000.00",,"2,000,000.00","2,000,000.00","2,000,000.00",
经营活动产生的现金流量净额,"81,232,459.31","60,824,643.61","50,266,981.73","-56,194,552.69","-94,010,555.66","-133,299,619.60","-96,339,158.42","-2,718,109.92","35,967,012.57","86,210,135.93","149,135,156.54","-45,867,152.05","26,597,796.56","78,735,074.28","120,874,259.58","17,345,446.96","54,631,587.90","69,413,201.28","91,415,751.39","26,093,801.07","84,724,852.84","94,495,922.65","227,429,742.85","51,616,432.80","124,855,626.89","178,222,175.05","118,636,102.77","-54,223,089.53","-15,788,143.92","35,399,441.23","123,128,954.17","117,960,913.55"
分配股利、利润或偿还利息支付的现金,"22,425,438.10","12,145,756.84","14,412,844.37","2,766,935.81","3,560,154.98","4,308,183.04","5,590,925.67","1,079,285.88","19,189,501.24","25,388,785.57","33,776,252.86","2,538,132.86","5,083,844.00","6,861,812.98","10,564,726.38","2,227,640.00","2,937,342.75","3,630,342.76","8,239,268.45","2,442,096.04","22,788,069.20","22,853,235.86","26,445,559.02","37,325.01","89,600.01","136,638.91","184,879.18","26,133.34","54,265,261.81","54,273,310.42","54,273,508.15","14,258.34"
收回投资收到的现金,,"2,330,594.69","2,463,292.19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金,,,"3,000,000.00","3,131,200.00","4,961,200.00","4,961,200.00","6,900,000.00",,"69,000,000.00","97,000,000.00","203,070,000.00",,,,"677,374,486.63",,,,"789,864.86",,,,"963,436.44","1,810,070.00","81,810,070.00","161,810,070.00","162,216,121.75",,,,"179,469.00",
取得投资收益收到的现金,"48,300.00","10,860.00",,,,,,,,,,,,,,,,,,"274,380.34","1,812,681.71","1,999,668.01",,,,,,,,,,
筹资活动现金流出小计,"477,825,853.92","436,987,580.84","590,041,100.07","183,898,135.81","347,332,534.15","378,080,562.21","390,675,572.04","24,039,240.70","315,653,512.01","476,925,912.76","901,391,708.48","526,855,734.55","795,180,300.30","892,746,295.23","1,705,936,661.17","157,529,119.40","197,139,171.91","366,584,749.22","471,478,600.29","96,718,168.39","254,177,052.62","297,343,324.32","326,165,307.29","30,847,395.01","113,901,120.01","195,948,158.91","198,401,000.93","26,133.34","56,265,261.81","56,273,310.42","56,452,977.15","14,258.34"
处置固定资产、无形资产和其他长期资产收回的现金净额,"252,700.00","315,744.54","1,922,930.78",,,"5,000.00","571,560.70",,,,"393,635.75",,"15,880.00","16,910.00","398,592.25","64,477.00","64,477.00","64,477.00","620,648.98","1,619,800.00","1,667,523.70","1,670,803.70","1,698,831.40","300,000.00","758,690.95","758,690.95","2,134,634.33","220,000.00","220,000.00","315,000.00","8,698,336.28","45,000.00"
筹资活动产生的现金流量净额,"53,551,522.30","-25,487,580.84","-13,619,245.47","483,215,533.19","322,885,530.41","299,997,020.87","351,257,157.73","258,340,752.05","622,588,070.81","552,124,150.95","626,613,266.13","-103,841,383.00","-347,165,948.75","-329,731,943.68","-979,860,072.07","-7,046,954.81","18,342,992.68","-1,097,017.33","63,165,139.34","-62,964,542.31","-173,257,162.04","-216,423,433.74","584,212,474.32","1,152,604.99","-79,901,120.01","-161,948,158.91","-153,598,300.93","-26,133.34","-54,265,261.81","-54,273,310.42","632,886,566.87","-14,258.34"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,320.00,320.00,320.00,,,,,,,,,,,,,,,,,,,,,"2,002,354.48"
四、汇率变动对现金的影响,"-5,864,481.51","-504,567.29","-1,842,055.77","-172,017.21","-374,866.06","-294,885.85","-2,446,771.62","64,882.50","506,995.84","1,145,520.24","-496,345.27","-378,325.02","-1,058,116.73","-1,778,496.19","-2,741,809.04","184,855.35","2,785,041.24","-287,124.86","824,996.84","896,865.64","1,753,230.46","3,427,759.11","4,059,432.85","36,368.40","654,006.97","941,594.37","1,719,569.46","88,056.08","-1,559,609.47","-3,841,008.12","-7,221,704.94","-7,351,659.06"
收到其他与投资活动有关的现金,,,,,,,"532,651.09","73,132,661.92","65,068,276.09","132,265,551.88","853,097,211.16","857,557,254.79","857,557,254.79","857,557,254.79","891,621,029.51",,"120,000,000.00","120,000,000.00","315,627,071.18","131,912,308.91","400,724,170.60","450,724,170.60","506,845,812.55","1,051,827,564.40","1,598,994,267.37","3,239,478,652.58","3,443,173,965.49","992,226,572.88","1,340,506,559.98","1,536,546,286.32","2,117,219,925.76","521,195,090.40"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"301,000.00","2,657,199.23","4,386,222.97",,,"5,000.00","1,104,211.79","73,132,661.92","65,068,596.09","132,265,871.88","853,491,166.91","857,557,254.79","857,573,134.79","857,574,164.79","892,019,621.76","64,477.00","120,064,477.00","120,064,477.00","316,247,720.16","133,806,489.25","404,204,376.01","454,394,642.31","508,544,643.95","1,052,127,564.40","1,599,752,958.32","3,240,237,343.53","3,445,308,599.82","992,446,572.88","1,340,726,559.98","1,536,861,286.32","2,125,918,262.04","523,242,444.88"
五、现金及现金等价物净增加额,"43,902,735.01","-35,472,413.76","2,156,412.97","417,862,752.77","209,474,079.15","147,051,873.38","73,195,153.18","112,733,890.60","9,580,061.39","51,195,217.75","346,449,838.70","-75,164,722.88","-393,145,558.01","-342,771,732.40","-401,711,648.21","-13,250,602.76","29,858,015.62","13,779,162.89","202,927,957.87","-134,233,792.24","-133,201,457.08","-195,045,852.77","490,046,567.72","-556,290,987.09","-611,552,968.77","-655,056,683.97","-527,516,574.01","271,986,578.38","103,881,225.28","61,748,173.65","94,367,281.68","-64,198,850.90"
购建固定资产、无形资产和其他长期资产支付的现金,"85,317,765.09","69,962,108.47","37,035,490.49","8,986,210.52","19,026,029.54","19,355,642.04","50,312,010.21","41,086,295.95","60,350,613.92","66,350,461.25","83,693,405.61","7,835,117.60","34,292,423.88","52,770,531.60","112,003,648.44","23,798,427.26","38,469,530.21","46,502,570.21","91,309,096.87","82,256,385.89","120,816,734.35","151,130,723.10","223,389,726.25","58,723,957.68","129,414,440.94","244,119,538.01","298,582,545.13","153,798,827.71","212,732,319.50","267,898,235.36","337,944,796.46","46,319,610.93"
期初现金及现金等价物余额,"21,817,726.43","65,720,461.44","30,248,047.68","38,916,134.10","32,404,460.65","32,404,460.65","32,404,460.65","105,599,613.83","105,599,613.83","105,599,613.83","105,599,613.83","525,719,478.88","452,049,452.53","452,049,452.53","452,049,452.53","50,337,804.32","50,337,804.32","50,337,804.32","50,337,804.32","253,265,762.19","253,265,762.19","253,265,762.19","253,265,762.19","743,312,329.91","743,312,329.91","743,312,329.91","743,312,329.91","215,795,755.90","215,795,755.90","215,795,755.90","215,795,755.90","310,163,037.58"
投资支付的现金,,"3,000,000.00",,,,,,"175,000,000.00","654,200,000.00","654,200,000.00",,,,,,,,,,,,,"810,000.00",,,,,,,,,
期末现金及现金等价物余额,"65,720,461.44","30,248,047.68","32,404,460.65","456,778,886.87","241,878,539.80","179,456,334.03","105,599,613.83","218,333,504.43","115,179,675.22","156,794,831.58","452,049,452.53","450,554,756.00","58,903,894.52","109,277,720.13","50,337,804.32","37,087,201.56","80,195,819.94","64,116,967.21","253,265,762.19","119,031,969.95","120,064,305.11","58,219,909.42","743,312,329.91","187,021,342.82","131,759,361.14","88,255,645.94","215,795,755.90","487,782,334.28","319,676,981.18","277,543,929.55","310,163,037.58","245,964,186.68"
