科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"1,468,532.07","1,195,852.90","1,250,402.15","4,102,661.82","1,237,089.81","3,080,063.78","5,138,340.14","4,649,732.08","6,511,546.48","7,264,072.94","3,909,543.62","4,214,047.09","6,863,358.83","7,702,766.03","7,318,177.18","11,382,192.85","16,074,507.67","10,865,013.92","14,050,258.68","72,752,301.58","22,100,562.49","26,574,376.73","18,250,996.66","18,917,594.39","49,838,654.02","44,416,411.17","31,780,864.22","35,755,372.89","38,818,192.31","41,548,890.58","35,512,780.55","33,238,651.60","50,718,885.23","66,012,641.83","67,404,736.84","70,279,577.40","208,584,809.10","87,713,202.53","1,128,525,055.55","703,228,563.11"
应付职工薪酬,"5,418,034.66","6,861,601.87","7,931,996.73","5,430,647.68","6,743,722.12","8,116,449.63","13,205,800.95","11,578,797.21","15,319,816.48","15,852,477.19","15,446,963.23","15,507,371.52","17,254,330.23","20,286,347.76","32,817,540.33","23,678,525.51","20,128,777.64","26,103,905.45","35,813,238.15","27,413,116.76","32,972,071.42","35,575,097.36","46,606,137.59","35,033,627.62","48,682,966.39","49,249,930.04","51,886,668.27","49,184,028.22","49,274,478.41","127,702,078.55","157,483,366.26","132,404,180.96","151,312,662.22","127,494,739.01","160,874,746.33","128,605,469.63","156,122,559.64","251,003,812.08","307,335,457.09","242,965,726.66"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"17,599,594.92","3,229,872.22","7,641,209.76","6,803,777.77","3,618,203.15","5,142,038.50","-5,045,982.18","-3,214,762.10","-7,670,646.48","-25,274,426.43","-36,778,067.68","-27,699,074.80","-31,311,663.53","-31,997,708.83","2,730,631.78","-677,527.96","4,665,817.10","4,100,056.68","9,510,744.05","5,935,635.99","7,605,597.22","8,408,084.94","13,386,091.48","14,519,420.13","16,784,427.52","18,854,987.97","9,623,513.01","12,768,736.97","19,344,899.33","92,768,853.43","87,945,650.12","75,533,053.50","58,964,051.39","58,755,223.70","110,400,995.29","46,377,137.12","55,413,746.06","129,596,093.45","141,263,740.00","173,224,130.55"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,"8,676,695.02",,"1,157,531.35","4,100,413.99","8,114,001.23",,,,,,,,,,
应付利息,,,,,,,,,,,"1,083,388.79","1,117,347.10","1,498,167.27","461,523.76","2,906,044.78","3,768,032.05","2,382,078.63","4,199,427.80","2,305,730.42","2,360,859.27","3,015,274.94","3,128,215.96","4,964,496.50","5,768,716.15","4,402,413.12","4,974,417.86","7,825,056.34","7,930,313.85","7,593,368.64","22,422,527.56","38,302,441.43","39,117,189.76","37,256,379.68","31,741,551.93","48,486,967.46","48,059,192.81","53,163,609.40",,"44,749,812.67",
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53,552,415.90",,,
存货,"29,115,457.07","45,450,722.84","83,524,576.32","102,791,703.86","108,930,840.80","129,238,845.21","178,045,048.18","204,924,357.40","249,173,474.20","306,789,939.98","313,933,263.30","360,099,949.74","396,456,179.93","544,522,932.36","502,105,499.67","507,875,995.95","590,019,588.83","616,046,524.40","530,001,673.57","591,873,605.95","702,530,824.22","866,922,231.71","864,515,128.10","1,057,641,545.61","1,091,916,210.19","1,259,742,968.13","1,229,748,636.03","1,352,660,344.21","1,682,108,545.95","2,317,517,101.23","2,455,058,198.48","3,065,841,367.42","3,295,668,420.77","4,038,989,783.43","3,375,639,365.17","3,403,353,707.93","3,703,320,206.41","4,450,171,972.32","3,990,151,104.45","4,005,317,945.33"
其他应付款,"491,197.14","26,714.47","98,779.35","209,831.92","277,801.85","549,318.61","684,004.92","2,433,073.90","2,494,987.09","936,546.17","785,684.71","278,262.80","4,787,012.30","6,105,794.85","7,417,017.88","6,734,995.28","8,887,566.20","11,611,632.01","8,028,777.03","48,457,270.15","76,918,340.78","57,530,552.96","74,738,996.64","18,784,302.20","20,655,088.79","14,866,962.47","20,917,870.50","25,132,805.13","23,282,436.76","170,323,829.82","1,041,565,338.90","1,117,959,793.77","52,873,750.28","145,219,857.77","132,341,107.71","142,667,332.97","126,577,429.99","266,865,449.96","96,447,797.10","189,352,860.71"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,384,753.08","983,303.47","902,975.58","543,227.90","13,010,349.84","9,644,378.43","11,772,942.88","20,057,559.94","34,348,821.88","19,856,280.63","37,387,087.53","19,191,895.14",,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,"49,662,708.32","75,618,333.27","74,832,499.93","73,807,499.94","72,693,124.93","63,055,555.49",,,,,,,"91,821,146.90","91,634,722.17","92,171,338.78","177,974,463.11","735,152,974.77","820,124,571.83","645,573,513.03","517,332,317.93","652,333,533.17","616,562,913.19"
其他流动资产,,,,,,,,,,,"5,276,971.77","6,521,145.72","73,632.83",,"60,811,191.18","27,996,401.01","36,962,745.86","26,281,802.76","45,572,421.31","34,939,026.98","58,369,641.74","64,019,890.11","83,121,410.65","63,647,156.96","61,985,376.72","61,178,301.41","344,045,169.24","189,556,906.25","173,288,701.99","152,768,120.99","247,952,558.54","175,774,787.19","1,541,856,764.21","370,842,691.03","369,869,585.39","357,513,712.09","627,059,803.87","815,568,752.18","860,618,310.13","838,777,314.70"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"600,000,000.00","600,000,000.00","600,000,000.00","600,000,000.00",,,,
流动资产合计,"207,864,686.19","279,519,872.33","389,295,452.80","470,326,551.04","1,216,093,243.20","1,196,483,705.95","1,024,847,565.71","1,085,399,349.19","1,003,480,806.36","1,001,326,592.90","1,016,913,614.92","1,137,790,897.00","1,296,298,760.46","1,526,172,767.51","1,511,692,529.71","1,462,252,862.73","1,637,217,517.33","1,739,964,904.82","1,840,763,312.15","2,297,932,114.41","2,527,922,947.34","2,816,670,562.99","3,009,573,869.23","3,219,996,852.88","3,820,331,734.07","3,939,240,528.68","4,587,896,472.05","4,667,462,585.47","5,479,514,999.97","9,126,190,338.24","9,190,174,053.38","9,782,818,037.31","13,567,418,271.23","12,462,729,318.50","13,517,182,423.21","14,527,522,101.73","14,525,784,962.15","17,568,548,097.20","16,152,122,349.67","14,076,354,321.13"
流动负债合计,"186,205,956.66","229,411,597.15","317,274,833.81","381,481,630.39","252,464,067.62","255,028,782.25","300,915,124.98","329,643,959.18","419,663,111.18","463,768,974.17","479,418,049.57","613,232,597.43","835,090,907.38","1,154,224,794.41","1,416,410,888.91","1,357,529,869.42","1,502,428,684.24","1,608,876,806.99","1,859,224,270.79","2,273,865,429.38","2,996,729,177.39","3,243,050,152.41","3,545,705,540.80","3,740,118,887.60","3,467,403,437.67","3,678,312,721.88","4,173,066,881.06","4,215,091,000.45","4,839,296,080.61","8,832,645,120.94","10,007,936,355.91","10,380,023,349.99","10,073,075,419.69","10,935,525,703.45","14,088,984,025.14","14,652,190,119.77","15,886,227,513.72","19,066,170,772.43","18,399,062,098.75","15,951,036,367.95"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,"5,600,000.00","5,600,000.00","5,600,000.00","5,600,000.00","21,322,110.00","22,072,110.00","21,322,110.00","21,322,110.00","21,322,110.00","21,322,110.00","21,322,110.00","21,322,110.00","496,973,160.54","499,546,157.84","504,517,857.84","442,953,257.84","392,953,257.84",
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,661,102,750.00","2,252,790,750.00","2,526,749,075.00","2,432,664,066.50","598,660,500.00","70,000,000.00","670,000,000.00","915,000,000.00","2,783,539,861.65","2,785,193,840.00","2,686,340,750.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,"220,000,000.00","238,000,000.00",,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,"15,600,000.00","24,000,000.00","24,000,000.00","24,000,000.00","24,000,000.00","24,000,000.00",,,"9,518,467.48","9,482,427.48","34,410,347.48","34,371,458.58","34,679,137.85","35,100,619.13","48,486,886.08","56,324,166.61","50,756,162.60","73,059,940.82","72,851,943.80","78,585,368.40","75,000,000.00","87,000,000.00"
长期应付款,,,,,,,,,,,,,,,,,,,"73,115,069.46","84,929,096.04","88,219,761.49","72,560,208.41","57,306,875.10","50,277,777.89",,,,,"229,154,649.26","1,219,468,737.64","108,420,603.73","85,063,442.73","223,459,871.13","199,896,878.25","141,770,173.35","155,993,138.85","265,304,067.09","797,481,730.01","1,191,616,001.58","1,225,453,051.43"
长期股权投资,,,,,"80,000,000.00","84,000,000.00","230,181,295.26","228,852,329.32","216,315,234.42","214,508,587.84","188,967,903.95","187,713,418.14","182,442,722.52","182,478,231.05","44,638,657.60","43,550,696.73","41,361,070.77","61,142,145.53","62,499,788.49","64,045,016.04","64,298,724.29","66,023,456.43","62,783,541.58","62,960,817.58","63,627,831.37","65,280,200.81","54,371,676.73","57,001,300.56","131,410,960.11","130,786,349.98","126,062,212.13","130,200,600.75","142,005,270.64","195,916,463.07","175,285,323.96","209,291,122.73","162,339,732.47","159,974,006.97","125,296,448.67","125,164,033.54"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42,308,070.87","42,308,070.87"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,453,981.93","2,811,732.82","2,286,046.71","4,696,377.00","3,402,776.52","1,853,764.47","2,503,201.04","5,815,530.40","7,985,621.28","4,416,112.78"
固定资产,"190,475,746.96","224,272,745.06","278,863,345.60","279,091,594.20","286,888,251.51","295,001,577.43","330,317,951.52","354,674,190.93","426,713,572.41","471,909,619.34","624,152,384.05","636,160,940.44","679,158,801.09","850,881,818.40","990,653,098.78","989,409,695.28","1,018,400,841.44","995,827,842.86","1,086,584,440.16","1,069,619,028.04","1,361,217,937.85","1,386,051,822.07","1,412,365,894.81","1,432,648,029.94","1,515,365,693.34","1,598,776,819.69","1,694,110,434.51","1,679,035,430.38","1,701,773,362.51","2,649,831,664.36","2,827,540,033.67","2,814,418,649.56","2,915,978,407.20","3,497,748,857.94","4,027,987,158.05","4,117,219,821.00","4,710,016,802.27","8,265,793,020.29","9,745,877,073.01","9,629,273,381.92"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,878,324.58","8,878,324.58",,,"1,674,167.40","1,674,167.40",,,,,"31,945,650.14","31,945,650.14"
在建工程,,"389,975.66",,"798,761.32","1,255,140.35","4,187,310.70","71,922,017.30","49,527,960.67","184,954,551.14","174,917,204.96","35,428,380.47","42,902,623.78","70,024,895.75","26,335,114.30","66,044,990.52","73,607,312.34","30,656,342.34","50,428,174.94","98,206,715.18","74,383,028.54","90,409,662.31","142,003,740.77","194,963,331.95","153,986,255.18","204,812,227.26","195,310,502.90","176,252,065.34","186,715,889.54","202,682,857.63","224,410,656.53","533,452,263.08","601,544,647.12","981,390,931.90","728,810,589.37","1,302,742,410.64","1,632,241,196.52","2,625,008,371.28","1,822,373,862.36","1,531,772,528.61","1,492,801,069.89"
其他非流动负债,,,"4,125,000.00","4,012,500.00","3,900,000.00","3,787,500.00","3,675,000.00","3,562,500.00","3,450,000.00","3,337,500.00","3,225,000.00","3,112,500.00","3,000,000.00","2,887,500.00","2,775,000.00","2,662,500.00","2,550,000.00","2,437,500.00","2,325,000.00","2,212,500.00","2,100,000.00","1,987,500.00",,,,,,,,,,,,,,,,,,
工程物资,,,,,,"49,230.77","439,263.26","681,010.84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,"4,125,000.00","4,012,500.00","3,900,000.00","3,787,500.00","3,675,000.00","3,562,500.00","3,450,000.00","3,337,500.00","3,225,000.00","3,112,500.00","3,000,000.00","2,887,500.00","2,775,000.00","2,662,500.00","2,550,000.00","2,437,500.00","75,440,069.46","87,141,596.04","90,319,761.49","74,547,708.41","59,181,875.10","52,040,277.89","10,520,000.00","22,482,500.00","21,140,000.00","22,937,440.00","259,462,653.84","2,912,489,664.25","2,384,150,212.70","2,631,588,108.13","2,678,376,989.86","823,538,831.98","232,009,955.74","842,905,585.99","1,230,628,208.96","3,781,694,441.70","4,300,911,046.51","4,287,941,357.35"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"186,205,956.66","229,411,597.15","321,399,833.81","385,494,130.39","256,364,067.62","258,816,282.25","304,590,124.98","333,206,459.18","423,113,111.18","467,106,474.17","482,643,049.57","616,345,097.43","838,090,907.38","1,157,112,294.41","1,419,185,888.91","1,360,192,369.42","1,504,978,684.24","1,611,314,306.99","1,934,664,340.25","2,361,007,025.42","3,087,048,938.88","3,317,597,860.82","3,604,887,415.90","3,792,159,165.49","3,477,923,437.67","3,700,795,221.88","4,194,206,881.06","4,238,028,440.45","5,098,758,734.45","11,745,134,785.19","12,392,086,568.61","13,011,611,458.12","12,751,452,409.55","11,759,064,535.43","14,320,993,980.88","15,495,095,705.76","17,116,855,722.68","22,847,865,214.13","22,699,973,145.26","20,238,977,725.30"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","192,000,000.00","192,000,000.00","192,000,000.00","192,000,000.00","384,000,000.00","384,000,000.00","384,000,000.00","384,000,000.00","384,000,000.00","384,000,000.00","384,000,000.00","384,000,000.00","768,000,000.00","768,000,000.00","768,000,000.00","768,000,000.00","847,390,270.00","847,390,270.00","847,390,270.00","847,390,270.00","847,390,270.00","847,390,270.00","847,390,270.00","847,390,270.00","1,071,048,318.00","1,071,048,318.00","1,071,048,318.00","1,071,048,318.00","1,071,048,318.00","1,606,572,477.00","1,606,572,477.00","1,606,572,477.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"82,016,431.40","82,016,431.40","82,016,431.40","82,016,431.40","1,000,840,231.40","1,000,840,231.40","1,006,648,750.65","1,006,648,750.65","974,648,750.65","974,648,750.65","974,648,750.65","974,648,750.65","821,048,750.65","821,048,750.65","821,048,750.65","822,404,265.21","821,957,836.00","821,957,836.00","820,364,380.24","820,364,380.24","436,364,380.24","570,053,360.90","570,054,380.24","570,054,380.24","1,644,440,106.24","1,644,440,106.24","1,645,564,072.51","1,647,175,034.14","1,645,564,072.51","1,645,564,072.51","1,647,071,699.93","1,647,071,699.93","5,866,131,830.85","5,866,131,830.85","5,867,949,642.47","5,867,949,642.47","5,867,949,642.47","5,332,425,483.47","5,332,176,341.65","5,332,176,341.65"
无形资产,"9,867,899.79","11,656,772.55","10,932,464.21","10,807,515.96","30,070,174.34","29,865,780.61","29,742,686.57","29,485,449.59","29,314,323.70","38,046,734.29","38,041,573.43","37,810,029.28","37,773,853.71","38,417,780.30","38,064,729.55","37,705,886.76","37,503,546.69","37,687,625.01","71,410,509.18","70,837,434.31","81,106,397.14","80,068,954.94","86,715,623.63","85,805,933.00","84,733,967.95","84,375,095.69","89,712,169.42","89,330,217.33","87,054,004.29","225,863,703.69","211,039,843.57","209,740,617.55","208,438,076.29","219,181,937.56","215,379,867.62","211,343,765.04","201,954,045.83","331,523,203.53","356,506,834.68","363,311,777.30"
盈余公积,"1,994,689.23","7,807,177.31","13,806,878.54","13,806,878.54","13,806,878.54","13,806,878.54","21,016,381.59","21,016,381.59","21,016,381.59","21,016,381.59","27,933,124.64","27,933,124.64","27,933,124.64","27,933,124.64","27,933,124.64","27,933,124.64","27,933,124.64","27,933,124.64","30,660,929.78","30,660,929.78","30,660,929.78","30,660,929.78","31,488,982.22","31,488,982.22","31,488,982.22","31,488,982.22","33,006,046.81","33,006,046.81","33,006,046.81","33,006,046.81","34,107,684.40","34,107,684.40","34,107,684.40","34,107,684.40","37,349,435.83","37,349,435.83","37,349,435.83","37,349,435.83","45,154,252.43","45,154,252.43"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,"4,392,870.44","6,746,005.15",,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,"828,032.60","828,032.60","828,032.60","828,032.60","828,032.60","828,032.60","828,032.60","828,032.60","828,032.60","828,032.60","828,032.60","828,032.60","828,032.60","828,032.60","155,773,085.38","155,773,085.38","154,785,680.38","154,785,680.38","154,785,680.38","154,785,680.38","154,785,680.38","154,785,680.38","154,490,597.36","1,908,504,269.36","1,925,243,513.20","1,925,243,513.20","1,924,710,563.62","1,924,710,563.62","2,059,712,144.15","2,059,712,144.15","2,059,712,144.15","2,189,957,633.76","2,220,590,908.21","2,220,590,908.21"
未分配利润,"20,561,705.81","79,636,065.95","145,946,549.83","164,096,642.13","186,790,702.63","181,108,392.28","198,756,494.95","230,462,455.29","260,472,043.42","266,484,394.38","246,723,040.69","256,813,314.95","222,701,116.16","263,717,048.70","78,558,680.70","88,727,897.77","109,079,723.14","116,846,606.44","102,596,233.21","108,818,959.23","116,893,344.31","134,878,765.60","137,721,023.37","149,947,346.95","191,238,139.68","194,004,067.59","167,917,776.04","186,223,575.16","310,674,450.97","306,624,650.81","302,552,956.79","324,016,134.75","421,883,560.44","673,158,982.08","814,794,288.01","966,226,020.26","1,021,295,823.78","1,438,618,112.18","1,564,533,048.99","1,763,496,804.24"
长期待摊费用,,,,,,"600,386.00","2,458,817.42","2,956,627.64","7,386,535.48","14,101,086.45","15,851,661.66","17,545,604.90","16,410,671.84","15,906,723.72","17,874,187.13","16,388,892.04","15,056,804.15","16,875,622.57","21,563,420.32","24,191,902.26","32,733,439.23","45,809,944.22","53,147,826.81","64,372,381.38","80,092,922.14","83,230,460.91","67,932,253.04","69,593,792.56","69,955,179.58","127,980,063.93","122,842,647.22","124,989,675.75","138,255,803.97","165,063,386.07","165,553,269.93","172,784,999.38","162,027,519.88","161,368,585.30","177,179,513.02","182,401,368.17"
少数股东权益,,,,,"1,887,112.44","1,813,158.05","6,127,592.30","8,976,233.43","7,447,048.30","5,678,666.41","8,788,816.64","7,848,161.42","6,892,646.07","6,533,087.64","8,894,285.82","7,706,259.93","7,640,710.37","8,233,898.24","9,081,526.09","7,610,993.63","7,771,639.13","8,054,698.70","9,885,605.42","9,122,140.33","19,922,205.95","27,677,848.74","32,038,962.32","42,629,019.93","7,691,861.17","9,200,767.07","14,242,498.07","12,722,623.68","9,878,851.66","10,223,310.92","19,307,689.39","19,608,943.45","20,522,799.89","21,632,809.60","20,905,989.88","23,370,490.71"
递延所得税资产,"2,570,450.16","3,031,906.21","4,078,430.97","4,389,659.94","5,382,183.23","6,196,951.06","6,401,714.83","7,905,329.36","9,704,279.03","11,296,808.82","12,553,231.11","14,836,902.95","17,728,806.93","19,323,838.16","28,567,428.79","28,963,462.45","32,308,847.03","32,334,707.94","35,051,018.82","38,971,111.81","41,542,274.08","44,646,343.44","45,766,379.26","47,363,611.49","51,512,038.03","64,954,138.87","56,532,756.33","52,639,863.46","56,543,907.91","131,405,736.95","142,568,637.50","151,664,939.86","155,208,994.33","156,252,529.19","94,645,574.30","98,467,945.99","104,211,190.90","110,385,892.14","227,265,690.87","230,238,702.02"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,"-823,013.47",,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,"41,257,076.04","38,257,076.04","42,257,076.04","35,196,716.04","48,860,172.67","47,654,620.29","66,911,751.25","63,475,964.29","64,374,606.67","62,206,893.31",,,,,,,"3,887,944.25","2,881,477.89","36,535,429.77","28,277,787.31","7,262,757.92","50,224,170.69","33,893,850.89","46,315,999.44","88,784,282.95","89,216,457.08"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"202,914,096.91","239,351,399.48","293,874,240.78","295,087,531.42","403,595,749.43","419,901,236.57","672,291,778.76","674,910,930.95","875,216,528.78","925,608,074.30","915,823,167.27","937,797,552.09","1,004,367,784.44","1,134,171,538.53","1,227,928,201.01","1,228,711,054.24","1,218,372,561.06","1,230,320,867.49","1,440,604,097.42","1,414,530,173.89","1,917,993,271.53","2,007,853,311.54","2,104,502,885.09","2,093,729,602.26","2,384,923,230.91","2,497,058,904.40","2,324,537,613.23","2,320,656,711.69","2,459,643,326.87","5,454,476,013.38","5,948,638,342.47","6,017,106,850.81","6,572,332,473.80","6,993,608,390.74","8,596,297,829.71","9,123,891,264.16","10,636,533,459.31","13,609,230,830.03","14,983,534,608.73","14,855,259,026.84"
