科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"94,825,458.49","72,832,507.29","38,548,157.77","63,172,496.93","634,825,231.55","511,337,504.45","411,588,991.84","573,661,773.82","591,068,327.55","690,487,520.06","379,346,311.81","475,195,516.70","291,792,773.30","151,933,348.75","212,650,183.22","205,292,069.86","85,394,796.57","127,119,399.06","507,359,559.82","308,816,166.78","274,295,594.62","152,891,818.19","290,489,560.03","448,581,299.97","262,615,056.90","302,168,014.34","265,540,043.87","245,002,889.99","197,442,418.22","262,534,756.74","193,102,518.81","325,286,213.84","362,025,967.63","342,938,192.54","297,388,879.04","251,582,043.78"
短期借款,"182,000,000.00","264,200,000.00","262,000,000.00","333,000,000.00","340,000,000.00","357,500,000.00","437,418,520.00","614,000,000.00","837,000,000.00","977,000,000.00","757,000,000.00","992,000,000.00","992,000,000.00","1,005,000,000.00","1,150,611,217.37","1,410,000,000.00","1,317,000,000.00","1,300,197,197.40","1,413,780,272.73","1,232,100,000.00","1,353,634,914.33","1,311,534,914.33","1,273,152,628.00","1,426,584,759.32","1,297,000,000.00","1,407,000,000.00","1,382,000,000.00","1,246,000,000.00","1,066,000,000.00","943,000,000.00","916,000,000.00","982,000,000.00","960,000,000.00","910,000,000.00","832,000,000.00","534,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"67,014,239.48","164,669,028.23","156,961,305.00","99,855,538.48","80,748,930.49","90,115,227.18","174,438,016.73","111,736,732.90","180,766,162.61","126,016,981.31","208,338,971.10","157,112,157.65","146,738,760.00","171,240,785.10","210,109,065.58","316,649,100.44","327,173,575.39","212,111,909.04","274,453,696.83","302,878,106.30","276,000,345.97","291,985,415.97","262,257,141.35","186,728,544.99","106,151,468.95","170,604,273.37","266,077,410.79","232,965,380.20","180,801,244.01","149,973,442.22","275,820,288.48","195,974,520.32","251,228,819.76","322,329,960.50","350,068,965.77","193,649,942.09"
应付票据,"36,026,097.51",,,,,,"15,000,000.00","15,000,000.00","30,000,000.00","30,000,000.00","25,000,000.00","25,000,000.00","33,000,000.00","33,000,000.00",,,,,"247,948,800.00","395,748,800.00","217,939,650.00","178,100,000.00","398,600,000.00","373,000,000.00","199,500,000.00","200,200,000.00","173,390,000.00","281,949,520.00","281,729,520.00","220,870,000.00","199,770,000.00","336,982,480.00","487,836,671.24","543,635,699.41","575,221,278.17","464,559,770.00"
应收账款,"125,946,571.38","135,380,039.56","180,439,969.31","235,887,663.31","297,835,202.10","284,124,982.09","279,540,133.00","353,188,102.57","437,124,227.83","525,537,802.01","394,508,899.99","456,182,051.81","431,526,835.46","447,593,942.17","419,603,297.72","474,299,811.99","464,509,318.69","489,627,796.22","429,445,891.86","471,247,851.61","475,261,923.03","522,068,182.42","472,569,871.66","531,363,843.58","560,123,973.68","527,622,548.80","416,673,939.34","493,563,393.50","434,810,935.72","463,528,889.64","385,020,120.94","500,425,263.81","625,749,480.38","575,061,147.06","595,696,207.53","598,869,239.90"
应付账款,"51,938,260.30","44,061,278.16","30,648,705.08","38,795,037.71","30,022,130.15","102,527,426.69","77,320,737.57","84,805,712.10","81,951,361.61","139,910,246.37","90,171,429.00","110,954,985.01","165,905,637.28","152,364,664.27","139,857,559.28","135,894,801.78","127,415,603.33","141,134,827.70","123,261,964.34","125,895,921.31","130,476,945.74","145,869,692.12","134,437,761.46","104,524,500.92","117,156,139.56","130,801,525.67","129,624,521.23","182,531,927.02","130,685,173.31","137,202,960.23","125,016,529.14","144,605,176.60","149,787,857.87","145,601,441.03","175,277,989.71","189,242,960.16"
预付款项,"60,023,601.37","18,023,326.47","19,972,447.73","46,015,567.03","42,000,361.44","54,761,442.21","42,210,144.74","77,846,603.85","60,810,805.07","90,425,257.76","94,163,770.93","125,083,172.76","87,742,042.37","78,547,852.74","51,850,545.25","45,237,235.11","52,607,523.11","65,325,003.20","51,745,323.94","52,765,323.32","57,939,231.66","46,863,772.36","42,190,713.81","42,495,731.75","54,473,581.73","40,896,263.33","22,730,340.49","32,580,462.68","39,157,906.97","43,177,847.42","40,209,092.71","25,931,964.41","48,067,698.77","64,395,370.84","18,404,747.97","41,483,905.30"
预收款项,"4,189,988.31","1,066,631.24","4,616,954.07","2,585,283.20","3,293,403.91","3,663,393.17","9,957,010.87","5,514,121.32","7,259,610.75","8,513,879.29","7,288,536.12","9,413,940.46","5,880,547.20","9,035,332.12","7,885,755.09","5,956,252.95","9,078,446.50","8,634,061.22","10,618,770.12","13,745,115.03","16,944,150.11","8,526,629.68","14,154,123.44","13,063,485.22","9,853,174.85","7,326,091.60","5,617,643.34","4,709,441.92","7,014,814.81","5,285,809.55","20,433,910.38","11,938,865.80","12,578,150.92","8,069,547.86","14,828,887.95","24,202,956.25"
