科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"422,889,547.62","787,396,753.18","1,090,365,806.36","1,622,043,155.29","119,918,113.77","201,137,046.53","289,294,993.58","429,938,791.04","120,880,572.06","204,510,023.94","287,369,886.62","476,617,427.16","172,792,934.05","334,197,675.93","493,957,484.65","662,496,248.35","95,623,436.53","205,571,871.04","329,529,449.62","575,102,618.50","167,229,193.34","338,586,049.31","521,483,352.36","799,313,772.39","160,628,201.89","465,774,015.88","611,580,570.86","953,722,447.06","330,182,492.10","578,791,072.07","810,568,965.27","1,618,788,523.43","457,878,047.01","593,550,089.42","858,061,190.21","1,186,039,167.05","263,055,001.86","551,221,598.81","767,921,902.99","1,076,210,178.00","237,885,325.73","540,926,550.88","847,403,647.44","1,189,973,195.31","327,155,689.43","671,531,545.95","1,128,902,179.74","1,384,531,976.81","354,857,854.69"
取得子公司及其他营业单位支付的现金净额,,,,,"207,098,000.00","207,098,000.00","207,098,000.00","207,098,000.00",,,,,,,,,,"392,000,000.00","392,000,000.00","392,000,000.00",,,,"484,146,442.31",,,,"537,511,858.58",,,,"323,936,417.52","218,025,068.82","218,025,068.82","378,025,068.82","218,020,703.28",,,,,"301,889,757.19","129,821,821.70","195,745,770.68","809,496,896.91",,,,,
收到的税费返还,,,,,"3,030.02",,,,,,,,,,,,,"84,283.69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,,,,"74,989,466.70","74,989,466.70",,,,,,,,,,,,,,,"150,000,000.00","150,000,000.00","150,000,000.00",,,,,,,"300,000,000.00","300,000,000.00",,,,,,,,"53,650,000.00","133,656,557.35","63,486,636.75","87,651,491.28","962,278,326.38","19,429,000.00","1,152,651,901.00","1,478,366,901.00","2,516,387,846.25","524,844,285.85"
收到其他与经营活动有关的现金,"32,958,211.36","18,868,945.05","124,392,440.97","79,333,577.62","72,965,494.31","84,621,510.82","52,536,661.91","25,744,827.08","13,927,670.80","18,435,784.51","236,537,504.78","46,122,663.38","14,679,878.74","66,993,375.39","91,604,055.04","52,211,235.27","41,455,307.27","72,041,551.60","98,165,618.95","90,247,002.86","177,845,657.30","132,103,642.16","206,697,818.90","136,786,807.15","98,931,887.99","168,957,081.71","102,626,468.18","28,922,570.12","68,412,705.04","100,588,834.52","2,637,506,750.33","87,514,588.75","72,325,212.34","83,229,558.99","102,919,695.62","19,936,188.54","25,087,394.64","106,049,975.13","504,530,257.14","184,676,711.54","290,551,259.49","351,963,433.90","391,719,036.84","209,495,000.60","39,790,589.65","133,188,992.89","182,126,692.54","85,582,408.73","74,608,486.25"
投资活动现金流出小计,"88,175.13","451,199.13","536,689.13","7,349,229.13","207,214,540.00","282,213,336.70","282,278,846.70","208,346,580.00","10,277,730.00","37,468,531.89","141,407,678.94","255,450,288.83","68,224,081.36","669,173,838.03","934,387,991.81","1,329,038,319.40","530,940,489.62","773,369,942.48","829,068,260.06","1,075,888,004.19","96,578,377.73","270,608,397.37","310,232,247.76","865,149,157.65","167,860,560.47","431,709,885.19","844,170,245.27","1,712,639,588.78","638,524,535.88","1,161,799,760.04","1,623,492,859.01","1,974,010,574.45","481,844,346.50","413,393,295.40","1,231,421,907.38","1,442,579,836.42","338,176,418.21","539,172,948.34","778,131,318.58","1,827,867,246.95","722,885,152.68","795,171,305.34","1,325,441,756.28","2,668,306,316.70","177,568,656.76","1,465,811,588.83","1,840,013,278.39","2,897,757,724.59","549,038,581.54"
经营活动现金流入小计,"455,847,758.98","806,265,698.23","1,214,758,247.33","1,701,376,732.91","192,886,638.10","285,758,557.35","341,831,655.49","455,683,618.12","134,808,242.86","222,945,808.45","523,907,391.40","522,740,090.54","187,472,812.79","401,191,051.32","585,561,539.69","714,707,483.62","137,078,743.80","277,697,706.33","427,695,068.57","665,349,621.36","345,074,850.64","470,689,691.47","728,181,171.26","936,100,579.54","259,560,089.88","634,731,097.59","714,207,039.04","982,645,017.18","398,595,197.14","679,379,906.59","3,448,075,715.60","1,706,303,112.18","530,203,259.35","676,779,648.41","960,980,885.83","1,205,975,355.59","288,142,396.50","657,271,573.94","1,272,452,160.13","1,260,886,889.54","528,436,585.22","892,889,984.78","1,239,122,684.28","1,399,468,195.91","366,946,279.08","804,720,538.84","1,311,028,872.28","1,470,114,385.54","429,466,340.94"
投资活动产生的现金流量净额,"88,911,824.87","198,544,173.27","198,475,848.27","235,550,478.27","-86,523,940.00","-113,973,457.42","-114,035,967.42","-162,642,446.70","-10,271,097.36","214,108,591.40","122,203,280.13","8,163,966.38","-68,211,081.36","-664,596,024.90","-895,243,062.10","-1,139,327,280.69","-515,888,848.37","-639,085,603.62","-692,140,778.50","-938,960,522.63","-96,578,377.73","-267,824,834.01","-304,768,945.88","-843,411,589.10","-167,860,560.47","-278,494,156.80","-688,857,326.32","-1,530,615,541.54","-638,524,535.88","-1,152,085,243.60","-1,598,650,870.49","-1,902,828,805.53","-471,845,664.82","-207,709,193.30","872,744,314.72","1,062,300,298.09","-120,816,147.94","137,763,868.49","75,131,427.98","-241,435,106.41","-348,928,146.99","-414,946,190.13","-845,790,329.89","-974,044,819.67","-90,204,991.16","269,816,709.87","655,507,855.10","-101,606,114.53","1,281,847,052.65"
购买商品、接受劳务支付的现金,"289,167,818.35","589,531,782.07","853,907,564.95","1,194,385,900.92","87,592,874.35","150,940,729.27","214,076,794.17","308,805,195.44","95,042,949.37","155,653,829.94","219,236,863.63","346,414,844.82","169,597,834.50","262,938,722.45","449,153,546.17","480,740,420.23","24,816,599.52","81,105,898.63","119,995,659.78","242,622,230.00","38,773,785.79","93,213,480.09","143,490,486.89","267,605,180.59","121,758,968.84","229,474,025.85","221,092,276.23","391,849,292.30","62,461,375.73","164,955,824.94","265,253,080.60","601,678,046.42","111,868,228.02","168,720,812.38","276,057,364.61","459,985,958.73","94,033,874.40","87,859,547.11","216,713,964.27","566,662,846.25","152,027,442.89","548,858,515.00","676,659,200.89","889,929,346.64","189,974,966.59","408,055,947.08","966,732,534.57","733,424,953.75","125,388,921.93"
吸收投资收到的现金,,,,,,,,"2,000,000.00",,,,,,,,"1,621,750,120.00",,,,,,,,,,,,"3,022,764,332.65","1,960,000.00","1,960,000.00","1,960,000.00","1,960,000.00",,,,"96,050,000.00",,,,,"957,743,926.22","1,876,753,926.22","808,409,998.86","982,509,998.86",,"8,210,000.00","8,210,000.00","7,190,097.97","300,000.00"
支付给职工以及为职工支付的现金,"13,448,458.19","22,989,196.65","34,206,496.34","46,373,818.63","4,335,948.72","7,190,127.03","10,442,930.89","14,140,937.61","5,535,257.36","9,332,620.36","15,519,404.06","22,415,537.69","8,679,360.55","17,224,508.10","29,036,327.73","40,092,967.38","13,921,910.61","25,218,534.16","38,098,368.93","53,697,273.79","22,187,695.85","35,022,620.65","52,031,304.50","72,445,407.04","24,619,490.99","45,225,911.86","65,319,675.03","91,246,265.77","31,768,720.25","57,042,477.71","85,247,535.99","117,548,813.89","32,702,673.02","63,302,066.99","92,288,092.88","121,435,851.98","37,790,529.19","68,659,605.11","101,442,592.73","132,517,976.04","49,567,549.14","79,353,615.52","116,232,770.86","165,617,518.74","56,992,965.57","96,550,372.02","139,011,502.99","185,397,407.66","63,550,243.99"
