科目,2012年度,2013年度,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
堪探费用,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,
财务费用,"39,913,430.90","26,124,046.81","6,856,346.21","-695,606.09","-2,904,650.54","-9,407,172.08","-10,091,863.37","-3,458,565.84","-6,188,394.56","-8,485,633.28","-10,811,194.69","-3,456,191.53","-7,739,066.65","-13,694,132.77","-16,497,562.36","-4,506,558.73","-8,595,270.24","-20,441,730.77","-17,723,621.90","-7,122,136.31"
三、利润总额,"375,704,060.33","356,650,784.48","422,820,571.40","98,519,894.95","172,838,998.62","268,153,948.56","387,903,077.87","99,894,535.55","185,432,322.76","255,602,442.43","353,628,652.89","118,720,946.49","221,881,879.93","336,113,579.59","476,154,628.85","118,442,950.85","199,074,622.38","294,228,718.33","248,346,307.65","94,116,018.14"
资产减值损失,"12,286,519.35","40,889,925.42","14,488,366.80","8,342,485.64","8,034,580.78","9,111,878.75","28,667,858.43","10,794,393.62","5,772,299.63","13,810,068.83","50,076,690.82","12,639,439.66","5,728,859.45","16,484,231.77","41,087,090.10","10,581,205.41","3,205,810.62","31,660,932.32","87,675,432.74","12,826,674.17"
减:所得税,"79,301,229.50","99,075,707.71","95,180,161.63","26,632,977.88","41,032,317.71","59,179,593.08","87,844,794.36","23,989,439.43","41,498,909.50","52,183,291.18","80,179,166.98","31,400,711.06","50,805,662.69","80,386,514.40","103,151,254.36","27,169,151.66","41,798,431.10","64,039,302.87","55,644,151.61","21,671,404.10"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,"1,627,829.00"
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,
投资收益,,,,,,,"2,444,315.07","4,323,780.81","11,151,282.89","19,074,541.19","27,951,807.28","7,822,141.32","16,649,044.62","25,840,330.08","35,432,118.39","7,824,992.28","25,871,651.17","26,944,404.65","47,924,208.25","10,659,386.83"
四、净利润,"296,402,830.83","257,575,076.77","327,640,409.77","71,886,917.07","131,806,680.91","208,974,355.48","300,058,283.51","75,905,096.12","143,933,413.26","203,419,151.25","273,449,485.91","87,320,235.43","171,076,217.24","255,727,065.19","373,003,374.49","91,273,799.19","157,276,191.28","230,189,415.46","192,702,156.04","72,444,614.04"
其中:对联营企业和合营企业的投资权益,,,,,,,,,"-157,248.64",,,,,,,,,,,
归属于母公司所有者的净利润,"296,402,830.83","257,587,867.46","327,630,846.37","71,892,525.17","131,799,286.23","208,943,825.76","300,009,542.02","75,912,045.45","143,930,826.26","203,920,953.64","278,922,606.35","88,729,199.38","174,432,554.66","260,935,234.17","381,532,011.90","92,289,631.32","159,628,303.64","233,353,446.73","196,055,111.31","73,089,821.80"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,
少数股东损益,,"-12,790.69","9,563.40","-5,608.10","7,394.68","30,529.72","48,741.49","-6,949.33","2,587.00","-501,802.39","-5,473,120.44","-1,408,963.95","-3,356,337.42","-5,208,168.98","-8,528,637.41","-1,015,832.13","-2,352,112.36","-3,164,031.27","-3,352,955.27","-645,207.76"
