科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"198,930,891.97","146,096,110.14","86,751,340.98","91,785,864.49","91,487,293.41","63,232,580.54","107,762,449.03","126,569,984.06","142,370,349.21","226,421,299.52","385,379,154.45","201,085,835.00","230,215,700.09","185,189,089.54","213,947,482.74","845,361,028.97","908,234,102.43","1,033,650,341.88","1,261,651,093.82","790,204,113.71","1,246,136,592.73","1,225,539,847.09","1,020,424,241.64","978,544,912.98","845,286,395.52","1,071,870,427.21","785,216,412.69","1,403,661,509.49","1,093,908,212.13","1,373,977,642.46","903,640,111.89","1,662,884,934.74","747,891,540.40","496,745,144.43","823,054,383.79","1,594,510,942.50","1,169,677,340.35","953,695,347.21","641,148,853.76","2,462,250,751.98","4,115,968,502.74","2,725,213,208.08","2,672,633,904.93","3,167,133,518.33"
短期借款,"324,990,000.00","310,010,000.00","303,790,000.00","216,480,000.00","206,500,627.30","216,690,838.41","246,690,838.41","264,723,095.18","242,702,467.88","261,916,480.00","297,507,730.00","310,007,730.00","368,007,730.00","329,963,000.00","369,900,000.00","776,927,040.00","972,505,280.00","1,097,280,320.00","1,466,723,423.00","1,278,023,223.40","1,404,419,363.40","1,340,878,550.00","1,122,460,000.00","948,130,000.00","889,840,366.19","1,168,825,930.65","1,392,683,895.57","1,509,463,009.02","1,814,019,302.21","1,862,998,295.04","1,768,878,029.47","1,893,294,972.75","1,567,461,901.67","1,059,696,435.15","998,127,408.15","669,631,600.00","586,022,454.61","557,638,000.00","475,850,000.00","1,930,684,550.38","1,686,303,943.18","1,348,404,677.04","1,361,021,319.33","1,512,678,647.77"
交易性金融资产,"30,000.00","30,000.00","500,000.00",,,"700,000.00","700,000.00","840,594.06",,"1,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"149,354,287.91","117,049,687.30","93,723,664.87","36,814,024.00","55,515,353.73","72,770,275.80","40,143,969.20","40,857,519.83","41,165,588.32","75,292,955.90","85,871,085.04","94,408,231.34","84,071,194.48","126,614,578.12","102,563,182.76","111,542,722.57","124,966,325.57","144,910,866.90","126,587,136.44","119,210,231.33","116,140,158.52","141,752,120.83","118,148,233.50","125,972,631.25","130,919,291.43","124,017,471.82","142,969,863.36","149,374,252.97","116,668,926.61","80,641,543.88","66,296,423.97","73,529,082.12","58,058,820.03","59,601,983.96","68,299,148.43","81,733,753.63","116,694,940.25","94,048,398.59","82,623,028.29","598,855,904.22","394,712,384.38","414,898,529.36","399,227,405.21","373,381,729.57"
应付票据,"64,500,000.00","68,870,000.00","49,707,864.00","5,000,000.00","9,000,000.00","27,000,000.00","26,500,000.00","31,388,800.00","84,000,000.00","96,300,000.00","28,913,800.00","13,338,800.00","16,064,433.20","82,381,933.20","78,167,863.79","78,398,490.19","158,073,456.40","157,375,002.00","77,464,672.00","65,427,268.78","97,930,000.00","88,455,000.00","39,000,000.00","50,645,000.00","75,870,000.00","103,400,000.00","72,110,000.00","49,765,000.00","111,180,000.00","104,450,000.00","96,352,000.00","94,540,000.00","71,830,000.00","86,760,229.56","65,520,000.00","67,660,000.00","80,150,000.00","74,160,000.00","68,540,000.00","238,969,910.07","318,109,523.85","322,893,170.89","320,388,484.91","291,624,120.04"
应收账款,"170,684,599.33","204,936,398.69","208,089,981.53","94,747,127.97","96,359,554.05","130,017,641.60","126,832,564.48","106,859,016.14","124,111,084.98","126,054,192.98","134,511,564.55","111,450,859.47","135,499,204.78","138,252,082.96","139,315,586.31","275,880,146.22","325,458,241.46","318,842,496.18","367,111,806.45","410,076,139.02","456,988,980.62","356,122,897.13","434,870,754.66","414,540,681.80","462,537,407.33","478,898,772.22","717,884,187.25","185,173,850.22","678,733,862.58","732,635,938.96","741,921,140.72","255,760,353.98","764,000,170.10","744,711,368.07","788,895,930.41","224,963,236.71","699,904,489.94","672,960,657.47","724,160,240.26","2,125,780,423.88","2,524,979,194.06","2,674,335,331.62","3,093,618,458.46","2,233,990,142.89"
应付账款,"114,156,692.45","116,596,575.80","99,062,349.42","23,679,486.78","27,950,232.00","27,676,385.97","28,349,118.97","32,962,087.70","30,830,983.33","29,370,154.42","31,226,588.93","29,166,579.09","34,332,654.80","33,671,565.39","30,550,115.04","275,386,470.39","293,474,319.41","445,521,807.15","488,884,833.33","364,097,110.81","460,412,391.89","535,301,207.67","668,546,892.95","400,769,653.76","416,070,343.37","446,469,976.05","421,421,818.14","381,366,581.12","350,355,269.60","559,998,619.34","424,747,089.32","424,719,732.41","459,365,828.36","458,366,041.70","476,870,129.40","432,077,257.35","312,826,440.40","373,908,114.11","428,778,566.72","3,552,434,671.38","3,284,734,592.82","3,329,072,012.10","3,517,530,718.76","3,133,849,015.31"
预付款项,"95,406,577.08","36,202,975.99","66,554,533.17","42,150,808.60","63,435,821.04","73,004,976.86","79,951,065.16","16,214,870.15","12,547,878.01","15,300,228.13","33,097,798.65","25,441,306.00","41,305,246.89","111,223,431.34","105,380,489.44","86,128,716.03","86,924,372.68","95,500,538.72","109,381,774.28","117,438,724.04","115,519,148.45","75,835,813.33","79,662,834.79","65,289,054.83","63,330,026.86","65,594,320.66","87,113,569.04","32,133,345.72","36,827,671.51","30,063,017.79","38,106,694.36","22,802,882.51","45,910,587.52","46,497,753.83","36,456,870.21","21,335,411.44","33,014,918.11","45,900,968.58","32,712,116.88","1,125,519,134.88","1,404,089,289.50","1,381,552,573.93","1,311,628,848.82","1,246,799,770.65"
预收款项,"88,929,504.58","71,370,548.22","58,530,117.64","1,813,134.15","2,159,812.13","2,360,308.64","2,679,602.43","4,985,539.30","2,775,870.38","4,083,364.75","5,374,716.33","3,944,883.88","1,751,389.18","4,311,292.21","4,352,176.18","7,246,224.60","4,090,044.12","8,405,335.03","5,856,092.21","8,413,987.13","78,776,095.09","5,370,717.23","101,143,344.10","3,073,534.93","2,684,884.83","3,842,819.68","3,601,984.27","8,364,252.55","2,784,663.49","1,690,803.75","1,942,896.88","1,561,238.26","1,876,066.85","1,645,428.33","1,743,605.64","42,523,647.43","1,677,646.23","2,934,945.90","3,251,239.83","1,224,491,543.50","1,625,801,700.97","1,493,172,837.43","1,722,337,538.51","1,593,996,941.81"
