科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
销售商品、提供劳务收到的现金,"38,305,525.01","85,966,220.66","143,932,226.38","217,501,352.84","46,950,621.69","111,135,310.89","181,381,088.14","255,229,098.09","47,329,254.48","103,892,658.67","156,828,527.87","252,790,152.20","43,447,180.55","102,167,145.59","166,811,271.67","271,237,199.45","62,688,182.61","127,178,382.68","196,884,999.68","245,870,770.99","59,212,986.36","139,689,768.60","200,024,862.98","241,855,997.95","38,429,609.68","116,087,171.39","187,368,266.95","2,548,298,106.27","727,929,717.27","1,446,065,704.80","2,267,411,244.98","3,103,839,475.05","926,357,143.58","1,954,902,379.51","3,047,862,269.68","4,260,053,608.37","1,221,705,729.24","2,515,262,350.86","3,818,868,298.19","5,270,562,554.78","1,433,651,303.99","2,924,393,759.39","4,480,807,406.55"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"196,000,000.00","189,975,346.37","189,975,346.37","189,975,346.37",,,,,,,"130,899,289.84"
收到的税费返还,,,,,,,,,,,,,,,,,,,,,,,,,,"911,783.40","3,168,456.66",,,,,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,474,120.00",,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,"6,189,462.96","6,678,188.00","6,475,455.32","8,900,919.40","308,224.17","1,111,515.00","3,152,529.20","2,157,011.16",,"168,000.00","959,820.06","877,000.00","43,178,237.50","44,517,240.94","49,331,938.82","37,534,634.24","288,000.00","1,831,645.36","5,429,187.11","5,764,000.00","248,568.46","3,959,017.20","27,432,451.40","27,594,968.00","618,684.29","4,179,369.06","46,228,849.91","48,686,563.78","55,195,012.30","78,535,386.14","109,778,151.81","91,017,857.52","56,604,003.35","93,770,843.16","166,206,373.21","112,379,149.98","48,937,638.92","118,020,558.70","198,822,289.49","185,731,618.66","106,758,676.13","194,954,093.99","313,904,958.16"
投资活动现金流出小计,"6,231,460.23","8,008,584.39","13,384,853.90","9,834,603.09","14,824,386.01","15,337,158.85","16,883,686.36","8,333,428.60","25,883,290.52","9,914,932.71","18,230,244.40","7,187,901.07","54,086,099.70","76,337,798.17","101,456,462.61","77,477,766.76","11,379,130.02","38,456,674.34","67,293,499.92","60,736,337.62","20,385,330.94","23,040,153.09","29,493,765.62","44,667,851.35","13,502,176.37","9,336,376.25","18,227,921.35","275,101,883.54","34,869,046.84","526,144,626.93","939,891,291.41","1,735,509,368.19","536,143,911.62","836,876,441.34","1,078,831,838.35","1,305,952,870.35","81,269,165.62","454,373,950.03","867,936,288.16","1,204,491,759.45","373,439,585.82","712,349,667.07","1,005,973,041.78"
经营活动现金流入小计,"44,494,987.97","92,644,408.66","150,407,681.70","226,402,272.24","47,258,845.86","112,246,825.89","184,533,617.34","257,386,109.25","47,329,254.48","104,060,658.67","157,788,347.93","253,667,152.20","86,625,418.05","146,684,386.53","216,143,210.49","308,771,833.69","62,976,182.61","129,010,028.04","202,314,186.79","251,634,770.99","59,461,554.82","143,648,785.80","227,457,314.38","269,450,965.95","39,048,293.97","121,178,323.85","236,765,573.52","2,596,984,670.05","783,124,729.57","1,524,601,090.94","2,377,189,396.79","3,194,857,332.57","982,961,146.93","2,048,673,222.67","3,214,068,642.89","4,372,432,758.35","1,270,643,368.16","2,633,282,909.56","4,017,690,587.68","5,456,294,173.44","1,540,409,980.12","3,119,347,853.38","4,794,712,364.71"
投资活动产生的现金流量净额,"-5,703,939.48","-6,757,563.64","-11,107,570.01","-6,409,862.49","-14,824,386.01","-15,337,158.85","-16,883,686.36","-7,531,428.60","-25,883,290.52","-9,914,932.71","-18,230,244.40","-7,007,861.07","-54,086,099.70","-76,337,498.17","-98,934,162.61","-74,888,566.76","-11,379,130.02","-38,450,845.34","-67,106,670.92","-59,229,408.62","-20,385,110.94","-23,020,533.09","-29,234,645.62","-44,408,731.35","-13,502,176.37","19,663,723.75","12,272,178.65","-261,328,748.47","-29,723,253.94","-518,760,145.03","-547,821,878.00","-649,800,936.57","-252,615,144.50","-323,426,679.70","-368,321,654.66","-423,316,136.97","-81,266,765.62","-321,058,263.89","-340,798,029.25","-394,431,231.10","-161,367,744.55","-342,760,935.28","-619,068,272.56"
购买商品、接受劳务支付的现金,"30,132,347.08","61,699,199.20","103,562,697.54","132,125,065.72","33,497,328.67","76,597,053.10","126,171,785.31","183,057,715.29","29,963,432.17","67,510,623.13","116,586,684.51","189,018,505.13","35,071,658.34","85,627,870.61","113,744,791.82","190,921,720.83","30,426,841.95","91,526,923.12","127,298,497.13","180,826,183.66","35,181,369.91","101,644,459.54","151,653,694.41","173,619,160.55","15,841,738.18","77,355,485.68","132,697,353.55","305,704,970.39","75,940,912.90","153,526,530.31","262,147,778.80","335,262,474.84","131,784,577.18","262,810,816.46","424,192,779.88","603,618,264.47","149,127,488.82","346,651,089.74","516,233,985.58","709,675,552.04","148,154,058.52","351,379,994.07","568,837,344.43"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"640,761,669.00","640,761,669.00","640,761,669.00","640,761,669.00",,,,,,"642,259,994.40","642,259,994.40","642,259,994.40",,,
支付给职工以及为职工支付的现金,"7,255,977.50","10,150,515.12","13,968,027.49","19,208,215.25","7,554,882.33","11,648,704.64","13,673,636.34","16,690,105.88","6,124,048.18","10,388,465.61","13,638,945.39","17,016,127.34","5,378,208.04","10,518,218.06","14,923,388.76","20,251,734.74","5,558,951.13","12,644,394.58","18,092,468.17","23,772,467.98","7,601,588.57","13,230,707.31","22,547,537.08","26,735,669.83","7,972,908.09","16,155,901.99","22,616,578.35","298,706,584.82","103,984,113.19","182,493,141.00","259,403,265.43","339,353,266.82","129,874,140.26","218,745,664.20","307,254,000.16","403,513,071.44","167,352,198.70","279,849,959.36","380,767,927.20","497,014,772.28","195,309,050.14","317,378,693.31","441,133,797.97"
