科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"449,862.22","6,823,620.73","6,888,784.20","715,995.91","1,565,893.40","1,666,614.22","1,372,002.72","289,832.51","165,421.94","5,559,935.37","5,481,640.39","3,609,056.57","83,809,063.18","250,416,008.60","168,549,185.70","38,130,254.76","162,777,227.86","127,633,297.58","159,951,130.50","1,641,700,832.53","876,734,185.78","721,218,355.53","382,524,211.68","381,916,557.08","384,803,911.10","383,160,932.45","379,409,303.81","373,948,608.32","321,414,448.43","281,417,035.94","334,538,839.10","258,441,388.67","283,437,812.76","140,257,548.75","557,544,863.49","452,471,499.41","446,878,999.73","863,086,633.34","633,514,958.78","680,853,787.59","540,478,061.87","623,159,652.09","358,251,235.67","206,238,873.73","276,654,958.50","301,851,685.79"
短期借款,"179,130,088.85","178,930,088.85","176,922,487.61","224,475,227.11","171,448,604.63","171,448,604.63","163,391,400.63","167,648,604.63","167,648,604.63","166,468,604.63","166,468,604.63","162,468,604.63","162,468,604.63","154,968,604.63","153,468,604.63","147,468,603.63","146,468,603.63","131,468,603.63","45,497,871.00","28,497,871.00","28,497,871.00","62,017,871.00","57,517,871.00","88,497,871.00","57,517,871.00","117,517,871.00","117,517,871.00","28,497,871.00","28,403,021.00","28,403,021.00","19,502,635.16","29,502,635.16","60,102,636.16","10,102,636.16","10,102,636.16","102,636.16","102,636.16","102,636.16","102,636.16",,,,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"400,000,000.00","400,000,000.00","499,722,826.82","493,478,648.01","354,479,840.99"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,862,814.40",,,,,,,"12,425,093.15","1,318,135.23","1,000,000.00","850,000.00",,"1,049,595.43","5,338,380.22"
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"16,278,658.62","24,160,158.23","24,035,479.68","15,359,534.38","30,631,172.90","16,647,886.04","2,525,315.43","3,529,495.91","17,033,700.10","3,890,014.11","6,919,407.32","6,268,619.41","26,332,052.81","6,986,161.20","6,048,610.76","7,326,564.01","29,147,635.01","35,010,190.96","18,920,677.83","44,916,567.54","73,914,644.25","58,264,916.98","62,626,700.75","88,984,238.93","46,355,859.63","36,207,435.78","22,736,424.14","769,889.08","1,119,889.08","861,711.14","1,151,325.14","17,389,220.14","40,666,467.20","31,858,281.23","89,159,246.30","54,416,301.14","63,389,204.56","148,625,160.22","130,163,977.67","96,821,280.78","73,800,909.96","77,841,057.57","118,108,515.85","105,932,964.65","128,835,691.21","123,862,558.62"
应付账款,"39,103,180.37","34,953,174.64","34,978,194.63","42,126,180.95","54,958,069.18","44,256,523.94","44,234,476.06","47,008,019.75","46,730,131.67","46,001,689.01","46,651,048.32","44,964,785.32","57,208,021.96","44,135,558.03","41,776,992.23","82,906,886.11","84,971,369.13","153,380,426.63","153,503,886.50","264,036,197.45","237,300,017.24","410,582,243.80","421,625,190.07","343,952,356.06","213,262,927.92","195,875,845.00","244,056,147.97","173,692,403.01","144,464,901.28","170,504,508.67","161,537,281.89","168,493,985.15","34,394,206.99","22,333,148.38","15,570,073.75","15,111,222.00","12,941,115.48","8,324,822.52","5,466,341.39","9,117,269.81","3,299,891.57","2,473,985.04","3,020,268.77","2,120,996.80","8,274,904.68","14,244,099.94"
预付款项,"5,371,190.46","51,057,436.21","51,083,336.91","139,701.56","1,855,994.58","13,186,440.80","11,829,712.33","10,277,185.25","10,586,638.53","9,838,112.41","12,313,934.38","30,106,142.20","30,124,786.69","118,291,882.29","207,011,322.93","6,804,036.28","7,584,682.97","11,212,480.94","89,378,423.76","168,262,613.95","922,691,667.48","872,507,863.91","796,141,342.69","191,349,788.36","50,257,393.26","126,861,422.00","122,956,287.03","150,895,151.61","152,240,957.02","151,860,539.72","157,458,295.81","159,145,841.74","31,021,825.91","89,537,920.73","25,198,705.34","10,491,680.99","6,496,780.00","56,521,115.37","41,875,953.58","4,301,646.97","113,024,676.77","83,891,868.35","39,942,662.62","84,857,043.94","117,836,460.85","127,767,583.11"
预收款项,"-29,743,579.72","63,166,697.29","65,824,943.21","6,336,267.31","4,916,468.81","6,135,544.34","7,993,251.31","5,444,434.54","5,245,584.03","5,591,019.69","5,412,425.13","5,417,751.68","3,867,381.16","6,971,442.45","5,286,051.69","5,387,551.69","5,437,186.25","5,728,046.14","2,336,542.20","8,907,855.84","12,591,794.56","40,108,778.87","47,793,321.91","55,590,832.90","83,065,422.04","59,137,410.81","65,573,905.08","8,607,781.88","8,607,781.88","8,620,323.99","3,893,506.05","3,893,506.05","50,267,808.34","57,689,516.97","32,830,012.52","29,177,945.53","8,641,070.09","7,001,178.82","4,714,823.37","1,816,877.26","2,072,043.76","4,936,313.27","3,299,131.16","10,981,313.73","16,551,016.23","10,665,069.83"
其他应收款,"298,877,613.34","227,126,059.01","159,490,499.80","264,658,970.00","253,156,004.86","65,971,623.80","68,311,682.09","28,195,531.75","25,160,260.96","24,996,404.72","35,482,526.04","6,965,995.23","30,209,554.17","18,181,374.10","955,255.11","9,451,682.07","26,491,871.98","7,560,684.17","24,209,541.09","6,006,356.18","13,972,871.77","573,949,317.47","563,712,914.53","572,457,393.70","900,211,658.58","490,705,127.96","486,877,290.77","96,569,253.72","96,825,421.82","184,958,854.69","98,439,011.37","29,220,921.60","34,524,169.01","32,150,088.58","26,200,874.07","23,822,526.25","24,559,788.34","24,397,253.29","25,963,159.09","3,724,401.55","16,196,424.35","26,423,992.78","35,588,501.66","1,140,011.77","13,935,620.41","25,923,461.02"
应付职工薪酬,"3,962,461.62","4,958,067.39","4,980,568.07","6,941,332.59","7,127,425.07","6,544,205.15","6,964,815.24","7,216,676.00","7,216,676.00","7,489,481.00","7,489,481.00","8,223,303.92","7,605,497.42","8,230,151.12","8,268,999.80","8,792,072.20","17,691,692.52","18,658,723.48","19,532,148.83","20,984,719.77","14,332,217.70","17,256,666.84","17,849,320.06","16,613,311.79","19,902,584.54","11,646,438.88","15,576,130.66","9,606,904.68","189,238.99","3,844,675.88","3,834,261.88","7,527,885.01","1,272,761.72","1,583,023.06","1,038,012.76","2,067,995.21","853,199.05","653,493.96","689,157.38","3,901,184.58","2,663,833.42","2,645,760.50","2,482,654.72","4,383,178.99","1,533,003.56","4,450,046.04"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"34,285,696.78","35,669,678.31","35,692,381.15","34,564,548.12","36,508,715.67","35,131,521.69","33,891,260.27","36,149,403.13","37,249,836.23","38,910,161.93","41,852,306.02","43,153,977.22","45,544,932.68","43,999,470.18","46,002,591.47","40,108,405.37","63,004,933.83","71,864,486.27","72,106,134.60","53,950,151.57","43,807,710.60","42,319,175.26","40,310,808.14","28,945,388.44","45,520,558.30","27,169,941.23","27,850,192.48","-6,818,163.23","-9,296,838.43","-22,100,896.26","-25,683,965.86","-28,369,587.00","27,140,721.80","25,636,766.13","44,293,683.20","75,013,318.87","5,733,189.70","8,009,089.53","9,398,776.24","25,299,382.75","14,845,220.76","7,455,724.68","10,986,139.39","7,636,421.96","4,936,776.03","3,494,634.67"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,"61,768,014.23","64,476,345.03","59,146,114.95","61,920,540.17","64,474,729.04","66,803,046.86","69,642,219.48","72,316,204.53","77,126,654.46","79,277,416.65","80,810,115.69","79,190,018.06","83,197,497.03","88,040,520.98","90,296,988.27","38,311,484.53","39,180,829.30","39,395,998.66","40,700,244.90","49,264,737.38","130,674,156.75","69,910,789.46","160,747,058.46","158,506,940.52","62,154,876.54","62,154,876.54","64,224,115.08","15,869,914.69","16,904,533.96","95,607.33","19,735.16",,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"10,616,088.98","27,024,994.07","27,206,906.38","1,954,036.80","3,579,548.48","3,310,089.01",,"1,042,851.56","842,793.48","1,038,839.77","1,148,687.80","1,146,381.41","781,117.22","2,656,906.79","1,119,504.62","2,352,385.34","4,296,901.26","4,369,990.24","4,837,335.27","108,798,354.37","137,736,490.72","181,655,509.30","177,875,319.53","104,686,459.12","120,715,555.55","82,706,413.51","80,412,609.36","50,147,542.30","50,063,136.92","50,588,994.79","46,357,994.27","64,964,003.64","1,065,735,087.93","1,029,544,886.45","878,902,778.23","683,477,245.02","634,425,351.05","583,982,027.18","519,567,986.57","439,522,936.40","414,759,182.30","398,428,232.11","402,655,186.63","398,422,331.97","383,192,953.29","404,388,280.13"
其他应付款,"160,696,314.81","116,501,055.73","36,937,968.34","54,704,740.36","117,515,518.56","136,532,263.85","129,843,176.61","106,788,717.82","113,459,925.55","106,681,579.38","114,150,978.74","124,607,719.84","148,643,130.01","163,291,218.18","167,372,915.47","190,715,700.33","232,441,808.72","237,714,748.33","372,241,009.82","436,149,842.32","417,880,855.15","644,246,654.72","529,975,878.89","1,058,579,854.04","345,929,702.32","483,556,021.74","486,552,141.61","335,994,536.66","333,642,175.72","237,206,762.38","101,522,653.56","103,267,362.03","83,724,160.88","78,680,710.75","72,271,983.36","58,164,295.83","55,984,348.03","56,631,025.05","52,763,568.88","39,179,756.21","34,498,309.38","26,885,607.38","25,376,617.59","16,605,317.75","29,952,367.16","12,890,360.98"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"53,200,000.00","53,200,000.00","53,200,000.00",,,,,,,,,,,,,,"15,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,"372,774.88",,,,,,"4,500,766.93",,,,,,,,,,,,,,,,,,,,,,,,,,"7,452,377.75","138,515,635.04","5,209,662.69","536,158,146.76","526,124,292.58","32,721,955.85","396,271,872.48","607,808,667.06","646,993,084.37","217,444,577.63","372,544,871.62","514,774,801.30","436,368,339.67","517,039,785.90"
其他流动负债,"84,246,646.96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"230,000.00","230,000.00","230,000.00",,,,,,,,,,,
