科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"250,894,930.90","265,728,226.02","267,625,697.13","576,284,795.21","445,072,583.35","247,343,944.90","402,011,053.27","349,397,953.47","193,885,981.42","592,470,132.84","636,358,147.38","574,438,165.03","586,164,073.89","450,363,749.88","277,951,582.10","361,861,910.96","1,276,373,482.75","1,399,313,124.40","603,887,369.68","1,302,738,750.48","894,719,070.96","808,006,808.24","644,045,756.87","575,671,276.33","335,582,810.88","470,730,396.25","618,992,264.82","1,857,888,466.89","343,233,379.62","1,197,754,995.40","1,271,473,120.23","736,146,882.08","1,254,861,261.68","758,466,620.83","800,013,629.67","862,422,086.61","630,572,757.20","1,154,456,267.45","933,994,895.27","1,710,843,859.75","1,469,511,169.02","755,088,070.96","570,888,992.90","543,149,347.72","1,002,756,222.57","596,776,966.06","1,159,270,031.33","1,032,532,444.00","652,648,613.68"
短期借款,"50,000,000.00","50,000,000.00","50,000,000.00","500,000,000.00","920,000,000.00","1,150,000,000.00","1,200,000,000.00","1,750,000,000.00","1,950,000,000.00","2,250,000,000.00","2,389,600,000.00","3,525,000,000.00","3,660,000,000.00","2,544,000,000.00","2,148,140,000.00","751,300,000.00","1,087,300,000.00","995,470,000.00","824,500,000.00","1,847,100,000.00","1,781,385,639.58","1,829,500,000.00","1,600,000,000.00","1,570,000,000.00","1,730,000,000.00","1,980,000,000.00","2,200,000,000.00","2,270,000,000.00","2,220,000,000.00","2,900,000,000.00","2,780,000,000.00","2,610,000,000.00","3,325,000,000.00","4,055,000,000.00","3,800,000,000.00","4,375,000,000.00","4,430,000,000.00","4,811,000,000.00","5,471,000,000.00","4,191,000,000.00","4,905,826,000.00","5,455,000,000.00","5,743,700,000.00","6,913,310,000.00","7,840,310,000.00","7,802,560,000.00","8,915,151,172.59","7,197,300,000.00","6,041,450,000.00"
交易性金融资产,,"7,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,"14,000,000.00","84,903,979.30","34,919,200.00","8,720,000.00","1,700,000.00","41,750,000.00","4,722,140.00","23,215,440.00","30,079,803.90","30,595,000.00","3,111,744.19","5,584,991.06","21,026,500.00","157,065,219.82","101,899,998.92","61,963,387.62","94,527,940.52","23,604,967.00","73,627,053.45","113,220,000.00","211,742,919.34","47,944,322.21","57,718,873.75","73,899,568.72","35,500,000.00","61,185,924.07","67,458,521.14","46,961,442.25","30,450,333.56","75,325,024.66","61,993,305.00","29,173,024.00","24,493,566.89","40,112,112.12","16,930,000.00","89,991,406.94","55,412,604.87","114,009,894.81","48,048,867.59","45,333,261.10","57,526,672.00","22,628,072.20","109,799,600.00","170,888,099.71","98,578,217.46","8,710,820.00","98,823,754.14"
应付票据,,,,,,,"15,000,000.00","20,000,000.00","108,619,535.02","921,624,939.56","1,563,651,899.78","18,751,820.00","93,056,900.00","340,277,680.00","509,536,150.00","349,285,557.80","151,165,547.80",,,,,"20,000,000.00","330,000,000.00","240,000,000.00",,"100,000,000.00","250,000,000.00","250,853,421.55","100,853,421.55","80,000,000.00","260,000,000.00","140,000,000.00",,"15,210,100.00","143,217,449.75","333,319,843.59","250,265,785.79","279,404,572.42","437,823,072.42","169,528,291.95","7,500,000.00",,,"200,000,000.00",,,,,
应收账款,"254,557,687.47","223,504,474.05","168,561,881.46","105,572,841.14","230,270,957.91","237,238,562.23","212,422,707.63","147,118,333.28","202,197,307.63","299,001,588.75","244,964,344.85","164,985,001.70","240,502,650.75","247,376,043.72","392,816,356.31","309,444,417.01","721,499,991.25","643,724,827.20","771,846,337.29","720,719,465.93","677,020,920.83","720,981,357.01","762,277,438.44","549,352,222.93","742,500,011.00","758,310,168.87","789,801,115.75","764,369,644.76","905,980,465.07","962,516,425.14","982,288,773.10","814,663,163.57","943,991,228.49","848,635,009.41","676,596,374.08","865,367,747.10","1,099,699,154.53","1,126,863,493.70","1,181,911,920.85","1,249,746,234.78","1,623,891,666.29","1,658,954,673.63","1,794,551,527.27","1,967,175,489.85","2,429,630,401.58","2,662,539,911.81","2,687,692,738.43","3,352,032,637.98","3,738,090,862.13"
应付账款,"185,545,072.36","150,653,428.85","121,317,145.41","241,732,120.23","294,939,545.64","284,574,073.34","353,079,962.59","346,074,788.57","467,211,786.61","734,913,899.23","643,074,975.01","1,716,480,542.05","2,245,058,780.13","1,926,427,544.68","1,897,044,653.93","2,416,613,878.14","2,096,925,657.76","1,842,809,700.98","1,817,410,950.99","1,936,400,907.16","1,591,078,137.69","1,433,953,278.70","1,406,125,931.45","1,695,012,993.11","1,759,585,763.73","1,723,791,578.42","1,753,388,101.19","1,757,526,894.20","2,005,528,831.23","1,897,923,407.32","1,655,818,431.92","1,665,776,446.02","1,748,735,718.14","1,472,011,475.17","1,784,850,807.45","1,517,841,060.36","1,675,790,229.04","2,222,349,518.02","1,967,925,442.99","2,376,999,736.09","2,412,996,580.86","2,501,857,279.97","2,207,962,047.50","3,554,145,459.02","3,223,367,583.68","2,995,250,453.93",,"2,615,026,702.10",
预付款项,"15,842,507.74","25,044,105.74","49,133,747.10","82,717,773.01","56,081,036.78","74,605,585.88","216,610,235.36","26,647,449.40","38,173,620.01","127,157,444.27","189,494,552.67","92,443,699.35","333,774,157.32","284,295,641.23","290,245,485.61","261,434,777.11","257,573,301.21","272,503,187.97","252,652,012.52","196,107,842.50","51,596,373.20","61,442,688.11","85,949,157.64","66,031,957.57","162,486,332.55","63,638,072.77","77,050,988.39","19,111,746.94","92,478,576.31","110,515,385.02","175,574,878.38","6,184,982.35","18,197,348.61","31,651,894.48","35,571,164.72","4,326,546.11","7,751,007.43","13,301,243.38","25,292,533.67","11,354,800.29","13,224,254.84","43,907,688.62","189,882,076.53","24,720,730.63","26,061,224.99","69,034,116.04","163,151,455.22","67,886,420.80","32,363,766.27"
预收款项,"9,482,727.00","121,500.00","121,500.00","10,185,756.70","8,092,753.20","1,561,178.89","7,460,461.79","33,508,227.76","816,202.22","762,676.31","777,654.51","25,753,380.37","731,274.46","1,480,161.97","6,268,248.94","39,135,422.34","546,161.62","1,544,058.13","1,784,077.70","50,791,655.38","14,717,072.52","8,891,791.83","34,380,609.21","62,016,591.38","34,029,344.94","31,900,651.61","35,849,609.09","77,448,172.58","15,771,492.41","20,077,258.28","23,281,326.96","121,410,699.11","28,158,938.58","230,197.20","5,445,905.26","93,361,115.79","3,079,694.84","2,194,187.92","1,336,442.96","78,696,954.35","4,428,499.73","3,248,302.20","6,509,681.32","122,629,243.91","18,226,041.72","2,717,259.34","15,499,906.16","281,686,511.57","18,275,732.66"
其他应收款,"54,404,286.14","45,068,138.02","58,547,149.62","27,371,898.75","44,098,545.53","49,768,161.47","25,093,310.78","19,505,584.17","45,242,799.84","28,088,153.62","23,568,659.01","21,430,512.24","23,038,657.67","29,268,634.26","35,979,712.57","84,671,420.51","69,649,604.01","72,909,816.16","67,212,225.07","112,137,293.02","97,794,171.96","111,037,845.09","103,547,563.46","85,937,413.85","88,612,113.34","103,970,402.85","102,096,084.55","64,038,873.01","70,366,876.13","53,762,002.68","57,791,457.87","31,852,145.29","30,771,336.89","36,661,062.49","36,075,557.12","56,599,860.40","60,837,159.57","67,927,944.92","73,143,985.34","61,990,378.52","27,921,108.72","71,306,241.95","63,719,423.16","84,817,514.35","36,396,267.72","115,019,837.36","105,305,816.60","166,445,192.27","179,668,542.99"
应付职工薪酬,"13,692,171.60","16,709,057.63","9,013,577.11","46,119,203.21","48,173,748.01","49,737,804.11","46,664,231.93","37,473,801.76","40,711,768.64","42,032,984.20","45,776,847.63","32,492,761.73","35,637,589.27","48,959,729.75","55,389,296.33","25,146,323.16","44,487,673.62","67,272,672.75","73,051,826.11","19,887,364.70","37,553,174.05","48,886,524.65","65,778,669.58","18,103,341.05","52,486,255.13","43,227,872.08","70,322,581.52","14,188,010.35","48,477,714.83","77,324,736.10","71,954,692.48","7,429,879.00","67,165,977.81","57,784,244.29","25,930,392.33","5,658,261.32","26,119,595.72","21,477,296.82","8,489,346.16","5,338,888.32","6,048,144.66","6,001,342.37","59,232,755.25","7,442,901.45","53,707,797.49","64,870,212.86","64,325,276.59","15,998,565.13","47,393,644.52"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"17,081,198.98","16,338,906.39","10,570,610.43","15,921,596.01","19,259,974.23","18,294,974.25","9,525,035.03","9,601,927.29","7,590,179.69","-731,543.60","-8,052,238.97","-56,223,947.78","-171,409,232.24","-222,339,716.89","-323,871,139.93","-586,942,478.13","-639,551,739.48","-617,385,072.58","-737,694,183.00","-653,650,481.26","-612,376,507.39","-561,102,960.30","-486,188,851.53","-425,709,804.63","-437,400,817.95","-419,121,835.35","-381,897,115.56","-348,901,572.70","-314,552,467.21","-284,064,135.20","-350,832,472.43","33,544,916.65","27,664,568.63","29,040,857.23","18,216,141.54","36,719,417.69","51,347,854.20","29,946,545.86","5,030,603.29","45,897,864.84","19,516,107.57","21,721,634.49","15,400,275.93","32,573,266.91","20,028,387.97","31,100,489.90","15,851,986.18","53,056,950.50","55,937,135.18"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,"10,621,564.34","4,684,300.77","8,765,745.69","2,119,849.44","5,685,724.41","2,447,727.20","4,996,779.07","6,696,980.72","9,854,938.17","10,722,350.16","15,014,111.56","22,748,802.48","43,011,706.44","16,642,176.77","38,732,358.29","86,799,254.38","44,176,233.43","51,444,712.17","66,280,439.34","89,992,981.65","52,751,185.24","67,510,740.30","84,776,357.54","98,229,485.24","59,040,759.67","53,547,056.62","70,502,342.00","78,876,803.33","73,731,774.15","37,540,347.82","40,469,247.38","47,413,342.52","41,699,621.31","30,195,842.47","42,367,215.52","46,020,923.43","58,256,473.64","77,487,205.16","39,181,626.54","44,780,902.04","75,580,516.17","117,446,394.53",,"103,992,427.20","100,827,565.80"
应收股利,,,,,,,,"21,621,953.93","21,621,953.93","21,621,953.93","21,621,953.93","15,451,009.40","15,451,009.40","12,451,009.40","7,271,009.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,"13,428,477.00","13,428,477.00","13,385,977.00","13,385,977.00","13,385,977.00","13,385,977.00","13,385,747.00","13,380,247.00","31,993,557.00",,"13,353,882.00","13,342,757.00","13,340,207.00","13,175,947.00","13,175,487.00","13,174,407.00","13,174,407.00","13,173,967.00","13,165,947.00","13,164,107.00","13,159,507.00","13,159,047.00","13,158,817.00","126,389,569.98","13,153,367.00","13,153,097.00","13,120,572.00","13,119,447.00","13,108,577.00","13,106,717.00","13,106,717.00","13,106,717.00","13,106,027.00","13,074,773.84","13,055,674.86","13,031,350.21","13,014,677.00","13,008,894.54","13,008,894.54",,"12,961,799.84","12,993,540.95"
存货,"57,685,719.29","50,874,096.94","64,517,261.96","56,345,428.11","100,586,146.16","64,857,705.39","149,523,982.81","201,150,524.02","167,163,219.15","121,833,400.50","198,307,516.64","152,671,117.07","178,204,578.03","73,090,535.14","97,888,676.22","139,385,963.33","105,719,803.36","91,089,697.55","104,801,442.32","226,241,029.18","168,969,801.18","148,731,746.98","158,559,420.69","108,236,172.86","90,403,750.07","109,764,795.63","115,172,251.39","92,892,098.36","91,944,078.21","90,047,472.51","77,744,270.91","88,424,779.54","80,852,513.87","80,391,709.59","96,935,949.73","88,360,957.43","81,367,742.93","71,386,828.11","78,553,173.50","82,504,420.99","76,565,571.13","93,223,366.06","119,357,597.35","102,525,464.11","77,668,510.23","76,710,199.94","137,085,003.83","91,447,071.22","121,639,407.72"
