科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"1,547,301,505.08","1,352,638,825.16","1,974,341,267.25","1,096,867,585.59","1,668,297,727.13","2,289,939,825.12","443,386,316.59","1,053,621,805.15","1,615,457,456.80","2,247,682,778.75","583,349,431.25","1,251,643,840.03","1,953,421,629.76","2,689,732,435.92","661,263,173.77","1,352,931,208.26","2,058,146,938.70","2,734,894,752.21","630,224,067.42","1,182,680,537.94","1,890,276,685.45","2,588,188,510.68","759,909,248.71","1,501,771,351.43","2,364,046,673.25","3,423,624,342.55","983,792,029.77","1,869,615,002.53","2,862,391,897.57","3,242,662,286.75","986,062,921.50","2,199,947,006.17","3,338,332,565.77","3,703,365,464.83","857,207,645.08"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,"55,942,792.44","55,942,792.44",,,,,,,"19,043,171.70","19,043,171.70","19,043,171.70",,,,,"101,571,715.91","141,171,715.91","141,171,715.91","141,171,715.91","188,325,994.94"
收到的税费返还,"2,178,383.13","4,307,964.62","12,982,775.60","8,963,874.37","20,653,593.07","23,070,704.74","1,380,920.02","10,923,521.47","13,010,667.68","15,119,379.69","5,427,996.54","9,873,323.78","15,114,625.91","17,410,454.12","488,517.33","10,399,151.23","14,523,319.55","8,905,809.26","3,686,278.24","6,872,542.28","16,962,053.46","19,704,472.53","97,745.46","830,916.41","2,945,413.47","5,091,904.62","580,483.37","580,403.79","1,814,031.86","2,695,855.00","2,032,275.74","2,681,275.85","2,681,275.85","9,643,718.52","1,470,781.43"
支付其他与投资活动有关的现金,,"1,564,605.88",,,,,,,,,,,,,"55,894,532.40",,,,,,,"21,904,137.93",,"766,000.00","767,667.50","31,764,993.79",,,,"292,328.24",,,,"713,042.69",
收到其他与经营活动有关的现金,"7,985,639.83","10,243,837.65","9,732,486.07","1,553,878.61","4,388,534.87","9,082,589.28","1,015,503.18","4,311,765.41","6,649,362.47","28,313,621.94","1,352,268.07","4,531,087.00","6,287,519.97","17,229,532.98","20,844,251.15","20,901,612.94","28,622,292.90","20,371,874.47","1,565,081.05","9,743,021.88","12,327,250.49","13,856,840.40","1,521,290.91","4,478,290.63","6,756,724.38","21,113,232.43","7,354,780.10","12,652,673.90","21,417,536.52","58,838,635.11","10,139,167.57","22,458,600.00","30,181,017.73","86,759,420.34","24,604,352.42"
投资活动现金流出小计,"144,095,364.78","84,980,364.75","76,104,685.35","21,936,720.07","32,759,882.04","30,416,227.00","2,894,475.74","12,731,653.69","20,343,338.18","102,203,770.47","39,828,861.08","198,319,683.70","500,944,719.34","843,596,120.06","183,936,092.91","541,188,642.48","976,159,840.72","1,318,940,561.11","689,649,327.19","995,863,881.35","1,814,780,970.77","1,571,549,893.27","285,800,336.96","583,737,882.73","1,151,369,809.21","1,516,932,266.60","434,647,271.24","1,001,307,407.44","1,842,241,091.16","2,843,594,093.28","1,762,011,276.30","3,591,614,605.38","3,615,080,656.21","3,233,854,557.92","564,510,326.03"
经营活动现金流入小计,"1,557,465,528.04","1,367,190,627.43","1,997,056,528.92","1,107,385,338.57","1,693,339,855.07","2,322,093,119.14","445,782,739.79","1,068,857,092.03","1,635,117,486.95","2,291,115,780.38","590,129,695.86","1,266,048,250.81","1,974,823,775.64","2,724,372,423.02","682,595,942.25","1,384,231,972.43","2,101,292,551.15","2,764,172,435.94","635,475,426.71","1,199,296,102.10","1,919,565,989.40","2,621,749,823.61","761,528,285.08","1,507,080,558.47","2,373,748,811.10","3,449,829,479.60","991,727,293.24","1,882,848,080.22","2,885,623,465.95","3,304,196,776.86","998,234,364.81","2,225,086,882.02","3,371,194,859.35","3,799,768,603.69","883,282,778.93"
投资活动产生的现金流量净额,"-143,421,713.11","-84,971,613.75","-75,959,685.35","-21,655,489.04","-32,478,651.01","-30,136,630.59","-2,847,475.74","-12,397,816.45","-20,009,500.94","-102,004,001.23","-39,828,861.08","-198,319,683.70","-280,446,784.05","-501,723,720.09","5,899,368.29","-38,776,654.89","-39,581,300.74","-204,564,480.35","32,113,694.90","8,304,738.04","-26,842,413.25","-86,910,554.73","1,735,979.73","-42,744,336.29","-186,839,271.17","-423,291,103.58","-64,235,505.33","-181,409,616.70","-326,496,916.26","-555,994,447.10","-149,787,094.08","-100,598,238.19","-141,605,329.79","763,162,349.69","-230,992,012.31"
购买商品、接受劳务支付的现金,"1,356,906,150.17","1,075,681,954.27","1,713,688,764.97","1,050,611,584.11","1,523,190,928.76","2,065,523,498.74","328,273,606.67","861,335,719.92","1,397,945,693.85","1,923,195,296.77","463,283,395.85","1,036,919,263.07","1,646,417,788.21","2,332,866,502.15","582,033,311.66","1,145,109,139.22","1,751,594,017.40","2,409,349,816.40","532,652,946.73","1,018,744,494.29","1,595,514,747.70","2,154,187,651.69","645,696,026.07","1,202,768,362.91","1,803,235,654.45","2,499,469,454.11","711,203,723.03","1,354,006,831.51","2,044,147,319.72","2,054,582,509.73","663,898,944.11","1,668,589,686.53","2,607,961,707.96","2,798,850,755.63","722,744,785.59"
吸收投资收到的现金,"40,980,209.26",,,,,"752,600,000.00",,,,,"3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00",,,,,,,,,,,,,,,,,,,,,
