科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"200,703.98","223,130.41","106,425.00","2,164,517.71","27,723.96","192,227.66","119,880.90","110,426.40","89,627.40","150,182.74","6,084,467.60","7,173,835.98","8,775,298.14","7,470,463.99","1,427,937.83","1,251,455.40","1,202,433.75","1,363,939.60","2,643,200.27","11,609,933.20","1,900,466.75","3,723,292.21","2,236,487.95","2,721,098.57","804,591.85","1,290,132.46","2,906,427.83","2,756,821.05","2,741,503.58","3,159,773.00","3,205,075.67","3,457,178.64","2,808,186.18"
应付职工薪酬,"541,908.36","2,550,116.30","3,859,896.79","2,950,919.60","4,122,457.35","6,031,150.60","9,632,211.74","5,490,520.35","5,196,762.93","5,653,686.55","8,102,311.36","9,301,023.72","6,772,484.46","7,397,935.75","8,745,142.77","9,062,815.92","9,441,305.30","5,564,511.44","12,722,891.16","9,601,991.38","12,699,778.01","14,273,035.65","24,861,476.39","15,018,444.79","14,182,364.28","16,678,537.10","29,636,868.62","18,721,084.44","14,896,751.23","14,059,352.68","27,024,060.08","14,115,947.43","12,056,514.76"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"1,809,545.75","-228,345.97","2,844,942.21","6,508,463.54","3,989,743.75","13,676,967.26","5,004,636.14","4,990,932.77","-1,411,030.87","5,432,441.25","417,286.38","2,332,697.65","3,760,836.45","5,173,504.97","-319,135.33","-2,313,607.45","-1,557,302.82","6,264,175.69","-8,495,787.56","-7,569,251.21","12,672,434.70","12,595,898.70","11,120,785.57","7,589,871.69","10,687,787.27","7,184,724.35","9,059,903.20","1,384,858.30","2,770,173.57","8,844,659.06","6,755,458.68","2,419,527.70","2,850,268.93"
应收利息,,,,,,"5,003,750.00","6,825,000.00","11,856,250.00","7,452,666.60","9,069,375.00","7,930,047.36","12,616,994.97","6,453,308.91","7,927,368.00","8,495,660.37","10,210,204.91","6,258,534.32","4,592,995.88","7,282,609.10","2,390,542.58","3,850,199.16","2,060,293.91","2,568,066.19","2,130,642.17","486,675.00","797,908.33","556,358.34","1,542,655.63","502,583.94","585,319.28","351,492.88","360,312.36","1,846,441.66"
应付利息,,,,"414,450.00",,"414,450.00",,"475,875.00",,"475,875.00",,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"42,447,639.43","61,805,059.92","196,679,757.69","253,547,461.35","390,592,657.56","380,654,696.80","303,609,880.70","251,053,789.64","170,503,123.81","183,850,248.34","175,710,612.45","144,251,571.57","128,534,890.50","139,745,446.02","178,418,432.99","202,041,607.51","249,485,424.05","173,055,576.91","230,859,198.83","266,028,422.82","328,292,640.20","277,841,282.94","391,879,513.33","402,589,024.16","343,910,535.22","330,254,666.30","341,978,369.96","408,600,595.68","444,193,554.65","466,827,553.52","444,675,048.24","595,125,716.40","591,644,365.54"
其他应付款,"41,267,798.04","189,281.92","165,217.33","5,564,942.35","6,286,947.86","1,210,447.53","386,266.05","987,778.60","1,267,244.26","845,735.02","20,854,323.41","4,514,505.83","11,837,733.72","11,961,240.80","11,625,814.93","10,599,801.38","13,614,746.58","13,316,651.77","6,363,029.35","4,209,826.76","12,228,704.52","11,479,188.47","51,389,353.04","50,603,962.92","90,052,800.07","88,666,888.80","93,231,666.20","67,045,431.29","36,556,877.48","25,107,306.38","27,166,760.55","24,269,487.18","7,511,649.50"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,"22,500,000.00","22,500,000.00",,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,,,,"162,000,000.00","357,000,000.00","164,000,000.00","247,542,177.69","372,655,529.82","398,920,158.14","98,356,212.27","313,147,847.34","690,815,985.09","1,261,924,563.34","1,115,698,221.19","997,494,833.80","774,456,265.88","667,411,731.82"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"99,267,848.53","281,405,969.33","638,993,687.77","802,373,328.07","1,633,175,109.39","1,710,577,809.24","1,538,431,273.89","1,618,088,613.00","1,538,020,355.71","1,570,203,681.80","1,493,683,483.38","1,367,865,571.72","1,390,725,777.47","1,471,613,537.16","1,526,138,592.74","1,537,135,814.08","1,615,830,525.91","1,552,809,574.92","1,449,442,721.58","1,512,629,957.21","1,954,540,248.96","1,938,201,477.32","1,998,729,688.12","2,051,579,105.26","2,049,644,558.63","2,009,494,645.98","2,196,254,356.96","2,944,728,844.83","2,642,396,092.19","2,697,705,866.65","2,829,968,006.88","2,875,989,652.27","2,855,721,714.04"
流动负债合计,"232,364,865.21","280,027,393.53","604,365,659.63","688,481,289.99","685,989,323.96","673,861,357.31","490,868,056.79","540,877,404.74","551,239,079.71","546,063,794.90","464,878,142.45","309,431,262.47","352,297,565.20","401,341,598.91","446,845,531.52","469,665,750.41","563,600,647.54","526,911,795.22","482,947,299.35","518,788,991.56","719,887,748.89","650,811,500.75","748,354,975.32","759,590,663.30","730,847,001.57","655,256,608.94","776,148,240.01","749,169,771.53","612,925,529.77","689,784,551.75","753,582,192.34","791,145,823.02","989,846,330.56"
可供出售金融资产,,,,,,,,,,,,,,,,,,"30,000,000.00","30,000,000.00","30,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00"
长期借款,,"60,000,000.00","30,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","69,375,000.00","41,249,999.99","35,624,999.98",,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,"30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00",,,,,,"6,238,089.96","6,238,089.96","6,473,069.06","6,473,069.06","9,790,744.62","9,790,744.62","8,846,541.45","8,846,541.45","5,651,888.05","5,651,888.05","1,191,105.18"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,"12,390,435.06","12,163,974.35","14,505,195.79","14,975,818.04","17,372,759.19","59,646,356.25","59,881,574.51","59,564,382.84","18,682,648.87","18,930,093.85","20,591,690.69"
固定资产,"234,482,585.12","219,380,670.98","247,567,262.65","249,279,808.82","249,797,422.79","249,499,499.83","265,270,730.30","260,011,100.83","281,835,061.58","279,382,111.71","280,802,249.37","283,659,408.75","277,406,874.25","271,163,795.47","265,023,502.56","260,934,118.99","257,647,657.14","255,480,114.28","309,155,100.33","361,564,180.67","450,201,367.67","446,847,690.39","472,262,193.37","468,773,985.07","461,758,814.64","459,273,380.80","523,781,002.93","515,684,641.26","507,980,260.81","504,176,491.53","521,919,463.74","515,338,929.66","542,840,632.63"
递延所得税负债,,,,,,,"1,023,750.00","1,778,437.50","1,117,899.99","1,360,406.25","1,189,507.10","1,880,615.00","995,069.97","1,236,234.31","1,371,119.60","1,604,169.44","986,831.04","709,996.00","1,101,187.52","358,581.39","9,752,969.18","9,233,019.65","9,697,354.32","9,380,276.97","8,882,218.14","8,677,439.39","8,377,386.06","8,273,866.90","7,872,858.15","7,630,439.22","28,694,804.01","28,444,663.18","7,049,798.46"
在建工程,"1,918,429.30","5,760,819.78","888,006.70","1,242,452.13","5,973,066.31","16,121,655.06","20,358,216.34","34,591,479.11","15,782,020.59","15,872,380.54","9,312,587.77","6,267,534.35","16,764,644.90","27,231,821.77","38,592,860.81","59,364,375.01","101,713,058.41","171,248,902.15","191,493,293.09","157,603,735.12","76,845,771.24","79,058,761.65","56,804,536.64","61,056,967.99","61,017,601.11","71,044,838.40","20,434,442.42","24,184,760.75","23,147,306.14","41,117,268.93","48,711,514.68","50,118,294.87","25,318,750.24"
其他非流动负债,,,,,,"7,500,000.00","7,500,000.00","7,500,000.00","7,500,000.00","7,500,000.00","7,299,234.37","7,232,999.65","7,152,325.66","7,071,651.67","6,990,977.68","6,910,303.69","6,829,629.70","6,748,955.71",,,,,"39,559,407.55","39,559,407.55",,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,"15,450.58",,,,"17,230.78","160,270.93",,,,,,"247,995.69",,,
非流动负债合计,,"60,000,000.00","30,000,000.00","75,000,000.00","75,000,000.00","82,500,000.00","83,523,750.00","78,653,437.50","49,867,899.98","44,485,406.23","8,488,741.47","9,113,614.65","8,147,395.63","8,307,885.98","8,362,097.28","8,514,473.13","7,816,460.74","7,458,951.71","18,669,469.24","17,846,189.12","47,960,902.92","48,981,979.40","92,293,632.69","95,220,670.64","53,323,201.71","68,009,621.22","55,897,785.05","101,738,438.96","104,693,224.48","104,004,189.89","84,162,631.16","83,921,761.32","68,260,319.45"
固定资产清理,,,,"57,800.00",940.00,"244,610.19",,"81,368.91","87,038.33",,,"2,077.00",,,,,,,,,,,,,,,,,,,,,
负债合计,"232,364,865.21","340,027,393.53","634,365,659.63","763,481,289.99","760,989,323.96","756,361,357.31","574,391,806.79","619,530,842.24","601,106,979.69","590,549,201.13","473,366,883.92","318,544,877.12","360,444,960.83","409,649,484.89","455,207,628.80","478,180,223.54","571,417,108.28","534,370,746.93","501,616,768.59","536,635,180.68","767,848,651.81","699,793,480.15","840,648,608.01","854,811,333.94","784,170,203.28","723,266,230.16","832,046,025.06","850,908,210.49","717,618,754.25","793,788,741.64","837,744,823.50","875,067,584.34","1,058,106,650.01"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"110,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","505,074,022.00","505,074,022.00","505,074,022.00","505,074,022.00","506,217,266.00","506,217,266.00","506,217,266.00","556,752,741.00","835,129,111.00","835,116,361.00","835,116,361.00","835,116,361.00","820,216,556.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"308,420.29","35,368,075.73","35,368,075.73","35,368,075.73","781,534,064.73","781,534,064.73","781,534,064.73","781,534,064.73","701,534,064.73","701,534,064.73","701,534,064.73","701,534,064.73","701,534,064.73","701,534,064.73","701,534,064.73","701,534,064.73","701,534,064.73","701,534,064.73","701,534,064.73","701,534,064.73","914,841,706.03","918,538,981.03","932,732,206.03","938,278,118.52","950,924,277.95","953,384,484.20","965,844,690.47","1,660,737,371.06","1,368,593,806.57","1,368,794,631.43","1,348,983,330.95","1,349,184,155.81","1,239,588,531.71"
无形资产,"11,604,549.49","10,565,365.19","29,286,471.60","28,897,630.86","28,508,790.12","28,274,208.64","27,817,557.29","27,426,912.05","27,036,266.81","26,645,621.57","26,254,976.33","26,305,331.11","26,179,717.42","26,007,138.73","25,801,760.79","32,362,952.79","32,249,042.91","32,040,248.22","31,931,516.07","31,718,969.04","94,569,899.79","92,596,305.63","90,787,358.59","88,822,762.68","86,898,055.85","91,661,961.43","89,565,510.88","88,327,907.07","86,358,930.52","84,845,791.62","85,180,764.04","153,750,814.21","152,437,633.45"
盈余公积,"413,569.49","2,225,362.86","12,693,729.68","12,693,729.68","12,693,729.68","12,693,729.68","33,674,084.48","33,674,084.48","33,674,084.48","33,674,084.48","48,716,970.75","48,716,970.75","48,716,970.75","48,716,970.75","56,380,629.82","56,380,629.82","56,380,629.82","56,380,629.82","67,641,105.74","67,641,105.74","67,641,105.74","67,641,105.74","80,888,489.39","80,888,489.39","80,888,489.39","80,888,489.39","96,508,127.79","99,419,390.93","96,508,127.79","96,508,127.79","112,502,348.75","112,502,348.75","112,502,348.75"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,"777,591.19","2,313,358.11","3,626,557.92","8,298,286.50","10,105,252.65","13,769,023.35","16,946,327.57","18,222,567.76","21,031,863.67","23,895,230.87"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,"79,118,815.09","79,118,815.09","44,675,501.96","44,675,501.96","44,675,501.96","44,675,501.96","4,883,827.41","4,871,077.41","4,871,077.41","4,871,077.41",
商誉,,,,,,,,,,,,,,,,,,,,,"268,708,322.65","268,708,322.65","268,842,717.77","268,842,717.77","268,842,717.77","268,842,717.77","268,842,717.77","268,842,717.77","268,842,717.77","268,842,717.77","166,897,606.91","166,897,606.91","166,897,606.91"
未分配利润,"2,968,104.25","19,556,869.87","114,433,848.30","150,433,809.10","202,478,688.24","294,474,308.49","303,534,318.79","346,776,709.63","317,759,028.91","357,650,966.99","356,914,394.61","364,775,265.23","350,521,646.14","384,509,862.46","390,779,509.93","401,716,434.45","425,999,685.68","466,907,901.72","480,590,858.17","507,359,829.14","540,280,214.26","586,211,158.53","589,022,986.23","620,809,443.84","631,612,223.50","671,010,455.66","733,992,989.33","736,280,621.04","552,000,871.08","570,471,109.82","652,572,596.25","677,644,086.45","587,305,980.73"
长期待摊费用,,,,,,"83,564.19",,,,,,,,,,,,,,,"1,329,703.27","4,121,092.22","6,815,306.02","9,071,917.62","8,630,354.01","9,339,202.04","9,539,285.94","9,233,173.14","9,059,490.59","11,256,304.72","21,265,959.33","19,710,859.64","18,077,981.49"
少数股东权益,"1,681,099.34",,,,,,,,,,"21,057,788.96","42,126,983.81","42,188,510.59","42,271,948.80","42,184,356.22","42,271,853.55","42,311,680.59","42,288,122.79","42,109,352.98","41,940,494.27","64,698,497.63","66,027,394.93","64,805,992.10","65,707,300.61","66,193,004.06","66,792,252.82","68,734,465.95","66,839,045.39","58,860,635.69","57,575,391.84","57,118,118.91","55,630,838.10","53,162,947.98"
递延所得税资产,"462,646.14","64,876.71","125,884.62","125,884.62","240,478.00","262,113.06","1,256,496.97","1,316,227.18","1,313,414.79","1,304,521.71","1,536,806.12","1,598,238.71","2,329,139.00","2,153,141.60","2,350,244.36","2,453,236.39","2,548,114.69","2,558,165.49","4,228,857.84","3,331,876.48","12,530,864.96","12,568,035.35","18,285,650.73","18,502,078.39","17,202,777.76","20,213,811.81","22,759,747.40","27,090,850.45","36,240,019.42","39,332,065.13","63,500,793.49","68,525,263.02","69,912,281.08"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,"20,000,000.00","1,330,196.59",,,"14,389,843.73","12,292,252.73","12,689,827.00","17,189,431.60","10,084,810.80","29,428,932.00","28,766,897.36","46,036,409.54","80,212,183.97","25,988,203.72","17,612,257.81"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"248,468,210.05","235,771,732.66","277,867,625.57","279,603,576.43","284,520,697.22","294,485,650.97","314,703,000.90","323,427,088.08","356,053,802.10","353,204,635.53","347,906,619.59","347,832,589.92","352,680,375.57","356,555,897.57","361,768,368.52","385,114,683.18","424,157,873.15","491,327,430.14","586,824,217.91","585,548,957.90","909,185,929.58","908,900,207.89","939,442,927.59","939,538,634.33","930,826,575.31","952,664,970.83","968,096,549.26","987,688,979.71","988,011,187.41","1,026,647,913.95","1,016,562,741.97","1,032,013,723.75","1,023,183,479.66"
所有者权益(或股东权益)合计,"115,371,193.37","177,150,308.46","282,495,653.71","318,495,614.51","1,156,706,482.65","1,248,702,102.90","1,278,742,468.00","1,321,984,858.84","1,292,967,178.12","1,332,859,116.20","1,368,223,219.05","1,397,153,284.52","1,382,961,192.21","1,418,519,949.84","1,432,699,332.46","1,444,070,273.72","1,468,571,290.78","1,509,766,258.13","1,534,650,170.90","1,561,543,734.43","2,095,877,526.73","2,147,308,205.06","2,097,524,007.70","2,136,306,405.65","2,196,300,930.66","2,238,893,386.65","2,332,304,881.16","3,081,509,614.05","2,912,788,525.35","2,930,565,038.96","3,008,785,925.35","3,032,935,791.68","2,820,798,543.69"
资产总计,"347,736,058.58","517,177,701.99","916,861,313.34","1,081,976,904.50","1,917,695,806.61","2,005,063,460.21","1,853,134,274.79","1,941,515,701.08","1,894,074,157.81","1,923,408,317.33","1,841,590,102.97","1,715,698,161.64","1,743,406,153.04","1,828,169,434.73","1,887,906,961.26","1,922,250,497.26","2,039,988,399.06","2,044,137,005.06","2,036,266,939.49","2,098,178,915.11","2,863,726,178.54","2,847,101,685.21","2,938,172,615.71","2,991,117,739.59","2,980,471,133.94","2,962,159,616.81","3,164,350,906.22","3,932,417,824.54","3,630,407,279.60","3,724,353,780.60","3,846,530,748.85","3,908,003,376.02","3,878,905,193.70"
负债和所有者(或股东权益)合计,"347,736,058.58","517,177,701.99","916,861,313.34","1,081,976,904.50","1,917,695,806.61","2,005,063,460.21","1,853,134,274.79","1,941,515,701.08","1,894,074,157.81","1,923,408,317.33","1,841,590,102.97","1,715,698,161.64","1,743,406,153.04","1,828,169,434.73","1,887,906,961.26","1,922,250,497.26","2,039,988,399.06","2,044,137,005.06","2,036,266,939.49","2,098,178,915.11","2,863,726,178.54","2,847,101,685.21","2,938,172,615.71","2,991,117,739.59","2,980,471,133.94","2,962,159,616.81","3,164,350,906.22","3,932,417,824.54","3,630,407,279.60","3,724,353,780.60","3,846,530,748.85","3,908,003,376.02","3,878,905,193.70"
