科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
应付职工薪酬,"6,954,597.85","8,821,646.92","10,268,390.85","5,917,553.91","6,184,028.11","10,988,469.58","7,904,172.86","7,313,641.38","7,579,940.49","13,205,886.06","10,005,896.98","11,143,628.47","10,285,612.03","18,185,105.75","8,926,060.42","9,237,529.80","9,990,561.21","14,217,104.75","8,805,964.19","11,029,345.62","9,634,769.18","12,495,687.37","8,358,043.16","10,098,798.07","11,506,670.99","15,863,317.59","10,877,780.59","12,282,789.01","13,223,675.64","15,404,997.74"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"-5,212,460.87","10,736,857.92","31,519,653.33","16,656,271.20","21,855,887.35","1,062,398.27","6,913,927.79","-561,887.45","20,466,392.26","3,678,693.81","3,042,981.85","-10,809,110.43","-16,559,280.29","-22,144,048.72","-5,132,681.98","9,920,235.19","19,092,194.29","8,233,006.12","28,506,938.75","26,917,668.89","11,240,688.36","15,984,137.86","9,499,166.31","2,217,904.34","6,062,288.04","7,233,280.22","63,746,687.22","91,793,151.06","69,713,406.55","52,200,149.46"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,"469,269.25","529,834.80","833,967.03","806,728.61","806,728.61","832,894.67","700,000.00","833,224.08","638,016.60","3,381,461.07","9,983,051.37","15,732,134.13","22,540,814.70","3,959,648.02","9,223,414.87","15,657,217.50","21,607,293.25","3,911,925.61","9,570,603.92","15,648,065.49","21,805,572.25","1,051,959.96","1,223,852.59","317,187.50","302,083.33","809,794.55","1,311,851.23","1,848,731.97","2,732,367.40","3,192,278.27"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,"6,750,000.00",,,,,,,,"6,034,500.00",,,,,,,,,,,,,,
存货,"91,686,895.91","179,077,928.07","233,501,615.01","251,444,633.98","269,217,887.01","226,332,632.13","285,829,552.43","238,712,016.72","250,598,760.77","253,145,430.14","327,333,119.08","333,243,885.25","331,637,354.65","347,647,229.54","263,863,164.71","245,042,302.75","245,748,284.95","227,998,123.18","159,881,220.30","204,260,439.64","149,033,238.64","144,408,801.06","172,840,130.31","171,169,361.32","176,829,382.93","199,494,394.90","327,013,202.92","344,527,012.82","356,558,807.55","550,406,107.48"
其他应付款,"6,055,926.31","2,317,015.57","2,319,218.06","302,457.32","8,432,068.86","982,761.76","414,704.22","316,862.92","428,038.58","483,401.93","1,288,269.51","2,272,302.28","1,314,975.07","1,476,162.43","1,469,403.90","1,302,743.11","1,602,662.82","1,939,530.29","3,354,066.04","4,819,310.39","2,417,785.47","7,283,084.15","5,628,962.80","2,217,512.47","20,288,582.46","20,153,300.44","171,220,330.59","567,239,811.63","410,579,933.92","334,400,189.96"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,"152,762,853.20","293,101,464.76","310,146,328.76","370,918,405.53","347,272,662.04"
一年内到期的非流动负债,,"30,000,000.00","30,000,000.00","70,000,000.00","40,000,000.00","40,000,000.00",,,,,"60,000,000.00","33,000,000.00","33,000,000.00",,,,,,,,,,,,,,,"23,820,000.00","51,189,258.84","94,721,215.00"
其他流动资产,,,,,,,,,,,,,,,,,,"21,004,162.05",,"674,704.17","96,374,292.24","9,279,182.16","9,365,999.61","4,831,043.81","3,374,447.22","13,583,462.41","24,687,627.64","236,908,859.86","121,312,534.91","65,603,108.87"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"399,558,064.90","839,131,093.42","891,068,653.59","1,008,086,603.78","1,518,196,759.16","1,276,289,581.48","1,313,331,444.24","1,376,282,894.79","1,247,293,030.38","1,371,820,621.88","1,507,184,233.21","1,619,232,607.40","1,508,725,940.72","1,379,256,917.92","1,353,837,549.79","1,568,705,553.32","1,689,529,010.87","1,322,180,088.30","1,239,553,535.65","1,232,624,292.27","1,323,001,157.35","771,706,492.17","2,102,967,960.79","1,327,714,802.66","1,242,986,385.77","1,682,424,695.35","2,117,667,265.12","2,711,928,556.46","3,048,105,027.72","3,461,554,012.37"
流动负债合计,"405,166,890.04","816,802,073.52","814,820,844.11","945,328,837.95","955,993,431.07","698,058,367.09","727,469,306.31","800,268,877.51","731,975,198.92","616,393,824.16","1,012,105,020.73","1,127,487,165.20","1,018,924,141.48","924,921,367.79","906,373,602.34","1,212,240,626.22","1,348,750,244.60","994,230,221.45","873,366,562.83","1,007,236,683.07","1,023,924,067.68","906,957,177.08","1,029,632,439.67","509,104,987.05","505,445,274.77","1,005,886,147.74","1,821,595,778.32","2,613,437,738.50","2,948,282,957.97","3,423,995,145.19"
可供出售金融资产,,,,,,,,,,,,,,,,,"89,600,000.00","89,600,000.00","89,600,000.00","189,600,000.00","189,600,000.00","189,600,000.00","189,600,000.00","469,600,000.00","489,600,000.00","519,600,000.00","539,600,000.00","539,600,000.00","539,600,000.00","539,600,000.00"
长期借款,"40,000,000.00","70,000,000.00","40,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,"100,000,000.00","424,670,000.00","358,323,406.75","248,760,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,"345,510,181.52","345,872,300.06","346,234,418.60","346,596,537.14","346,976,628.99","347,379,429.45","347,782,229.91","348,185,460.84","348,588,691.77","348,991,922.70","349,395,153.63","349,798,384.56",,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,"63,248,532.70","306,494,684.97","328,164,666.58","334,562,232.03","384,089,591.23"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,725,620.15"
长期股权投资,,,,,,,,,,,"89,600,000.00","89,600,000.00","89,600,000.00","89,600,000.00","89,600,000.00","189,600,000.00","200,000,000.00","177,207,707.78","163,534,938.32","239,506,887.04","227,902,055.12","126,322,063.31","427,806,534.98","427,765,027.55","429,438,315.33","419,102,845.33","410,660,983.00","414,329,974.07","415,418,373.70","420,319,699.41"
专项应付款,,,,,,,,,,,,,,,,,,,,,"31,270,842.09",,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,004,545.75","6,345,805.50","8,070,329.90","18,971,999.26"
固定资产,"149,633,231.88","190,378,825.58","219,478,083.55","225,429,497.27","223,026,689.76","223,082,185.12","218,841,403.56","213,337,996.38","226,232,638.50","234,704,621.13","285,219,766.34","293,355,956.83","315,510,528.39","508,721,581.80","531,992,762.40","516,043,633.37","477,377,603.51","484,546,659.21","470,864,494.02","468,230,415.57","485,034,148.47","467,758,527.01","456,627,602.29","448,907,599.26","442,297,140.78","455,276,557.60","466,696,458.90","650,740,418.63","646,762,607.32","639,452,630.74"
递延所得税负债,,,,,,"112,050.00",,,,,,,,,,,,,,,,,,,"1,726,867.36","1,926,923.86","987,204.87","3,615,861.38","3,523,483.44","6,909,280.16"
在建工程,"15,493,617.03","1,805,798.25","2,691,515.42","3,778,319.00","1,503,131.01","4,907,222.70","7,897,789.83","20,749,664.37","28,966,759.85","92,385,578.09","158,394,627.05","198,359,121.27","201,626,627.56","50,570,136.52","33,168,984.77","42,994,370.16","17,583,544.76","6,506,452.43","12,248,541.27","4,810,606.50","217,598.86","64,100.00","64,100.00","1,015,788.00","31,202,671.59","5,131,111.14","6,285,618.93","4,260,664.91","1,250,238.76","12,856,807.00"
其他非流动负债,"4,488,930.55","4,488,930.55","4,488,930.55","4,488,930.55",,,,,,,,,,"1,947,411.11","1,918,769.12","8,403,228.80","8,264,309.98",,,,,,"6,369,645.45",,"5,874,660.03",,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"44,488,930.55","74,488,930.55","44,488,930.55","4,488,930.55",,"112,050.00",,,,"345,510,181.52","345,872,300.06","346,234,418.60","346,596,537.14","348,924,040.10","349,298,198.57","356,185,458.71","356,449,770.82","357,747,370.36","357,879,421.16","357,924,135.56","387,813,143.87","6,549,638.16","6,369,645.45","6,054,652.74","7,601,527.39","7,621,591.18","121,598,354.99","450,051,634.46","385,097,139.67","319,777,378.90"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"449,655,820.59","891,291,004.07","859,309,774.66","949,817,768.50","955,993,431.07","698,170,417.09","727,469,306.31","800,268,877.51","731,975,198.92","961,904,005.68","1,357,977,320.79","1,473,721,583.80","1,365,520,678.62","1,273,845,407.89","1,255,671,800.91","1,568,426,084.93","1,705,200,015.42","1,351,977,591.81","1,231,245,983.99","1,365,160,818.63","1,411,737,211.55","913,506,815.24","1,036,002,085.12","515,159,639.79","513,046,802.16","1,013,507,738.92","1,943,194,133.31","3,063,489,372.96","3,333,380,097.64","3,743,772,524.09"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"80,000,000.00","80,000,000.00","90,000,000.00","90,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","360,000,000.00","360,000,000.00","432,249,863.00","734,824,767.00","734,824,767.00","734,824,767.00","734,824,767.00","734,824,767.00","734,824,767.00","734,824,767.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"50,383,168.19","50,383,168.19","108,383,168.19","108,383,168.19","574,324,051.16","574,324,051.16","574,324,051.16","574,324,051.16","574,324,051.16","574,324,051.16","585,424,051.16","525,424,051.16","525,424,051.16","525,424,051.16","525,424,051.16","525,424,051.16","525,424,051.16","525,424,051.16","525,424,051.16","525,424,051.16","345,424,051.16","342,700,362.34","1,564,838,249.23","1,262,263,345.23","1,262,263,345.23","1,262,263,345.23","1,262,263,345.23","1,262,263,345.23","1,262,263,345.23","1,263,411,506.87"
无形资产,"56,773,763.81","55,519,455.40","65,573,054.27","67,218,831.96","66,209,993.64","66,648,316.26","66,320,638.42","66,046,590.28","112,017,884.54","107,683,770.36","131,036,231.10","130,169,401.84","129,466,683.58","128,928,401.32","128,350,622.89","127,619,215.81","117,015,260.94","116,344,139.16","115,666,284.75","115,006,983.80","89,949,446.90","89,435,069.15","88,920,691.40","88,406,313.62","94,980,027.00","94,203,007.00","100,149,831.19","120,619,398.18","119,589,304.90","127,342,250.04"
盈余公积,"3,198,506.57","4,913,191.10","10,928,143.92","10,928,143.92","10,928,143.92","14,533,819.75","14,533,819.75","14,533,819.75","14,533,819.75","19,076,273.32","19,076,273.32","19,076,273.32","19,076,273.32","19,805,778.95","19,805,778.95","19,805,778.95","19,805,778.95","19,805,778.95","19,805,778.95","19,805,778.95","19,805,778.95","19,805,778.95","19,805,778.95","19,805,778.95","19,805,778.95","25,839,329.40","25,839,329.40","25,839,329.40","25,839,329.40","41,481,145.56"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,"38,755,306.45","38,655,269.72","313,899,131.37","688,265,342.14","688,265,342.14","676,571,769.73"
未分配利润,"23,635,211.04","45,352,068.85","97,110,225.19","132,398,283.83","132,981,581.19","145,306,747.49","150,610,222.14","153,129,149.58","159,330,675.39","165,838,469.43","154,151,873.00","164,729,893.61","167,448,474.07","170,620,201.11","165,071,672.09","166,236,442.18","167,061,153.56","122,481,981.53","131,942,578.61","154,293,598.71","172,302,371.70","205,880,935.69","210,980,846.68","226,828,646.63","236,981,523.63","247,320,901.96","297,336,812.40","385,352,052.62","458,796,120.25","522,508,042.79"
长期待摊费用,,,,,,,,,,"10,062,533.33","9,187,533.35","8,927,553.20","8,719,989.45","6,902,762.00","7,263,702.89","6,222,590.02","5,320,062.81","3,062,533.43","3,438,778.22","1,312,533.41","437,533.40",,"4,144.64","531,123.83","1,696,472.90","2,340,896.97","4,091,697.04","4,452,504.63","6,649,389.43","6,299,141.25"
少数股东权益,"18,053,064.77","20,323,604.89","19,518,816.93","22,515,292.52","23,860,434.77","24,872,721.73","25,676,061.18","19,484,558.50","20,158,551.18","19,541,502.66","19,637,240.56","19,821,651.89","20,475,857.66","20,093,826.35","18,994,337.50","18,764,735.16","18,359,810.18","17,243,472.92","16,988,046.08","16,165,645.63","15,897,306.72","21,001,700.16","20,913,622.27","20,306,251.39","20,175,194.69","16,662,802.87","16,627,808.70","16,738,522.40","16,918,709.32",
递延所得税资产,"3,467,093.54","5,427,864.45","6,438,822.06","9,529,404.95","9,151,068.54","6,280,451.66","6,222,184.49","5,323,310.68","5,811,983.13","7,372,845.46","7,770,933.02","8,005,898.26","9,162,912.13","11,265,896.25","11,049,885.87","13,619,675.34","17,438,394.52","15,645,129.90","8,036,417.40","8,840,115.70","9,024,779.98","13,496,465.24","14,286,535.65","15,247,774.07","16,141,091.84","10,285,768.48","13,986,239.12","20,326,180.61","26,965,599.44","24,639,009.15"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,"36,654,332.00","67,873,434.76","35,122,914.98","15,132,653.00","14,543,569.65","9,704,132.00","13,852,054.36","1,986,931.86","1,840,166.16","2,463,449.16","918,058.79",,"204,512,875.50","4,512,875.50",,,"10,150,201.09","554,286.40","5,819,683.40","4,854,253.40","13,273,075.39"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"225,367,706.26","253,131,943.68","294,181,475.30","305,956,053.18","299,890,882.95","300,918,175.74","299,282,016.30","305,457,561.71","373,029,266.02","488,863,680.37","749,082,525.62","763,540,846.38","769,219,394.11","810,532,347.54","811,130,090.82","909,951,539.06","926,321,798.40","894,752,788.07","865,852,903.14","1,028,225,600.81","1,002,165,562.73","1,091,189,100.21","1,181,822,484.46","1,451,473,626.33","1,544,111,025.89","1,617,994,190.03","2,162,418,930.92","2,776,578,833.15","2,783,917,341.12","2,844,443,973.94"
所有者权益(或股东权益)合计,"175,269,950.57","200,972,033.03","325,940,354.23","364,224,888.46","862,094,211.04","879,037,340.13","885,144,154.23","881,471,578.99","888,347,097.48","898,780,296.57","898,289,438.04","909,051,869.98","912,424,656.21","915,943,857.57","909,295,839.70","910,231,007.45","910,650,793.85","864,955,284.56","874,160,454.80","895,689,074.45","913,429,508.53","949,388,777.14","2,248,788,360.13","2,264,028,789.20","2,274,050,609.50","2,286,911,146.46","2,336,892,062.73","2,425,018,016.65","2,498,642,271.20","2,562,225,462.22"
资产总计,"624,925,771.16","1,092,263,037.10","1,185,250,128.89","1,314,042,656.96","1,818,087,642.11","1,577,207,757.22","1,612,613,460.54","1,681,740,456.50","1,620,322,296.40","1,860,684,302.25","2,256,266,758.83","2,382,773,453.78","2,277,945,334.83","2,189,789,265.46","2,164,967,640.61","2,478,657,092.38","2,615,850,809.27","2,216,932,876.37","2,105,406,438.79","2,260,849,893.08","2,325,166,720.08","1,862,895,592.38","3,284,790,445.25","2,779,188,428.99","2,787,097,411.66","3,300,418,885.38","4,280,086,196.04","5,488,507,389.61","5,832,022,368.84","6,305,997,986.31"
负债和所有者(或股东权益)合计,"624,925,771.16","1,092,263,037.10","1,185,250,128.89","1,314,042,656.96","1,818,087,642.11","1,577,207,757.22","1,612,613,460.54","1,681,740,456.50","1,620,322,296.40","1,860,684,302.25","2,256,266,758.83","2,382,773,453.78","2,277,945,334.83","2,189,789,265.46","2,164,967,640.61","2,478,657,092.38","2,615,850,809.27","2,216,932,876.37","2,105,406,438.79","2,260,849,893.08","2,325,166,720.08","1,862,895,592.38","3,284,790,445.25","2,779,188,428.99","2,787,097,411.66","3,300,418,885.38","4,280,086,196.04","5,488,507,389.61","5,832,022,368.84","6,305,997,986.31"
