科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"3,343,636.53","1,777,922.32","2,359,324.05","2,761,020.02","4,350,694.12","2,871,625.00","3,423,507.97","3,665,824.08","2,971,719.05","7,575,110.48","5,291,285.20","7,475,118.30","8,124,476.89","8,277,611.25","9,030,135.54","10,391,273.93","5,941,608.61","7,898,508.18","8,653,396.07","11,432,057.43","11,706,572.38","14,149,002.46","15,716,004.85","14,983,272.75","16,004,051.08","18,592,899.84","17,183,982.17","20,088,483.85","14,933,138.90","17,147,041.83","21,116,111.72","23,153,212.15","16,076,155.65","21,464,545.50","23,070,403.95","23,182,924.02","22,090,953.09","27,585,480.48","23,536,245.96","25,465,005.07","23,875,625.34","13,587,156.11"
应付职工薪酬,"548,016.69","301,214.99","488,999.29","210,024.17","347,949.69","84,067.59","135,436.43","2,411,484.66","2,718,005.48","2,370,771.27","2,672,209.65","3,314,504.21","3,464,897.99","3,961,717.61","5,502,890.53","5,184,603.99","4,976,959.86","5,945,402.98","6,125,330.66","7,284,686.76","7,161,296.00","6,061,992.31","6,712,796.21","7,952,968.41","14,816,964.59","13,228,963.06","9,581,048.69","9,829,311.66","16,965,995.08","16,888,863.78","11,160,948.08","9,528,119.16","15,649,701.50","14,000,640.99","9,537,341.60","9,138,315.83","17,320,571.72","16,399,529.49","10,056,726.84","10,445,147.84","17,579,357.23","17,454,033.96"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"3,173,809.48","2,310,119.68","313,603.61","-1,262,621.30","3,694,737.67","2,385,696.66","3,166,704.57","2,213,571.82","9,204,822.87","8,316,094.23","7,949,917.95","9,855,767.19","16,851,582.23","13,845,504.73","12,868,791.32","9,006,338.10","21,487,844.19","20,513,691.14","16,321,435.76","15,271,316.59","21,997,824.48","22,091,060.49","27,089,011.03","29,982,296.14","37,616,950.78","39,795,337.49","46,743,646.38","53,888,813.35","55,742,895.40","52,955,397.68","49,621,475.48","55,019,031.21","57,657,810.02","62,884,460.22","94,738,772.29","99,068,360.51","116,309,511.62","113,605,326.42","112,446,634.93","127,694,758.12","143,323,751.62","142,877,493.37"
应收利息,,,,,,,,,,,"3,712,500.00","5,487,500.00",,"2,227,125.00","4,127,125.00","5,827,125.00","2,100,000.00","630,000.00","1,380,000.00","2,130,000.00","300,000.00","940,000.00","1,241,345.18","1,541,345.18","1,161,958.74","814,617.75","1,011,473.99","1,343,107.28","646,416.05","46,416.05",,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,"21,600.00","45,000.00","66,600.00","88,200.00","122,112.00",,"202,032.00","243,072.00","283,032.00","309,672.00",,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,"13,400,000.00",,,,,,,,,,,,,,,,,,,,,"167,580.00","167,580.00","100,548.00","100,548.00","100,548.00","100,548.00","100,548.00","100,548.00","2,146,378.96","262,764.71","262,764.71","262,764.71","324,764.04",,"324,764.04","324,764.04"
存货,"4,494,425.97","7,874,865.92","10,525,156.25","14,114,158.54","6,235,822.75","15,425,869.89","23,008,770.39","24,564,383.98","16,540,323.52","26,825,271.63","24,754,597.21","48,149,038.20","32,348,247.38","42,623,701.02","41,502,199.77","71,043,188.48","43,831,013.25","52,494,610.08","66,175,644.35","96,095,181.73","86,898,214.42","95,459,022.74","98,788,891.22","105,574,796.17","106,104,010.43","111,599,556.80","116,372,612.84","129,982,011.36","110,859,430.91","125,777,304.14","146,545,983.67","143,927,506.42","139,962,877.61","140,766,016.51","167,404,458.43","179,651,985.84","159,678,401.86","184,639,145.52","202,913,244.65","196,224,266.71","177,293,646.15","199,005,091.01"
其他应付款,"876,346.51","116,900.30","219,911.91","290,468.68","675,183.15","702,276.04","2,610,390.02","1,245,074.06","1,590,619.85","1,080,476.38","959,188.95","1,256,847.04","2,551,755.32","2,774,040.75","3,146,493.38","3,001,279.81","1,766,764.57","1,360,152.02","1,665,524.29","1,980,115.48","11,138,573.75","7,088,578.51","8,577,947.98","3,603,606.03","4,607,563.26","2,663,669.98","2,903,177.49","7,670,206.51","47,380,303.01","45,128,837.79","45,440,116.59","46,121,863.69","19,375,934.30","14,054,835.86","173,967,030.21","173,219,922.86","34,486,209.33","32,683,692.25","29,209,737.70","29,156,668.85","21,825,416.63","8,547,493.01"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"366,482.36",,"264,211.20","264,211.20",,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,500,000.00","2,500,000.00",,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,"3,000,000.00","2,000,000.00",,,,"8,000,000.00",,"139,583.35","72,515,613.54","72,056,378.42","59,667,898.67","6,091,718.10","20,478,029.96","1,032,817.26","12,595,727.69","8,413,562.51","1,102,257.66",,"5,879,520.30","3,982,154.93","3,989,463.99","2,985,768.95","3,036,145.32","2,614,881.13","3,900,363.51","3,179,281.94"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"67,835,372.80","72,514,872.64","85,015,787.39","68,559,130.59","89,244,498.93","551,107,338.27","554,836,925.95","532,596,356.09","560,289,587.91","562,855,221.14","555,658,994.61","571,961,764.99","585,727,590.17","586,489,984.79","580,389,732.73","580,041,004.30","534,433,835.25","535,704,668.43","542,701,476.55","535,199,788.76","549,725,324.84","553,067,291.95","569,278,449.42","639,066,985.33","680,261,584.36","667,624,747.90","713,016,888.13","747,962,590.27","774,556,045.92","772,334,859.44","800,217,544.77","774,172,255.94","820,191,130.59","864,862,263.94","1,026,551,309.95","996,531,925.74","1,099,884,862.87","1,337,448,056.45","1,356,689,262.70","1,407,084,188.09","1,510,286,299.54","1,522,185,180.59"
流动负债合计,"26,640,879.74","21,830,872.92","26,416,410.34","12,272,519.79","27,000,665.52","32,907,840.83","24,449,418.13","19,758,632.54","27,524,471.88","34,759,175.29","27,561,981.19","41,677,255.04","44,019,203.68","39,860,394.57","37,211,007.25","33,925,985.28","41,204,054.35","46,851,506.44","43,612,587.35","51,925,382.16","101,662,336.70","99,236,430.37","118,304,543.73","113,779,044.37","150,645,042.45","115,223,095.55","125,784,913.12","148,465,735.76","213,115,037.32","195,763,596.42","231,854,942.46","217,821,258.63","234,736,332.18","216,315,502.97","449,464,987.92","423,060,582.77","473,949,359.67","316,999,669.54","328,473,648.14","319,371,076.84","410,865,236.24","410,503,554.86"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,"3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","4,500,000.00","3,000,000.00","3,000,000.00","4,000,000.00","20,640,000.00","20,640,000.00",
长期借款,"30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","27,000,000.00",,,,,,,,,,,,,,,,,,,,"4,500,000.00","4,500,000.00","4,500,000.00","4,500,000.00","4,500,000.00","4,500,000.00","4,500,000.00","3,500,000.00",,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,"35,421,120.00","35,421,120.00","75,717,120.00","75,717,120.00",,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,"818,018.73","904,001.99","755,522.50","770,512.54","501,732.87",,,,"3,000,000.00","8,100,000.00","11,700,000.00","11,700,000.00","9,600,000.00","3,604,048.12","3,499,100.25","3,458,821.69","3,316,561.73",,,,"3,137,507.02","2,718,094.24","2,352,414.97","1,922,968.05","1,601,477.57","1,414,153.93","1,126,264.56","711,142.82","113,576.09","939,920.67","700,151.39"
专项应付款,,,,,,,"500,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,"199,829.98","266,678.70","421,433.41","423,325.32","554,032.70","472,987.15","604,231.47","525,384.55","676,160.37","717,940.68","621,297.61","619,980.81","673,112.10","779,895.04","758,682.00","848,234.25","806,792.87","903,377.97","908,612.98","835,491.95","852,366.55","802,442.36","892,573.05","1,156,104.66","1,556,382.68","1,629,899.33","1,770,853.99","1,875,482.82","1,879,679.63","1,916,448.24","1,849,698.22","1,752,114.99","1,908,453.00","1,960,994.21","11,108,732.23","10,271,839.63","8,282,175.09","6,502,901.05","5,163,838.89","4,145,551.47","3,809,474.77","4,183,932.96"
固定资产,"2,984,280.69","3,326,471.47","3,159,171.26","3,000,483.13","4,137,371.23","50,912,454.26","53,045,865.01","71,431,600.46","78,513,254.89","80,489,725.76","90,653,962.99","90,676,774.17","91,834,389.14","92,654,127.93","90,598,846.24","88,375,665.00","84,405,517.79","81,929,755.46","83,754,191.49","81,038,112.72","87,685,658.64","83,134,496.29","79,719,397.37","77,459,035.68","80,366,775.83","75,962,498.34","74,541,002.35","73,331,810.61","71,916,176.62","68,892,397.60","66,059,011.42","63,674,080.46","76,049,492.83","73,247,049.20","71,528,946.65","69,606,649.62","70,766,563.03","68,626,499.79","66,681,606.75","64,109,665.55","66,330,455.63","64,366,897.22"
递延所得税负债,,"2,886,053.95","4,033,020.06","4,530,876.43","5,567,238.22","5,881,897.92","6,881,909.62","7,202,872.33","7,340,170.53","7,704,491.41","9,307,941.84","9,631,300.73","10,319,466.02","10,728,796.03","11,110,119.20","12,005,599.70","12,366,546.47","12,412,879.36","13,080,314.53","13,296,999.60","13,905,751.82","14,096,125.25","14,369,646.94","15,258,122.60","15,449,252.11","15,450,927.69","15,518,337.23","15,806,543.54","17,369,703.47","17,819,793.92","18,378,779.78","17,455,048.90","20,049,289.20","20,017,371.15","22,398,927.14","22,241,877.05","22,607,887.20","22,382,443.04","22,423,415.01","22,515,571.80","22,614,758.14","22,621,030.05"
在建工程,"2,696,556.99","16,646,715.61","21,866,794.18","32,007,441.73","35,691,059.20",,,,,,,,"2,416,683.74","4,971,849.09","5,213,131.12","5,558,473.01","6,274,496.74","6,919,414.59","7,106,039.88","7,115,270.65",,,,"37,170.00",,,,,,,,,,,,,,,,,,
其他非流动负债,"1,800,000.00","1,850,000.00","1,050,000.00","1,050,000.00","1,550,000.00","1,550,000.00","1,050,000.00","1,550,000.00","1,550,000.00",,"5,000,000.00","4,375,000.00","3,750,000.00","3,125,000.00","10,640,000.00","14,390,000.00","14,140,000.00","5,240,000.00","37,653,771.40","36,613,771.40","3,106,250.00","13,006,250.00","10,706,250.00","8,406,250.00",,"8,210,000.00",,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"31,999,829.98","35,002,732.65","35,504,453.47","36,004,201.75","34,671,270.92","7,904,885.07","9,036,141.09","9,278,256.88","9,566,330.90","8,422,432.09","14,929,239.45","14,626,281.54","14,742,578.12","14,633,691.07","22,508,801.20","27,243,833.95","27,313,339.34","18,556,257.33","51,642,698.91","50,746,262.95","17,864,368.37","27,904,817.61","25,968,469.99","24,820,477.26","64,496,754.79","76,079,447.02","108,991,311.22","107,472,911.36","35,086,483.10","38,467,791.85","35,592,228.00","30,977,163.89","28,046,492.20","26,073,365.36","36,237,659.37","33,878,716.68","32,563,003.49","30,170,050.01","28,438,724.54","52,169,358.63","51,484,232.91","51,849,963.01"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"58,640,709.72","56,833,605.57","61,920,863.81","48,276,721.54","61,671,936.44","40,812,725.90","33,485,559.22","29,036,889.42","37,090,802.78","43,181,607.38","42,491,220.64","56,303,536.58","58,761,781.80","54,494,085.64","59,719,808.45","61,169,819.23","68,517,393.69","65,407,763.77","95,255,286.26","102,671,645.11","119,526,705.07","127,141,247.98","144,273,013.72","138,599,521.63","215,141,797.24","191,302,542.57","234,776,224.34","255,938,647.12","248,201,520.42","234,231,388.27","267,447,170.46","248,798,422.52","262,782,824.38","242,388,868.33","485,702,647.29","456,939,299.45","506,512,363.16","347,169,719.55","356,912,372.68","371,540,435.47","462,349,469.15","462,353,517.87"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"12,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","67,000,000.00","67,000,000.00","67,000,000.00","67,000,000.00","67,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","268,000,000.00","268,000,000.00","268,000,000.00","268,000,000.00","268,000,000.00","268,000,000.00","268,000,000.00","268,000,000.00","268,000,000.00","273,880,000.00","273,880,000.00","273,880,000.00","555,120,000.00","555,120,000.00","555,120,000.00","555,120,000.00","555,120,000.00","555,120,000.00","555,120,000.00","561,182,000.00","576,191,387.00","576,191,387.00","576,191,387.00","616,191,387.00","615,837,387.00","615,469,387.00","615,469,387.00","615,469,387.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"1,642,900.00","232,199.85","363,599.85","363,599.85","405,499.85","488,003,189.85","488,003,189.85","488,003,189.85","493,231,889.85","494,423,744.85","429,498,889.85","431,459,089.85","433,419,289.85","435,379,489.85","303,339,689.85","303,436,564.85","301,253,489.85","302,273,814.85","303,294,139.85","304,314,464.85","308,620,789.85","309,140,889.85","309,660,989.85","364,246,289.85","359,078,486.77","362,604,706.51","124,351,662.63","127,460,589.26","130,656,527.53","132,137,570.28","133,618,613.03","135,099,655.78","153,720,541.80","195,192,440.11","419,454,749.24","421,634,732.51","434,697,385.27","793,258,507.86","789,568,976.58","789,313,622.15","792,079,494.06","786,036,261.84"
无形资产,"30,679,106.62","29,616,011.08","35,203,974.31","34,627,038.94","34,050,103.57","33,473,168.20","32,896,232.83","32,319,297.46","31,742,362.09","37,502,926.74","36,763,491.39","39,942,389.36","38,819,454.42","37,987,670.31","40,725,886.20","39,804,102.09","137,643,463.17","189,385,914.05","188,589,883.12","183,913,308.22","206,604,122.24","200,804,736.78","195,517,176.93","190,198,734.41","201,600,223.23","195,754,571.10","190,107,183.36","184,205,716.97","218,483,975.01","211,689,988.33","205,111,896.13","261,638,828.41","251,240,269.49","265,648,824.99","267,451,675.05","282,230,597.15","280,179,744.85","271,117,759.41","262,217,055.44","252,151,154.58","291,923,493.21","271,910,505.10"
盈余公积,"4,154,698.28","1,077,591.83","1,924,127.99","2,366,493.45","3,257,354.65","3,573,275.93","4,358,645.14","4,923,111.78","7,437,485.90","7,859,040.00","8,666,149.14","9,431,161.30","11,850,064.07","12,363,089.75","13,948,570.36","13,811,520.50","15,496,805.47","16,608,166.05","17,160,203.17","16,616,113.96","16,645,817.39","16,645,817.39","16,645,817.39","16,645,817.39","20,175,299.89","20,175,299.89","20,175,299.89","20,175,299.89","22,463,664.20","22,463,664.20","22,463,664.20","22,463,664.20","25,546,725.87","25,546,725.87","25,546,725.87","25,546,725.87","28,816,128.40","28,816,128.40","28,816,128.40","28,816,128.40","33,601,203.46","33,601,203.46"
开发支出,"4,168,726.57","11,581,100.82","8,768,530.97","9,366,645.38","12,507,347.47","15,457,361.07","16,387,274.36","23,658,232.76","26,771,977.02","29,794,587.38","32,276,288.58","34,423,360.15","54,043,959.08","55,884,325.98","64,879,428.42","72,614,720.22","47,249,550.24","20,001,391.09","32,002,304.54","37,649,324.30","27,440,780.50","34,400,560.92","51,328,055.98","60,445,208.07","47,752,642.49","52,849,585.57","55,193,506.01","59,921,776.50","48,322,654.47","54,406,141.14","75,118,377.26","37,669,690.53","62,854,608.72","42,571,055.04","47,689,406.02","44,401,439.62","38,164,786.64","40,701,739.07","46,662,313.89","53,150,895.37","66,790,030.13","81,109,587.22"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,"35,421,120.00","35,421,120.00","75,717,120.00","75,717,120.00","41,888,160.00","41,888,160.00","41,888,160.00","41,888,160.00","12,088,800.00","12,088,800.00","12,088,800.00","12,088,800.00","28,523,040.00","28,523,040.00","28,523,040.00","28,523,040.00","14,261,520.00","14,261,520.00"
商誉,,,,,,,,,,,,"2,813,204.06","5,500,992.10","5,500,992.10","5,500,992.10","5,563,208.67","4,440,992.10","4,440,992.10","9,985,232.85","13,311,777.29","16,257,044.97","16,257,044.97","16,257,044.97","16,257,044.97","16,257,044.97","16,257,044.97","16,257,044.97","16,257,044.97","16,257,044.97","16,257,044.97","16,257,044.97","16,257,044.97","16,257,044.97","16,257,044.97","336,897,265.04","336,897,265.04","336,897,265.04","336,897,265.04","336,897,265.04","336,897,265.04","336,897,265.04","336,897,265.04"
未分配利润,"32,348,201.57","26,013,267.63","40,126,236.89","46,933,794.55","60,825,888.84","52,091,429.50","64,849,203.32","71,718,150.06","93,604,166.09","99,303,300.62","102,188,893.09","110,735,789.42","136,848,860.78","143,817,799.84","139,828,968.53","143,188,580.29","159,023,652.98","165,885,575.08","160,581,746.03","155,486,165.79","165,521,893.89","162,499,691.75","172,528,430.16","189,567,847.47","206,333,537.84","211,083,119.02","208,456,963.45","218,717,779.35","227,140,755.34","234,841,349.54","241,402,566.26","250,778,537.84","275,084,065.09","283,525,000.16","289,570,697.39","297,473,368.96","347,515,265.42","338,595,855.21","344,728,923.96","386,615,573.00","451,557,712.57","461,764,623.49"
长期待摊费用,,,,,,,,,,,,,,,,,"620,000.08","581,250.10","542,500.12","526,296.84","485,292.21","444,287.58","403,282.95","362,278.32","1,558,307.69","1,361,632.96","1,326,689.04","1,235,068.50","776,965.60","975,124.00","644,860.00","578,807.20","777,799.00","726,786.11","778,869.01","845,999.05","758,573.56","671,148.25","1,368,501.32","1,588,709.87","3,663,161.85","3,412,831.30"
少数股东权益,,,,,,,,,,,,"534,906.42","7,585,624.42","7,575,268.07","7,147,638.34","6,702,130.16","9,219,494.97","26,339,586.91","26,274,229.78","20,705,187.21","29,006,371.28","27,074,325.94","24,541,705.49","21,998,590.07","22,466,359.12","18,303,801.59","18,109,657.28","17,094,243.60","16,399,601.81","14,929,639.63","14,557,992.03","14,757,443.59","3,355,999.85","4,008,363.02","3,844,322.97","3,856,009.80","4,234,404.65","4,327,232.09","4,292,365.28","5,647,107.66","6,969,040.77","6,899,793.47"
递延所得税资产,"422,465.90","471,493.26","320,570.43","379,869.62","530,299.38","530,299.38","530,299.38","675,854.34","1,047,162.71","1,125,231.83","1,492,415.15","1,828,972.11","3,218,550.28","3,385,260.45","3,906,146.18","3,849,708.87","6,442,981.59","5,551,520.84","5,883,976.54","6,039,698.14","11,023,354.08","10,693,554.42","11,446,548.99","11,511,609.63","15,169,827.01","13,525,261.33","16,783,924.88","18,206,212.51","18,992,079.69","18,693,141.80","20,197,466.28","19,953,901.25","27,349,502.52","28,124,842.44","29,458,725.36","30,094,805.22","35,493,200.35","37,811,487.81","34,279,573.95","31,385,067.06","25,429,442.32","25,798,973.22"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,"12,083,907.16","12,093,907.16","11,587,627.16","11,352,657.16","5,788,967.02","5,586,754.64","6,115,645.15","5,047,448.15","3,083,414.63","2,964,315.83","2,942,564.63","2,842,564.58","2,884,743.63","2,435,569.73","2,126,391.99","1,758,692.03","24,864,718.62","24,841,876.05"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"40,951,136.77","61,641,792.24","69,319,041.15","79,381,478.80","86,916,180.85","100,373,282.91","102,859,671.58","128,084,985.02","138,074,756.71","148,912,471.71","161,186,158.11","170,502,718.58","196,738,030.75","201,139,748.36","211,594,942.80","216,267,610.73","287,077,001.71","308,810,238.23","327,864,128.54","332,593,788.16","357,596,252.64","357,434,680.96","366,371,507.19","365,871,081.08","381,392,776.50","374,303,601.68","372,255,799.46","370,826,848.95","383,537,863.38","379,500,592.48","392,504,301.21","410,957,307.99","443,330,226.40","434,892,333.55","761,670,419.81","773,020,797.85","769,559,031.03","762,387,733.66","754,943,851.20","761,795,025.59","837,478,487.47","829,678,086.54"
所有者权益(或股东权益)合计,"50,145,799.85","77,323,059.31","92,413,964.73","99,663,887.85","114,488,743.34","610,667,895.28","624,211,038.31","631,644,451.69","661,273,541.84","668,586,085.47","674,353,932.08","686,160,946.99","723,703,839.12","733,135,647.51","732,264,867.08","735,138,795.80","752,993,443.27","779,107,142.89","775,310,318.83","765,121,931.81","787,794,872.41","783,360,724.93","791,376,942.89","866,338,544.78","846,512,563.62","850,625,807.01","850,496,463.25","862,850,792.10","909,892,388.88","917,604,063.65","925,274,675.52","936,331,141.41","1,000,738,532.61","1,057,365,729.16","1,302,519,082.47","1,312,613,424.14","1,362,931,530.74","1,752,666,070.56","1,754,720,741.22","1,797,338,778.21","1,885,415,317.86","1,889,509,749.26"
