科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
应收利息,,,,,,,,,,,,"5,689,335.63","4,943,762.00","596,887.00","56,887.00","11,812,885.27","6,173,731.16","540,000.00","540,000.00","11,417,735.01","11,378,696.01","13,268,539.96","12,096,343.29","11,389,037.80","20,913,715.77","17,533,697.97","27,182,819.85","14,698,902.05","15,327,120.54","14,685,611.76","24,664,429.54","11,244,855.23","8,313,361.05","8,874,884.88","13,230,177.50","16,928,219.17","6,729,541.07","467,740,026.04","539,864,292.61","615,005,911.88","763,472,837.11","660,497,916.84"
应付利息,,"33,527,899.49","33,527,899.49",,,"88,543,000.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"292,297,366.81","288,013,010.37","387,177,133.86","530,979,905.44","454,759,940.34"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,542,133.65",,,"25,684,034.39","25,684,034.39"
应付股利,,,,,,,,,,"61,467,815.31","61,467,815.31",,,"55,879,832.10",,,,"143,583,242.80",,,,"93,133,053.50",,,,"93,133,053.50",,,,"179,479,053.50",,,,,,,,,,,,
存货,"76,069,294.14","76,494,193.32","102,549,162.28","94,459,216.65","109,305,442.90","102,567,237.37","117,940,239.48","111,848,231.82","107,443,542.11","104,583,134.01","119,505,804.40","121,128,762.48","115,820,482.59","118,103,955.44","134,941,547.82","159,412,468.64","164,929,864.90","160,659,570.46","178,519,903.04","181,050,532.48","191,422,605.98","175,674,251.92","203,407,189.68","203,474,094.87","189,246,944.23","178,586,580.66","187,040,590.02","184,316,327.12","178,549,529.05","164,391,453.81","166,703,732.05","136,430,960.52","138,451,176.49","124,969,028.11","127,105,786.17","106,176,347.91","94,916,391.79","93,573,683.99","89,433,241.84","80,835,416.13","90,567,745.78","91,466,355.49"
其他应付款,"348,770,833.88","296,513,046.05","399,644,314.83","78,396,747.57","93,623,200.49","102,565,431.18","53,999,144.30","62,731,814.71","61,505,874.68","58,095,714.20","56,886,613.00","60,201,659.75","82,538,781.35","90,842,715.87","138,455,016.76","148,334,606.62","144,391,235.27","115,211,467.89","187,409,992.49","138,683,682.18","132,401,017.79","127,263,796.05","132,013,718.79","130,320,695.43","138,899,854.70","115,961,784.30","116,508,237.39","119,464,147.79","117,817,254.80","114,207,527.41","121,986,118.29","130,739,461.79","115,570,294.75","98,344,863.76","131,771,525.55","163,056,700.34","125,715,934.79","652,671,299.53","378,746,757.28","409,217,060.75","536,654,300.18","2,294,554,029.08"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,"57,242,328.75","38,161,552.50","19,080,776.25",,"57,242,328.75","38,161,552.50","19,080,776.25",,"57,242,328.75","38,161,552.50","19,080,776.25",,"57,242,328.75",,,,,,,,,,,,,"5,666,337,363.92","5,282,030,118.38","5,431,805,973.38","6,723,220,619.80","6,793,556,446.23"
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,352,322,172.60","3,418,970,918.12","4,504,159,689.77","5,102,443,234.29","4,991,973,844.15"
其他流动资产,,,,"5,633,207.10","4,224,905.31","2,816,603.52","1,408,301.73",,,,,,,,,,,,,"300,000,000.00","600,000,000.00","800,000,000.00","750,000,000.00","150,000,000.00","800,000,000.00","649,880,000.00","649,880,000.00","350,000,000.00","649,650,000.00","649,650,000.00","790,000,000.00","1,200,775,958.39","1,150,000,000.00","740,000,000.00","1,148,000,000.00","1,308,432,000.00","1,188,432,000.00","5,399,538,317.19","5,670,554,055.34","5,751,767,733.92","2,319,722,159.46","5,989,715,635.14"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,461,234,885.10","1,456,901,438.85","909,997,696.61","268,728,768.42","1,485,561,116.44"
流动资产合计,"1,135,846,801.66","1,024,327,607.94","1,253,282,823.99","1,341,261,837.98","1,419,073,937.85","1,382,255,345.02","1,456,858,560.62","1,620,090,998.97","1,631,470,023.30","1,553,884,935.90","1,832,875,145.08","1,929,390,300.62","1,835,088,815.37","1,740,371,512.67","2,003,171,026.96","2,306,715,719.07","2,339,796,684.36","2,295,970,732.48","2,528,917,257.82","2,870,560,792.25","2,812,826,030.76","2,614,562,202.32","2,923,284,060.71","3,144,245,080.18","3,190,193,025.54","2,957,211,029.12","2,723,739,697.47","2,978,278,055.06","2,825,351,547.49","2,751,488,137.75","2,666,605,741.73","2,675,624,198.68","2,543,191,801.51","2,339,656,035.88","2,375,662,226.25","2,577,814,400.72","3,560,601,345.26","40,050,560,526.33","39,873,015,784.18","41,556,098,298.56","45,126,583,168.13","45,055,029,262.91"
流动负债合计,"629,074,523.73","539,279,252.95","736,055,502.79","732,199,426.87","725,537,993.94","717,290,381.84","740,048,508.73","820,841,395.73","745,230,772.03","715,533,163.28","939,365,044.73","932,632,269.83","972,859,107.69","903,224,000.67","1,132,597,286.83","1,346,993,444.57","1,179,931,990.61","1,180,646,092.75","1,342,160,857.16","1,615,993,821.33","1,360,449,997.89","1,247,586,848.69","1,482,127,594.84","1,584,306,563.63","1,441,797,420.79","1,353,095,456.47","1,360,077,193.52","1,507,685,063.62","1,266,494,786.29","1,308,548,768.90","1,169,537,171.72","1,260,592,272.11","1,096,114,544.64","967,075,931.98","986,065,716.04","1,085,982,336.92","842,105,406.58","30,844,466,631.68","28,548,937,371.23","28,883,117,497.75","32,468,524,203.45","34,098,595,563.81"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"303,351,549.71","303,351,549.71","313,451,549.71","313,451,549.71","313,451,549.71","313,451,549.71","11,866,436,174.00","13,065,389,164.94","11,752,246,982.75","9,651,223,961.57","10,546,367,569.80"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,656,192,162.53","9,390,430,197.82","9,796,034,274.55","11,878,692,134.71","12,971,232,497.57"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,673,150.69","101,261,095.89","152,495,753.42","154,402,591.76","150,408,756.13"
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,668,449,140.43","9,218,191,189.32","9,268,797,270.30","7,050,678,219.03","8,288,906,498.17"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,688,942,185.60","12,037,108,799.67","12,466,710,900.32","14,723,665,750.67","16,672,751,095.63"
长期应付款,"2,351,845.64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"927,125,426.53","962,194,778.20","927,749,921.55","954,062,451.55","1,038,633,871.56"
长期股权投资,"32,646,927.97","32,122,972.65","28,222,972.65","8,728,838.26","8,728,838.26","8,622,308.26","8,622,308.26","5,357,060.82","5,357,060.82","5,356,761.36","5,266,761.36","5,060,605.50","5,060,605.50","5,061,545.37","5,061,545.37","5,083,796.82","5,083,796.82","5,085,012.86","5,085,012.86","5,113,539.62","5,113,539.62","5,115,626.58","5,115,626.58","5,154,320.47","5,154,320.47","5,156,628.36","305,156,628.36","305,192,418.54","305,192,418.54","305,217,230.98","305,217,237.81","1,881,131.29","1,881,131.29","1,903,030.54","1,903,030.54","1,923,356.76","1,931,238.10","107,936,562.96","208,371,967.42","217,698,823.82","222,735,288.21","1,373,412,553.37"
专项应付款,"900,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"191,220,141.64","241,756,618.52","241,904,799.64","241,865,066.46","242,897,732.71"
投资性房地产,,"94,074,099.38","92,908,313.08","106,218,734.46","105,336,474.41","103,682,378.70","102,414,200.82","101,146,022.94","99,877,845.06","98,609,667.18","97,341,489.30","96,265,073.53","94,996,895.65","93,663,246.32","92,352,340.73","91,035,730.08","89,725,308.69","88,414,887.30","87,154,287.30","82,032,380.73","80,771,780.73","79,511,180.73","78,250,580.73","76,971,980.73","75,716,230.65","74,773,056.97","73,829,883.29","71,948,980.41","70,693,230.33","69,437,480.25","68,181,730.17","66,925,980.09","65,670,230.01","64,414,479.93","63,158,729.85","62,578,329.19","61,359,170.11","60,140,011.03","58,920,851.95","57,701,692.87","56,482,533.79","55,263,374.71"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,912,746.76","29,912,746.76",,,,,"9,761,573.13","9,761,573.13","15,949,325.13"
固定资产,"324,243,525.50","223,619,775.86","220,584,387.92","216,856,688.84","211,341,254.42","206,940,499.58","201,617,378.99","203,067,648.01","197,817,486.15","193,139,773.32","189,532,468.76","184,922,118.61","181,158,971.86","177,860,250.95","177,609,796.73","176,838,674.83","172,583,953.75","166,487,858.13","163,091,088.03","164,642,378.79","161,505,522.04","157,644,393.84","153,603,356.94","151,073,430.23","147,280,312.95","142,976,848.69","139,094,738.81","157,012,934.28","154,483,902.91","151,079,021.30","147,614,976.11","146,012,594.81","142,972,074.16","140,328,381.52","139,981,637.58","136,389,619.48","133,472,117.35","264,216,769.24","262,204,534.31","266,094,594.47","258,286,596.94","261,315,807.63"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"239,463,908.21","238,796,448.91","186,524,424.23","183,315,358.38","162,945,338.32"
在建工程,"1,242,877.00","2,112,573.00","1,701,371.00","994,495.00","1,089,495.00","1,324,418.40","1,177,333.90","1,988,481.70","2,067,022.78","2,106,222.78","1,636,905.74","1,636,905.74","3,141,261.62","2,755,031.62","26,401,162.95","739,790.00","739,790.00","426,936.66","476,071.79",,"556,397.93","473,238.61","1,361,675.00","206,772.35","904,502.13","6,051,275.70","15,654,298.28","147,927.70","18,000.00","1,368,948.03","2,282,312.14","908,174.81","1,169,214.81","777,654.81","953,839.31","1,068,942.56","1,180,723.69","519,299.92","594,771.62","84,905.66","193,705.66","1,045,270.61"
其他非流动负债,,"3,202,943.54","3,754,041.44","4,904,662.41","4,552,861.86","2,995,051.64","2,418,179.31","1,076,150.63","1,060,679.54","1,044,757.53","1,019,767.51","5,175,446.89","5,168,036.45","5,162,800.54","5,159,082.49","23,539,804.84","23,536,086.79","23,532,368.74","23,528,650.67","23,525,441.01","23,521,980.99","23,143,305.39","23,143,305.39","12,954,471.38","12,954,471.38","12,954,471.38","12,954,471.38","8,192,499.50","8,192,499.50","8,192,499.50","8,192,499.50","9,098,962.73","9,098,962.73","9,098,962.73","9,098,962.73","7,520,451.30","7,520,451.30","7,520,451.30","7,520,451.30","6,768,516.42","6,768,516.42","6,768,516.42"
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"3,251,845.64","3,202,943.54","3,754,041.44","4,904,662.41","4,552,861.86","2,995,051.64","2,418,179.31","1,076,150.63","1,060,679.54","1,044,757.53","1,019,767.51","5,175,446.89","5,168,036.45","5,162,800.54","5,159,082.49","23,539,804.84","23,536,086.79","23,532,368.74","23,528,650.67","23,525,441.01","23,521,980.99","23,143,305.39","23,143,305.39","12,954,471.38","12,954,471.38","12,954,471.38","12,954,471.38","8,192,499.50","8,192,499.50","8,192,499.50","8,192,499.50","9,098,962.73","9,098,962.73","39,011,709.49","39,011,709.49","7,520,451.30","7,520,451.30","16,690,233,077.43","20,059,126,801.13","20,437,645,539.73","20,325,199,270.50","22,727,333,779.88"
固定资产清理,,,,,,,,,,,,,"20,242.95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"632,326,369.37","542,482,196.49","739,809,544.23","737,104,089.28","730,090,855.80","720,285,433.48","742,466,688.04","821,917,546.36","746,291,451.57","716,577,920.81","940,384,812.24","937,807,716.72","978,027,144.14","908,386,801.21","1,137,756,369.32","1,370,533,249.41","1,203,468,077.40","1,204,178,461.49","1,365,689,507.83","1,639,519,262.34","1,383,971,978.88","1,270,730,154.08","1,505,270,900.23","1,597,261,035.01","1,454,751,892.17","1,366,049,927.85","1,373,031,664.90","1,515,877,563.12","1,274,687,285.79","1,316,741,268.40","1,177,729,671.22","1,269,691,234.84","1,105,213,507.37","1,006,087,641.47","1,025,077,425.53","1,093,502,788.22","849,625,857.88","47,534,699,709.11","48,608,064,172.36","49,320,763,037.48","52,793,723,473.95","56,825,929,343.69"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"239,305,405.46","239,305,405.46","239,305,405.46","239,305,405.46","239,305,405.46","239,305,405.46","358,958,107.00","358,958,107.00","358,958,107.00","358,958,107.00","358,958,107.00","358,958,107.00","358,958,107.00","358,958,107.00","358,958,107.00","358,958,107.00","358,958,107.00","358,958,107.00","358,958,107.00","358,958,107.00","358,958,107.00","358,958,107.00","358,958,107.00","358,958,107.00","358,958,107.00","358,958,107.00","358,958,107.00","358,958,107.00","358,958,107.00","358,958,107.00","358,958,107.00","358,958,107.00","358,958,107.00","358,958,107.00","358,958,107.00","358,958,107.00","1,482,553,609.00","2,223,830,413.00","2,223,830,413.00","2,223,830,413.00","2,223,830,413.00","2,223,830,413.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"179,796,876.50","179,796,876.50","179,796,876.50","179,796,876.50","179,796,876.50","179,796,876.50","60,144,174.96","60,144,174.96","60,144,174.96","60,144,174.96","60,144,174.96","60,144,174.96","60,144,174.96","60,144,174.96","60,144,174.96","60,144,174.96","60,144,174.96","60,144,174.96","60,144,174.96","60,144,174.96","60,144,174.96","60,144,174.96","60,144,174.96","60,144,174.96","60,144,174.96","60,144,174.96","60,144,174.96","60,144,174.96","60,144,174.96","60,144,174.96","60,144,174.96","60,144,174.96","60,144,174.96","60,144,174.96","60,144,174.96","60,144,174.96","8,889,436,281.21","8,889,436,281.21","8,889,436,281.21","8,889,436,281.21","8,889,436,281.21","8,889,436,281.21"
无形资产,"40,516,704.99","40,081,182.03","39,660,707.07","24,755,677.57","24,375,973.13","24,161,790.79","23,879,347.39","24,701,861.97","24,545,472.21","24,245,985.78","23,959,165.99","23,425,644.62","23,153,793.14","23,202,413.59","22,935,076.56","22,955,724.67","22,856,226.88","22,612,809.09","22,339,985.10","22,257,471.54","22,115,890.01","21,847,923.32","21,573,928.97","21,769,377.65","21,472,153.84","21,176,827.87","20,881,501.90","20,774,912.63","20,537,760.18","20,373,651.94","20,291,833.16","20,329,286.38","20,067,662.83","19,809,757.23","19,547,941.38","19,442,894.56","19,207,630.15","62,149,190.15","59,409,134.48","71,475,484.66","70,566,080.67","69,655,758.36"
盈余公积,"196,506,798.10","196,506,798.10","196,506,798.10","204,870,095.94","204,870,095.94","204,870,095.94","204,870,095.94","229,311,214.54","229,311,214.54","229,311,214.54","229,311,214.54","256,160,625.56","256,160,625.56","256,160,625.56","256,160,625.56","288,715,375.95","288,715,375.95","288,715,375.95","288,715,375.95","324,721,750.69","324,721,750.69","324,721,750.69","324,721,750.69","361,102,050.94","361,102,050.94","361,102,050.94","361,102,050.94","393,538,209.26","393,538,209.26","393,538,209.26","393,538,209.26","421,070,330.61","421,070,330.61","421,070,330.61","421,070,330.61","440,451,894.54","440,451,894.54","440,451,894.54","440,451,894.54","443,949,572.46","443,949,572.46","443,949,572.46"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,"881,301.14","881,301.14","881,301.14","763,794.38","763,794.38","705,041.00","705,041.00","646,287.62","646,287.62","587,534.24","587,534.24","528,780.86","528,780.86","470,027.48","470,027.48","411,274.10","411,274.10","352,520.72","352,520.72","293,767.34","293,767.34","235,013.96","235,013.96","176,260.58","176,260.58","117,507.20","117,507.20","58,753.82","58,753.82",,,,,,,,,,,,,
未分配利润,"293,507,695.22","264,743,075.08","301,816,610.15","356,695,320.42","433,705,890.71","399,012,548.55","443,278,339.05","500,853,335.19","580,129,251.64","524,851,546.80","573,173,051.60","640,694,646.04","734,498,966.99","706,386,360.05","762,957,584.90","827,639,386.87","944,159,194.41","886,540,762.47","946,997,635.98","1,015,149,400.86","1,124,246,446.30","1,027,234,891.71","1,091,475,135.07","1,180,912,591.98","1,281,607,540.49","1,168,710,897.98","1,209,325,602.16","1,277,887,280.09","1,353,257,072.43","1,226,956,310.82","1,270,338,732.73","1,333,563,246.55","1,397,848,203.39","1,264,914,420.52","1,305,741,786.01","1,363,767,501.53","1,424,341,615.41","548,325,142.37","708,391,234.27","784,367,957.30","965,292,041.63","864,101,516.78"
长期待摊费用,"4,012,783.17","3,647,984.70","18,021,362.12","16,881,168.44","15,740,974.76","14,600,781.08","13,460,587.40","12,320,393.72","11,180,200.04","10,040,006.36","8,899,812.68","11,219,639.00","243,323,449.90","245,193,406.66","246,504,262.75","295,806,746.53","217,835,294.60","212,752,247.53","206,646,252.48","241,869,686.31","159,129,856.83","150,639,868.98","145,379,186.61","153,126,573.04","71,121,467.29","103,352,422.69","79,927,382.20","68,127,595.41","61,257,623.19","54,417,322.39","47,548,435.51","222,694,552.10","259,223,344.62","225,024,592.90","250,542,407.30","199,024,263.12","160,423,279.62","150,994,416.47","138,537,187.39","123,457,001.98","103,830,568.89","92,207,163.07"
少数股东权益,"1,313,623.00","1,269,232.05","1,264,091.51","1,373,990.01","1,366,160.48","1,746,964.81","1,742,115.30","1,837,271.55","1,830,092.12","1,829,949.85","1,829,949.85","1,837,426.62","1,837,426.62","1,830,231.81","1,817,243.72","1,815,199.79","1,805,437.36","1,805,577.34","1,797,128.82","1,798,649.11","1,793,806.81","1,720,620.32","1,709,988.29","1,707,881.63","1,700,702.15","1,652,846.50","1,642,446.18","1,599,535.09","1,592,326.11","1,597,962.68","1,587,611.94","1,637,264.32","1,629,576.02","1,637,284.30","1,624,476.78","1,627,768.41","1,630,353.18","5,215,050,773.33","5,013,935,563.75","5,054,883,090.96","5,085,085,977.29","5,079,844,572.34"
递延所得税资产,"3,365,846.22","3,236,086.98","3,236,086.98","2,684,542.68","2,684,542.68","2,724,761.91","2,724,761.91","3,702,893.85","3,702,893.85","3,702,027.04","3,702,027.04","3,153,628.42","3,153,628.42","3,288,865.93","3,288,865.93","8,218,037.88","8,218,037.88","8,239,454.44","8,239,454.44","13,521,328.38","11,523,479.38","13,480,250.42","13,476,626.74","7,362,046.29","6,246,194.26","5,802,408.63","5,802,408.63","6,463,291.67","4,583,939.09","4,554,240.48","4,554,240.48","7,336,890.41","7,336,890.41","7,446,476.34","7,414,938.97","6,758,878.56","6,529,857.23","133,993,075.37","142,723,960.59","187,426,915.39","188,597,467.92","197,565,609.59"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,829,882,700.00",,"1,400,000.00","1,400,000.00","1,400,000.00","1,400,000.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"406,909,965.99","399,775,975.74","405,216,501.96","377,883,939.63","370,061,347.04","362,761,979.72","354,600,959.67","352,930,650.63","345,194,268.53","337,787,978.06","330,926,165.11","326,212,396.28","554,537,629.90","551,494,787.92","574,623,078.50","601,089,774.91","517,453,682.72","504,371,726.73","493,384,672.72","529,730,552.71","441,010,233.88","428,947,496.44","418,995,995.53","415,840,761.34","328,071,442.17","359,406,976.11","640,464,348.67","629,726,814.46","616,825,628.06","606,447,895.37","595,690,765.38","769,440,159.60","801,672,097.84","773,155,922.98","796,954,074.64","740,637,833.94","9,527,438,265.96","24,822,095,579.17","26,075,921,468.26","25,296,793,055.34","25,431,384,546.08","29,421,392,958.90"
