科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
长期待摊费用,"2,949,437.22","2,317,053.46","780,512.31","585,384.15","390,255.99","195,127.83","912,791.02","797,567.14","682,343.26","567,119.38","860,187.14","732,463.25","860,906.73","912,118.98","740,386.43"
少数股东权益,,,"1,999,740.90","1,998,726.90",,,,,,,,,,"1,150,353.88","6,724,905.62"
递延所得税资产,"2,911,503.65","5,211,068.29","6,457,178.83","6,481,498.11","7,834,183.82","6,632,561.88","9,212,746.38","8,802,139.50","9,693,715.48","8,781,503.95","22,569,971.34","23,198,687.12","22,487,119.82","22,484,612.39","35,258,990.39"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,"14,808,893.51","11,779,394.56","15,352,599.02","23,669,323.72","42,986,946.29","69,683,269.71","54,655,533.65","62,527,425.83","47,716,768.49","55,519,984.12","56,387,502.76","96,779,474.25","127,466,936.95","118,286,731.13","78,937,604.74"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"149,564,709.06","214,957,339.08","267,667,901.51","273,091,337.64","297,273,497.72","325,918,622.90","377,676,683.08","391,761,684.44","410,398,607.43","416,901,118.15","2,389,422,995.31","2,417,399,626.60","2,542,550,984.36","2,520,546,295.06","2,858,548,687.11"
所有者权益(或股东权益)合计,"179,511,679.95","272,979,704.22","400,505,922.83","819,545,941.79","824,349,345.01","863,743,928.16","909,134,575.79","882,446,542.86","941,756,063.10","991,011,889.44","3,484,801,943.47","3,568,192,777.65","3,544,267,911.01","3,648,482,507.05","4,032,448,962.68"
资产总计,"406,641,955.03","593,310,188.30","769,387,162.49","1,194,975,009.58","1,214,305,636.67","1,246,725,927.25","1,334,028,690.08","1,312,709,190.99","1,496,587,313.77","1,524,279,478.67","4,464,243,644.13","4,632,395,139.94","4,569,693,921.62","4,869,160,847.73","5,508,190,776.63"
负债和所有者(或股东权益)合计,"406,641,955.03","593,310,188.30","769,387,162.49","1,194,975,009.58","1,214,305,636.67","1,246,725,927.25","1,334,028,690.08","1,312,709,190.99","1,496,587,313.77","1,524,279,478.67","4,464,243,644.13","4,632,395,139.94","4,569,693,921.62","4,869,160,847.73","5,508,190,776.63"
