科目,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"1,727,440.46","5,105,498.86","5,951,468.76","11,745,280.24","7,709,856.56","4,604,929.47","3,180,415.22","2,254,142.03","5,719,296.22","8,390,231.21","5,217,877.85","4,038,060.15","4,655,570.38","4,669,872.47","871,917.07","898,409.57","482,045.22","1,446,484.98","752,969.14","-3,578,537.11","296,737.75","4,873,056.07","68,021,673.61","13,556,491.87","7,126,834.12","2,812,335.38","2,519,702.04","2,498,465.30","4,069,328.61","1,810,986.69","8,134,274.69","865,333,834.32","22,164,114.27","19,300,105.69","27,367,135.79","38,722,835.06","29,276,348.11","27,225,024.53","24,612,571.47","19,179,694.87"
应付职工薪酬,"6,018,366.19","5,569,789.75","5,313,172.18","6,797,116.28","9,719,291.23","6,224,095.30","7,085,481.69","7,395,865.70","8,791,453.45","6,749,735.98","7,800,813.22","7,734,375.94","9,068,681.94","9,107,053.83","10,555,746.15","10,305,133.35","10,042,708.60","9,990,563.55","11,747,500.84","10,677,941.11","10,429,677.52","9,332,677.89","10,422,715.31","11,260,741.67","12,212,114.21","10,040,110.90","12,021,697.02","13,129,169.52","15,133,310.58","13,832,606.26","71,749,300.71","82,470,218.49","109,943,089.75","92,731,077.43","100,249,260.87","113,319,018.34","136,922,320.44","111,815,734.03","109,044,150.03","112,763,255.34"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"-11,084,565.08","-794,228.55","-8,762,200.43","-7,812,489.59","-9,580,563.74","-1,710,683.11","-1,872,901.34","-2,220,319.51","-5,571,045.68","-3,167,409.25","-3,087,812.21","-1,099,148.90","-6,253,569.46","-2,729,709.82","-5,548,373.79","-4,995,421.29","-5,666,152.27","-1,079,244.54","-4,713,421.73","-1,483,412.40","-5,025,919.28","7,688,116.56","-5,228,017.24","-544,163.16","-3,408,850.26","3,320,438.15","-1,695,394.00","-36,744.38","7,126,203.70","2,077,717.47","32,428,001.40","11,607,282.07","52,204,919.35","42,931,508.28","44,098,305.98","37,386,778.24","76,275,697.49","43,030,660.21","40,451,197.16","29,312,447.70"
应收利息,,,,,"257,251.20","243,040.50","328,675.20","454,675.20","850,745.23","1,047,765.28","183,749.99","1,890,399.98","767,754.34","1,426,768.61","1,272,850.07","1,874,755.62","2,880,160.67","4,002,674.23","4,704,631.83","4,645,208.92","915,162.46","1,249,686.10","1,986,276.99","1,884,028.70","1,360,787.86","1,036,909.44","2,000,340.05","2,295,502.66","1,973,467.68","2,770,758.59","3,266,480.90","102,993.02","79,199.93",,,"62,411.00","707,268.06","1,630,470.30","2,605,049.17","3,559,020.17"
应付利息,,,,,"39,591.00",,,,,,,,,,,,"2,004.44","70,155.56","70,155.56",,,,,"1,279,436.13",,,,,,,"648,500.00","1,020,000.00","2,070,737.80","130,294.56","2,068,924.66","2,249,610.38","1,905,105.57","2,887,993.16","587,639.26","2,400,120.37"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,"4,000,000.00",,,,,,,,"1,200,000.00",,,,"1,076,000.00","63,968.00",,,"1,076,000.00","1,076,000.00",,,,,,,,,,"8,872,509.74","8,872,509.74","5,872,566.62","3,872,566.62","3,372,566.62","372,566.62",
存货,"91,296,637.94","87,774,038.26","121,967,570.40","116,831,241.62","102,958,478.49","80,997,085.96","76,031,997.46","72,322,984.70","84,774,282.98","77,258,256.30","67,158,716.44","50,927,830.61","52,951,470.41","42,100,027.60","49,893,357.44","55,288,576.07","48,919,750.07","34,446,600.65","44,587,520.38","36,425,847.59","48,786,435.39","28,195,510.88","57,845,576.23","41,680,406.16","55,473,078.81","38,371,225.68","43,153,477.60","44,906,278.19","48,952,373.05","27,258,258.30","503,173,800.19","574,685,692.05","686,015,884.86","681,394,929.01","693,779,784.54","851,915,520.86","881,584,385.53","973,514,466.87","1,006,763,136.74","1,106,447,924.76"
其他应付款,"7,223,024.47","4,603,799.50","8,886,408.15","6,487,138.02","4,495,086.52","4,250,722.03","12,368,822.91","667,333.79","1,809,888.21","1,656,465.42","341,936.74","1,510,452.40","1,088,651.56","240,660.75","992,269.87","611,333.06","3,664,188.23","639,716.34","602,336.57","-1,325,774.18","1,493,979.76","1,972,918.21","112,088,000.69","51,443,471.09","60,248,684.48","66,441,098.98","68,496,438.08","74,034,326.98","1,537,769.75","3,466,050.07","28,662,175.11","46,197,146.87","78,634,228.95","75,198,371.54","91,901,596.50","144,935,379.81","138,242,071.70","145,896,468.28","158,836,950.73","105,889,752.90"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60,236,468.49","59,637,855.92","114,023,167.56","123,200,000.00","123,672,727.00","123,672,727.00","117,072,727.00","117,072,727.00"
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,051,166.89","2,988,315.96","59,152,069.02","45,673,645.92","64,897,077.80","61,023,015.16","65,553,927.90","65,440,878.90","78,840,288.16","76,778,372.20","86,686,919.25","87,869,272.97"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,367,770.96",,,,,,
流动资产合计,"226,327,858.75","229,328,149.92","469,597,743.88","507,902,530.97","577,714,680.72","550,013,918.26","525,147,524.17","501,226,619.84","518,529,757.58","534,522,121.75","494,901,478.81","490,552,169.31","472,348,482.10","459,026,008.60","484,261,476.18","473,746,463.89","461,182,903.88","477,208,130.10","524,530,104.41","341,642,848.54","368,532,301.60","403,654,843.39","420,959,437.08","358,462,384.71","336,371,432.57","357,482,559.32","337,263,184.61","330,937,627.81","568,992,964.04","552,949,166.37","2,757,069,696.48","3,410,261,047.86","3,163,602,312.88","3,320,881,134.66","3,504,706,244.55","3,771,619,133.47","4,270,252,905.08","4,291,134,923.22","4,365,364,735.95","4,089,406,111.39"
流动负债合计,"126,812,320.16","112,535,083.04","39,245,942.69","56,149,728.00","123,044,239.25","85,169,605.47","79,765,761.32","42,342,817.80","53,444,666.08","60,157,410.80","67,760,218.51","59,107,968.92","45,944,419.72","34,028,331.34","66,697,804.07","55,007,493.22","61,640,735.09","83,499,734.93","112,396,009.94","37,606,828.24","62,693,995.12","74,021,298.28","219,160,141.01","144,641,495.48","158,181,441.09","150,653,283.46","132,673,880.23","126,545,755.84","86,657,207.99","65,537,893.04","1,434,357,248.44","1,632,068,148.22","2,205,990,415.58","2,279,084,633.08","2,481,370,865.00","2,673,552,998.95","2,862,955,387.42","2,778,844,306.22","2,975,051,216.89","2,692,421,847.66"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"113,000,000.00","533,000,000.00","468,200,000.00","468,200,000.00","406,600,000.00","351,600,000.00","345,000,000.00","345,000,000.00","290,000,000.00","235,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,043,793.37",,"1,890,911.00","1,418,184.00","1,418,184.00","1,418,184.00","945,457.00"
长期股权投资,,,,,"16,821,063.93","15,919,320.95","17,102,248.41","18,267,326.52","18,292,843.34","19,230,748.87","19,072,855.99","19,455,874.09","20,007,388.59","18,964,155.43","19,918,890.66","19,809,720.12","21,153,268.90","19,917,301.64","20,131,603.40","124,955,357.78","110,705,369.89","110,223,942.09","109,711,972.10","109,295,347.93","110,550,601.18","110,446,852.44","109,939,811.47","109,814,843.63",,,"1,595,738.01","1,408,086.18","126,495,648.27","135,135,980.96","145,702,124.29","138,775,076.12","156,849,514.48","165,124,288.18","196,225,325.50","183,694,764.26"
专项应付款,,,,,,,,,,,,,,,,"5,860,000.00","5,860,000.00","5,860,000.00","29,306,700.00","29,306,700.00","29,161,900.00",,,,,,,,,,,,,,,,"4,573,859.99","10,632,900.00","19,831,859.99","24,339,659.99"
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,431,105.59","38,703,239.40","20,094,785.01","19,926,624.72"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"74,100,940.67","82,732,214.20","89,008,040.87","100,353,091.03","105,503,832.47","124,707,428.49","124,439,137.59","133,770,289.30","139,939,957.12","132,179,206.89"
固定资产,"71,710,961.61","70,669,107.44","69,784,977.14","69,146,934.38","69,458,712.15","69,601,744.92","68,086,141.65","66,506,325.36","65,221,166.13","63,814,474.36","62,816,886.51","61,662,835.53","60,262,525.05","59,370,828.20","58,178,873.04","57,307,397.90","56,010,311.46","54,774,021.47","53,795,278.76","52,484,407.72","51,543,044.60","106,117,582.42","148,599,278.25","146,882,964.83","203,349,788.70","200,240,699.30","197,274,415.40","194,202,633.19","126,357,828.24","124,152,219.73","654,141,621.71","696,840,428.36","862,389,189.94","873,266,680.22","865,637,978.05","1,073,918,864.24","1,143,382,841.54","1,129,384,593.19","1,201,278,951.03","1,228,495,363.51"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47,796,940.85","45,280,458.88","71,715,714.45","67,640,944.60","65,983,400.29","64,422,715.49","80,879,443.37","74,032,312.46","76,800,178.80","71,055,229.76"
在建工程,,,,,"315,359.00","445,064.00","445,064.00","565,064.00","615,064.00","626,956.00","826,956.00","1,071,356.00","1,071,356.00","1,366,789.00","8,280,327.00","17,888,145.05","35,794,710.88","45,973,670.88","53,522,782.86","58,072,329.29","73,660,127.24","17,335,656.61","50,617,234.02","50,408,636.88","1,621,500.57","4,122,013.37","3,812,800.00","3,812,800.00",,,"31,928,735.80","48,463,575.42","80,488,570.04","79,298,643.97","92,695,867.79","91,020,256.91","161,499,907.99","167,254,244.27","186,905,901.67","156,655,679.53"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"303,912.00",,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,,,,,,,,,,,,,"5,860,000.00","5,860,000.00","5,860,000.00","29,306,700.00","29,306,700.00","29,161,900.00",,,,,,,,,,"235,201,793.52","661,316,585.08","647,897,513.52","655,217,815.46","597,092,461.42","561,659,231.54","579,015,591.84","583,971,424.57","548,415,504.80","483,970,592.07"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"126,812,320.16","112,535,083.04","39,245,942.69","56,149,728.00","123,044,239.25","85,169,605.47","79,765,761.32","42,342,817.80","53,444,666.08","60,157,410.80","67,760,218.51","59,107,968.92","45,944,419.72","34,028,331.34","66,697,804.07","60,867,493.22","67,500,735.09","89,359,734.93","141,702,709.94","66,913,528.24","91,855,895.12","74,021,298.28","219,160,141.01","144,641,495.48","158,181,441.09","150,653,283.46","132,673,880.23","126,545,755.84","86,657,207.99","65,537,893.04","1,669,559,041.96","2,293,384,733.30","2,853,887,929.10","2,934,302,448.54","3,078,463,326.42","3,235,212,230.49","3,441,970,979.26","3,362,815,730.79","3,523,466,721.69","3,176,392,439.73"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"100,000,000.00","100,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","201,000,000.00","201,000,000.00","201,000,000.00","201,000,000.00","201,000,000.00","201,000,000.00","201,000,000.00","201,000,000.00","201,000,000.00","201,000,000.00","201,000,000.00","201,000,000.00","201,000,000.00","201,000,000.00","201,000,000.00","201,000,000.00","201,000,000.00","201,000,000.00","201,000,000.00","201,000,000.00","201,000,000.00","422,100,000.00","422,100,000.00","422,100,000.00","1,072,973,059.00","1,072,973,059.00","1,072,973,059.00","1,072,973,059.00","1,072,973,059.00","1,096,511,953.00","1,118,342,649.00","1,118,342,649.00","3,131,359,417.00","3,131,359,417.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,,"264,235,882.06","264,235,882.06","264,235,882.06","264,235,882.06","197,235,882.06","197,235,882.06","197,235,882.06","197,235,882.06","197,235,882.06","197,235,882.06","197,873,882.06","197,873,882.06","197,873,882.06","197,873,882.06","197,873,882.06","197,873,882.06","197,873,882.06","197,873,882.06","197,235,882.06","212,235,882.06","212,235,882.06","212,235,882.06","212,235,882.06","237,235,882.06","230,985,882.06","29,985,882.06","29,985,882.06","29,985,882.06","2,346,634,201.58","2,346,634,201.58","2,353,861,313.38","2,353,070,140.78","2,353,070,140.77","2,612,230,047.89","2,911,501,018.64","2,911,501,018.64","898,484,250.64","898,484,250.64"
无形资产,"19,556,396.60","19,452,436.73","19,348,476.86","19,244,516.99","4,837,383.22","4,806,647.80","19,621,782.38","19,496,671.58","19,390,331.90","19,283,992.13","19,212,321.17","19,139,224.99","19,031,129.06","23,723,186.88","23,615,090.70","23,506,994.52","23,334,896.29","23,202,799.33","23,071,406.54","22,939,309.58","22,800,471.25","20,927,314.61","210,707,610.51","208,901,262.61","155,393,305.88","152,691,585.91","155,149,336.34","153,973,904.70","20,094,966.80","19,972,982.03","372,820,571.70","364,858,454.45","444,452,339.89","436,124,608.54","422,513,517.32","478,966,717.41","453,135,767.64","442,345,370.03","444,346,803.57","442,654,619.07"
盈余公积,"7,491,178.82","7,491,178.82","7,491,178.82","7,491,178.82","4,369,055.43","4,369,055.43","4,369,055.43","4,369,055.43","8,670,424.50","8,670,424.50","8,670,424.50","8,670,424.50","8,670,424.50","8,670,424.50","8,670,424.50","8,670,424.50","8,670,424.50","8,670,424.50","8,670,424.50","8,670,424.50","8,972,672.38","8,972,672.38","8,972,672.38","8,972,672.38","11,481,264.63","11,481,264.63","11,481,264.63","11,481,264.63","12,462,052.53","12,462,052.53","12,462,052.53","12,462,052.53","14,210,639.05","14,210,639.05","14,210,639.05","14,210,639.05","25,041,926.99","25,041,926.99","25,041,926.99","25,041,926.99"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,306,628.83","9,205,091.30","18,958,718.47","20,845,857.70","43,630,568.42","49,365,153.89","72,790,333.13","85,099,453.41"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,"12,369,488.16","11,959,350.71","11,615,085.87","11,545,995.83","11,573,597.98","11,579,186.15","11,569,025.85",,,,,,,,,,,,,"1,990,352.25",,,,,,,,,,,"1,458,107,737.49","1,458,107,737.49","1,912,912,043.79","1,912,912,043.78","1,912,912,043.79","1,915,654,020.95","1,932,201,836.54","1,932,201,836.54","1,934,263,676.73","1,934,263,676.73"
未分配利润,"58,828,110.33","71,991,703.93","84,281,149.26","102,550,717.77","112,279,621.44","120,431,859.86","114,406,003.03","125,026,213.58","123,525,532.09","131,809,419.88","124,685,551.31","129,201,072.75","123,952,623.82","125,768,846.20","124,748,853.51","129,627,916.00","130,481,018.93","132,352,712.59","133,060,216.81","134,707,524.07","136,158,943.17","166,950,727.04","223,184,966.87","230,205,382.73","183,741,950.75","185,388,143.81","188,881,333.64","165,332,497.73","168,093,192.58","170,466,140.21","252,941,958.54","289,744,503.95","378,899,841.68","468,745,871.25","557,039,080.79","649,549,794.57","813,345,804.81","905,401,119.84","930,800,467.86","996,565,157.49"
长期待摊费用,,,,,,,,,,,,,,"97,322.45",,,,,,,,,"647,254.81","652,759.34","745,855.68","679,497.36","573,879.61","748,240.65","282,324.06","282,324.06","174,019.73","205,654.25","2,492,306.48","363,247.84","2,371,223.84","2,310,682.52","2,834,483.05","2,829,322.36","2,711,262.49","2,410,987.93"
少数股东权益,"37,975,193.90","41,216,784.53","43,029,975.40","46,022,681.30","45,092,762.60","46,725,885.88","47,436,304.09","39,417,079.19","40,326,660.48","41,062,430.64",,,,,,,,,,,,,"81,047,426.23","83,298,587.09","45,720,149.57","44,311,910.52","43,930,116.74","42,945,418.90",,,"35,306,087.07","35,796,676.42","14,999,388.39","969,195.48","1,002,360.53","1,060,365.46","6,295,396.40","5,959,239.68","3,952,294.37","3,368,836.60"
递延所得税资产,"746,806.46","1,331,358.65","888,938.23","1,505,081.28","1,288,487.73","1,458,929.24","1,070,468.54","1,032,797.98","1,131,441.89","1,661,999.20","1,629,277.82","2,063,585.79","3,312,108.41","3,273,708.89","3,073,116.49","3,945,779.45","6,123,782.96","6,244,485.94","5,368,978.43","5,217,023.66","6,032,593.07","2,946,479.32","2,257,043.65","3,608,081.59","2,112,791.51","2,273,072.80","2,805,849.04","2,767,143.20","1,294,681.80","951,728.39","33,812,039.96","34,747,347.92","49,906,020.83","49,407,190.83","57,989,626.73","67,674,255.35","73,476,945.53","68,130,974.87","76,907,315.82","74,290,486.38"
外币报表折算价差,"-395,291.63","-494,346.87","-1,048,906.25","-1,105,128.50","-1,012,276.05","-1,107,477.38","-1,170,750.93","-2,296,242.78","-1,022,560.37","-795,275.57","-892,300.08","-1,270,302.52","-1,408,360.89","-1,519,484.65","-1,663,190.07","-1,835,214.85","-1,926,186.21","-1,936,344.72","-1,887,078.91","-1,863,730.05","-1,949,485.08","-1,974,761.32","-2,101,258.13","-2,142,581.85","-2,306,691.06","-2,225,483.03","-2,224,479.88",,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"77,943,768.97","34,196,860.90","45,000,682.22","41,876,231.22","62,775,233.51","63,758,266.61","79,811,794.94","67,275,133.94","34,198,266.89","34,593,676.55"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"104,383,652.83","103,412,253.53","101,637,478.10","101,442,528.48","104,294,604.01","103,810,893.06","117,894,730.83","105,868,185.44","104,650,847.26","104,618,170.56","103,558,297.49","103,392,876.40","103,684,507.11","106,795,990.85","113,066,297.89","122,458,037.04","142,416,970.49","150,112,279.26","155,890,049.99","265,658,780.28","264,741,606.05","257,550,975.05","522,540,393.34","519,749,053.18","473,773,843.52","470,453,721.18","469,556,091.86","465,319,565.37","148,029,800.90","145,359,254.21","2,630,524,233.37","2,638,828,144.97","3,531,443,430.29","3,537,589,718.66","3,581,556,333.79","3,852,923,997.81","4,067,254,765.72","4,062,614,156.67","4,169,722,621.84","4,162,085,332.09"
所有者权益(或股东权益)合计,"203,899,191.42","220,205,320.41","531,989,279.29","553,195,331.45","558,965,045.48","568,655,205.85","563,276,493.68","564,751,987.48","569,735,938.76","578,982,881.51","530,699,557.79","534,837,076.79","530,088,569.49","531,793,668.11","530,629,970.00","535,337,007.71","536,099,139.28","537,960,674.43","538,717,444.46","540,388,100.58","541,418,012.53","587,184,520.16","724,339,689.41","733,569,942.41","651,963,835.00","677,282,997.04","674,145,396.24","669,711,437.34","630,365,556.95","632,770,527.54","3,718,034,887.89","3,755,704,459.53","3,841,157,814.07","3,924,168,404.78","4,007,799,251.92","4,389,330,900.79","4,895,536,691.54","4,990,933,349.10","5,011,620,636.10","5,075,099,003.75"
资产总计,"330,711,511.58","332,740,403.45","571,235,221.98","609,345,059.45","682,009,284.73","653,824,811.32","643,042,255.00","607,094,805.28","623,180,604.84","639,140,292.31","598,459,776.30","593,945,045.71","576,032,989.21","565,821,999.45","597,327,774.07","596,204,500.93","603,599,874.37","627,320,409.36","680,420,154.40","607,301,628.82","633,273,907.65","661,205,818.44","943,499,830.42","878,211,437.89","810,145,276.09","827,936,280.50","806,819,276.47","796,257,193.18","717,022,764.94","698,308,420.58","5,387,593,929.85","6,049,089,192.83","6,695,045,743.17","6,858,470,853.32","7,086,262,578.34","7,624,543,131.28","8,337,507,670.80","8,353,749,079.89","8,535,087,357.79","8,251,491,443.48"
负债和所有者(或股东权益)合计,"330,711,511.58","332,740,403.45","571,235,221.98","609,345,059.45","682,009,284.73","653,824,811.32","643,042,255.00","607,094,805.28","623,180,604.84","639,140,292.31","598,459,776.30","593,945,045.71","576,032,989.21","565,821,999.45","597,327,774.07","596,204,500.93","603,599,874.37","627,320,409.36","680,420,154.40","607,301,628.82","633,273,907.65","661,205,818.44","943,499,830.42","878,211,437.89","810,145,276.09","827,936,280.50","806,819,276.47","796,257,193.18","717,022,764.94","698,308,420.58","5,387,593,929.85","6,049,089,192.83","6,695,045,743.17","6,858,470,853.32","7,086,262,578.34","7,624,543,131.28","8,337,507,670.80","8,353,749,079.89","8,535,087,357.79","8,251,491,443.48"
