科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
支付给职工以及为职工支付的现金,"177,953,233.00","235,618,249.00","316,121,257.00","100,745,683.00","193,906,917.00","298,336,325.00","412,739,237.00","126,403,305.00","237,570,789.00","387,659,818.00","556,226,888.00","170,996,864.00","327,500,693.00","529,507,513.00","754,888,814.00","224,332,274.00","430,520,267.00","688,950,559.00","978,854,249.00","306,206,463.00","602,651,003.00","886,965,565.00","1,178,996,542.00","365,914,989.00","684,818,632.00","1,009,204,608.00","1,176,949,411.00","395,038,375.00","698,022,751.00","1,075,175,363.00","1,284,102,585.00","380,955,210.00","722,801,520.00","1,136,996,133.00","1,329,918,275.00","439,603,997.00"
取得借款收到的现金,"431,398,060.00","534,240,000.00","1,023,600,000.00","290,000,000.00","570,000,000.00","590,000,000.00","969,000,000.00","312,500,000.00","640,444,705.00","677,163,198.00","995,300,000.00","392,800,000.00","1,105,400,000.00","1,065,400,000.00","1,047,800,000.00",,"470,000,000.00","1,510,442,200.00","2,133,537,400.00","570,000,000.00","1,060,378,391.00","2,336,378,392.00","2,948,908,063.00","895,687,429.00","1,695,610,273.00","3,563,180,957.00","3,398,000,000.00","455,000,000.00","1,205,000,000.00","1,675,000,000.00","3,363,000,000.00","590,000,000.00","940,000,000.00","1,668,000,000.00","2,778,000,000.00","840,000,000.00"
支付的各项税费,"178,923,953.00","252,996,961.00","326,644,406.00","67,064,582.00","198,124,873.00","283,237,128.00","379,698,100.00","147,822,455.00","293,965,188.00","380,526,572.00","560,308,250.00","171,377,760.00","390,594,000.00","556,104,320.00","787,718,970.00","185,060,958.00","451,642,101.00","610,200,510.00","853,882,914.00","228,622,532.00","529,719,993.00","723,537,883.00","960,909,297.00","256,174,475.00","502,549,642.00","687,324,904.00","1,008,940,199.00","198,859,529.00","466,029,659.00","696,624,855.00","1,030,424,681.00","226,422,790.00","548,033,959.00","865,042,532.00","1,294,270,252.00","452,074,689.00"
收到其他与筹资活动有关的现金,"9,835,079.00",,,,"171,834,106.00","141,468,122.00","132,878,742.00","10,152,305.00",,"11,479,203.00","19,441,722.00","2,966,536.00","11,530,256.00",,"19,921,674.00",,,,"7,842,680.00","878,953.00",,,"637,200,163.00",,"427,920,748.00","427,920,748.00","654,837,175.00","8,507,399.00","13,069,386.00","64,620,304.00","208,982,459.00","82,565,230.00","216,536,812.00","369,250,491.00","462,382,721.00","85,094,527.00"
支付其他与经营活动有关的现金,"110,408,533.00","191,396,280.00","161,854,510.00","29,402,663.00","88,826,686.00","165,441,750.00","232,175,439.00","51,228,095.00","139,921,835.00","237,424,530.00","383,003,242.00","56,278,374.00","201,191,331.00","328,783,107.00","353,538,992.00","77,766,805.00","214,775,528.00","327,294,203.00","255,135,063.00","159,155,265.00","254,903,922.00","448,668,137.00","316,718,744.00","164,910,375.00","244,318,288.00","459,377,213.00","461,680,711.00","74,059,877.00","179,162,569.00","381,954,463.00","493,809,643.00","163,231,821.00","365,339,960.00","560,725,257.00","673,212,129.00","165,047,963.00"
筹资活动现金流入小计,"461,233,139.00","734,240,000.00","1,023,600,000.00","290,000,000.00","5,743,434,106.00","5,733,068,122.00","5,967,289,742.00","322,652,305.00","640,444,705.00","1,186,422,401.00","1,512,771,722.00","395,766,536.00","3,405,970,256.00","3,354,440,000.00","4,843,527,984.00","1,383,400,000.00","1,853,400,000.00","2,893,842,200.00","3,531,204,886.00","570,878,953.00","1,060,378,391.00","2,336,378,392.00","3,586,108,226.00","895,687,429.00","2,123,831,021.00","3,991,401,705.00","5,546,803,024.00","962,157,399.00","2,215,955,386.00","4,239,620,304.00","6,067,070,859.00","2,463,890,630.00","4,944,987,684.00","8,319,050,985.00","11,022,735,151.00","4,320,691,885.00"
经营活动现金流出小计,"2,015,411,572.00","2,524,072,394.00","3,015,123,677.00","868,360,614.00","1,973,987,369.00","3,008,985,404.00","3,958,871,667.00","1,206,135,082.00","2,478,078,549.00","3,815,647,515.00","4,953,476,528.00","1,333,188,635.00","2,783,823,511.00","4,606,985,884.00","6,266,183,060.00","1,413,295,852.00","2,944,549,959.00","4,555,132,194.00","6,850,259,875.00","1,712,938,843.00","3,525,933,177.00","5,676,162,071.00","7,805,178,262.00","1,899,022,805.00","3,597,305,555.00","5,648,706,584.00","7,771,181,627.00","1,660,425,168.00","3,428,832,190.00","5,519,763,233.00","7,936,924,775.00","2,099,549,300.00","4,537,734,298.00","7,494,463,358.00","11,172,795,085.00","3,439,422,449.00"
偿还债务支付的现金,"391,312,671.00","421,990,000.00","715,705,489.00","69,851,703.00","446,700,000.00","709,900,000.00","1,178,769,599.00","247,070,758.00","528,600,000.00","610,550,000.00","1,125,421,792.00","237,500,000.00","783,600,000.00","1,285,600,000.00","1,964,231,732.00","140,000,000.00","1,043,000,000.00","1,073,000,000.00","2,136,537,400.00","330,000,000.00","330,000,000.00","930,558,918.00","1,507,718,518.00","570,000,000.00","1,346,583,964.00","2,115,624,634.00","3,035,249,627.00","210,549,075.00","1,241,125,261.00","3,482,168,188.00","5,526,989,372.00","920,637,656.00","4,181,472,126.00","5,992,190,961.00","8,666,817,683.00","4,141,434,881.00"
经营活动产生的现金流量净额,"168,423,194.00","221,075,877.00","250,688,633.00","-107,419,641.00","-248,943,029.00","-181,739,621.00","149,292,039.00","53,979,185.00","192,451,861.00","215,312,869.00","342,931,058.00","122,100,378.00","431,363,962.00","307,462,860.00","402,771,467.00","45,511,568.00","458,221,124.00","819,615,540.00","1,050,373,845.00","75,302,437.00","633,948,520.00","1,011,385,882.00","1,218,735,938.00","61,723,002.00","652,067,110.00","1,137,480,228.00","1,239,429,436.00","534,132,570.00","937,393,207.00","1,488,042,574.00","1,725,407,415.00","207,044,923.00","704,639,130.00","843,713,178.00","1,102,520,828.00","739,537,581.00"
分配股利、利润或偿还利息支付的现金,"29,297,488.00","51,133,060.00","51,038,882.00","11,973,388.00","29,764,139.00","40,791,760.00","56,029,694.00","13,981,964.00","163,202,300.00","181,111,274.00","216,151,652.00","20,870,955.00","164,764,447.00","220,097,238.00","222,390,680.00","6,696,432.00","273,014,623.00","300,844,142.00","410,098,129.00","89,039,379.00","260,475,048.00","394,271,773.00","516,477,599.00","93,903,667.00","229,249,916.00","482,902,891.00","636,183,790.00","123,414,869.00","461,694,076.00","619,205,089.00","736,467,713.00","113,140,900.00","487,360,009.00","538,421,289.00","675,004,000.00","272,741,047.00"
收回投资收到的现金,"200,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,950,000.00","9,900,000.00","9,900,000.00","10,331,593.00","11,550,000.00",
支付其他与筹资活动有关的现金,"18,880,502.00","115,588,034.00","68,209,190.00","1,005,748.00","219,814,457.00","221,140,843.00","99,614,661.00",,"64,893,227.00",,"700,000.00",,"450,000.00","1,895,057.00","17,259,849.00","28,850,982.00","35,488,679.00","27,706,838.00","37,572,612.00",,"69,685,515.00","76,070,009.00","427,920,748.00","121,577,089.00","242,539,144.00","570,274,065.00","781,972,292.00","162,742,529.00","163,841,539.00","235,000,308.00","413,227,636.00","99,962,900.00","232,939,252.00","399,686,063.00","469,428,670.00","57,751,116.00"
取得投资收益收到的现金,"82,303.00",,,,,,,,,,,,,,,,,,,"1,050,000.00","1,050,000.00","1,050,000.00","13,167,603.00",,"19,711,875.00","24,087,821.00","26,549,714.00",,,"14,535,548.00","18,048,877.00",,"13,510,282.00","32,213,177.00","30,815,324.00",
筹资活动现金流出小计,"439,490,661.00","588,711,094.00","834,953,561.00","82,830,839.00","696,278,596.00","971,832,603.00","1,334,413,954.00","261,052,722.00","756,695,527.00","791,661,274.00","1,342,273,444.00","258,370,955.00","948,814,447.00","1,507,592,295.00","2,203,882,261.00","175,547,414.00","1,351,503,302.00","1,401,550,980.00","2,584,208,141.00","419,039,379.00","660,160,563.00","1,400,900,700.00","2,452,116,865.00","785,480,756.00","1,818,373,024.00","3,168,801,590.00","4,453,405,709.00","496,706,473.00","1,866,660,876.00","4,336,373,585.00","6,676,684,721.00","1,133,741,456.00","4,901,771,387.00","6,930,298,313.00","9,811,250,353.00","4,471,927,044.00"
处置固定资产、无形资产和其他长期资产收回的现金净额,"2,202,961.00","3,698,117.00","1,215,551.00","2,959,698.00","2,694,561.00","6,100,146.00","2,205,814.00","160,290.00","5,412,622.00","8,606,655.00","2,458,071.00","51,925.00","440,977.00","7,512,819.00","13,442,923.00","675,799.00","1,512,012.00","9,085,281.00","58,065,795.00","2,153,987.00","3,720,565.00","5,345,081.00","13,907,447.00","107,950.00","1,563,389.00","2,237,225.00","4,027,547.00","35,967.00","515,564.00","1,855,376.00","702,595.00","195,792.00","1,278,547.00","26,729,598.00","27,660,682.00","436,471.00"
筹资活动产生的现金流量净额,"21,742,478.00","145,528,906.00","188,646,439.00","207,169,161.00","5,047,155,510.00","4,761,235,519.00","4,632,875,788.00","61,599,583.00","-116,250,822.00","394,761,127.00","170,498,278.00","137,395,581.00","2,457,155,809.00","1,846,847,705.00","2,639,645,723.00","1,207,852,586.00","501,896,698.00","1,492,291,220.00","946,996,745.00","151,839,574.00","400,217,828.00","935,477,692.00","1,133,991,361.00","110,206,673.00","305,457,997.00","822,600,115.00","1,093,397,315.00","465,450,926.00","349,294,510.00","-96,753,281.00","-609,613,862.00","1,330,149,174.00","43,216,297.00","1,388,752,672.00","1,211,484,798.00","-151,235,159.00"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,"157,384.00","87,246.00","-475,934.00","-555,693.00","-1,054,899.00","-834,064.00","-775,992.00","-1,354,005.00","-5,259,651.00","-5,555,315.00","-610,925.00","32,491,392.00","-1,336,868.00","-10,000,475.00","-2,521,183.00","1,643,333.00","4,244,086.00","1,384,489.00","-2,302,472.00","-5,677,960.00","-5,643,858.00","-2,790,350.00"
收到其他与投资活动有关的现金,,,,,,"14,755.00",,,,,,,"19,366,352.00","30,366,352.00","30,366,350.00","20,000,000.00","21,188,700.00","21,578,700.00","102,950,480.00","390,000.00","780,000.00","1,160,000.00","71,000,000.00","6,068,000.00","6,068,000.00","6,068,000.00","540,160,100.00","88,619,693.00","340,000,000.00","572,000,000.00","930,000,000.00","303,000,000.00","353,000,000.00","605,580,000.00","1,151,720,745.00","1,027,000,000.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"2,485,264.00","3,698,117.00","1,215,551.00","2,959,698.00","2,694,561.00","6,114,901.00","2,205,814.00","160,290.00","5,412,622.00","8,606,655.00","2,458,071.00","51,925.00","19,807,329.00","37,879,171.00","43,809,273.00","20,675,799.00","22,700,712.00","30,663,981.00","161,016,275.00","3,593,987.00","5,550,565.00","7,555,081.00","98,075,050.00","6,175,950.00","27,343,264.00","32,393,046.00","570,737,361.00","88,655,660.00","340,515,564.00","588,390,924.00","953,701,472.00","313,095,792.00","377,688,829.00","674,854,368.00","1,221,746,751.00","1,027,436,471.00"
五、现金及现金等价物净增加额,"17,591,315.00","132,122,671.00","120,263,538.00","-32,522,786.00","4,594,497,596.00","4,098,197,089.00","3,824,340,827.00","-643,777,414.00","-1,364,173,807.00","-1,445,014,467.00","-2,097,287,495.00","-454,468,385.00","1,582,825,869.00","45,634,862.00","287,858,346.00","702,816,301.00","-250,338,887.00","778,314,432.00","-107,947,192.00","-254,979,107.00","-382,072,974.00","-305,299,810.00","-641,033,304.00","-455,303,910.00","-170,112,177.00","477,538,710.00","231,817,053.00","225,148,990.00","242,133,966.00","-20,480,229.00","-669,357,053.00","1,085,226,496.00","-302,454,447.00","231,824,352.00","29,652,891.00","605,372,285.00"
购建固定资产、无形资产和其他长期资产支付的现金,"175,048,260.00","226,580,229.00","275,287,085.00","135,232,004.00","206,409,446.00","379,242,190.00","647,218,454.00","397,055,490.00","938,470,181.00","1,546,377,831.00","2,004,657,611.00","701,016,269.00","1,312,501,231.00","2,133,554,874.00","2,773,525,501.00","571,310,898.00","1,232,681,487.00","1,563,700,616.00","2,258,854,352.00","484,881,041.00","1,105,181,015.00","1,928,044,869.00","2,757,684,873.00","627,854,220.00","1,114,369,623.00","1,466,926,071.00","1,840,081,290.00","391,690,723.00","688,223,065.00","955,386,145.00","1,369,460,895.00","419,409,764.00","825,986,722.00","1,263,699,240.00","1,477,168,507.00","349,576,258.00"
期初现金及现金等价物余额,"65,946,496.00","83,537,811.00","215,660,482.00","353,192,238.00","335,924,022.00","335,924,022.00","335,924,020.00","4,160,264,847.00","4,160,264,847.00","4,160,264,847.00","4,160,264,847.00","2,062,977,352.00","2,062,977,352.00","2,062,977,352.00","2,062,977,352.00","2,350,835,698.00","2,350,835,698.00","2,350,835,698.00","2,350,835,698.00","2,242,888,506.00","2,242,888,506.00","2,242,888,506.00","2,242,888,506.00","1,601,855,202.00","1,601,855,202.00","1,601,855,202.00","1,601,855,202.00","1,833,672,255.00","1,833,672,255.00","1,833,672,255.00","1,833,672,255.00","1,164,315,202.00","1,164,315,202.00","1,164,315,202.00","1,164,315,202.00","1,193,968,093.00"
投资支付的现金,"960,000.00","11,600,000.00","45,000,000.00",,,"46,171,520.00","38,947,025.00",,,"10,000,000.00","19,000,000.00",,"13,000,000.00","13,000,000.00","13,000,000.00",,,,,,"315,832,880.00","330,319,591.00","328,891,129.00",,,"500,000.00","50,328,901.00","241,398,968.00","283,881,667.00","476,417,634.00","613,694,705.00","164,038,118.00","230,209,509.00","409,618,666.00","497,221,218.00",
期末现金及现金等价物余额,"83,537,811.00","215,660,482.00","335,924,020.00","320,669,452.00","4,930,421,618.00","4,434,121,111.00","4,160,264,847.00","3,516,487,433.00","2,796,091,040.00","2,715,250,380.00","2,062,977,352.00","1,608,508,967.00","3,645,803,221.00","2,108,612,214.00","2,350,835,698.00","3,053,651,999.00","2,100,496,811.00","3,129,150,130.00","2,242,888,506.00","1,987,909,399.00","1,860,815,532.00","1,937,588,696.00","1,601,855,202.00","1,146,551,292.00","1,431,743,025.00","2,079,393,912.00","1,833,672,255.00","2,058,821,245.00","2,075,806,221.00","1,813,192,026.00","1,164,315,202.00","2,249,541,698.00","861,860,755.00","1,396,139,554.00","1,193,968,093.00","1,799,340,378.00"
