科目,2009-12-31,2010-12-31,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"131,611.10","40,850.00","235,983.81","3,306,640.70","269,608.32","538,487.48","926,250.00","780,309.20","168,720.00","1,809,466.45","399,712.92","4,405,285.67","1,254,563.99","1,584,185.51","1,325,691.58","1,422,741.60","376,633.59","240,605.22","6,540,480.26","1,258,110.64","517,545.95","1,210,240.92","516,277.40","506,344.22","269,714.50","3,321,431.93","9,051,655.37","11,196,231.06"
应付职工薪酬,"2,102,831.12","2,039,324.38","2,119,828.44","1,861,230.73","2,005,169.28","2,004,177.60","2,775,574.23","2,102,034.94","2,292,677.82","2,479,754.22","3,021,246.07","1,977,705.76","2,657,636.65","2,859,538.21","3,728,015.12","2,955,711.51","3,130,679.61","3,240,179.32","3,541,115.04","3,661,679.55","3,341,801.79","3,424,953.75","3,688,162.37","3,163,531.60","3,412,077.80","53,251,669.88","74,254,842.73","54,952,047.02"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"6,043,327.82","2,371,839.16","2,622,213.73","4,732,901.11","2,768,095.65","1,732,715.31","885,088.88","3,105,521.94","1,919,713.97","955,779.79","-150,236.92","3,109,331.89","-580,431.81","-5,341,471.11","1,885,971.34","2,468,683.61","355,901.80","1,410,283.32","4,783,834.26","1,158,463.53","5,300,249.18","1,392,756.36","5,933,571.20","1,404,638.55","4,643,036.03","27,288,087.48","33,874,696.38","41,578,178.48"
应收利息,,,,,,,"3,908,846.59","3,726,524.37","1,315,786.02","1,025,226.43","1,679,977.40","2,152,099.31","1,787,660.27","1,229,530.00","1,731,815.07","1,323,917.00","1,048,156.01","376,739.72","72,301.37","84,246.58",,"330,684.93","285,993.15","460,224.68","265,994.53","182,794.52",,"1,339,865.28"
应付利息,,"38,940.00","81,473.33",,,,,,,,"84,776.46",,,,"51,722.22",,"49,600.00",,,,,,,,,"1,804,788.18","375,072.15","1,662,698.89"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"20,000,000.00",,,,"13,334,000.00",,,,,,,,"475,526.70",,,,,,,,,,,,,,,
存货,"41,052,337.95","48,759,128.86","61,826,007.62","54,546,255.21","53,817,394.11","54,672,257.65","60,674,320.60","65,677,145.04","69,568,364.61","78,709,360.94","83,654,502.80","76,814,218.63","81,742,472.61","84,033,707.13","75,383,200.86","76,852,243.17","91,148,802.38","95,352,732.33","82,232,522.55","92,926,416.72","82,057,628.57","81,249,237.40","71,610,449.38","88,198,252.26","76,897,128.98","1,637,130,081.70","1,968,995,504.73","2,107,577,362.21"
其他应付款,"5,839,644.47","724,033.15","2,403,868.91","8,672,269.43","4,329,736.13","2,258,786.50","5,089,892.95","5,047,991.92","4,501,094.59","3,752,150.41","4,446,175.48","7,312,455.76","5,806,618.33","5,158,753.65","3,848,304.68","4,513,065.38","12,708,066.68","6,021,257.93","13,925,956.11","11,586,880.02","11,655,423.52","12,243,623.25","12,421,653.69","10,249,276.80","10,002,299.54","91,410,348.33","360,834,162.67","360,972,235.71"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,"7,277,173.14","7,372,100.00","7,749,600.00","325,409,143.44","346,187,300.84","161,368,659.48"
其他流动资产,,"810,000.00","1,653,289.96",,,,"580,613.92",,,,,,"5,006,389.60",,,,,,,,,,"70,000,000.00","60,000,000.00","70,000,000.00","213,682,895.00","198,200,707.40","250,424,628.67"
其他流动负债,,,,,,,"240,000.00","180,000.00","120,000.00","60,000.00","330,000.00","247,500.00","330,000.00","82,500.00","530,000.00","132,500.00","530,000.00","132,500.00","530,000.00","132,500.00","265,000.00","132,500.00","530,000.00","397,500.00","265,000.00","10,710,374.01","1,130,000.00","847,500.00"
流动资产合计,"99,571,474.58","142,135,235.21","155,578,689.29","447,742,979.61","397,641,325.77","393,356,239.13","381,862,225.55","404,168,510.36","358,145,593.64","372,355,449.55","368,717,742.39","346,737,592.18","292,509,140.46","305,459,336.06","303,786,508.74","298,209,870.80","294,009,093.41","280,172,356.98","294,604,939.50","272,765,422.28","291,826,408.93","292,407,993.81","303,993,762.67","298,243,280.27","307,757,205.78","4,155,274,102.09","4,307,755,928.55","3,990,485,955.64"
流动负债合计,"66,540,315.17","65,255,521.09","86,562,596.01","76,382,879.84","37,632,814.17","28,827,120.66","21,152,471.86","28,827,135.94","30,099,913.62","39,877,996.65","71,769,744.03","70,909,003.90","48,778,007.40","67,755,309.75","74,931,640.22","76,686,511.30","94,404,240.33","52,368,166.87","66,212,770.54","66,553,405.72","59,702,489.59","58,813,343.02","67,341,217.32","60,136,564.16","56,551,821.61","2,601,416,538.09","2,947,116,944.86","2,328,296,979.68"
可供出售金融资产,,,,,,,,,,,,,,,"25,000,000.00",,"25,000,000.00","30,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00",,
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,"181,734,845.68","241,276,445.68","493,919,445.68"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,187,329.63","3,187,329.63"
长期应付款,,,,,,,,,"67,310,599.40","67,310,599.40","136,274,530.29","122,862,190.52","115,455,695.51","117,615,080.83","31,778,405.28","28,721,729.58","16,192,720.28","17,207,810.98","17,331,651.68","7,212,692.38","7,286,119.30","7,428,746.22",,,,"36,416,019.89","30,432,152.40","25,608,406.64"
长期股权投资,,,,,,,,,,,,"15,000,000.00","26,987,437.00","60,301,822.78","37,759,222.65","62,296,727.97","35,900,335.09",,"20,101,998.05","20,309,876.65","20,380,635.91","20,537,299.37","22,079,585.60","22,370,109.22","23,144,956.82","24,125,182.21","25,403,515.53","26,518,639.06"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,"26,410,531.44","39,940,964.92","34,073,042.29"
固定资产,"41,156,635.70","45,725,921.91","86,076,267.95","88,058,822.64","90,100,236.90","99,776,494.66","127,438,901.07","130,438,428.50","127,156,505.82","125,155,334.47","126,672,818.55","122,571,396.22","120,274,384.74","124,820,770.97","131,782,378.57","134,296,765.31","132,882,532.46","136,113,053.14","187,326,121.26","192,604,615.31","187,156,702.82","184,139,713.80","183,771,299.19","180,207,308.29","175,997,366.67","1,086,948,397.11","1,162,100,052.25","1,204,112,023.11"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,"38,360,635.54","45,140,172.75","42,008,213.59"
在建工程,,"3,947,271.93","23,183,488.82","31,889,986.91","35,359,423.56","27,629,805.40","6,081,569.63","2,708,724.20","2,969,619.48","4,553,435.40","8,491,992.84","14,139,788.41","51,540,541.50","22,967,008.64","28,287,256.97","32,003,730.88","40,983,047.34","45,064,491.83","5,486,033.65","2,049,546.45","4,553,850.59","4,205,260.84","1,494,389.08","1,390,869.08","1,390,869.08","109,272,571.61","109,483,076.08","197,805,698.69"
其他非流动负债,,,,,,,"2,710,000.00","2,710,000.00","2,710,000.00","2,710,000.00","2,620,000.00","2,620,000.00","2,455,000.00","2,620,000.00",,"4,355,000.00",,"4,090,000.00",,,,,,,,"369,891,124.02","484,816,422.23","493,035,934.29"
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,,,,"2,710,000.00","2,710,000.00","70,020,599.40","70,020,599.40","138,894,530.29","125,482,190.52","117,910,695.51","120,235,080.83","35,868,405.28","33,076,729.58","20,017,720.28","21,297,810.98","26,891,651.68","17,037,692.38","16,846,119.30","16,988,746.22","9,030,000.00","8,880,000.00","8,730,000.00","669,534,486.57","857,047,487.98","1,104,086,372.49"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"66,540,315.17","65,255,521.09","86,562,596.01","76,382,879.84","37,632,814.17","28,827,120.66","23,862,471.86","31,537,135.94","100,120,513.02","109,898,596.05","210,664,274.32","196,391,194.42","166,688,702.91","187,990,390.58","110,800,045.50","109,763,240.88","114,421,960.61","73,665,977.85","93,104,422.22","83,591,098.10","76,548,608.89","75,802,089.24","76,371,217.32","69,016,564.16","65,281,821.61","3,270,951,024.66","3,804,164,432.84","3,432,383,352.17"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"10,432,800.00","50,000,000.00","50,000,000.00","66,670,000.00","66,670,000.00","66,670,000.00","66,670,000.00","66,670,000.00","120,006,000.00","120,006,000.00","120,006,000.00","120,006,000.00","120,006,000.00","120,006,000.00","216,010,800.00","216,010,800.00","216,010,800.00","216,010,800.00","216,010,800.00","216,010,800.00","216,010,800.00","216,010,800.00","216,010,800.00","216,010,800.00","216,010,800.00","473,857,056.00","473,857,056.00","473,857,056.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"-37,208.00","90,506,875.68","90,506,875.68","371,498,443.69","371,498,443.69","371,498,443.69","371,498,443.69","371,498,443.69","318,162,443.69","318,162,443.69","318,162,443.69","318,162,443.69","318,162,443.69","318,162,443.69","232,337,575.52","232,337,575.52","232,337,575.52","232,337,575.52","232,337,575.52","232,337,575.52","232,337,575.52","232,337,575.52","232,337,575.52","232,337,575.52","232,337,575.52","3,523,845,291.06","3,555,033,053.16","3,577,761,546.94"
无形资产,"11,543,870.09","28,890,718.17","28,265,589.33","28,109,307.12","27,953,024.91","27,796,742.70","28,229,703.56","28,058,361.86","142,962,928.01","139,865,977.58","136,769,027.15","133,672,076.72","130,575,126.29","127,573,889.35","123,258,547.48","120,195,624.19","117,171,774.26","114,290,942.84","111,855,351.26","108,831,591.70","102,241,140.49","99,982,488.78","96,975,056.26","94,256,975.13","91,177,233.33","422,176,406.92","454,177,804.44","434,304,394.07"
盈余公积,"6,425,388.57","1,518,530.11","6,639,570.98","6,639,570.98","6,639,570.98","6,639,570.98","9,517,158.74","9,911,917.23","9,517,158.74","9,517,158.74","10,941,251.45","10,941,251.45","10,941,251.45","10,941,251.45","11,757,802.10","11,953,818.83","11,757,802.10","11,757,802.10","12,317,199.00","12,317,199.00","12,317,199.00","12,317,199.00","13,322,612.15","13,322,612.15","13,322,612.15","61,467,130.61","13,322,612.15","13,322,612.15"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,"290,562,266.00","290,562,266.00"
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,"1,677,920,002.36","1,716,758,386.72","1,716,758,386.72"
未分配利润,"69,100,053.48","13,666,771.01","59,756,138.79","74,971,347.84","69,306,122.98","75,617,087.24","72,320,428.60","85,690,853.24","83,041,033.98","83,842,793.64","78,470,262.95","83,107,165.61","72,836,544.00","79,260,915.54","83,179,086.83","81,109,977.29","78,074,224.71","75,698,436.43","86,053,550.93","79,556,383.00","91,375,327.20","88,043,135.64","92,942,161.32","88,543,402.06","94,732,324.47","165,540,019.47","252,287,469.69","400,054,125.92"
长期待摊费用,,,,,,,,,,,"66,957,291.73","64,820,356.90","62,683,422.07","61,971,110.46",,,,,"742,577.74","704,819.56","667,061.38","629,303.20","591,545.02","553,786.84","516,028.66","564,172.60","2,109,723.27","2,142,268.33"
少数股东权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,
递延所得税资产,"189,368.85","248,550.67","361,146.07","361,146.07","692,940.68","692,940.68","1,167,891.02","1,167,891.02","1,167,891.02","1,167,891.02","1,516,486.65","1,516,486.65","1,599,319.45","1,599,319.45","2,021,112.43","2,024,862.43","2,021,112.43","2,021,112.43","2,882,343.25","2,882,343.25","2,815,629.68","2,798,675.27","2,783,152.93","2,783,152.93","2,783,152.93",,"22,907,786.97","26,927,848.65"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,"30,876,551.25","32,047,041.52","4,352,976.48","13,496,554.26","3,862,432.68","4,087,243.92","6,164,206.88","3,501,012.08","3,312,233.60","9,792,842.01","4,772,255.95","5,773,556.17","5,464,636.67","5,631,303.50","5,374,647.04","5,611,927.40","6,139,115.64","6,561,991.20"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"52,889,874.64","78,812,462.68","137,886,492.17","148,419,262.74","154,105,626.05","155,895,983.44","162,918,065.28","162,373,405.58","274,256,944.33","270,742,638.47","371,284,168.17","383,767,146.42","398,013,207.53","412,730,475.91","351,970,950.78","354,904,954.70","360,123,008.46","330,990,612.32","346,706,658.81","352,175,634.93","337,587,276.82","333,066,297.43","328,159,664.75","322,193,504.99","315,384,254.53","3,341,618,660.21","3,502,266,790.53","3,618,318,579.46"
所有者权益(或股东权益)合计,"85,921,034.05","155,692,176.80","206,902,585.45","519,779,362.51","514,114,137.65","520,425,101.91","520,917,818.97","535,004,780.00","532,282,024.95","533,199,491.97","529,337,636.24","534,113,544.18","523,833,645.08","530,199,421.39","544,957,414.02","543,351,584.62","539,710,141.26","537,496,991.45","548,207,176.09","541,349,959.11","552,865,076.86","549,672,202.00","555,782,210.10","551,420,221.10","557,859,638.70","4,225,941,737.64","4,005,858,286.24","4,176,421,182.93"
资产总计,"152,461,349.22","220,947,697.89","293,465,181.46","596,162,242.35","551,746,951.82","549,252,222.57","544,780,290.83","566,541,915.94","632,402,537.97","643,098,088.02","740,001,910.56","730,504,738.60","690,522,347.99","718,189,811.97","655,757,459.52","653,114,825.50","654,132,101.87","611,162,969.30","641,311,598.31","624,941,057.21","629,413,685.75","625,474,291.24","632,153,427.42","620,436,785.26","623,141,460.31","7,496,892,762.30","7,810,022,719.08","7,608,804,535.10"
负债和所有者(或股东权益)合计,"152,461,349.22","220,947,697.89","293,465,181.46","596,162,242.35","551,746,951.82","549,252,222.57","544,780,290.83","566,541,915.94","632,402,537.97","643,098,088.02","740,001,910.56","730,504,738.60","690,522,347.99","718,189,811.97","655,757,459.52","653,114,825.50","654,132,101.87","611,162,969.30","641,311,598.31","624,941,057.21","629,413,685.75","625,474,291.24","632,153,427.42","620,436,785.26","623,141,460.31","7,496,892,762.30","7,810,022,719.08","7,608,804,535.10"
