科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"498,648,096.82","1,099,267,744.29","1,753,823,955.95","2,381,892,249.13","589,146,928.50","1,253,673,992.41","1,971,383,922.23","2,491,786,176.69","409,370,750.55","959,298,925.12","1,599,001,357.23","2,308,576,775.22","644,965,595.42","1,482,989,192.26","2,424,130,269.91","3,384,172,288.37","876,215,796.52","1,827,690,601.91","2,829,056,317.98","3,875,287,512.71","898,970,668.74","1,833,365,028.37","2,742,326,755.76","3,722,974,684.57","745,980,544.62","1,723,929,950.75","3,199,920,436.00","3,875,301,454.29","682,293,903.37","1,531,206,971.02","2,364,620,286.97","3,066,487,288.93","772,329,804.24","1,378,986,431.86","2,134,201,894.94","2,928,356,222.48","710,544,820.52","1,568,361,292.79","2,997,725,278.13","3,989,290,786.10","997,701,142.08","1,815,801,988.08","2,381,655,052.17","2,960,487,767.54","564,115,505.25"
二、营业利润,"839,150.39","10,726,444.67","12,508,306.32","-51,063,220.02","-2,101,027.90","-4,143,442.91","3,904,416.25","-5,724,377.83","-6,400,721.95","-5,043,804.69","-21,928,190.18","26,266,593.17","-6,159,215.09","-850,261.12","5,793,358.09","37,790,926.02","9,240,975.41","16,475,451.52","18,945,762.12","47,934,329.91","14,982,013.27","43,416,526.57","64,276,134.70","85,201,347.72","-7,824,741.11","25,795,907.55","73,669,853.92","138,875,528.37","7,991,578.18","57,226,657.35","69,092,247.76","116,592,077.34","17,389,193.62","40,938,323.89","46,988,068.53","71,234,820.94","-3,355,871.65","14,570,937.41","26,387,443.41","39,397,701.93","25,153,247.03","78,453,220.04","122,938,577.80","176,058,946.07","26,504,243.65"
减:营业成本,"451,825,966.26","1,001,419,388.06","1,601,337,953.48","2,178,960,709.51","538,311,787.78","1,146,664,024.44","1,802,052,006.47","2,270,446,553.31","361,833,700.76","853,464,485.42","1,431,964,853.32","2,077,296,142.56","589,794,250.90","1,358,863,583.29","2,222,082,309.85","3,081,852,609.55","801,639,962.01","1,678,778,860.81","2,609,909,012.18","3,564,553,424.98","807,368,048.30","1,646,695,594.05","2,465,310,090.36","3,308,110,052.91","669,367,449.14","1,525,434,107.56","2,837,905,304.50","3,348,347,360.14","592,480,510.61","1,295,497,035.17","2,021,120,183.64","2,588,462,059.65","655,393,522.58","1,188,906,132.20","1,849,866,465.14","2,573,290,302.35","628,947,570.75","1,398,331,530.88","2,706,262,421.17","3,527,149,103.10","871,814,082.86","1,544,728,025.33","1,916,845,902.96","2,320,247,772.49","369,249,590.12"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"504,133.67","1,216,688.67","1,992,786.83","4,012,595.44","661,550.41","1,773,309.96","3,497,081.60","9,232,814.50","661,957.64","4,231,026.55","5,109,208.96","8,385,557.79","670,382.35","3,108,335.91","4,508,045.76","16,614,216.22","4,016,714.46","14,341,160.03","16,114,960.52","29,549,150.04","9,124,276.69","24,638,001.39","31,133,532.22","52,463,940.97","6,379,975.36","30,267,225.00","80,813,151.80","95,984,420.27","9,450,468.17","30,009,991.39","39,284,738.71","46,340,967.23","9,282,271.52","12,036,406.25","19,333,914.61","35,322,971.10","5,055,522.77","13,999,020.68","32,939,476.90","50,040,952.23","5,182,505.68","10,821,341.86","17,023,715.58","27,267,594.09","4,836,832.99"
营业外收入,"1,025,895.01","1,320,452.86","2,535,399.36","2,940,199.35","448,401.49","14,930,554.82","14,831,895.82","25,900,860.17","1,588,500.00","1,840,608.80","4,459,208.80","5,443,691.02","109,073.04","2,032,373.04","2,161,395.92","40,836,282.18","1,327,773.67","2,918,998.45","39,440,948.52","32,309,608.54","1,916,401.66","3,887,896.32","6,680,513.23","16,622,924.89","3,965,645.34","6,874,053.32","10,138,859.77","14,663,702.65","3,889,847.34","7,063,417.80","11,101,000.13","19,649,127.47","3,893,777.35","8,152,406.49","11,604,454.46","19,569,510.99","4,461,219.04","10,430,818.39","13,349,279.27","18,008,989.09","6,054,112.75","4,985,787.70","9,368,682.80","11,277,048.05","2,337,383.34"
销售费用,"15,672,729.55","34,678,886.69","58,473,738.18","85,520,636.14","23,600,427.76","45,923,968.34","72,567,485.50","107,866,068.09","23,972,295.46","47,643,938.49","79,392,777.24","109,999,709.31","30,083,484.22","60,211,244.47","101,691,060.60","145,063,624.01","34,722,314.01","68,920,750.49","105,694,088.45","146,790,599.76","36,497,627.54","68,579,765.03","107,320,518.44","146,725,743.40","39,658,204.02","73,697,545.23","105,891,492.82","146,436,898.21","38,309,861.23","82,753,209.26","125,747,236.01","162,736,652.03","41,791,754.52","81,021,152.13","117,193,672.66","152,754,270.65","44,227,059.56","80,229,644.49","129,050,211.17","186,236,279.87","50,097,354.03","111,536,751.33","195,600,919.89","311,091,517.57","114,873,220.11"
减:营业外支出,"74,564.97","555,241.79","823,325.08","1,036,592.20","210,940.60","2,884,169.41","4,977,141.50","5,356,100.13","1,208,211.60","1,507,251.28","2,165,409.45","2,398,972.95","126,155.91","950,663.81","1,627,480.30","33,998,963.64","94,934.91","574,565.79","35,897,238.39","24,309,827.44","122,887.14","1,872,039.52","2,256,654.96","2,581,590.38","288,783.09","1,067,412.11","2,556,146.45","3,438,795.90","200,794.11","2,098,884.14","2,131,682.83","3,304,092.09","1,018,561.18","2,951,394.82","5,214,132.86","5,399,877.87","405,555.84","911,034.17","6,045,237.92","9,571,286.05","457,728.23","1,524,717.32","2,064,363.68","3,786,203.17","2,207,665.93"
管理费用,"18,801,101.39","40,146,070.65","57,128,912.90","83,397,438.50","20,727,579.94","40,663,699.68","56,762,981.13","81,855,601.10","22,096,884.73","42,786,846.69","67,100,689.26","98,846,390.64","21,387,740.04","45,795,008.61","63,273,726.37","92,960,957.71","26,324,522.19","46,126,565.91","66,014,154.76","85,348,281.75","31,028,944.84","52,137,656.95","77,275,749.66","108,035,046.99","29,424,098.74","52,401,913.01","73,799,442.62","95,359,224.17","32,530,115.08","51,725,185.37","76,468,392.67","101,353,815.90","33,292,115.72","58,601,845.48","83,558,264.97","118,445,929.89","32,117,110.39","55,067,725.96","88,020,203.85","153,826,544.25","33,832,866.93","76,747,981.90","125,698,745.86","182,710,874.61","42,507,380.25"
其中:非流动资产处置净损失,,,,"342,151.13",,,,"-15,627,547.48","918,173.16","-1,195,787.78","-3,225,994.38","-3,225,983.86","-11,690.92","414,380.58","416,353.67","32,520,440.59","2,375.91","7,526.11","25,119.30","22,832,638.85","99,480.97","242,625.43","246,037.67","292,744.43","231,929.98","550,254.04","557,352.84","613,900.90","136,218.23","292,050.18","293,219.38","300,238.82","2,698.00","29,156.37","31,863.25","64,009.68","5,195.71","11,658.46","11,901.06","1,030,380.16","17,253.39","475,852.56","806,072.98",,
