科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"204,050,021.64","385,678,585.93","580,858,307.55","845,146,602.11","228,620,936.37","467,121,992.76","671,702,331.71","927,821,791.82","231,773,766.55","490,855,282.69","731,345,281.03","1,025,515,498.78","258,750,456.28","523,628,407.05","779,483,792.24","1,113,327,767.35","265,894,560.38","551,600,126.89","809,481,664.08","1,145,230,667.95","314,664,239.12","665,602,132.12","1,023,904,322.87","1,445,463,170.08","389,296,784.32","864,605,759.32","1,330,802,905.33","1,956,861,171.05","523,815,761.10","1,134,306,644.26","1,645,396,753.93","2,240,099,344.17","524,888,874.41","1,138,644,975.94","1,646,612,836.81","2,334,760,837.13","567,773,907.19","1,216,930,561.84","1,854,942,618.80","2,736,697,077.39","501,196,830.07","1,225,632,600.83","1,987,236,637.44"
二、营业利润,"379,277,628.13","985,150,876.15","1,685,956,973.45","1,998,746,419.68","266,760,459.12","520,583,050.38","667,337,857.70","869,467,016.92","327,028,783.00","667,102,063.91","1,006,135,131.49","1,402,811,935.03","350,189,659.33","580,231,131.46","897,944,313.84","1,226,363,453.52","208,243,708.58","438,977,860.30","2,304,105,187.09","2,374,432,869.81","191,009,647.96","445,591,834.04","558,004,997.61","638,941,858.56","198,787,392.37","433,242,519.48","699,763,866.10","1,124,649,991.07","236,260,965.58","559,488,050.55","943,342,862.01","1,420,635,900.18","593,708,273.63","1,665,615,230.62","2,022,744,857.52","2,554,514,169.94","371,186,893.49","854,942,870.74","1,312,248,744.24","1,630,681,708.25","423,302,977.05","928,556,060.52","1,373,548,575.29"
减:营业成本,"93,367,440.56","128,939,541.52","193,611,942.66","314,413,925.67","96,754,181.80","169,062,370.38","244,882,864.50","342,889,146.11","93,657,650.38","166,810,835.32","237,961,122.06","357,370,082.70","77,535,330.07","160,239,671.62","242,705,788.19","356,862,313.48","86,702,827.24","191,074,896.06","282,265,468.53","412,723,164.11","115,901,367.77","229,944,906.94","330,525,839.28","499,026,311.82","119,338,087.94","276,667,761.08","434,276,307.73","627,438,666.75","155,745,747.47","332,947,801.88","495,706,928.23","693,776,808.02","189,417,763.46","409,988,468.94","518,857,408.24","724,846,352.40","169,955,813.49","358,473,711.20","525,517,788.08","792,905,719.79","161,636,866.19","385,184,878.98","602,173,635.18"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"2,276,491.68","5,612,108.62","8,930,763.29","13,227,322.57","3,075,111.79","6,835,508.78","10,170,260.65","14,346,215.24","2,695,871.81","7,225,384.69","11,037,263.76","15,144,187.20","3,199,102.86","7,266,410.20","10,439,155.15","13,916,754.58","3,255,257.03","7,395,501.87","10,614,212.75","15,087,912.81","4,768,958.13","10,411,609.88","15,751,280.41","20,952,799.55","5,117,978.02","11,603,139.30","18,367,758.53","27,087,658.74","7,837,775.36","16,017,791.19","23,843,214.50","31,737,818.68","8,204,331.15","16,199,681.17","24,510,846.27","35,787,703.53","8,663,067.31","18,678,852.12","28,586,924.84","53,934,231.77","11,576,617.72","26,726,269.93","43,522,319.17"
营业外收入,"1,030,792.03","3,782,184.80","5,259,101.68","44,945,328.10","4,015,993.51","7,324,958.12","30,855,479.23","49,247,613.91","1,707,342.32","3,806,628.24","10,037,879.89","22,214,165.25","860,127.57","2,116,104.80","6,226,877.22","78,419,491.70","8,715,404.27","17,879,197.51","29,063,091.10","93,443,948.63","379,286.66","3,890,354.90","15,515,481.44","55,082,542.86","3,101,794.98","12,847,992.95","28,042,935.31","77,778,115.48","3,443,998.70","16,246,734.99","21,872,025.84","68,796,336.46","4,374,711.11","28,289,765.96","38,940,245.55","123,168,419.99","5,622,807.11","20,569,019.50","27,819,150.28","116,040,364.00","9,260,028.03","23,200,709.64","45,827,198.63"
销售费用,"66,313,990.43","143,430,708.28","223,143,234.62","298,043,135.71","77,719,139.19","160,258,727.88","263,064,900.76","345,164,417.25","78,424,552.09","177,534,178.84","276,390,432.12","359,375,593.36","116,642,519.68","218,319,981.11","321,118,834.47","457,924,424.29","109,823,880.07","203,084,564.68","284,224,603.29","418,568,301.42","110,509,919.09","249,449,021.86","416,895,940.35","590,258,551.36","162,590,514.11","321,813,144.11","535,404,465.09","822,251,066.24","223,958,663.16","443,126,587.75","646,375,561.08","893,253,343.65","209,056,685.16","412,639,841.25","644,444,421.24","912,421,800.95","229,751,977.71","487,208,843.75","788,557,651.17","1,135,746,507.41","224,144,847.36","538,025,529.90","912,191,807.99"
减:营业外支出,"1,149,763.69","5,142,617.85","6,854,758.90","9,752,109.10","95,253.43","4,550,619.13","5,980,654.51","9,833,548.57","1,414,557.68","2,746,405.78","9,287,076.47","13,717,008.56","530,048.05","1,484,638.68","8,302,296.02","15,474,773.19","205,595.56","818,027.64","1,220,792.96","5,989,173.64","350,889.10","3,714,326.35","7,334,119.74","11,445,839.06","157,175.47","797,294.45","1,513,414.92","11,592,391.47","154,634.51","1,058,200.63","1,571,229.81","4,163,162.59","402,979.29","619,238.98","1,040,454.93","7,371,266.12","311,560.44","1,402,798.60","3,642,295.42","6,635,725.85","48,157.96","2,559,782.51","4,542,709.22"
管理费用,"22,044,067.93","49,415,737.15","76,268,364.60","126,831,339.96","28,167,525.59","57,477,929.09","86,641,681.41","145,045,327.98","29,018,911.41","56,896,803.23","89,364,121.11","162,007,136.70","31,893,198.12","61,096,127.41","94,238,608.89","161,529,938.63","30,485,000.51","72,215,510.23","124,465,323.84","169,445,146.99","35,907,527.86","73,585,056.57","120,537,702.80","198,644,734.23","38,074,768.99","104,784,882.27","156,553,645.77","262,345,398.99","41,822,908.47","121,892,315.88","181,410,228.91","301,256,185.11","46,747,057.80","116,215,013.56","205,790,046.56","354,833,032.36","52,917,672.46","115,792,847.25","175,412,012.34","367,472,233.99","42,583,840.09","99,263,823.00","161,516,849.60"
其中:非流动资产处置净损失,"107,396.40","1,739,655.10","1,979,428.76","4,292,288.90","37,597.03","4,106,384.09","4,193,050.17","7,851,514.57","1,362,197.01","2,394,933.16","6,359,261.01","9,629,091.97","270,397.09","649,020.84","1,410,733.83","3,143,142.75","166,823.94","334,317.93","634,850.88","3,656,513.77","226,900.15","3,118,661.74","6,496,933.65","7,949,701.63","70,474.77","350,013.44","572,622.01","9,723,843.83","118,688.82","172,222.46","342,950.78","1,921,909.57","228,544.49","297,667.82","410,918.69","2,936,535.80","181,200.61","321,337.25","1,075,197.55","3,559,705.37","26,066.63","212,871.49","2,072,842.91"
