科目,2009-12-31,2010-12-31,2011-12-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"5,393,595.52","4,381,019.96","10,543,962.14","12,077,339.20","14,838,283.70","8,154,190.76","10,424,700.91","13,603,475.84","12,353,160.37","14,530,592.44","56,237,526.97","45,548,778.77","78,581,279.36","73,415,738.93","88,856,860.77","95,871,531.73","100,773,658.47","94,201,736.78","123,090,154.00","153,948,262.94","157,009,061.71","107,204,678.93","126,616,283.45","159,616,330.72","146,943,513.47","155,131,432.86","187,607,369.18","196,549,812.13","241,770,399.84","183,332,268.07","182,733,101.34"
应付职工薪酬,"1,759,564.59","1,265,995.99","2,468,747.92","3,132,992.76","3,380,146.52","2,731,796.46","2,619,076.79","3,298,089.25","5,013,549.90","6,425,513.30","5,985,619.41","8,802,426.89","8,576,383.22","11,662,024.05","7,095,826.51","10,480,122.88","10,515,379.91","16,590,730.77","10,429,129.95","9,052,366.20","10,567,072.10","52,809,842.57","48,601,195.05","49,562,232.25","49,078,973.12","56,164,238.77","38,085,949.43","36,831,421.45","36,552,730.44","41,788,985.53","26,011,627.38"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"9,238,068.17","16,958,109.36","28,165,157.64","44,936,940.32","44,036,940.54","20,832,049.20","21,049,526.14","41,195,135.08","51,539,018.58","56,109,305.04","82,829,330.17","101,384,018.86","106,652,856.96","113,958,822.76","117,294,680.80","119,892,324.15","113,443,025.54","105,775,611.68","92,878,072.70","82,257,941.83","110,801,098.12","61,045,295.14","47,113,302.45","117,115,069.80","116,203,380.92","96,326,008.16","161,599,302.46","56,205,358.03","49,177,663.74","57,615,493.05","24,867,279.31"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,"537,666.67","604,579.75","802,874.99","900,966.67","15,691,933.33","9,989,433.34","9,770,658.83","4,703,054.16","3,906,455.98","1,577,196.95","2,024,872.77","2,003,325.27","2,011,084.41","1,766,642.05","3,578,947.31","5,398,965.81","10,223,497.74","8,723,972.06","16,786,029.94",,"14,929,779.60","31,647,724.16"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,"16,514,710.20","2,421,225.00",,,"28,625,497.68","12,714,704.60","12,714,704.60",,"13,301,537.11","19,579,037.11","19,579,037.11","13,301,537.11","33,741,897.91","33,741,897.91","33,741,897.91","33,741,897.91","139,569,057.45",,,
存货,"103,032,422.58","69,715,935.19","48,227,340.73","124,849,501.79","90,443,128.51","71,129,888.61","98,967,789.65","223,178,380.78","179,899,345.77","164,022,438.52","280,526,157.11","285,098,853.36","298,628,642.12","331,066,674.15","383,430,766.38","455,951,248.29","411,997,732.67","389,265,078.78","405,746,143.57","718,566,077.00","766,681,094.11","519,038,682.37","592,796,013.02","806,475,530.56","889,319,780.91","963,607,281.27","972,924,769.66","968,153,141.48","894,363,219.31","786,160,688.69","716,825,188.57"
其他应付款,"18,326,257.79","2,949,586.71","2,663,732.97","1,403,351.19","8,590,552.71","853,892.73","862,542.09","855,972.62","3,704,900.70","1,710,459.11","135,414,272.04","2,073,729.65","69,330,630.36","25,713,208.24","113,407,097.00","261,373,478.42","273,406,208.94","13,106,125.04","25,527,378.03","19,845,309.84","32,590,991.86","24,520,176.97","26,963,333.71","56,382,111.69","54,427,355.04","83,200,245.32","64,188,701.55","256,113,160.46","695,848,103.85","583,436,099.86","746,175,973.38"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,"2,800,000.00","2,800,000.00","2,240,000.00","2,800,000.00","2,240,000.00","2,800,000.00","3,360,000.00","3,920,000.00","12,143,994.08","13,946,456.41","12,429,578.57","12,947,612.23","2,240,000.00","2,800,000.00","3,360,000.00","3,920,000.00","2,240,000.00","2,240,000.00"
一年内到期的非流动负债,,,,,,,,"3,000,000.00","3,000,000.00","3,000,000.00",,,"19,000,000.00","92,000,000.00","118,000,000.00","120,400,000.00","121,400,000.01","118,800,000.00","89,800,000.00","149,164,399.99","80,630,799.99","101,274,661.18","132,799,426.31","143,906,499.86","176,784,911.19","185,964,222.69","234,446,136.55","535,248,918.90","514,648,303.58","553,258,678.34","516,811,762.69"
其他流动资产,,,,,,,,,,,,,,"6,115,329.79","6,319,749.48","2,947,213.04","1,213,952.98","5,379,166.95","1,384,689.26","4,428,489.16","7,380,631.22","30,502,427.42","32,336,093.53","48,076,742.44","119,512,894.65","214,445,119.71","250,253,975.90","161,906,318.32","276,083,582.77","393,191,923.25","367,064,140.93"
其他流动负债,,,,,,,,,,,"99,600,000.00","101,575,000.00","103,550,000.00","99,900,000.00",,,,,,,,"132,021,436.68","108,916,820.16","285,536,852.39","957,669,083.25","1,320,173,722.37","1,240,590,820.74","798,154,139.96","613,193,324.33","558,151,741.61","518,535,432.51"
流动资产合计,"269,754,148.18","402,580,965.27","643,674,717.87","766,884,213.42","1,298,607,494.02","1,214,197,893.17","1,144,244,221.85","1,344,468,323.36","1,345,956,779.76","1,537,373,388.11","2,076,329,654.73","2,454,068,867.08","2,733,846,205.26","2,825,199,005.88","2,615,532,284.39","3,082,145,908.21","3,197,357,258.90","3,627,272,104.87","3,427,643,154.75","4,410,266,040.09","4,989,442,595.47","5,586,289,208.86","5,135,417,539.62","7,497,812,950.40","9,905,624,061.32","9,685,303,638.59","8,847,464,892.57","8,789,927,780.01","6,934,179,447.56","6,457,203,903.49","6,225,371,033.48"
流动负债合计,"161,278,027.41","198,421,631.13","381,806,832.51","458,813,333.05","600,177,138.37","495,390,941.27","422,474,783.96","619,503,752.18","687,257,024.50","825,840,514.44","1,196,164,726.29","1,432,603,726.65","1,552,067,447.14","1,751,547,471.98","1,536,246,091.07","1,963,845,208.78","2,155,797,874.79","2,204,828,953.17","2,035,857,549.86","2,767,058,610.21","3,026,989,867.23","3,666,706,249.55","3,213,892,133.93","4,927,670,196.43","6,656,829,149.00","7,480,153,451.73","6,683,394,012.63","7,042,637,024.23","6,924,616,059.52","7,689,836,064.25","7,178,183,648.55"
可供出售金融资产,,,,,,,,,,,,,,"6,100,000.00","6,100,000.00","6,100,000.00","6,100,000.00","37,100,000.00","52,600,000.00","77,340,000.00","82,014,131.70","216,900,445.48","198,900,445.48","199,633,087.09","208,274,577.11","479,353,961.97","479,353,961.97","488,382,586.97","481,844,218.34","345,677,051.66",
长期借款,,,,,,"2,000,000.00","3,000,000.00",,,,,"3,000,000.00","214,000,000.00","129,000,000.00","133,000,000.00","162,099,999.99","92,099,999.98","79,199,999.98","79,199,999.98","279,802,699.99","272,403,399.99","221,474,826.97","205,480,526.97","575,779,502.60","718,305,360.50","758,111,538.29","841,765,538.12","612,570,359.70","662,117,271.93","2,110,561,348.38","2,073,691,018.20"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,"248,019,147.87","248,198,423.15","248,359,929.08","248,523,776.92","248,690,536.29","248,859,178.12","249,030,265.34"
长期应收款,,,,,,,,,,,,,,"15,106,736.81","15,609,585.76","14,990,169.89","14,928,399.45","14,864,181.13","14,797,417.93","38,953,582.34","70,726,746.21","14,580,830.37","14,502,838.36","14,421,755.64","14,337,459.72","377,415,408.22","493,266,260.56","579,621,639.28","2,852,794,168.95","6,117,943,140.60","6,154,728,636.83"
长期应付款,,,,,,,,,,,,,,"6,428,034.19","6,346,666.67","6,265,299.22","6,183,931.70","6,102,564.22","6,021,196.72","5,939,829.22","5,858,461.70","5,777,094.18","5,695,726.66","5,614,359.14","5,532,991.62","5,451,624.10","5,370,256.58","5,293,675.38","5,215,773.82","5,138,532.44","5,061,291.06"
长期股权投资,"2,414,021.91",,,,,,,,"35,700,000.00",,,"5,700,000.00","26,666,015.68","49,295,196.32","49,115,409.87","46,265,017.86","63,416,360.34","77,077,865.43","76,977,392.01","76,233,977.20","112,923,740.28","127,780,571.98","135,680,188.83","150,704,791.20","140,189,530.96","833,807,248.05","880,433,602.70","978,928,148.08","865,383,672.02","525,299,124.11","524,263,273.89"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,"12,090,577.21","11,924,345.95","11,758,114.69","11,591,883.43","11,425,652.17","11,259,420.91","11,093,189.65","10,926,958.39",,,,"31,800,313.03","31,402,854.46","31,005,395.89","30,607,937.32","30,210,478.75","33,387,951.92","32,871,446.09","32,354,940.26","31,838,434.43","47,014,115.68","46,465,113.34"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"3,581,959.65","19,750,998.60","29,574,321.68","30,891,605.17","26,975,128.12","47,380,539.91","47,170,049.79","54,455,871.38","90,180,124.55","91,289,041.16","106,939,275.13","119,883,205.42","193,215,309.02","209,571,540.80","214,243,238.19","223,559,384.07","229,170,558.19","253,753,862.57","246,840,626.58","245,891,111.13","261,161,999.62","380,274,667.71","375,096,954.40","378,675,767.31","360,866,386.97","360,361,101.99","363,631,664.86","366,589,641.90","354,721,336.66","342,570,675.52","332,497,435.45"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"1,052,173.08","1,032,976.98","994,954.90","7,132,313.06","24,061,750.16","26,022,495.23","27,157,252.67","32,072,784.49","14,514,715.88","21,484,130.79","16,127,600.53","25,255,305.11","30,798,273.25","31,155,489.20","26,287,433.06","21,419,843.80","15,885,057.51","91,732,339.79","92,936,008.12","99,702,861.14","98,744,484.87","49,146,829.10","52,921,420.41","68,405,992.69","108,517,941.93","88,283,676.14","77,508,787.08","92,551,285.59","100,701,955.38","111,440,809.04","114,803,193.69"
其他非流动负债,,"268,750.00","423,749.96","4,412,083.32","7,651,666.73","5,108,557.89","4,905,057.90","5,975,380.02","5,836,298.46","10,583,017.96","13,718,341.53","19,333,219.28","27,805,042.33",,,,,,,,,,,,,,,,,"198,068,930.93","215,960,128.93"
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,"268,750.00","423,749.96","4,412,083.32","7,651,666.73","7,108,557.89","7,905,057.90","5,975,380.02","5,836,298.46","10,583,017.96","13,718,341.53","22,333,219.28","241,805,042.33","169,056,240.12","174,869,831.22","203,824,917.86","140,349,667.05","125,287,224.43","125,844,326.35","324,507,496.30","326,726,381.36","279,608,743.95","263,446,296.19","645,326,698.88","1,032,861,739.37","1,072,586,397.26","1,166,231,612.50","955,904,480.81","1,005,965,128.63","2,653,456,152.37","2,634,066,529.64"
固定资产清理,,,,,,,,,,,,,"3,386.64",,,,,,,,,,,,,,,,,,
负债合计,"161,278,027.41","198,690,381.13","382,230,582.47","463,225,416.37","607,828,805.10","502,499,499.16","430,379,841.86","625,479,132.20","693,093,322.96","836,423,532.40","1,209,883,067.82","1,454,936,945.93","1,793,872,489.47","1,920,603,712.10","1,711,115,922.29","2,167,670,126.64","2,296,147,541.84","2,330,116,177.60","2,161,701,876.21","3,091,566,106.51","3,353,716,248.59","3,946,314,993.50","3,477,338,430.12","5,572,996,895.31","7,689,690,888.37","8,552,739,848.99","7,849,625,625.13","7,998,541,505.04","7,930,581,188.15","10,343,292,216.62","9,812,250,178.19"
生产性生物资产,,,,,,,,"1,353,180.00","7,196,188.29","19,135,581.38","22,114,905.75","21,499,345.65","25,026,075.68","25,639,315.33","25,860,775.30","19,329,593.51","19,016,735.18","18,116,941.01","17,149,282.90","9,199,599.41","8,564,914.82","7,904,324.41","7,271,106.19","6,382,477.44","4,416,579.92","3,852,571.79","4,381,109.26","2,877,914.75","2,759,180.06","5,300,249.06","5,187,899.98"
实收资本(或股本),"44,370,000.00","102,617,000.00","102,617,000.00","102,617,000.00","136,977,000.00","136,977,000.00","136,977,000.00","205,465,500.00","205,465,500.00","205,465,500.00","214,935,061.00","220,196,136.00","440,392,272.00","440,392,272.00","440,392,272.00","440,392,272.00","440,392,272.00","468,769,116.00","468,769,116.00","937,538,232.00","1,002,651,301.00","1,002,651,301.00","1,002,651,301.00","1,604,242,081.00","1,604,242,081.00","1,604,242,081.00","1,604,242,081.00","1,604,242,081.00","1,604,242,081.00","1,604,242,081.00","1,604,242,081.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"38,909,300.00","80,538,205.04","80,538,205.04","80,538,205.04","419,792,276.54","419,792,276.54","419,792,276.54","351,303,776.54","351,303,776.54","350,787,971.76","607,318,410.76","728,268,913.68","508,072,777.68","508,072,777.68","508,072,777.68","508,028,192.58","508,028,192.58","964,162,963.02","964,162,963.02","495,393,847.02","884,788,421.30","884,788,421.31","884,788,421.31","283,197,641.31","283,197,641.31","283,197,641.31","283,197,641.31","283,197,641.31","283,197,641.31","282,719,736.02","285,149,549.81"
无形资产,"1,200,568.37","4,172,864.31","13,546,525.89","13,452,801.87","13,552,622.90","21,761,366.64","21,621,138.08","21,634,524.63","32,976,258.48","33,044,802.13","34,645,161.67","34,623,413.95","42,927,966.61","51,255,908.85","50,924,065.85","104,364,700.56","103,793,720.78","102,633,277.64","110,343,067.10","106,734,328.31","103,034,735.26","102,388,245.84","101,688,192.93","107,904,720.65","107,260,132.72","50,925,747.72","47,352,959.88","52,357,466.35","51,299,664.49","155,587,142.76","154,830,629.55"
盈余公积,"9,119,346.74","10,135,781.36","26,147,251.40","26,147,251.40","26,147,251.40","52,271,376.62","52,271,376.62","52,271,376.62","52,271,376.62","74,643,518.76","74,643,518.76","74,643,518.76","74,643,518.76","101,103,234.52","101,103,234.52","101,103,234.52","101,103,234.52","127,651,306.86","127,651,306.86","127,651,306.86","127,651,306.86","181,064,812.02","181,064,812.02","181,064,812.02","181,064,812.02","330,140,685.98","330,140,685.98","330,140,685.98","330,140,685.98","392,696,630.96","392,696,630.96"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,"13,694.46","13,694.46","13,694.46","13,694.46","13,694.46","13,694.46","13,694.46","13,694.46","13,694.46","184,272,825.69","184,272,825.69","184,272,825.69","184,272,825.69","184,272,825.69","184,272,825.69","184,272,825.69","184,272,825.69","184,272,825.69","184,272,825.69","366,072,380.73","366,221,568.44","366,221,568.44","366,221,568.44","371,971,461.37","334,644,359.38","336,142,071.18","338,264,738.41","378,009,269.22","166,588,207.20","166,588,207.20"
未分配利润,"29,397,387.07","40,169,159.84","105,663,991.37","157,533,916.51","185,601,620.98","206,792,420.63","210,067,204.56","247,551,020.66","273,767,600.96","267,970,202.93","289,829,796.71","358,961,166.54","397,388,993.26","391,761,952.02","418,209,169.65","475,707,169.98","512,974,793.38","495,794,592.77","475,706,293.87","586,531,789.70","704,280,615.00","749,817,791.78","761,277,517.72","1,086,211,463.46","1,407,654,133.25","1,384,565,041.58","1,401,568,628.81","1,434,561,451.72","1,570,303,416.69","1,386,243,322.22","1,406,965,139.79"
长期待摊费用,"3,025,967.30","3,516,090.56","5,563,105.49","5,051,034.59","6,321,829.32","3,231,437.75","3,212,965.88","19,635,317.25","38,519,530.55","40,311,283.33","51,030,232.65","52,922,545.13","54,415,819.93","46,964,285.06","44,775,332.59","40,612,469.65","40,542,165.83","40,502,370.60","39,768,476.47","44,155,868.29","45,497,631.79","42,309,379.40","48,535,530.87","55,207,042.88","51,827,545.67","52,302,318.92","50,285,123.83","61,408,076.77","61,754,040.40","60,515,233.28","58,258,756.91"
少数股东权益,,"3,467,015.07","4,382,161.32","4,415,939.07","4,316,328.08","3,902,299.45","3,559,068.39","3,020,948.68","2,648,657.81","37,127,806.02","132,485,819.06","133,812,955.02","135,090,786.43","143,451,577.25","147,488,703.56","150,256,043.79","153,089,761.62","164,260,652.59","166,147,322.24","165,772,265.21","238,763,759.87","258,490,549.07","269,143,653.13","279,708,538.81","299,250,945.38","321,064,272.21","324,903,541.05","327,428,201.78","590,092,779.87","511,861,555.33","812,952,712.42"
递延所得税资产,"2,045,222.73","4,549,952.26","8,211,871.31","11,052,065.82","11,130,763.12","9,627,445.24","9,627,445.24","11,458,059.13","13,460,796.81","17,676,033.30","25,686,186.46","32,252,002.77","35,501,771.35","38,949,050.44","39,448,208.09","47,245,991.58","51,930,395.54","58,120,734.47","57,392,789.85","64,054,982.70","80,070,876.48","86,747,382.09","86,680,195.67","111,587,962.76","132,195,913.37","123,977,566.49","123,567,392.41","136,076,708.46","132,546,763.13","128,580,202.12","126,985,446.09"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,"32,146.11",,"25,485.55","28,584,010.44","11,195,305.06","10,450,519.02","42,953,500.00","41,757,945.04","74,395,360.14","45,308,305.64","43,417,836.80","47,648,371.00","61,797,102.36","11,181,560.54","22,342,758.21","20,087,072.12","29,643,357.72","52,525,220.09","57,538,773.71","58,770,640.00","60,725,642.36","57,335,687.63","58,599,614.10"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"13,319,913.04","33,036,577.17","57,904,473.73","67,593,514.97","82,055,788.08","108,036,979.23","108,802,546.12","140,623,431.34","232,593,455.13","235,045,143.76","452,766,019.38","516,750,768.85","615,614,632.34","680,186,519.69","710,849,795.31","761,011,131.30","814,378,537.04","923,482,703.97","936,495,723.45","994,187,507.21","1,322,409,057.15","1,436,838,659.82","1,440,846,595.68","1,509,840,175.54","1,559,711,366.21","2,790,837,132.68","2,946,333,153.53","3,188,183,786.82","5,374,378,345.44","8,063,851,638.66","8,088,885,258.69"
所有者权益(或股东权益)合计,"121,796,033.81","236,927,161.31","319,348,609.13","371,252,312.02","772,834,477.00","819,735,373.24","822,666,926.11","859,612,622.50","885,456,911.93","935,994,999.47","1,319,212,606.29","1,515,882,690.00","1,555,588,348.13","1,584,781,813.47","1,615,266,157.41","1,675,486,912.87","1,715,588,254.10","2,220,638,631.24","2,202,437,001.99","2,312,887,440.79","2,958,135,404.03","3,076,812,875.18","3,098,925,705.18","3,434,656,230.63","3,775,644,539.16","3,923,400,922.28","3,944,172,420.97","3,979,570,061.79","4,377,976,604.85","4,177,763,325.53","4,502,006,113.98"
资产总计,"283,074,061.22","435,617,542.44","701,579,191.60","834,477,728.39","1,380,663,282.10","1,322,234,872.40","1,253,046,767.97","1,485,091,754.70","1,578,550,234.89","1,772,418,531.87","2,529,095,674.11","2,970,819,635.93","3,349,460,837.60","3,505,385,525.57","3,326,382,079.70","3,843,157,039.51","4,011,735,795.94","4,550,754,808.84","4,364,138,878.20","5,404,453,547.30","6,311,851,652.62","7,023,127,868.68","6,576,264,135.30","9,007,653,125.94","11,465,335,427.53","12,476,140,771.27","11,793,798,046.10","11,978,111,566.83","12,308,557,793.00","14,521,055,542.15","14,314,256,292.17"
负债和所有者(或股东权益)合计,"283,074,061.22","435,617,542.44","701,579,191.60","834,477,728.39","1,380,663,282.10","1,322,234,872.40","1,253,046,767.97","1,485,091,754.70","1,578,550,234.89","1,772,418,531.87","2,529,095,674.11","2,970,819,635.93","3,349,460,837.60","3,505,385,525.57","3,326,382,079.70","3,843,157,039.51","4,011,735,795.94","4,550,754,808.84","4,364,138,878.20","5,404,453,547.30","6,311,851,652.62","7,023,127,868.68","6,576,264,135.30","9,007,653,125.94","11,465,335,427.53","12,476,140,771.27","11,793,798,046.10","11,978,111,566.83","12,308,557,793.00","14,521,055,542.15","14,314,256,292.17"
